Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
544	Marcelino Núñez	cl CHI	MF	Ipswich Town	25	2000	36	24	2,153	23.9	0.13	0.29	0.42	0.13	0.00	0.00	0.17	0.00	0.13	0.29	0.42	0.13	0.42	Matches
545	Ryan Nyambe	na NAM	MF,DF	Derby County	27	1997	7	3	263	2.9	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00	Matches
546	Sverre Nypan	no NOR	MF,FW	Middlesbrough	18	2006	20	3	624	6.9	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	Matches
547	Steven Nzonzi	fr FRA	MF	Stoke City	36	1988	30	17	1,373	15.3	0.07	0.00	0.07	0.07	0.00	0.00	0.13	0.00	0.07	0.00	0.07	0.07	0.07	Matches
548	Lewis O'Brien	eng ENG	MF	Wrexham	26	1998	38	29	2,695	29.9	0.13	0.20	0.33	0.13	0.00	0.00	0.17	0.00	0.13	0.20	0.33	0.13	0.33	Matches
549	Gatlin O'Donkor	eng ENG	FW	Oxford United	20	2004	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
550	Richard O'Donnell	eng ENG	GK	Derby County	36	1988	8	7	635	7.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
551	Callum O'Hare	eng ENG	MF	Sheffield United	27	1998	45	41	3,443	38.3	0.21	0.21	0.42	0.21	0.00	0.00	0.05	0.00	0.21	0.21	0.42	0.21	0.42	Matches
552	Max O'Leary	ie IRL	GK	West Brom	28	1996	16	16	1,415	15.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
553	Max O'Leary	ie IRL	GK	Bristol City	28	1996	5	5	450	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
554	Connor O'Riordan	ie IRL	DF	Blackburn	21	2003	5	3	340	3.8	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	Matches
555	Dara O'Shea	ie IRL	DF	Ipswich Town	26	1999	46	46	4,140	46.0	0.02	0.02	0.04	0.02	0.00	0.00	0.00	0.00	0.02	0.02	0.04	0.02	0.04	Matches
556	Odeluga Offiah	eng ENG	DF,MF	Preston	22	2002	42	30	2,830	31.4	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
557	Chiedozie Ogbene	ie IRL	MF	Sheffield United	28	1997	13	9	778	8.6	0.12	0.12	0.23	0.12	0.00	0.00	0.00	0.00	0.12	0.12	0.23	0.12	0.23	Matches
558	Chiedozie Ogbene	ie IRL	MF	Ipswich Town	28	1997	2	1	87	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
559	Connor Ogilvie	eng ENG	DF	Portsmouth	29	1996	32	32	2,600	28.9	0.03	0.00	0.03	0.03	0.00	0.00	0.14	0.03	0.03	0.00	0.03	0.03	0.03	Matches
560	Yuki Ohashi	jp JPN	FW,MF	Blackburn	29	1996	46	38	3,403	37.8	0.26	0.03	0.29	0.24	0.03	0.03	0.16	0.00	0.26	0.03	0.29	0.24	0.26	Matches
561	Caleb Okoli	it ITA	DF	Leicester City	24	2001	29	27	2,332	25.9	0.04	0.04	0.08	0.04	0.00	0.00	0.08	0.04	0.04	0.04	0.08	0.04	0.08	Matches
562	Arthur Okonkwo	ng NGA	GK	Wrexham	23	2001	39	38	3,421	38.0	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	Matches
563	Isaac Olaofe	eng ENG	FW	Charlton Athletic	25	1999	22	6	682	7.6	0.13	0.13	0.26	0.13	0.00	0.00	0.26	0.00	0.13	0.13	0.26	0.13	0.26	Matches
564	Ryan One	sct SCO	MF	Sheffield United	19	2006	6	0	133	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
565	Favour Onukwuli		MF	Sheffield Weds			3	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
566	Frank Onyeka	ng NGA	MF	Coventry City	27	1998	14	13	1,017	11.3	0.09	0.09	0.18	0.09	0.00	0.00	0.35	0.00	0.09	0.09	0.18	0.09	0.18	Matches
567	Bright Osayi-Samuel	ng NGA	DF	Birmingham City	27	1997	27	19	1,552	17.2	0.00	0.06	0.06	0.00	0.00	0.00	0.35	0.00	0.00	0.06	0.06	0.00	0.06	Matches
568	Milutin Osmajić	me MNE	FW	Preston	26	1999	28	20	1,776	19.7	0.41	0.05	0.46	0.36	0.05	0.05	0.15	0.05	0.41	0.05	0.46	0.35	0.41	Matches
569	Ibrahim Osman	gh GHA	MF	Birmingham City	20	2004	17	13	987	11.0	0.18	0.18	0.36	0.18	0.00	0.00	0.18	0.00	0.18	0.18	0.36	0.18	0.36	Matches
570	Gabriel Otegbayo		DF	Sheffield Weds			35	28	2,515	27.9	0.04	0.00	0.04	0.04	0.00	0.00	0.14	0.04	0.04	0.00	0.04	0.04	0.04	Matches
571	Raphael Otegbayo		DF	Stoke City			3	2	172	1.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
572	Nicholas Oyekunle	eng ENG	FW	Southampton	18	2007	3	0	32	0.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
573	David Ozoh	eng ENG	MF	Derby County	20	2005	33	24	1,908	21.2	0.09	0.00	0.09	0.09	0.00	0.00	0.33	0.00	0.09	0.00	0.09	0.09	0.09	Matches
574	Marlon Pack	eng ENG	MF	Portsmouth	34	1991	34	22	2,189	24.3	0.08	0.00	0.08	0.08	0.00	0.00	0.45	0.00	0.08	0.00	0.08	0.08	0.08	Matches
575	Louis Page	eng ENG	MF	Leicester City	16	2008	18	5	550	6.1	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.16	0.00	0.16	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
576	Alex Palmer	eng ENG	GK	Ipswich Town	28	1996	10	10	833	9.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
577	Kasey Palmer	jm JAM	MF	Hull City	28	1996	9	3	253	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
578	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	33	1991	45	42	3,744	41.6	0.02	0.02	0.05	0.02	0.00	0.00	0.10	0.00	0.02	0.02	0.05	0.02	0.05	Matches
579	Ivor Pandur	hr CRO	GK	Hull City	25	2000	45	45	4,050	45.0	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
580	Jonathan Panzo	eng ENG	DF	Birmingham City	24	2000	8	6	557	6.2	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
581	Samuel Parker	wls WAL	DF	Swansea City	19	2006	4	4	257	2.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
582	Anthony Patterson	eng ENG	GK	Millwall	25	2000	14	14	1,260	14.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
583	Aynsley Pears	eng ENG	GK	Blackburn	27	1998	13	12	1,082	12.0	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
584	Ben Pearson	eng ENG	MF	Stoke City	30	1995	31	22	1,869	20.8	0.05	0.00	0.05	0.05	0.00	0.00	0.53	0.05	0.05	0.00	0.05	0.05	0.05	Matches
585	Myles Peart-Harris	eng ENG	MF	Oxford United	22	2002	19	18	1,433	15.9	0.19	0.06	0.25	0.19	0.00	0.00	0.13	0.00	0.19	0.06	0.25	0.19	0.25	Matches
586	Sydie Peck	eng ENG	MF	Sheffield United	20	2004	40	36	3,293	36.6	0.14	0.11	0.25	0.08	0.05	0.08	0.19	0.00	0.14	0.11	0.25	0.08	0.19	Matches
587	Leo Pecover		MF	Bristol City			3	0	47	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
588	Ricardo Pereira	pt POR	DF	Leicester City	31	1993	38	31	2,872	31.9	0.06	0.03	0.09	0.06	0.00	0.00	0.22	0.00	0.06	0.03	0.09	0.06	0.09	Matches
589	Daniel Peretz	il ISR	GK	Southampton	25	2000	20	20	1,800	20.0	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
590	Jérémy Pétris	fr FRA	DF,MF	Watford	27	1998	17	12	893	9.9	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	Matches
591	Ashley Phillips	wls WAL	DF	Stoke City	20	2005	40	36	3,343	37.1	0.00	0.03	0.03	0.00	0.00	0.00	0.19	0.03	0.00	0.03	0.03	0.00	0.03	Matches
592	Dillon Phillips	eng ENG	GK	Hull City	30	1995	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
593	Kalvin Phillips	eng ENG	MF	Sheffield United	29	1995	3	2	161	1.8	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.56	0.00	0.00	0.00	0.00	0.00	Matches
594	Matt Phillips	sct SCO	MF,FW	Oxford United	34	1991	8	3	267	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
595	Nathaniel Phillips	eng ENG	DF	West Brom	28	1997	40	40	3,463	38.5	0.08	0.00	0.08	0.08	0.00	0.00	0.16	0.00	0.08	0.00	0.08	0.08	0.08	Matches
596	Jaden Philogene Bidace	eng ENG	MF	Ipswich Town	23	2002	35	24	1,989	22.1	0.54	0.09	0.63	0.45	0.09	0.09	0.14	0.00	0.54	0.09	0.63	0.45	0.54	Matches
597	Harry Pickering	eng ENG	MF,DF	Blackburn	26	1998	15	8	719	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
598	Kwame Poku	gh GHA	MF	QPR	23	2001	16	5	489	5.4	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
599	Matthew Pollock	eng ENG	DF	Watford	23	2001	35	32	2,896	32.2	0.03	0.03	0.06	0.03	0.00	0.00	0.22	0.00	0.03	0.03	0.06	0.03	0.06	Matches
600	Regan Poole	wls WAL	DF	Portsmouth	27	1998	41	40	3,618	40.2	0.00	0.02	0.02	0.00	0.00	0.00	0.15	0.00	0.00	0.02	0.02	0.00	0.02	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
601	Brad Potts	eng ENG	MF	Preston	31	1994	16	9	749	8.3	0.24	0.24	0.48	0.24	0.00	0.00	0.12	0.00	0.24	0.24	0.48	0.24	0.48	Matches
602	Brandon Powell	eng ENG	MF	Blackburn	19	2005	1	1	72	0.8	0.00	1.25	1.25	0.00	0.00	0.00	1.25	0.00	0.00	1.25	1.25	0.00	1.25	Matches
603	George Pratt	eng ENG	DF	Blackburn	21	2003	10	10	810	9.0	0.00	0.11	0.11	0.00	0.00	0.00	0.11	0.00	0.00	0.11	0.11	0.00	0.11	Matches
604	Nik Prelec	si SVN	FW,MF	Oxford United	24	2001	24	12	1,158	12.9	0.08	0.08	0.16	0.08	0.00	0.00	0.00	0.00	0.08	0.08	0.16	0.08	0.16	Matches
605	Isaac Price	nir NIR	MF	West Brom	21	2003	46	43	3,630	40.3	0.20	0.05	0.25	0.20	0.00	0.00	0.10	0.00	0.20	0.05	0.25	0.20	0.25	Matches
606	Cameron Pring	eng ENG	DF,MF	Bristol City	27	1998	25	16	1,530	17.0	0.00	0.06	0.06	0.00	0.00	0.00	0.47	0.00	0.00	0.06	0.06	0.00	0.06	Matches
607	August Priske	dk DEN	FW	Birmingham City	21	2004	17	9	914	10.2	0.10	0.10	0.20	0.10	0.00	0.00	0.10	0.00	0.10	0.10	0.20	0.10	0.20	Matches
608	Przemysław Płacheta	pl POL	MF	Oxford United	27	1998	25	14	1,132	12.6	0.24	0.08	0.32	0.24	0.00	0.00	0.00	0.00	0.24	0.08	0.32	0.24	0.32	Matches
609	Joshua Quarshie	de GER	DF	Southampton	21	2004	13	11	944	10.5	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	Matches
610	Jesurun Rak Sakyi	gh GHA	MF	Stoke City	22	2002	15	8	799	8.9	0.34	0.00	0.34	0.34	0.00	0.00	0.34	0.00	0.34	0.00	0.34	0.34	0.34	Matches
611	Aaron Ramsey	eng ENG	MF	Leicester City	22	2003	9	3	284	3.2	0.63	0.00	0.63	0.63	0.00	0.00	0.00	0.31	0.63	0.00	0.63	0.63	0.63	Matches
612	Kayne Ramsey	eng ENG	DF	Charlton Athletic	24	2000	37	33	3,010	33.4	0.00	0.03	0.03	0.00	0.00	0.00	0.24	0.03	0.00	0.03	0.03	0.00	0.03	Matches
613	Adam Randell	eng ENG	MF	Bristol City	24	2000	44	42	3,632	40.4	0.07	0.05	0.12	0.07	0.00	0.00	0.12	0.02	0.07	0.05	0.12	0.07	0.12	Matches
614	Joe Rankin-Costello	eng ENG	MF	Charlton Athletic	26	1999	23	7	818	9.1	0.22	0.00	0.22	0.22	0.00	0.00	0.55	0.00	0.22	0.00	0.22	0.22	0.22	Matches
615	Oliver Rathbone	eng ENG	MF	Wrexham	28	1996	26	13	1,151	12.8	0.55	0.08	0.63	0.55	0.00	0.00	0.31	0.00	0.55	0.08	0.63	0.55	0.63	Matches
616	Nathan Redmond	eng ENG	FW,MF	Sheffield Weds	31	1994	6	0	109	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
617	Nathan Redmond	eng ENG	MF	Blackburn	31	1994	2	1	46	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
618	Yuri Ribeiro	pt POR	MF,DF	Blackburn	28	1997	22	18	1,496	16.6	0.00	0.06	0.06	0.00	0.00	0.00	0.18	0.00	0.00	0.06	0.06	0.00	0.06	Matches
619	Dujuan Richards	jm JAM	FW	Leicester City	19	2005	3	0	29	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
620	Jaïro Riedewald	nl NED	MF	Sheffield United	28	1996	25	20	1,470	16.3	0.18	0.00	0.18	0.18	0.00	0.00	0.18	0.00	0.18	0.00	0.18	0.18	0.18	Matches
621	Tomas Rigo	sk SVK	MF	Stoke City	23	2002	31	20	1,681	18.7	0.05	0.05	0.11	0.05	0.00	0.00	0.11	0.00	0.05	0.05	0.11	0.05	0.11	Matches
622	Emil Riis Jakobsen	dk DEN	FW	Bristol City	27	1998	44	37	2,897	32.2	0.28	0.06	0.34	0.28	0.00	0.03	0.03	0.00	0.28	0.06	0.34	0.28	0.34	Matches
623	Haydon Roberts	eng ENG	DF,MF	Bristol City	23	2002	12	3	377	4.2	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
624	Patrick Roberts	eng ENG	MF	Birmingham City	28	1997	35	27	2,201	24.5	0.16	0.16	0.33	0.16	0.00	0.00	0.08	0.00	0.16	0.16	0.33	0.16	0.33	Matches
625	Jack Robinson	eng ENG	DF	Birmingham City	31	1993	15	14	1,116	12.4	0.08	0.08	0.16	0.08	0.00	0.00	0.48	0.16	0.08	0.08	0.16	0.08	0.16	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
626	Jack Robinson	eng ENG	DF	Sheffield United	31	1993	3	2	214	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
627	Jay Robinson	eng ENG	MF,FW	Southampton	18	2007	26	7	892	9.9	0.20	0.10	0.30	0.20	0.00	0.00	0.00	0.00	0.20	0.10	0.30	0.20	0.30	Matches
628	Jay Rodriguez	eng ENG	FW,MF	Wrexham	36	1989	7	0	19	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
629	Mads Roerslev	dk DEN	MF,DF	Southampton	26	1999	9	5	470	5.2	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
630	Ole Romeny	id IDN	MF	Oxford United	25	2000	16	2	366	4.1	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
631	Oriol Romeu	es ESP	MF	Southampton	33	1991	6	0	74	0.8	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	Matches
632	Ronald	br BRA	MF,FW	Swansea City	24	2001	45	35	3,108	34.5	0.12	0.14	0.26	0.12	0.00	0.00	0.12	0.00	0.12	0.14	0.26	0.12	0.26	Matches
633	Ruben Roosken	nl NED	MF,DF	Oxford United	25	2000	3	2	175	1.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
634	Joe Rothwell	eng ENG	MF	Sheffield United	30	1995	10	4	433	4.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	Matches
635	Jack Rudoni	eng ENG	MF	Coventry City	25	2000	30	24	2,106	23.4	0.30	0.26	0.56	0.30	0.00	0.00	0.00	0.00	0.30	0.26	0.56	0.30	0.56	Matches
636	Carl Rushworth	eng ENG	GK	Coventry City	24	2001	46	46	4,140	46.0	0.00	0.02	0.02	0.00	0.00	0.00	0.04	0.00	0.00	0.02	0.02	0.00	0.02	Matches
637	Koki Saito	jp JPN	MF	QPR	23	2001	34	23	1,969	21.9	0.14	0.09	0.23	0.14	0.00	0.00	0.00	0.00	0.14	0.09	0.23	0.14	0.23	Matches
638	Tatsuhiro Sakamoto	jp JPN	MF	Coventry City	28	1996	35	29	2,487	27.6	0.25	0.11	0.36	0.25	0.00	0.00	0.14	0.00	0.25	0.11	0.36	0.25	0.36	Matches
639	Lars-Jørgen Salvesen	no NOR	FW	Derby County	29	1996	31	3	502	5.6	0.54	0.36	0.89	0.54	0.00	0.00	0.54	0.00	0.54	0.36	0.90	0.54	0.90	Matches
640	Alfons Sampsted	is ISL	DF	Birmingham City	27	1998	6	2	211	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
641	Ishé Samuels-Smith	eng ENG	DF	Swansea City	19	2006	6	3	211	2.3	0.00	0.43	0.43	0.00	0.00	0.00	0.87	0.00	0.00	0.43	0.43	0.00	0.43	Matches
642	Dion Sanderson	eng ENG	DF	Derby County	25	1999	38	36	3,162	35.1	0.03	0.00	0.03	0.03	0.00	0.00	0.23	0.00	0.03	0.00	0.03	0.03	0.03	Matches
643	Ricardo Santos		DF	Swansea City	30	1995	1	0	23	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
644	Josh Sargent	us USA	FW	Norwich City	25	2000	23	23	1,945	21.6	0.32	0.14	0.46	0.28	0.05	0.05	0.00	0.00	0.32	0.14	0.46	0.28	0.42	Matches
645	Jeremy Sarmiento	ec ECU	MF	Middlesbrough	23	2002	17	5	542	6.0	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
646	Leon Scarlett	wls WAL	FW	QPR	15	2009	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
647	Dan Scarr	eng ENG	DF	Wrexham	30	1994	20	15	1,326	14.7	0.00	0.07	0.07	0.00	0.00	0.00	0.27	0.00	0.00	0.07	0.07	0.00	0.07	Matches
648	Jeffrey Schlupp	gh GHA	MF,DF	Norwich City	32	1992	9	4	421	4.7	0.00	0.21	0.21	0.00	0.00	0.00	0.43	0.00	0.00	0.21	0.21	0.00	0.21	Matches
649	Nicolas Schmid	at AUT	GK	Portsmouth	28	1997	34	34	2,995	33.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
650	Oscar Schwartau	dk DEN	MF	Norwich City	19	2006	34	23	2,060	22.9	0.17	0.09	0.26	0.17	0.00	0.00	0.04	0.00	0.17	0.09	0.26	0.17	0.26	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
651	Léo Scienza	br BRA	MF,FW	Southampton	26	1998	37	30	2,401	26.7	0.26	0.37	0.64	0.26	0.00	0.00	0.04	0.00	0.26	0.37	0.64	0.26	0.64	Matches
652	Adrian Segecic	hr CRO	MF	Portsmouth	21	2004	38	24	2,281	25.3	0.40	0.16	0.55	0.40	0.00	0.00	0.12	0.00	0.39	0.16	0.55	0.39	0.55	Matches
653	Tatsuki Seko	jp JPN	MF	Stoke City	27	1997	43	26	2,538	28.2	0.00	0.04	0.04	0.00	0.00	0.00	0.11	0.00	0.00	0.04	0.04	0.00	0.04	Matches
654	Egil Selvik	no NOR	GK	Watford	28	1997	40	40	3,555	39.5	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
655	Vivaldo Semedo	pt POR	FW	Watford	20	2005	26	6	723	8.0	0.50	0.13	0.63	0.50	0.00	0.00	0.25	0.00	0.50	0.12	0.62	0.50	0.62	Matches
656	Femi Seriki	eng ENG	DF	Sheffield United	23	2002	38	29	2,558	28.4	0.04	0.18	0.21	0.04	0.00	0.00	0.18	0.04	0.04	0.18	0.21	0.04	0.21	Matches
657	Paik Seung-ho	kr KOR	MF	Birmingham City	28	1997	43	38	3,373	37.5	0.11	0.03	0.13	0.11	0.00	0.00	0.16	0.00	0.11	0.03	0.13	0.11	0.13	Matches
658	Jamie Shackleton	eng ENG	DF,MF	Sheffield United	25	1999	3	0	23	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
659	Conor Shaughnessy	ie IRL	DF	Portsmouth	29	1996	19	12	1,137	12.6	0.16	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.16	0.00	0.16	0.16	0.16	Matches
660	Ben Sheaf	eng ENG	MF	Coventry City	27	1998	1	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
661	Ben Sheaf	eng ENG	MF	Wrexham	27	1998	28	24	1,830	20.3	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	Matches
662	Rio Shipston	eng ENG	MF	Sheffield Weds	20	2004	4	0	28	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
663	Louie Sibley	eng ENG	MF	Oxford United	23	2001	3	0	21	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
664	Collins Sichenje	ke KEN	DF	Charlton Athletic	21	2003	6	3	369	4.1	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	Matches
665	Sam Silvera	au AUS	MF	Middlesbrough	24	2000	22	8	1,039	11.5	0.17	0.09	0.26	0.17	0.00	0.00	0.26	0.00	0.17	0.09	0.26	0.17	0.26	Matches
666	Tommy Simkin	eng ENG	GK	Stoke City	20	2004	15	15	1,350	15.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
667	Ellis Simms	eng ENG	FW	Coventry City	24	2001	43	15	1,649	18.3	0.71	0.11	0.82	0.71	0.00	0.00	0.05	0.00	0.71	0.11	0.82	0.71	0.82	Matches
668	Olutayo Singerr		FW	Portsmouth			1	0	17	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
669	Moussa Sissoko	fr FRA	MF,FW	Watford	35	1989	20	8	746	8.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
670	Oliver Skipp	eng ENG	MF	Leicester City	24	2000	34	32	2,646	29.4	0.03	0.00	0.03	0.03	0.00	0.00	0.17	0.00	0.03	0.00	0.03	0.03	0.03	Matches
671	Regan Slater	eng ENG	MF	Hull City	25	1999	42	35	3,150	35.0	0.06	0.06	0.11	0.06	0.00	0.00	0.20	0.00	0.06	0.06	0.11	0.06	0.11	Matches
672	Thierry Small	eng ENG	MF,DF	Preston	20	2004	41	27	2,491	27.7	0.11	0.07	0.18	0.11	0.00	0.00	0.18	0.00	0.11	0.07	0.18	0.11	0.18	Matches
673	William Smallbone	ie IRL	MF	Millwall	25	2000	10	4	335	3.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
674	Milan Smit	nl NED	FW	Stoke City	22	2003	13	6	521	5.8	0.34	0.17	0.52	0.17	0.17	0.17	0.00	0.00	0.35	0.17	0.52	0.17	0.35	Matches
675	Michael Smith	eng ENG	FW	Preston	33	1991	37	13	1,470	16.3	0.18	0.06	0.25	0.18	0.00	0.00	0.12	0.00	0.18	0.06	0.24	0.18	0.24	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
676	Sam Smith	eng ENG	FW	Wrexham	27	1998	40	16	1,547	17.2	0.47	0.12	0.58	0.47	0.00	0.00	0.35	0.00	0.47	0.12	0.58	0.47	0.58	Matches
677	Tylon Smith	za RSA	DF	QPR	20	2005	3	0	81	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
678	Paul Smyth	nir NIR	MF	QPR	27	1997	36	21	1,854	20.6	0.29	0.10	0.39	0.29	0.00	0.00	0.39	0.00	0.29	0.10	0.39	0.29	0.39	Matches
