Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
602	Andrew Moran	ie IRL	MF	Preston	21	2003	11	569	52	13.7	6.3	1.11	70	0.16	0.63	20	0.79	1.27	1.75	1.75	0.00	0.00	+0.18	Matches
603	Kieran Morgan	eng ENG	MF,DF	QPR	19	2006	29	1,443	50	34.9	16.0	1.00	75	0.38	0.81	19	1.00	0.86	1.50	2.00	-0.50	-0.50	-0.37	Matches
604	Ryoya Morishita	jp JPN	MF	Blackburn	28	1997	37	2,648	72	64.0	29.4	1.12	76	0.37	0.14	32	0.03	1.27	0.99	0.95	0.03	+0.03	+0.94	Matches
605	Aidan Morris	us USA	MF	Middlesbrough	23	2001	40	3,198	80	77.2	35.5	1.04	85	0.79	0.08	24	0.00	1.58	1.58	1.07	0.51	+0.51	-0.16	Matches
606	Carlton Morris	eng ENG	FW,MF	Derby County	29	1995	31	2,121	68	51.2	23.6	1.02	84	0.59	0.30	17	0.00	1.52	1.31	1.31	0.00	0.00	-0.36	Matches
607	James Morris	eng ENG	DF	Watford	23	2001	2	5	3	0.1	0.1	0.00		0.00	20.0	3	130.0	2.00	0.00	0.00	0.00	0.00	+0.26	Matches
608	Elijah Morrison	eng ENG	MF	Bristol City	19	2006	0					0		0	0		12							Matches
609	Liam Morrison	sct SCO	DF	QPR	22	2003	12	1,038	87	25.1	11.5	1.04	87	0.87	0.00		0.96	1.17	1.39	2.09	-0.70	-0.69	-0.58	Matches
610	Sam Morsy	eg EGY	MF	Bristol City	33	1991	18	1,169	65	28.2	13.0	1.00	76	0.38	0.38	36	0.23	1.28	0.92	1.46	-0.54	-0.54	-0.75	Matches
611	Devlan Moses	nir NIR	FW	Sheffield Weds	19	2005	8	37	5	0.9	0.4	0.00		0.00	20.0	5	27.5	0.13	0.00	2.50	-2.50	-2.43	-1.14	Matches
612	Louie Moulden	eng ENG	GK	Norwich City	23	2002	0					0		0	0		4							Matches
613	Alex Mowatt	eng ENG	MF	West Brom	30	1995	39	2,757	71	66.6	30.6	1.05	83	0.62	0.23	16	0.13	1.13	1.05	1.14	-0.10	-0.10	+0.36	Matches
614	Divin Mubama	eng ENG	FW	Stoke City	20	2004	26	1,629	63	39.3	18.1	1.10	77	0.39	0.33	15	0.22	1.35	1.05	0.88	0.17	+0.17	+0.45	Matches
615	Divine Mukasa	eng ENG	MF	Leicester City	17	2007	15	850	57	20.5	9.4	1.06	75	0.11	0.53	20	0.11	0.73	1.17	1.60	-0.43	-0.42	-0.26	Matches
616	Lorenze Mullarky-Matthews		MF	Blackburn			0					0		0	0		2							Matches
617	Joshua Mullins	eng ENG	DF	Watford	19	2005	0					0		0	0		5							Matches
618	Errol Mundle-Smith	eng ENG	FW	Norwich City	19	2006	13	234	18	5.7	2.6	0.00		0.00	5.00	18	3.46	1.92	1.92	0.77	1.15	+1.15	+1.06	Matches
619	Finley Munroe	eng ENG	DF	Middlesbrough	20	2005	3	54	18	1.3	0.6	0.00		0.00	5.00	18	18.3	1.33	1.67	1.67	0.00	0.00	-0.55	Matches
620	Derry Murkin	eng ENG	DF	Derby County	26	1999	12	982	82	23.7	10.9	1.01	87	0.64	0.09	29	0.09	1.50	1.47	1.38	0.09	+0.09	-0.11	Matches
621	Adam Murphy	ie IRL	MF	Bristol City	20	2005	0					0		0	0		1							Matches
622	Josh Murphy	eng ENG	MF	Portsmouth	30	1995	16	1,119	70	27.0	12.4	0.97	83	0.73	0.32	30	0.08	1.00	1.05	1.53	-0.48	-0.48	-0.21	Matches
623	Hindolo Mustapha	sl SLE	MF	West Brom	19	2006	1	1	1	0.0	0.0	0		0	1	1	6	1.00	0	0	0	0.00	+0.22	Matches
624	Amin Nabizada	af AFG	FW	Watford	18	2007	3	95	32	2.3	1.1	0.00		0.00	2.73	32	8.18	0.33	1.82	1.82	0.00	0.00	+0.27	Matches
625	Marvelous Nakamba	zw ZIM	MF	Sheffield Weds	31	1994	5	114	23	2.8	1.3	0.77	61	0.00	3.08	13	5.38	0.40	0.00	3.08	-3.08	-3.16	-1.91	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
626	Paul Nardi	fr FRA	GK	QPR	31	1994	17	1,512	89	36.5	16.8	0.95	90	0.95	0.06	72	0.60	1.35	1.31	1.49	-0.18	-0.18	+0.13	Matches
627	Sebastian Naylor	eng ENG	DF	Bristol City	19	2005	0					0		0	0		14							Matches
628	Joel Ndala	eng ENG	MF	Sheffield Weds	19	2006	8	329	41	7.9	3.7	0.81	80	0.54	1.35	18	0.54	0.00	0.27	2.97	-2.70	-2.74	-1.55	Matches
629	Joel Ndala	eng ENG	MF,FW	Hull City	19	2006	17	778	46	18.8	8.6	1.16	64	0.00	0.81	19	0.93	1.71	1.05	1.28	-0.23	-0.23	-0.39	Matches
630	Camiel Neghli	nl NED	MF	Millwall	23	2001	46	3,287	71	79.4	36.5	1.01	83	0.58	0.25	23	0.00	1.75	1.34	1.12	0.22	+0.22	-0.52	Matches
631	Dan Neil	eng ENG	MF	Ipswich Town	23	2001	16	663	41	16.0	7.4	1.08	71	0.27	1.08	12	0.27	2.00	1.35	1.35	0.00	0.00	-0.85	Matches
632	Benjamin Nelson	eng ENG	DF	Leicester City	21	2004	24	1,910	80	46.1	21.2	1.04	86	0.94	0.09	14	0.24	1.08	1.42	1.75	-0.33	-0.33	-0.21	Matches
633	Curtis Nelson	eng ENG	DF	Derby County	32	1993	2	46	23	1.1	0.5	0.00		0.00	4.00	23	12.0	0.50	0.00	2.00	-2.00	-1.96	-2.15	Matches
634	Kitt Nelson	eng ENG	MF	Preston	20	2005	0					0		0	0		9							Matches
635	Phil Neumann	de GER	DF	Birmingham City	28	1997	32	2,810	88	67.9	31.2	1.03	88	0.80	0.00		0.45	1.59	1.31	1.06	0.26	+0.26	+0.73	Matches
636	Jeremy Ngakia		DF,MF	Watford	24	2000	33	2,606	79	62.9	29.0	1.00	85	0.72	0.14	37	0.03	1.39	1.21	1.28	-0.07	-0.07	+0.52	Matches
637	Kevin Nisbet	sct SCO	FW	Millwall	28	1997	2	15	8	0.4	0.2	0.00		0.00	10.0	8	0.00	1.50	0.00	5.00	-5.00	-6.00	-6.35	Matches
638	Ed Nolan		DF	Preston			0					0		0	0		9							Matches
639	Casper de Norre	be BEL	MF	Millwall	28	1997	29	2,190	76	52.9	24.3	1.11	78	0.41	0.08	41	0.00	1.94	1.40	1.11	0.29	+0.29	-0.08	Matches
640	Rhys Norrington-Davies	wls WAL	DF	QPR	26	1999	38	2,972	78	71.8	33.0	1.00	85	0.70	0.15	30	0.06	1.24	1.33	1.48	-0.15	-0.15	+0.39	Matches
641	Rhys Norrington-Davies	wls WAL	DF	Sheffield United	26	1999	1	56	56	1.4	0.6	1.67	56	0.00	0.00		3.33	0.00	1.67	6.67	-5.00	-4.82	-4.89	Matches
642	Gustavo Nunes	br BRA	MF,FW	Swansea City	19	2005	12	562	47	13.6	6.2	0.81	69	0.16	1.13	31	0.81	1.42	1.45	1.13	0.32	+0.32	+0.42	Matches
643	Marcelino Núñez	cl CHI	MF	Norwich City	25	2000	2	71	36	1.7	0.8	1.25	49	0.00	1.25	22	0.00	1.50	2.50	1.25	1.25	+1.27	+1.13	Matches
644	Marcelino Núñez	cl CHI	MF	Ipswich Town	25	2000	36	2,153	60	52.0	23.9	1.00	78	0.13	0.50	23	0.00	2.00	1.80	1.00	0.79	+0.79	+0.16	Matches
645	Christian Nwachukwu	ng NGA	FW	Sheffield United	19	2005	0					0		0	0		1							Matches
646	Alan Nwamba			Charlton Athletic			0					0		0	0		1							Matches
647	Ryan Nyambe	na NAM	MF,DF	Derby County	27	1997	7	263	38	6.4	2.9	1.03	79	0.34	1.38	7	3.79	1.14	1.38	4.14	-2.76	-2.74	-3.11	Matches
648	Sverre Nypan	no NOR	MF,FW	Middlesbrough	18	2006	20	624	31	15.1	6.9	0.43	68	0.00	2.46	25	1.01	1.80	1.30	0.87	0.43	+0.43	-0.13	Matches
649	Steven Nzonzi	fr FRA	MF	Stoke City	36	1988	30	1,373	46	33.2	15.3	1.11	74	0.33	0.85	9	0.52	1.17	1.05	1.57	-0.52	-0.52	-0.62	Matches
650	Lewis O'Brien	eng ENG	MF	Wrexham	26	1998	38	2,695	71	65.1	29.9	0.97	87	0.80	0.30	21	0.17	1.50	1.47	1.67	-0.20	-0.20	-0.82	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
651	Eoghan O'Connell	ie IRL	DF	Wrexham	29	1995	0					0		0	0		3							Matches
652	Thomas O'Connor	ie IRL	DF,MF	Wrexham	26	1999	0					0		0	0		2							Matches
653	Gatlin O'Donkor	eng ENG	FW	Oxford United	20	2004	1	4	4	0.1	0.0	0		0	1	4	0	0.00	0	0	0	0.00	+0.30	Matches
654	Richard O'Donnell	eng ENG	GK	Derby County	36	1988	8	635	79	15.3	7.1	0.99	90	0.99	0.14	5	1.69	1.88	1.97	0.85	1.13	+1.13	+1.13	Matches
655	Callum O'Hare	eng ENG	MF	Sheffield United	27	1998	45	3,443	77	83.2	38.3	1.07	82	0.50	0.10	22	0.03	1.33	1.44	1.51	-0.08	-0.08	-0.47	Matches
656	Max O'Leary	ie IRL	GK	West Brom	28	1996	16	1,415	88	34.2	15.7	1.02	88	0.96	0.00		0.06	1.13	0.76	0.83	-0.06	-0.06	+0.23	Matches
657	Max O'Leary	ie IRL	GK	Bristol City	28	1996	5	450	90	10.9	5.0	1.00	90	1.00	0.00		2.40	1.80	2.00	1.00	1.00	+1.00	+1.12	Matches
658	Connor O'Riordan	ie IRL	DF	Blackburn	21	2003	5	340	68	8.2	3.8	0.79	90	0.79	0.53	35	2.63	0.40	0.79	1.84	-1.05	-1.06	-0.82	Matches
659	Dara O'Shea	ie IRL	DF	Ipswich Town	26	1999	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.83	1.74	1.02	0.72	+0.72		Matches
660	Justin Obikwu	tt TRI	FW	Coventry City	21	2004	0					0		0	0		2							Matches
661	Odeluga Offiah	eng ENG	DF,MF	Preston	22	2002	42	2,830	67	68.4	31.4	0.96	87	0.83	0.38	19	0.10	1.24	1.18	1.43	-0.25	-0.25	-0.32	Matches
662	Chiedozie Ogbene	ie IRL	MF	Sheffield United	28	1997	13	778	60	18.8	8.6	1.05	79	0.35	0.47	16	0.70	1.00	1.28	1.51	-0.23	-0.23	-0.28	Matches
663	Chiedozie Ogbene	ie IRL	MF	Ipswich Town	28	1997	2	87	44	2.1	1.0	1.00	67	0.00	1.00	20	1.00	1.00	0.00	1.00	-1.00	-1.03	-1.79	Matches
664	Connor Ogilvie	eng ENG	DF	Portsmouth	29	1996	32	2,600	81	62.8	28.9	1.11	81	0.90	0.00		0.00	1.09	1.07	1.38	-0.31	-0.31	+0.04	Matches
665	Yuki Ohashi	jp JPN	FW,MF	Blackburn	29	1996	46	3,403	74	82.2	37.8	1.01	84	0.61	0.21	24	0.00	1.13	0.95	1.06	-0.11	-0.11	+1.12	Matches
666	Calvin Okike		DF	Hull City			0					0		0	0		1							Matches
667	Jeppe Okkels	dk DEN	FW,MF	Preston	26	1999	0					0		0	0		2							Matches
668	Caleb Okoli	it ITA	DF	Leicester City	24	2001	29	2,332	80	56.3	25.9	1.04	86	0.89	0.08	8	0.15	1.14	1.20	1.43	-0.23	-0.23	-0.03	Matches
669	Arthur Okonkwo	ng NGA	GK	Wrexham	23	2001	39	3,421	88	82.6	38.0	1.00	90	1.00	0.03	1	0.18	1.62	1.50	1.39	0.11	+0.11	+0.11	Matches
670	Isaac Olaofe	eng ENG	FW	Charlton Athletic	25	1999	22	682	31	16.5	7.6	0.79	74	0.13	2.11	15	0.39	1.23	1.32	1.32	0.00	0.00	+0.36	Matches
671	Ryan One	sct SCO	MF	Sheffield United	19	2006	6	133	22	3.2	1.5	0.00		0.00	4.00	22	4.67	0.17	0.67	1.33	-0.67	-0.68	-0.70	Matches
672	Favour Onukwuli		MF	Sheffield Weds			3	22	7	0.5	0.2	0.00		0.00	15.0	7	25.0	0.33	0.00	5.00	-5.00	-4.09	-2.80	Matches
673	Frank Onyeka	ng NGA	MF	Coventry City	27	1998	14	1,017	73	24.6	11.3	1.15	77	0.35	0.09	14	0.18	2.36	2.04	0.71	1.33	+1.33	+0.26	Matches
674	Bright Osayi-Samuel	ng NGA	DF	Birmingham City	27	1997	27	1,552	57	37.5	17.2	1.10	75	0.47	0.47	17	0.58	1.74	0.99	1.22	-0.23	-0.23	-0.41	Matches
675	Ben Osborn	eng ENG	DF,FW	Derby County	30	1994	0					0		0	0		3							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
676	Milutin Osmajić	me MNE	FW	Preston	26	1999	28	1,776	63	42.9	19.7	1.02	80	0.46	0.41	23	0.10	1.32	1.17	1.27	-0.10	-0.10	+0.09	Matches
677	Ibrahim Osman	gh GHA	MF	Birmingham City	20	2004	17	987	58	23.8	11.0	1.18	67	0.18	0.36	29	0.00	1.35	1.09	0.91	0.18	+0.18	+0.21	Matches
678	Gabriel Otegbayo		DF	Sheffield Weds			35	2,515	72	60.7	27.9	1.00	87	0.75	0.25	13	0.32	0.37	0.61	1.97	-1.36	-1.36	-0.14	Matches
679	Raphael Otegbayo		DF	Stoke City			3	172	57	4.2	1.9	1.05	84	0.53	0.53	5	3.16	0.00	1.05	2.63	-1.58	-1.57	-1.52	Matches
680	Nicholas Oyekunle	eng ENG	FW	Southampton	18	2007	3	32	11	0.8	0.4	0.00		0.00	7.50	11	12.5	2.00	0.00	2.50	-2.50	-2.81	-3.40	Matches
681	David Ozoh	eng ENG	MF	Derby County	20	2005	33	1,908	58	46.1	21.2	1.13	71	0.19	0.42	22	0.09	1.64	1.56	1.32	0.24	+0.24	+0.11	Matches
682	Marlon Pack	eng ENG	MF	Portsmouth	34	1991	34	2,189	64	52.9	24.3	0.91	89	0.86	0.49	20	0.12	1.09	1.07	1.36	-0.29	-0.29	+0.08	Matches
683	Louis Page	eng ENG	MF	Leicester City	16	2008	18	550	31	13.3	6.1	0.82	70	0.16	2.13	15	1.15	1.39	1.15	1.64	-0.49	-0.49	-0.32	Matches
684	Alex Palmer	eng ENG	GK	Ipswich Town	28	1996	10	833	83	20.1	9.3	1.08	83	0.97	0.00		2.90	1.30	1.72	1.08	0.65	+0.65	-0.09	Matches
685	Kasey Palmer	jm JAM	MF	Hull City	28	1996	9	253	28	6.1	2.8	1.07	55	0.00	2.14	15	1.07	1.22	1.07	3.21	-2.14	-2.13	-2.37	Matches
686	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	33	1991	45	3,744	83	90.4	41.6	1.01	87	0.82	0.07	23	0.02	0.40	0.67	1.97	-1.30	-1.30	+0.07	Matches
687	Ivor Pandur	hr CRO	GK	Hull City	25	2000	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.02	1.65	1.53	1.44	0.09	+0.09	+0.09	Matches
688	Jonathan Panzo	eng ENG	DF	Birmingham City	24	2000	8	557	70	13.5	6.2	0.97	81	0.32	0.32	36	0.81	0.88	0.65	1.77	-1.13	-1.13	-1.33	Matches
689	Hugh Parker	ie IRL	FW	Hull City	19	2006	0					0		0	0		4							Matches
690	Samuel Parker	wls WAL	DF	Swansea City	19	2006	4	257	64	6.2	2.9	1.38	64	0.00	0.00		3.79	1.75	1.72	0.69	1.03	+1.05	+1.17	Matches
691	Anthony Patterson	eng ENG	GK	Millwall	25	2000	14	1,260	90	30.4	14.0	1.00	90	1.00	0.00		0.14	1.75	1.64	0.86	0.79	+0.79	+0.66	Matches
692	Rio Patterson-Powell	eng ENG	FW	Middlesbrough	19	2005	0					0		0	0		2							Matches
693	Jaylan Pearman	au AUS	MF	QPR	19	2006	0					0		0	0		2							Matches
694	Aynsley Pears	eng ENG	GK	Blackburn	27	1998	13	1,082	83	26.1	12.0	1.00	90	1.00	0.08	2	1.33	1.15	0.92	1.08	-0.17	-0.17	+0.19	Matches
695	Ben Pearson	eng ENG	MF	Stoke City	30	1995	31	1,869	60	45.1	20.8	1.06	77	0.24	0.43	19	0.48	1.00	1.01	1.06	-0.05	-0.05	+0.11	Matches
696	Myles Peart-Harris	eng ENG	MF	Oxford United	22	2002	19	1,433	75	34.6	15.9	1.13	76	0.19	0.06	72	0.06	1.26	1.01	1.13	-0.13	-0.13	+0.27	Matches
697	Sydie Peck	eng ENG	MF	Sheffield United	20	2004	40	3,293	82	79.5	36.6	0.98	87	0.82	0.11	38	0.00	1.25	1.34	1.42	-0.08	-0.08	-0.40	Matches
698	Leo Pecover		MF	Bristol City			3	47	16	1.1	0.5	0.00		0.00	6.00	16	30.0	2.33	2.00	0.00	2.00	+1.91	+1.94	Matches
699	Ricardo Pereira	pt POR	DF	Leicester City	31	1993	38	2,872	76	69.4	31.9	0.97	86	0.56	0.22	28	0.19	1.18	1.22	1.54	-0.31	-0.31	-0.31	Matches
700	Daniel Peretz	il ISR	GK	Southampton	25	2000	20	1,800	90	43.5	20.0	1.00	90	1.00	0.00		0.00	2.32	2.20	0.90	1.30	+1.30	+1.30	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
701	Callum Perry		DF	Coventry City			0					0		0	0		7							Matches
702	Jérémy Pétris	fr FRA	DF,MF	Watford	27	1998	17	893	53	21.6	9.9	1.21	68	0.51	0.51	16	0.51	1.06	0.71	1.52	-0.81	-0.81	-0.70	Matches
703	Ashley Phillips	wls WAL	DF	Stoke City	20	2005	40	3,343	84	80.7	37.1	0.97	90	0.94	0.11	27	0.11	1.28	1.21	1.24	-0.03	-0.03	+0.42	Matches
704	Dillon Phillips	eng ENG	GK	Hull City	30	1995	1	90	90	2.2	1.0	1.00	90	1.00	0.00		45.0	1.00	1.00	1.00	0.00	0.00	-0.09	Matches
705	Jack Phillips	eng ENG	GK	Sheffield Weds	19	2005	0					0		0	0		2							Matches
706	Kalvin Phillips	eng ENG	MF	Sheffield United	29	1995	3	161	54	3.9	1.8	1.11	69	0.00	0.56	24	0.00	2.00	2.22	0.00	2.22	+2.24	+2.33	Matches
707	Matt Phillips	sct SCO	MF,FW	Oxford United	34	1991	8	267	33	6.4	3.0	1.00	59	0.00	1.67	18	0.33	0.88	1.00	2.00	-1.00	-1.01	-0.76	Matches
708	Nathaniel Phillips	eng ENG	DF	West Brom	28	1997	40	3,463	87	83.6	38.5	1.04	87	0.91	0.00		0.08	1.28	1.04	1.09	-0.05	-0.05	+1.01	Matches
709	Jaden Philogene Bidace	eng ENG	MF	Ipswich Town	23	2002	35	1,989	57	48.0	22.1	1.09	73	0.23	0.50	21	0.00	1.86	2.04	0.95	1.09	+1.09	+0.71	Matches
710	Harry Pickering	eng ENG	MF,DF	Blackburn	26	1998	15	719	48	17.4	8.0	1.00	70	0.25	0.88	22	3.25	1.47	0.63	1.38	-0.75	-0.75	-0.54	Matches
711	Kwame Poku	gh GHA	MF	QPR	23	2001	16	489	31	11.8	5.4	0.93	54	0.00	2.04	20	0.56	1.38	1.48	1.85	-0.37	-0.37	-0.12	Matches
712	Matthew Pollock	eng ENG	DF	Watford	23	2001	35	2,896	83	70.0	32.2	0.99	88	0.93	0.09	25	0.09	1.31	1.24	1.43	-0.19	-0.19	+0.25	Matches
713	Regan Poole	wls WAL	DF	Portsmouth	27	1998	41	3,618	88	87.4	40.2	1.00	89	0.95	0.02	45	0.05	1.17	1.00	1.39	-0.40	-0.40	-0.57	Matches
714	Brad Potts	eng ENG	MF	Preston	31	1994	16	749	47	18.1	8.3	1.08	67	0.12	0.84	21	0.72	0.94	0.96	1.57	-0.60	-0.60	-0.55	Matches
715	Brandon Powell	eng ENG	MF	Blackburn	19	2005	1	72	72	1.7	0.8	1.25	72	0.00	0.00		3.75	0.00	1.25	3.75	-2.50	-2.50	-2.23	Matches
716	George Pratt	eng ENG	DF	Blackburn	21	2003	10	810	81	19.6	9.0	1.11	81	0.89	0.00		0.44	1.36	0.89	1.00	-0.11	-0.11	+0.24	Matches
717	Nik Prelec	si SVN	FW,MF	Oxford United	24	2001	24	1,158	48	28.0	12.9	0.93	75	0.00	0.93	21	0.39	1.17	0.93	1.01	-0.08	-0.08	+0.31	Matches
718	Harley Price		GK	Derby County			0					0		0	0		3							Matches
719	Isaac Price	nir NIR	MF	West Brom	21	2003	46	3,630	79	87.7	40.3	1.07	83	0.57	0.07	21	0.00	1.15	1.02	1.14	-0.12	-0.12	+0.76	Matches
720	Cameron Pring	eng ENG	DF,MF	Bristol City	27	1998	25	1,530	61	37.0	17.0	0.94	81	0.59	0.53	25	0.29	1.04	1.06	1.53	-0.47	-0.47	-0.75	Matches
721	August Priske	dk DEN	FW	Birmingham City	21	2004	17	914	54	22.1	10.2	0.88	81	0.49	0.78	24	0.00	1.35	1.18	1.08	0.10	+0.10	+0.10	Matches
722	Przemysław Płacheta	pl POL	MF	Oxford United	27	1998	25	1,132	45	27.3	12.6	1.11	63	0.00	0.87	23	0.24	0.92	1.03	1.83	-0.79	-0.80	-0.68	Matches
723	Joshua Quarshie	de GER	DF	Southampton	21	2004	13	944	73	22.8	10.5	1.05	85	0.86	0.19	3	1.81	1.69	1.43	1.52	-0.10	-0.10	-0.86	Matches
724	Jesurun Rak Sakyi	gh GHA	MF	Stoke City	22	2002	15	799	53	19.3	8.9	0.90	72	0.22	0.79	32	0.11	0.87	1.24	1.69	-0.45	-0.45	-0.42	Matches
725	Aaron Ramsey	eng ENG	MF	Leicester City	22	2003	9	284	32	6.9	3.2	0.94	47	0.00	1.88	24	0.31	1.00	1.88	1.25	0.63	+0.63	+0.91	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
726	Kayne Ramsey	eng ENG	DF	Charlton Athletic	24	2000	37	3,010	81	72.7	33.4	0.99	88	0.84	0.12	25	0.03	1.19	0.84	1.29	-0.45	-0.45	-0.53	Matches
727	Adam Randell	eng ENG	MF	Bristol City	24	2000	44	3,632	83	87.7	40.4	1.04	85	0.82	0.05	31	0.00	1.39	1.31	1.19	0.12	+0.12	+1.01	Matches
728	Joe Rankin-Costello	eng ENG	MF	Charlton Athletic	26	1999	23	818	36	19.8	9.1	0.77	76	0.11	1.76	18	2.53	0.91	1.32	1.54	-0.22	-0.22	+0.11	Matches
729	Oliver Rathbone	eng ENG	MF	Wrexham	28	1996	26	1,151	44	27.8	12.8	1.02	71	0.08	1.02	18	0.39	1.69	1.72	1.33	0.39	+0.39	+0.42	Matches
730	Nathan Redmond	eng ENG	FW,MF	Sheffield Weds	31	1994	6	109	18	2.6	1.2	0.00		0.00	5.00	18	0.00	0.00	0.00	4.17	-4.17	-4.13	-2.90	Matches
731	Nathan Redmond	eng ENG	MF	Blackburn	31	1994	2	46	23	1.1	0.5	2.00	45	0.00	2.00	1	6.00	0.50	0.00	4.00	-4.00	-3.91	-3.65	Matches
732	Yuri Ribeiro	pt POR	MF,DF	Blackburn	28	1997	22	1,496	68	36.1	16.6	1.08	80	0.54	0.24	16	1.14	1.18	0.84	1.14	-0.30	-0.30	+0.01	Matches
733	Dujuan Richards	jm JAM	FW	Leicester City	19	2005	3	29	10	0.7	0.3	0.00		0.00	10.0	10	23.3	0.33	0.00	0.00	0.00	0.00	+0.22	Matches
734	Jaïro Riedewald	nl NED	MF	Sheffield United	28	1996	25	1,470	59	35.5	16.3	1.23	69	0.06	0.31	17	0.18	1.72	2.33	1.17	1.17	+1.16	+1.80	Matches
735	Tomas Rigo	sk SVK	MF	Stoke City	23	2002	31	1,681	54	40.6	18.7	1.07	74	0.37	0.59	18	0.27	1.29	0.91	1.18	-0.27	-0.27	-0.27	Matches
736	Emil Riis Jakobsen	dk DEN	FW	Bristol City	27	1998	44	2,897	66	70.0	32.2	1.15	73	0.22	0.22	29	0.03	1.32	1.37	1.18	0.19	+0.19	+0.62	Matches
737	Haydon Roberts	eng ENG	DF,MF	Bristol City	23	2002	12	377	31	9.1	4.2	0.71	79	0.00	2.14	16	3.81	1.42	0.71	1.19	-0.48	-0.48	-0.53	Matches
738	Patrick Roberts	eng ENG	MF	Birmingham City	28	1997	35	2,201	63	53.2	24.5	1.10	76	0.33	0.33	18	0.24	1.23	1.43	1.31	0.12	+0.12	+0.22	Matches
739	Jack Robinson	eng ENG	DF	Birmingham City	31	1993	15	1,116	74	27.0	12.4	1.13	77	0.73	0.08	32	1.21	0.87	0.81	1.45	-0.65	-0.65	-0.91	Matches
740	Jack Robinson	eng ENG	DF	Sheffield United	31	1993	3	214	71	5.2	2.4	0.83	90	0.83	0.42	34	0.00	0.00	0.00	0.83	-0.83	-0.84	-0.89	Matches
741	Jay Robinson	eng ENG	MF,FW	Southampton	18	2007	26	892	34	21.5	9.9	0.71	71	0.10	1.92	21	0.40	1.46	1.01	1.11	-0.10	-0.10	-0.85	Matches
742	Jay Rodriguez	eng ENG	FW,MF	Wrexham	36	1989	7	19	3	0.5	0.2	0.00		0.00	35.0	3	30.0	1.71	0.00	5.00	-5.00	-4.74	-4.85	Matches
743	Mads Roerslev	dk DEN	MF,DF	Southampton	26	1999	9	470	52	11.4	5.2	0.96	83	0.38	0.77	14	0.19	1.22	0.58	1.54	-0.96	-0.96	-1.72	Matches
744	Ole Romeny	id IDN	MF	Oxford United	25	2000	16	366	23	8.8	4.1	0.49	64	0.00	3.41	17	2.44	0.81	0.49	0.98	-0.49	-0.49	-0.21	Matches
745	Oriol Romeu	es ESP	MF	Southampton	33	1991	6	74	12	1.8	0.8	0.00		0.00	7.50	12	7.50	1.50	1.25	3.75	-2.50	-2.43	-3.05	Matches
746	Ronald	br BRA	MF,FW	Swansea City	24	2001	45	3,108	69	75.1	34.5	1.01	79	0.38	0.29	35	0.03	1.42	1.19	1.19	0.00	0.00	+0.17	Matches
747	Jake Rooney	eng ENG	DF	Derby County	21	2003	0					0		0	0		3							Matches
748	Ruben Roosken	nl NED	MF,DF	Oxford United	25	2000	3	175	58	4.2	1.9	1.05	65	0.00	0.53	45	1.05	0.67	0.53	1.05	-0.53	-0.51	-0.22	Matches
749	Joe Rothwell	eng ENG	MF	Sheffield United	30	1995	10	433	43	10.5	4.8	0.83	71	0.21	1.25	25	0.21	1.10	1.67	2.08	-0.42	-0.42	-0.46	Matches
750	Jérôme Roussillon	gp GLP	DF,MF	Charlton Athletic	32	1993	0					0		0	0		4							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
751	Jack Rudoni	eng ENG	MF	Coventry City	25	2000	30	2,106	70	50.9	23.4	1.03	82	0.51	0.26	22	0.00	1.87	1.88	1.15	0.73	+0.73	-0.82	Matches
752	Carl Rushworth	eng ENG	GK	Coventry City	24	2001	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	2.07	2.11	0.98	1.13	+1.13		Matches
