Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
519	Matheus Pereira	br BRA	MF,FW	West Brom	23	1996	37.4	0.21	2.97	0.94	31.5	2.97	0.94	0.07	0.23	0.00	0.00	Matches
520	Pedro Pereira	pt POR	MF,DF	Bristol City	21	1998	13.9	0.14	0.36	0.22	60.0	0.36	0.22	0.40	0.67	0.00	0.00	Matches
521	Kristoffer Peterson	se SWE	MF	Swansea City	24	1994	3.9	0.00	2.56	0.77	30.0	2.54	0.76	0.00	0.00	0.00	0.00	Matches
522	Dillon Phillips	eng ENG	GK	Charlton Athletic	24	1995	46.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
523	Kalvin Phillips	eng ENG	MF	Leeds United	23	1995	36.1	0.06	0.58	0.19	33.3	0.58	0.19	0.10	0.29	0.00	0.00	Matches
524	Matt Phillips	sct SCO	MF	West Brom	28	1991	26.9	0.26	2.30	0.63	27.4	2.31	0.63	0.11	0.41	0.00	0.00	Matches
525	Anthony Pilkington	ie IRL	MF	Wigan Athletic	31	1988	8.1	0.37	2.59	0.99	38.1	2.60	0.99	0.14	0.38	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
526	Daniel Pinillos	es ESP	DF	Barnsley	26	1992	1.7	0.00	1.18	0.00	0.0	1.15	0.00	0.00		0.00	0.00	Matches
527	Ethan Pinnock	jm JAM	DF	Brentford	26	1993	33.8	0.06	0.47	0.15	31.3	0.47	0.15	0.13	0.40	0.00	0.00	Matches
528	Brad Potts	eng ENG	MF	Preston	25	1994	15.1	0.13	2.12	0.53	25.0	2.12	0.53	0.06	0.25	0.00	0.00	Matches
529	Dan Potts	eng ENG	DF	Luton Town	25	1994	30.4	0.03	0.53	0.10	18.8	0.53	0.10	0.06	0.33	0.00	0.00	Matches
530	Ian Poveda	eng ENG	MF	Leeds United	19	2000	1.4	0.00	1.43	0.00	0.0	1.42	0.00	0.00		0.00	0.00	Matches
531	Nick Powell	eng ENG	MF	Stoke City	25	1994	20.8	0.24	2.12	0.58	27.3	2.11	0.58	0.11	0.42	0.00	0.00	Matches
532	Darren Pratley	jm JAM	MF,DF	Charlton Athletic	34	1985	31.2	0.06	0.67	0.22	33.3	0.67	0.22	0.10	0.29	0.00	0.00	Matches
533	Alex Pritchard	eng ENG	MF,FW	Huddersfield	26	1993	10.7	0.00	2.99	0.65	21.9	2.99	0.65	0.00	0.00	0.00	0.00	Matches
534	Marc Pugh	eng ENG	MF	QPR	32	1987	13.0	0.15	1.31	0.38	29.4	1.31	0.39	0.12	0.40	0.00	0.00	Matches
535	Ben Purrington	eng ENG	DF,MF	Charlton Athletic	23	1996	23.7	0.08	0.38	0.13	33.3	0.38	0.13	0.22	0.67	0.00	0.00	Matches
536	George Pușcaș	ro ROU	FW	Reading	23	1996	28.1	0.43	2.46	0.85	34.8	2.45	0.85	0.12	0.33	0.14	0.14	Matches
537	Rekeil Pyke	eng ENG	FW,MF	Huddersfield	21	1997	0.0	0	0	0		0.00	0.00			0	0	Matches
538	Collin Quaner	de GER	FW	Huddersfield	28	1991	0.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
539	Luka Racic	dk DEN	DF	Brentford	20	1999	2.6	0.38	0.77	0.38	50.0	0.76	0.38	0.50	1.00	0.00	0.00	Matches
540	Joe Rafferty	ie IRL	DF	Preston	25	1993	27.5	0.04	0.25	0.04	14.3	0.25	0.04	0.14	1.00	0.00	0.00	Matches
541	Joe Ralls	eng ENG	MF	Cardiff City	25	1993	24.6	0.28	1.71	0.49	28.6	1.71	0.49	0.12	0.42	0.08	0.08	Matches
542	Darren Randolph	ie IRL	GK	Middlesbrough	32	1987	14.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
543	Àngel Rangel	es ESP	DF	QPR	36	1982	18.4	0.00	0.16	0.00	0.0	0.16	0.00	0.00		0.00	0.00	Matches
544	Joe Rankin-Costello	eng ENG	DF,MF	Blackburn	20	1999	7.7	0.00	1.04	0.00	0.0	1.03	0.00	0.00		0.00	0.00	Matches
545	David Raya	es ESP	GK	Brentford	23	1995	46.0	0.00	0.02	0.00	0.0	0.02	0.00	0.00		0.00	0.00	Matches
546	Glen Rea	ie IRL	MF	Luton Town	24	1994	12.5	0.00	0.72	0.32	44.4	0.72	0.32	0.00	0.00	0.00	0.00	Matches
547	Adam Reach	eng ENG	MF	Sheffield Weds	26	1993	26.0	0.04	1.88	0.50	26.5	1.88	0.50	0.02	0.08	0.00	0.00	Matches
548	Tim Ream	us USA	DF	Fulham	31	1987	43.9	0.00	0.05	0.00	0.0	0.05	0.00	0.00		0.00	0.00	Matches
549	Harrison Reed	eng ENG	MF	Fulham	24	1995	20.2	0.00	0.35	0.10	28.6	0.35	0.10	0.00	0.00	0.00	0.00	Matches
550	Jayden Reid	eng ENG	FW	Birmingham City	18	2001	0.9	0.00	1.11	0.00	0.0	1.06	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
551	Jordan Rhodes	sct SCO	FW	Sheffield Weds	29	1990	7.6	0.39	2.50	0.79	31.6	2.49	0.79	0.16	0.50	0.00	0.00	Matches
552	Yuri Ribeiro	pt POR	DF,MF	Nottingham	22	1997	26.5	0.00	0.23	0.00	0.0	0.23	0.00	0.00		0.00	0.00	Matches
553	Jazz Richards	wls WAL	DF	Cardiff City	28	1991	10.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
554	Omar Richards	eng ENG	MF,DF	Reading	21	1998	23.2	0.00	0.39	0.09	22.2	0.39	0.09	0.00	0.00	0.00	0.00	Matches
555	Andy Rinomhota	zw ZIM	MF	Reading	22	1997	28.7	0.03	0.24	0.03	14.3	0.24	0.03	0.14	1.00	0.00	0.00	Matches
556	Marcel Ritzmaier	at AUT	MF	Barnsley	26	1993	11.7	0.00	1.37	0.34	25.0	1.37	0.34	0.00	0.00	0.00	0.00	Matches
557	Connor Roberts	wls WAL	DF,MF	Swansea City	23	1995	32.6	0.03	0.95	0.18	19.4	0.95	0.18	0.03	0.17	0.00	0.00	Matches
558	Gary Roberts	eng ENG	MF	Wigan Athletic	35	1984	3.3	0.00	0.61	0.30	50.0	0.61	0.31	0.00	0.00	0.00	0.00	Matches
559	Marc Roberts	eng ENG	DF	Birmingham City	29	1990	32.4	0.00	0.49	0.12	25.0	0.49	0.12	0.00	0.00	0.00	0.00	Matches
560	Patrick Roberts	eng ENG	MF,FW	Middlesbrough	22	1997	6.8	0.15	2.06	0.29	14.3	2.07	0.30	0.07	0.50	0.00	0.00	Matches
561	Tyler Roberts	wls WAL	MF	Leeds United	20	1999	12.1	0.33	2.89	1.32	45.7	2.89	1.32	0.11	0.25	0.00	0.00	Matches
562	Antonee Robinson	us USA	DF	Wigan Athletic	21	1997	37.2	0.03	0.40	0.08	20.0	0.40	0.08	0.07	0.33	0.00	0.00	Matches
563	Callum Robinson	ie IRL	FW,MF	West Brom	24	1995	9.5	0.32	4.32	1.58	36.6	4.33	1.58	0.07	0.20	0.00	0.00	Matches
564	Jack Robinson	eng ENG	DF	Nottingham	25	1993	16.3	0.00	0.86	0.00	0.0	0.86	0.00	0.00		0.00	0.00	Matches
565	Hal Robson-Kanu	wls WAL	FW	West Brom	30	1989	25.7	0.39	2.18	0.86	39.3	2.18	0.85	0.16	0.41	0.04	0.04	Matches
566	Marek Rodák	sk SVK	GK	Fulham	22	1996	32.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
567	Joe Rodon	wls WAL	DF	Swansea City	21	1997	19.9	0.00	0.45	0.05	11.1	0.45	0.05	0.00	0.00	0.00	0.00	Matches
568	Rodri	es ESP	FW	Bristol City	29	1990	1.7	0.00	2.94	0.59	20.0	2.90	0.58	0.00	0.00	0.00	0.00	Matches
569	Mads Roerslev	dk DEN	DF,MF	Brentford	20	1999	5.5	0.00	0.18	0.18	100.0	0.18	0.18	0.00	0.00	0.00	0.00	Matches
570	Mahlon Romeo	ag ATG	DF,MF	Millwall	23	1995	41.6	0.00	0.75	0.24	32.3	0.75	0.24	0.00	0.00	0.00	0.00	Matches
571	Wayne Rooney	eng ENG	MF	Derby County	33	1985	19.3	0.26	1.35	0.47	34.6	1.35	0.47	0.12	0.33	0.10	0.10	Matches
572	Kelle Roos	nl NED	GK	Derby County	27	1992	21.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
573	Joe Rothwell	eng ENG	MF	Blackburn	24	1995	21.1	0.09	1.37	0.52	37.9	1.38	0.52	0.07	0.18	0.00	0.00	Matches
574	Wayne Routledge	eng ENG	MF,FW	Swansea City	34	1985	10.6	0.38	1.13	0.47	41.7	1.13	0.47	0.33	0.80	0.00	0.00	Matches
575	Aaron Rowe	eng ENG	MF	Huddersfield	18	2000	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
576	Tommy Rowe	eng ENG	MF,DF	Bristol City	30	1988	24.0	0.08	0.96	0.25	26.1	0.96	0.25	0.09	0.33	0.00	0.00	Matches
577	Declan Rudd	eng ENG	GK	Preston	28	1991	46.0	0.00	0.02	0.00	0.0	0.02	0.00	0.00		0.00	0.00	Matches
578	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	26	1993	40.4	0.07	1.01	0.20	19.5	1.02	0.20	0.07	0.38	0.00	0.00	Matches
579	Samuel Şahin-Radlinger	at AUT	GK	Barnsley	26	1992	18.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
580	Brice Samba	fr FRA	GK	Nottingham	25	1994	40.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
581	Dominic Samuel	eng ENG	FW,MF	Blackburn	25	1994	7.0	0.29	2.00	0.71	35.7	2.01	0.72	0.14	0.40	0.00	0.00	Matches
582	Martin Samuelsen	no NOR	MF	Hull City	22	1997	3.2	0.00	1.56	0.63	40.0	1.56	0.62	0.00	0.00	0.00	0.00	Matches
583	Dion Sanderson	eng ENG	DF	Cardiff City	19	1999	8.3	0.00	0.48	0.00	0.0	0.48	0.00	0.00		0.00	0.00	Matches
584	Mouhamadou-Naby Sarr	fr FRA	DF	Charlton Athletic	25	1993	24.7	0.12	0.61	0.24	40.0	0.61	0.24	0.20	0.50	0.00	0.00	Matches
585	George Saville	nir NIR	MF	Middlesbrough	26	1993	27.7	0.04	1.23	0.36	29.4	1.23	0.36	0.03	0.10	0.00	0.00	Matches
586	Romaine Sawyers	kn SKN	MF	West Brom	27	1991	41.3	0.02	0.46	0.10	21.1	0.46	0.10	0.05	0.25	0.00	0.00	Matches
587	Christopher Schindler	de GER	DF	Huddersfield	29	1990	45.0	0.04	0.31	0.07	21.4	0.31	0.07	0.14	0.67	0.00	0.00	Matches
588	Patrick Schmidt	at AUT	FW	Barnsley	21	1998	4.9	0.61	2.65	1.22	46.2	2.66	1.23	0.23	0.50	0.00	0.00	Matches
589	Ryan Schofield	eng ENG	GK	Huddersfield	19	1999	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
590	James Scott	sct SCO	MF,FW	Hull City	18	2000	3.1	0.32	1.61	0.65	40.0	1.62	0.65	0.20	0.50	0.00	0.00	Matches
591	Josh Scowen	eng ENG	MF	QPR	26	1993	9.8	0.00	1.22	0.20	16.7	1.22	0.20	0.00	0.00	0.00	0.00	Matches
592	Steve Seddon	eng ENG	DF	Birmingham City	21	1997	2.5	0.00	0.80	0.00	0.0	0.81	0.00	0.00		0.00	0.00	Matches
593	Alfa Semedo	gw GNB	MF	Nottingham	21	1997	11.2	0.18	2.14	0.36	16.7	2.14	0.36	0.08	0.50	0.00	0.00	Matches
594	Antoine Semenyo	gh GHA	FW	Bristol City	19	2000	3.4	0.00	2.35	1.18	50.0	2.38	1.19	0.00	0.00	0.00	0.00	Matches
595	Steven Sessegnon	eng ENG	DF	Fulham	19	2000	7.9	0.00	0.51	0.25	50.0	0.50	0.25	0.00	0.00	0.00	0.00	Matches
596	Jamie Shackleton	eng ENG	MF	Leeds United	19	1999	5.3	0.38	1.51	0.38	25.0	1.52	0.38	0.25	1.00	0.00	0.00	Matches
597	Liam Shaw	eng ENG	MF	Sheffield Weds	18	2001	0.8	0.00	1.25	0.00	0.0	1.32	0.00	0.00		0.00	0.00	Matches
598	Ryan Shawcross	eng ENG	DF	Stoke City	31	1987	3.4	0.00	0.88	0.29	33.3	0.87	0.29	0.00	0.00	0.00	0.00	Matches
599	James Shea	eng ENG	GK	Luton Town	28	1991	13.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
600	Alan Sheehan	ie IRL	MF,DF	Luton Town	32	1986	2.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
601	Andrew Shinnie	sct SCO	MF	Luton Town	30	1989	15.0	0.07	1.67	0.47	28.0	1.67	0.47	0.04	0.14	0.00	0.00	Matches
602	Graeme Shinnie	sct SCO	MF	Derby County	27	1991	12.9	0.16	1.55	0.62	40.0	1.55	0.62	0.10	0.25	0.00	0.00	Matches
603	Olamide Shodipo	ie IRL	MF,FW	QPR	22	1997	3.5	0.00	1.14	0.29	25.0	1.15	0.29	0.00	0.00	0.00	0.00	Matches
604	Ryan Shotton	eng ENG	DF	Middlesbrough	30	1988	19.3	0.00	0.26	0.10	40.0	0.26	0.10	0.00	0.00	0.00	0.00	Matches
605	Toby Sibbick	ug UGA	DF,MF	Barnsley	20	1999	16.8	0.00	0.18	0.00	0.0	0.18	0.00	0.00		0.00	0.00	Matches
606	Louie Sibley	eng ENG	MF	Derby County	17	2001	8.1	0.62	2.47	1.23	50.0	2.46	1.23	0.25	0.50	0.00	0.00	Matches
607	Leonardo da Silva Lopes	pt POR	MF,DF	Hull City	20	1998	34.1	0.06	0.29	0.06	20.0	0.29	0.06	0.20	1.00	0.00	0.00	Matches
608	Tiago Silva	pt POR	MF	Nottingham	26	1993	33.7	0.09	1.54	0.39	25.0	1.54	0.39	0.06	0.23	0.00	0.00	Matches
609	Elliot Simoes	ao ANG	MF,FW	Barnsley	19	1999	7.0	0.29	1.29	0.29	22.2	1.28	0.28	0.22	1.00	0.00	0.00	Matches
610	Danny Simpson	eng ENG	DF	Huddersfield	32	1987	22.1	0.00	0.23	0.00	0.0	0.23	0.00	0.00		0.00	0.00	Matches
611	Scott Sinclair	eng ENG	MF	Preston	30	1989	9.9	0.30	1.82	0.61	33.3	1.81	0.60	0.17	0.50	0.00	0.00	Matches
612	Jiří Skalák	cz CZE	MF	Millwall	27	1992	4.0	0.25	1.75	0.50	28.6	1.75	0.50	0.14	0.50	0.00	0.00	Matches
613	Simon Sluga	hr CRO	GK	Luton Town	26	1993	33.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
614	Brad Smith	au AUS	DF,MF	Cardiff City	25	1994	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
615	Jordan Smith	eng ENG	GK	Nottingham	24	1994	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
616	Korey Smith	eng ENG	MF	Bristol City	28	1991	18.7	0.00	0.21	0.00	0.0	0.21	0.00	0.00		0.00	0.00	Matches
617	Matt Smith	eng ENG	FW	Millwall	30	1989	21.5	0.56	3.40	1.58	46.6	3.40	1.58	0.16	0.35	0.00	0.00	Matches
618	Matthew Smith	wls WAL	MF	Charlton Athletic	19	1999	0.7	0.00	1.43	1.43	100.0	1.43	1.43	0.00	0.00	0.00	0.00	Matches
619	Matthew Smith	wls WAL	MF	QPR	19	1999	2.2	0.00	0.45	0.00	0.0	0.45	0.00	0.00		0.00	0.00	Matches
620	Emile Smith Rowe	eng ENG	MF	Huddersfield	19	2000	13.1	0.15	2.14	0.76	35.7	2.14	0.77	0.07	0.20	0.00	0.00	Matches
621	Tommy Smith	eng ENG	DF	Stoke City	27	1992	27.9	0.00	0.32	0.04	11.1	0.32	0.04	0.00	0.00	0.00	0.00	Matches
622	Alex Smithies	eng ENG	GK	Cardiff City	29	1990	30.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
623	Michael Sollbauer	at AUT	DF	Barnsley	29	1990	17.0	0.00	0.35	0.18	50.0	0.35	0.18	0.00	0.00	0.00	0.00	Matches
624	Chris Solly	eng ENG	DF,MF	Charlton Athletic	28	1991	11.9	0.00	0.25	0.08	33.3	0.25	0.08	0.00	0.00	0.00	0.00	Matches
625	Samba Sow	ml MLI	MF	Nottingham	30	1989	18.6	0.00	0.75	0.05	7.1	0.75	0.05	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
626	Djed Spence	eng ENG	MF,DF	Middlesbrough	18	2000	17.1	0.06	0.64	0.12	18.2	0.64	0.12	0.09	0.50	0.00	0.00	Matches
627	Jay Stansfield	eng ENG	FW,MF	Fulham	16	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
628	Richard Stearman	eng ENG	DF	Huddersfield	31	1987	16.4	0.00	0.30	0.12	40.0	0.30	0.12	0.00	0.00	0.00	0.00	Matches
629	Dujon Sterling	eng ENG	DF	Wigan Athletic	19	1999	6.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
630	Jordan Stevens	eng ENG	MF	Leeds United	19	2000	0.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
631	Kevin Stewart	jm JAM	MF	Hull City	25	1993	21.9	0.09	1.37	0.27	20.0	1.37	0.27	0.07	0.33	0.00	0.00	Matches
632	Jayden Stockley	eng ENG	FW	Preston	25	1993	12.8	0.31	2.42	0.94	38.7	2.41	0.93	0.13	0.33	0.00	0.00	Matches
633	Dejan Stojanović	at AUT	GK	Middlesbrough	26	1993	8.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
634	Jordan Storey	eng ENG	DF	Preston	21	1997	8.1	0.00	0.37	0.00	0.0	0.37	0.00	0.00		0.00	0.00	Matches
635	Pascal Struijk	nl NED	MF	Leeds United	19	1999	2.4	0.00	0.83	0.42	50.0	0.83	0.41	0.00	0.00	0.00	0.00	Matches
636	Callum Styles	hu HUN	MF	Barnsley	19	2000	7.5	0.13	1.73	0.67	38.5	1.73	0.66	0.08	0.20	0.00	0.00	Matches
637	Ivan Šunjić	ba BIH	MF	Birmingham City	22	1996	36.3	0.08	0.74	0.17	22.2	0.74	0.17	0.11	0.50	0.00	0.00	Matches
638	Sam Surridge	eng ENG	FW	Swansea City	21	1998	8.7	0.46	2.99	1.38	46.2	2.99	1.38	0.15	0.33	0.00	0.00	Matches
639	John Swift	eng ENG	MF	Reading	24	1995	37.5	0.16	1.60	0.61	38.3	1.60	0.61	0.10	0.26	0.00	0.00	Matches
640	Sammie Szmodics	ie IRL	FW	Bristol City	23	1995	1.2	0.00	0.83	0.00	0.0	0.83	0.00	0.00		0.00	0.00	Matches
641	Lasse Sørensen	dk DEN	MF	Stoke City	19	1999	2.0	0.00	0.50	0.00	0.0	0.49	0.00	0.00		0.00	0.00	Matches
642	Ryan Tafazolli	eng ENG	DF	Hull City	27	1991	9.1	0.00	0.77	0.11	14.3	0.77	0.11	0.00	0.00	0.00	0.00	Matches
643	Marcus Tavernier	eng ENG	MF,FW	Middlesbrough	20	1999	28.2	0.11	2.30	0.67	29.2	2.31	0.67	0.05	0.16	0.00	0.00	Matches
644	Lyle Taylor	ms MSR	FW	Charlton Athletic	29	1990	17.8	0.62	2.64	1.24	46.8	2.64	1.23	0.15	0.32	0.22	0.22	Matches
645	Matty Taylor	eng ENG	FW	Bristol City	29	1990	0.1	0.00	10.0	0.00	0.0	8.18	0.00	0.00		0.00	0.00	Matches
646	Mamadou Thiam	sn SEN	MF,FW	Barnsley	24	1995	3.7	0.00	1.89	1.08	57.1	1.87	1.07	0.00	0.00	0.00	0.00	Matches
647	Luke Thomas	eng ENG	MF	Barnsley	20	1999	25.7	0.04	1.63	0.51	31.0	1.63	0.51	0.02	0.08	0.00	0.00	Matches
648	Ben Thompson	eng ENG	MF	Millwall	23	1995	20.4	0.05	1.37	0.34	25.0	1.37	0.34	0.04	0.14	0.00	0.00	Matches
649	Dominic Thompson	eng ENG	DF,MF	Brentford	19	2000	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
650	Jordan Thompson	nir NIR	MF	Stoke City	22	1997	6.9	0.00	0.29	0.00	0.0	0.29	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
651	Harry Toffolo	eng ENG	DF	Huddersfield	23	1995	19.0	0.05	0.37	0.16	42.9	0.37	0.16	0.14	0.33	0.00	0.00	Matches
652	Lee Tomlin	eng ENG	MF	Cardiff City	30	1989	24.0	0.33	2.71	1.00	36.9	2.70	1.00	0.12	0.33	0.00	0.00	Matches
653	Jon Toral	es ESP	MF	Hull City	24	1995	6.8	0.00	2.65	0.44	16.7	2.66	0.44	0.00	0.00	0.00	0.00	Matches
654	Conor Townsend	eng ENG	DF	West Brom	26	1993	21.1	0.00	0.19	0.05	25.0	0.19	0.05	0.00	0.00	0.00	0.00	Matches
655	Lewis Travis	eng ENG	MF	Blackburn	21	1997	38.4	0.05	0.39	0.16	40.0	0.39	0.16	0.13	0.33	0.00	0.00	Matches
656	Connal Trueman	eng ENG	GK	Birmingham City	23	1996	10.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
657	Ryan Tunnicliffe	eng ENG	MF	Luton Town	26	1992	36.0	0.03	0.69	0.17	24.0	0.69	0.17	0.04	0.17	0.00	0.00	Matches
658	Josh Tymon	eng ENG	DF	Stoke City	20	1999	0.9	0.00	2.22	0.00	0.0	2.12	0.00	0.00		0.00	0.00	Matches
659	Osaze Urhoghide	nl NED	DF	Sheffield Weds	19	2000	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
660	Jack Vale	wls WAL	FW	Blackburn	18	2001	0.1	0.00	10.0	0.00	0.0	6.92	0.00	0.00		0.00	0.00	Matches
661	Joel Valencia	ec ECU	FW	Brentford	24	1994	3.7	0.27	3.51	1.35	38.5	3.50	1.35	0.08	0.20	0.00	0.00	Matches
662	Isaac Vassell	eng ENG	FW,MF	Cardiff City	25	1993	0.5	2.00	2.00	2.00	100.0	1.96	1.96	1.00	1.00	0.00	0.00	Matches
663	Will Vaulks	wls WAL	MF	Cardiff City	25	1993	18.7	0.21	1.50	0.53	35.7	1.50	0.53	0.14	0.40	0.00	0.00	Matches
664	James Vennings	eng ENG	MF	Charlton Athletic	19	2000	0.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
665	Thibaud Verlinden	be BEL	FW,MF	Stoke City	20	1999	0.6	0.00	5.00	0.00	0.0	4.66	0.00	0.00		0.00	0.00	Matches
666	Fran Villalba	es ESP	MF	Birmingham City	21	1998	13.5	0.07	2.15	0.74	34.5	2.15	0.74	0.03	0.10	0.00	0.00	Matches
667	João Virgínia	pt POR	GK	Reading	19	1999	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
668	Sam Vokes	wls WAL	FW	Stoke City	29	1989	19.0	0.26	2.63	0.95	36.0	2.64	0.95	0.10	0.28	0.00	0.00	Matches
669	Zak Vyner	ke KEN	DF	Bristol City	22	1997	5.5	0.00	1.64	0.18	11.1	1.63	0.18	0.00	0.00	0.00	0.00	Matches
670	Martyn Waghorn	eng ENG	MF,FW	Derby County	29	1990	35.3	0.34	2.58	1.10	42.9	2.58	1.10	0.11	0.26	0.06	0.11	Matches
671	Stephen Walker	eng ENG	FW	Middlesbrough	18	2000	1.5	0.00	1.33	0.00	0.0	1.29	0.00	0.00		0.00	0.00	Matches
672	Tyler Walker	eng ENG	FW	Nottingham	22	1996	1.5	0.67	3.33	2.00	60.0	3.26	1.96	0.20	0.33	0.00	0.00	Matches
673	Jed Wallace	eng ENG	MF,FW	Millwall	25	1994	42.1	0.24	2.21	0.88	39.8	2.21	0.88	0.05	0.14	0.12	0.14	Matches
674	Lee Wallace	sct SCO	DF	QPR	31	1987	9.5	0.00	0.42	0.00	0.0	0.42	0.00	0.00		0.00	0.00	Matches
675	Murray Wallace	sct SCO	DF,MF	Millwall	26	1993	38.0	0.00	0.61	0.05	8.7	0.61	0.05	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
676	Christian Walton	eng ENG	GK	Blackburn	23	1995	46.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
677	Jack Walton	eng ENG	GK	Barnsley	21	1998	9.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
678	Danny Ward	eng ENG	FW,MF	Cardiff City	27	1991	10.5	0.67	2.95	1.43	48.4	2.96	1.43	0.23	0.47	0.00	0.00	Matches
679	Stephen Ward	ie IRL	DF	Stoke City	33	1985	13.5	0.00	0.52	0.07	14.3	0.52	0.07	0.00	0.00	0.00	0.00	Matches
680	Marley Watkins	wls WAL	MF,FW	Bristol City	28	1990	4.2	0.24	0.95	0.71	75.0	0.95	0.71	0.25	0.33	0.00	0.00	Matches
681	Ollie Watkins	eng ENG	FW	Brentford	23	1995	45.9	0.54	2.75	1.07	38.9	2.75	1.07	0.20	0.51	0.00	0.02	Matches
682	Ben Watson	eng ENG	MF	Nottingham	34	1985	44.4	0.07	0.63	0.16	25.0	0.63	0.16	0.11	0.43	0.00	0.00	Matches
683	Andreas Weimann	at AUT	FW,MF	Bristol City	27	1991	40.0	0.23	1.95	0.57	29.5	1.95	0.57	0.12	0.39	0.00	0.00	Matches
684	Nahki Wells	bm BER	FW	Bristol City	29	1990	13.2	0.38	2.80	1.14	40.5	2.81	1.14	0.14	0.33	0.00	0.00	Matches
685	Nahki Wells	bm BER	FW	QPR	29	1990	17.9	0.73	2.40	1.40	58.1	2.41	1.40	0.30	0.52	0.00	0.00	Matches
686	Keiren Westwood	ie IRL	GK	Sheffield Weds	34	1984	13.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
687	Ben White	eng ENG	DF	Leeds United	21	1997	46.0	0.02	0.41	0.09	21.1	0.41	0.09	0.05	0.25	0.00	0.00	Matches
688	Morgan Whittaker	eng ENG	MF	Derby County	18	2001	3.1	0.32	1.29	0.65	50.0	1.27	0.64	0.25	0.50	0.00	0.00	Matches
689	Gavin Whyte	nir NIR	MF	Cardiff City	23	1996	14.0	0.00	1.00	0.21	21.4	1.00	0.21	0.00	0.00	0.00	0.00	Matches
690	Connor Wickham	eng ENG	FW	Sheffield Weds	26	1993	9.9	0.20	2.93	0.51	17.2	2.92	0.50	0.07	0.40	0.00	0.00	Matches
691	Jordy de Wijs	nl NED	DF	Hull City	24	1995	33.7	0.06	0.68	0.18	26.1	0.68	0.18	0.09	0.33	0.00	0.00	Matches
692	Joe Wildsmith	eng ENG	GK	Sheffield Weds	23	1995	9.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
