Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
406	David Marshall	sct SCO	GK	Wigan Athletic	34	1985	39	39	3,510	39.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
407	Chris Martin	sct SCO	FW	Derby County	30	1988	35	25	2,088	23.2	0.47	0.26	0.73	0.39	0.09	0.09	0.13	0.00	0.47	0.26	0.73	0.39	0.65	Matches
408	Bruno Martins Indi	nl NED	DF	Stoke City	27	1992	33	31	2,793	31.0	0.00	0.06	0.06	0.00	0.00	0.00	0.06	0.00	0.00	0.06	0.06	0.00	0.06	Matches
409	Ayub Masika	ke KEN	FW,MF	Reading	26	1992	5	0	83	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
410	Han-Noah Massengo	fr FRA	MF	Bristol City	18	2001	25	23	1,909	21.2	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	Matches
411	Gavin Massey	eng ENG	MF,FW	Wigan Athletic	26	1992	31	21	1,729	19.2	0.00	0.05	0.05	0.00	0.00	0.00	0.21	0.00	0.00	0.05	0.05	0.00	0.05	Matches
412	Conor Masterson	ie IRL	DF	QPR	20	1998	12	10	967	10.7	0.09	0.00	0.09	0.09	0.00	0.00	0.09	0.00	0.09	0.00	0.09	0.09	0.09	Matches
413	Adam Matthews	wls WAL	DF,MF	Charlton Athletic	27	1992	29	28	2,521	28.0	0.00	0.04	0.04	0.00	0.00	0.00	0.14	0.00	0.00	0.04	0.04	0.00	0.04	Matches
414	Alfie Mawson	eng ENG	DF	Fulham	25	1994	27	25	2,193	24.4	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	Matches
415	Isaac Mbenza	be BEL	MF	Huddersfield	23	1996	5	1	188	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
416	Bryan Mbeumo	cm CMR	FW	Brentford	19	1999	42	36	2,934	32.6	0.46	0.21	0.67	0.46	0.00	0.00	0.09	0.00	0.46	0.21	0.67	0.46	0.67	Matches
417	Jason McCarthy	eng ENG	DF	Millwall	23	1995	2	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
418	James McClean	ie IRL	MF,FW	Stoke City	30	1989	36	33	2,985	33.2	0.21	0.21	0.42	0.21	0.00	0.00	0.30	0.00	0.21	0.21	0.42	0.21	0.42	Matches
419	Garath McCleary	jm JAM	MF	Reading	32	1987	19	2	478	5.3	0.19	0.38	0.57	0.19	0.00	0.00	0.00	0.00	0.19	0.38	0.56	0.19	0.56	Matches
420	Kevin McDonald	sct SCO	MF	Fulham	30	1988	16	7	623	6.9	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	Matches
421	Josh McEachran	eng ENG	MF	Birmingham City	26	1993	8	5	393	4.4	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	Matches
422	Aiden McGeady	ie IRL	MF,FW	Charlton Athletic	33	1986	10	8	589	6.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
423	Cameron McGeehan	nir NIR	MF	Barnsley	24	1995	13	10	883	9.8	0.20	0.00	0.20	0.20	0.00	0.00	0.41	0.00	0.20	0.00	0.20	0.20	0.20	Matches
424	Tom McIntyre	sct SCO	DF	Reading	20	1998	10	9	776	8.6	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	Matches
425	Barrie McKay	sct SCO	FW,MF	Swansea City	24	1994	4	0	77	0.9	0.00	2.22	2.22	0.00	0.00	0.00	0.00	0.00	0.00	2.34	2.34	0.00	2.34	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Robbie McKenzie	eng ENG	DF	Hull City	20	1998	8	8	674	7.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
427	Sean McLoughlin	ie IRL	DF	Hull City	22	1996	7	5	503	5.6	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	Matches
428	Callum McManaman	eng ENG	FW,MF	Luton Town	28	1991	23	10	917	10.2	0.39	0.00	0.39	0.39	0.00	0.00	0.10	0.00	0.39	0.00	0.39	0.39	0.39	Matches
429	Paddy McNair	nir NIR	MF,DF	Middlesbrough	24	1995	41	36	3,279	36.4	0.16	0.05	0.22	0.11	0.05	0.08	0.16	0.03	0.16	0.05	0.22	0.11	0.16	Matches
430	Agus Medina	es ESP	DF,MF	Birmingham City	24	1994	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
431	Yakou Méïte	ci CIV	MF,FW	Reading	23	1996	40	32	2,877	32.0	0.41	0.03	0.44	0.38	0.03	0.06	0.16	0.03	0.41	0.03	0.44	0.38	0.41	Matches
432	Nathaniel Mendez-Laing	gt GUA	MF,FW	Cardiff City	27	1992	27	21	1,811	20.1	0.15	0.20	0.35	0.15	0.00	0.00	0.00	0.00	0.15	0.20	0.35	0.15	0.35	Matches
433	Illan Meslier	fr FRA	GK	Leeds United	19	2000	10	10	900	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
434	Matt Miazga	us USA	DF	Reading	24	1995	20	19	1,598	17.8	0.11	0.00	0.11	0.11	0.00	0.00	0.11	0.06	0.11	0.00	0.11	0.11	0.11	Matches
435	Alex Mighten	eng ENG	FW,MF	Nottingham	17	2002	8	0	53	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
436	George Miller	eng ENG	FW	Barnsley	20	1998	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
437	Rafa Mir	es ESP	FW	Nottingham	22	1997	11	2	217	2.4	0.00	0.42	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.41	0.00	0.41	Matches
438	Billy Mitchell	eng ENG	MF	Millwall	19	2000	7	1	133	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	Matches
439	Aleksandar Mitrović	rs SRB	FW	Fulham	24	1994	40	40	3,589	39.9	0.65	0.05	0.70	0.55	0.10	0.13	0.20	0.00	0.65	0.05	0.70	0.55	0.60	Matches
440	Jan Mlakar	si SVN	FW,MF	Wigan Athletic	20	1998	1	0	18	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
441	Jan Mlakar	si SVN	FW,MF	QPR	20	1998	6	0	106	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
442	Kamohelo Mokotjo	za RSA	MF	Brentford	28	1991	25	14	1,375	15.3	0.07	0.13	0.20	0.07	0.00	0.00	0.00	0.00	0.07	0.13	0.20	0.07	0.20	Matches
443	Jayson Molumby	ie IRL	MF	Millwall	19	1999	36	31	2,790	31.0	0.03	0.03	0.06	0.03	0.00	0.00	0.29	0.00	0.03	0.03	0.06	0.03	0.06	Matches
444	George Moncur	eng ENG	FW	Luton Town	25	1993	17	1	444	4.9	0.20	0.00	0.20	0.20	0.00	0.00	0.20	0.00	0.20	0.00	0.20	0.20	0.20	Matches
445	Jefferson Montero	ec ECU	MF	Birmingham City	29	1989	14	2	322	3.6	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	Matches
446	Kieffer Moore	wls WAL	FW	Wigan Athletic	26	1992	36	32	2,799	31.1	0.32	0.13	0.45	0.26	0.06	0.06	0.03	0.00	0.32	0.13	0.45	0.26	0.39	Matches
447	Liam Moore	jm JAM	DF	Reading	26	1993	43	40	3,640	40.4	0.02	0.00	0.02	0.02	0.00	0.00	0.12	0.00	0.02	0.00	0.02	0.02	0.02	Matches
448	Taylor Moore	eng ENG	DF	Bristol City	22	1997	21	16	1,292	14.4	0.07	0.00	0.07	0.07	0.00	0.00	0.07	0.00	0.07	0.00	0.07	0.07	0.07	Matches
449	Aaron Mooy	au AUS	MF	Huddersfield	28	1990	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
450	Albie Morgan	eng ENG	MF	Charlton Athletic	19	2000	21	11	1,090	12.1	0.00	0.17	0.17	0.00	0.00	0.00	0.33	0.00	0.00	0.17	0.17	0.00	0.17	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Michael Morrison	eng ENG	DF	Reading	31	1988	44	43	3,789	42.1	0.05	0.02	0.07	0.05	0.00	0.00	0.14	0.00	0.05	0.02	0.07	0.05	0.07	Matches
452	Ravel Morrison	jm JAM	MF	Middlesbrough	26	1993	3	3	213	2.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
453	Sean Morrison	eng ENG	DF	Cardiff City	28	1991	36	35	3,150	35.0	0.11	0.06	0.17	0.11	0.00	0.00	0.11	0.03	0.11	0.06	0.17	0.11	0.17	Matches
454	Sam Morsy	eg EGY	MF	Wigan Athletic	27	1991	43	43	3,870	43.0	0.07	0.07	0.14	0.07	0.00	0.00	0.28	0.00	0.07	0.07	0.14	0.07	0.14	Matches
455	Harold Moukoudi	cm CMR	DF,MF	Middlesbrough	21	1997	8	8	720	8.0	0.00	0.13	0.13	0.00	0.00	0.00	0.25	0.00	0.00	0.12	0.12	0.00	0.12	Matches
456	Louis Moult	eng ENG	FW	Preston	27	1992	2	2	102	1.1	0.91	0.00	0.91	0.91	0.00	0.00	0.00	0.00	0.88	0.00	0.88	0.88	0.88	Matches
457	Steve Mounié	bj BEN	FW	Huddersfield	24	1994	30	12	1,421	15.8	0.51	0.13	0.63	0.44	0.06	0.06	0.00	0.00	0.51	0.13	0.63	0.44	0.57	Matches
458	Alex Mowatt	eng ENG	MF	Barnsley	24	1995	44	44	3,914	43.5	0.07	0.18	0.25	0.07	0.00	0.00	0.18	0.00	0.07	0.18	0.25	0.07	0.25	Matches
459	Kerim Mrabti	se SWE	FW,MF	Birmingham City	25	1994	15	12	877	9.7	0.21	0.10	0.31	0.10	0.10	0.10	0.31	0.00	0.21	0.10	0.31	0.10	0.21	Matches
460	Erwin Mulder	nl NED	GK	Swansea City	30	1989	4	3	271	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
461	Charlie Mulgrew	sct SCO	DF	Wigan Athletic	33	1986	12	12	1,051	11.7	0.00	0.09	0.09	0.00	0.00	0.00	0.17	0.00	0.00	0.09	0.09	0.00	0.09	Matches
462	Charlie Mulgrew	sct SCO	DF	Blackburn	33	1986	2	2	180	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
463	Hayden Muller	eng ENG	DF,MF	Millwall	17	2002	1	0	30	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
464	Arijanet Muric	xk KVX	GK	Nottingham	20	1998	4	4	360	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
465	Jacob Murphy	eng ENG	MF,FW	Sheffield Weds	24	1995	39	24	2,298	25.5	0.35	0.16	0.51	0.35	0.00	0.00	0.00	0.00	0.35	0.16	0.51	0.35	0.51	Matches
466	Josh Murphy	eng ENG	MF	Cardiff City	24	1995	27	16	1,446	16.1	0.31	0.19	0.50	0.31	0.00	0.00	0.25	0.00	0.31	0.19	0.50	0.31	0.50	Matches
467	Ádám Nagy	hu HUN	MF	Bristol City	24	1995	23	16	1,488	16.5	0.06	0.06	0.12	0.06	0.00	0.00	0.06	0.00	0.06	0.06	0.12	0.06	0.12	Matches
468	Kal Naismith	sct SCO	DF,MF	Wigan Athletic	27	1992	37	22	2,233	24.8	0.12	0.00	0.12	0.12	0.00	0.00	0.12	0.00	0.12	0.00	0.12	0.12	0.12	Matches
469	Kyle Naughton	eng ENG	DF	Swansea City	30	1988	32	28	2,487	27.6	0.11	0.00	0.11	0.11	0.00	0.00	0.18	0.04	0.11	0.00	0.11	0.11	0.11	Matches
470	Badou Ndiaye	sn SEN	MF	Stoke City	28	1990	13	10	880	9.8	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	Matches
471	Curtis Nelson	eng ENG	DF	Cardiff City	26	1993	33	31	2,902	32.2	0.03	0.00	0.03	0.03	0.00	0.00	0.09	0.00	0.03	0.00	0.03	0.03	0.03	Matches
472	Julien Ngoy	be BEL	FW,MF	Stoke City	21	1997	1	0	12	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
473	Eddie Nketiah	eng ENG	FW	Leeds United	20	1999	17	2	509	5.7	0.53	0.00	0.53	0.53	0.00	0.00	0.35	0.00	0.53	0.00	0.53	0.53	0.53	Matches
474	Lukas Nmecha	de GER	FW,MF	Middlesbrough	20	1998	11	4	472	5.2	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	Matches
475	Andrija Novakovich	us USA	FW	Reading	22	1996	1	0	6	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	David Nugent	eng ENG	FW	Preston	34	1985	24	11	1,022	11.4	0.09	0.00	0.09	0.09	0.00	0.00	0.09	0.00	0.09	0.00	0.09	0.09	0.09	Matches
477	Atdhe Nuhiu	xk KVX	FW	Sheffield Weds	30	1989	38	14	1,501	16.7	0.36	0.18	0.54	0.30	0.06	0.06	0.42	0.00	0.36	0.18	0.54	0.30	0.48	Matches
478	Ryan Nyambe	na NAM	DF	Blackburn	21	1997	31	30	2,608	29.0	0.00	0.03	0.03	0.00	0.00	0.00	0.07	0.00	0.00	0.03	0.03	0.00	0.03	Matches
479	Christian Nørgaard	dk DEN	MF	Brentford	25	1994	42	40	3,462	38.5	0.00	0.08	0.08	0.00	0.00	0.00	0.23	0.00	0.00	0.08	0.08	0.00	0.08	Matches
480	Aiden O'Brien	ie IRL	MF,FW	Millwall	25	1993	18	8	662	7.4	0.41	0.00	0.41	0.41	0.00	0.00	0.14	0.00	0.41	0.00	0.41	0.41	0.41	Matches
481	Lewis O'Brien	eng ENG	MF	Huddersfield	20	1998	38	36	3,207	35.6	0.06	0.11	0.17	0.06	0.00	0.00	0.28	0.00	0.06	0.11	0.17	0.06	0.17	Matches
482	Callum O'Dowda	ie IRL	MF	Bristol City	24	1995	32	17	1,619	18.0	0.06	0.06	0.11	0.06	0.00	0.00	0.11	0.00	0.06	0.06	0.11	0.06	0.11	Matches
483	Tyrone O'Neill	eng ENG	FW	Middlesbrough	19	1999	1	0	14	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
484	Matt O'Riley	dk DEN	MF	Fulham	18	2000	1	0	64	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
485	Dara O'Shea	ie IRL	DF	West Brom	20	1999	17	16	1,482	16.5	0.18	0.00	0.18	0.18	0.00	0.00	0.24	0.00	0.18	0.00	0.18	0.18	0.18	Matches
486	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	19	2000	2	1	115	1.3	0.00	0.77	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.78	0.00	0.78	Matches
487	Micah Obiero	ke KEN	FW,MF	Huddersfield	18	2001	1	0	45	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
488	Jordan Obita	ug UGA	MF,DF	Reading	25	1993	21	14	1,353	15.0	0.13	0.20	0.33	0.13	0.00	0.00	0.20	0.00	0.13	0.20	0.33	0.13	0.33	Matches
489	Denis Odoi	gh GHA	DF	Fulham	31	1988	34	30	2,599	28.9	0.00	0.03	0.03	0.00	0.00	0.00	0.24	0.03	0.00	0.03	0.03	0.00	0.03	Matches
490	Moses Odubajo	eng ENG	DF,MF	Sheffield Weds	26	1993	22	19	1,705	18.9	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.05	0.00	0.00	0.00	0.00	0.00	Matches
491	Clarke Oduor	ke KEN	DF,MF	Barnsley	20	1999	16	12	944	10.5	0.10	0.00	0.10	0.10	0.00	0.00	0.10	0.00	0.10	0.00	0.10	0.10	0.10	Matches
492	Jaakko Oksanen	fi FIN	MF	Brentford	18	2000	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
493	Michael Olise	fr FRA	MF	Reading	17	2001	19	13	1,132	12.6	0.00	0.08	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.08	0.00	0.08	Matches
494	Josh Onomah	eng ENG	MF	Fulham	22	1997	31	20	1,789	19.9	0.15	0.15	0.30	0.15	0.00	0.00	0.15	0.00	0.15	0.15	0.30	0.15	0.30	Matches
495	Bright Osayi-Samuel	ng NGA	MF,FW	QPR	21	1997	37	34	2,957	32.9	0.15	0.27	0.43	0.15	0.00	0.00	0.27	0.00	0.15	0.27	0.43	0.15	0.43	Matches
496	Deji Oshilaja	eng ENG	DF,MF	Charlton Athletic	26	1993	25	19	1,583	17.6	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00	Matches
497	Gabriel Osho	ng NGA	DF	Reading	20	1998	5	4	347	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	Matches
498	Aramide Oteh	eng ENG	MF	QPR	20	1998	9	1	188	2.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
499	Erhun Oztumer		FW,MF	Charlton Athletic	28	1991	14	11	793	8.8	0.00	0.11	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.11	0.00	0.11	Matches
500	Marlon Pack	eng ENG	MF	Cardiff City	28	1991	37	32	2,843	31.6	0.06	0.09	0.16	0.06	0.00	0.00	0.13	0.00	0.06	0.09	0.16	0.06	0.16	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Marlon Pack	eng ENG	MF	Bristol City	28	1991	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
502	Kasey Palmer	jm JAM	MF	Bristol City	22	1996	25	11	1,063	11.8	0.08	0.25	0.34	0.08	0.00	0.00	0.42	0.00	0.08	0.25	0.34	0.08	0.34	Matches
503	Liam Palmer	sct SCO	DF	Sheffield Weds	27	1991	33	33	2,873	31.9	0.00	0.03	0.03	0.00	0.00	0.00	0.06	0.03	0.00	0.03	0.03	0.00	0.03	Matches
504	Romal Palmer	eng ENG	MF	Barnsley	19	1999	3	3	175	1.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
505	Callum Paterson	sct SCO	FW,MF	Cardiff City	24	1994	36	18	1,793	19.9	0.25	0.00	0.25	0.25	0.00	0.00	0.10	0.00	0.25	0.00	0.25	0.25	0.25	Matches
506	Jamie Paterson	eng ENG	MF	Derby County	27	1991	10	5	492	5.5	0.18	0.36	0.55	0.18	0.00	0.00	0.00	0.00	0.18	0.37	0.55	0.18	0.55	Matches
507	Jamie Paterson	eng ENG	MF	Bristol City	27	1991	21	15	1,363	15.1	0.40	0.13	0.53	0.40	0.00	0.00	0.13	0.00	0.40	0.13	0.53	0.40	0.53	Matches
508	Alex Pearce	ie IRL	DF	Millwall	30	1988	29	28	2,356	26.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
509	Jason Pearce	eng ENG	DF	Charlton Athletic	31	1987	39	35	3,125	34.7	0.03	0.06	0.09	0.03	0.00	0.00	0.12	0.00	0.03	0.06	0.09	0.03	0.09	Matches
510	Tom Pearce	eng ENG	DF	Wigan Athletic	21	1998	7	4	361	4.0	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.25	Matches
511	Aynsley Pears	eng ENG	GK	Middlesbrough	21	1998	24	24	2,160	24.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
512	Ben Pearson	eng ENG	MF	Preston	24	1995	38	38	3,327	37.0	0.03	0.00	0.03	0.03	0.00	0.00	0.24	0.00	0.03	0.00	0.03	0.03	0.03	Matches
513	Matty Pearson	eng ENG	DF	Luton Town	25	1993	42	41	3,665	40.7	0.05	0.00	0.05	0.05	0.00	0.00	0.05	0.00	0.05	0.00	0.05	0.05	0.05	Matches
514	Kristian Pedersen	dk DEN	DF	Birmingham City	24	1994	44	44	3,960	44.0	0.09	0.05	0.14	0.09	0.00	0.00	0.05	0.00	0.09	0.05	0.14	0.09	0.14	Matches
515	Pelé	gw GNB	MF	Reading	27	1991	31	26	2,171	24.1	0.04	0.04	0.08	0.04	0.00	0.00	0.25	0.00	0.04	0.04	0.08	0.04	0.08	Matches
516	Lee Peltier	eng ENG	DF	Cardiff City	32	1986	25	24	2,158	24.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
517	Joey Pelupessy	id IDN	MF	Sheffield Weds	26	1993	17	11	935	10.4	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	Matches
518	Matthew Pennington	eng ENG	DF	Hull City	24	1994	14	13	1,105	12.3	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
519	Matheus Pereira	br BRA	MF,FW	West Brom	23	1996	42	38	3,365	37.4	0.21	0.45	0.67	0.21	0.00	0.00	0.13	0.00	0.21	0.45	0.67	0.21	0.67	Matches
520	Pedro Pereira	pt POR	MF,DF	Bristol City	21	1998	21	14	1,254	13.9	0.14	0.07	0.22	0.14	0.00	0.00	0.22	0.00	0.14	0.07	0.22	0.14	0.22	Matches
521	Kristoffer Peterson	se SWE	MF	Swansea City	24	1994	7	4	355	3.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
522	Dillon Phillips	eng ENG	GK	Charlton Athletic	24	1995	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
523	Kalvin Phillips	eng ENG	MF	Leeds United	23	1995	37	37	3,250	36.1	0.06	0.06	0.11	0.06	0.00	0.00	0.25	0.03	0.06	0.06	0.11	0.06	0.11	Matches
524	Matt Phillips	sct SCO	MF	West Brom	28	1991	39	30	2,417	26.9	0.26	0.22	0.48	0.26	0.00	0.00	0.19	0.00	0.26	0.22	0.48	0.26	0.48	Matches
525	Anthony Pilkington	ie IRL	MF	Wigan Athletic	31	1988	16	9	726	8.1	0.37	0.00	0.37	0.37	0.00	0.00	0.25	0.00	0.37	0.00	0.37	0.37	0.37	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Daniel Pinillos	es ESP	DF	Barnsley	26	1992	4	2	156	1.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
527	Ethan Pinnock	jm JAM	DF	Brentford	26	1993	36	34	3,038	33.8	0.06	0.12	0.18	0.06	0.00	0.00	0.03	0.00	0.06	0.12	0.18	0.06	0.18	Matches
528	Brad Potts	eng ENG	MF	Preston	25	1994	32	14	1,359	15.1	0.13	0.07	0.20	0.13	0.00	0.00	0.07	0.00	0.13	0.07	0.20	0.13	0.20	Matches
529	Dan Potts	eng ENG	DF	Luton Town	25	1994	33	31	2,740	30.4	0.03	0.03	0.07	0.03	0.00	0.00	0.33	0.00	0.03	0.03	0.07	0.03	0.07	Matches
530	Ian Poveda	eng ENG	MF	Leeds United	19	2000	4	1	127	1.4	0.00	0.71	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.71	0.00	0.71	Matches
531	Nick Powell	eng ENG	MF	Stoke City	25	1994	29	22	1,876	20.8	0.24	0.24	0.48	0.24	0.00	0.00	0.19	0.05	0.24	0.24	0.48	0.24	0.48	Matches
532	Darren Pratley	jm JAM	MF,DF	Charlton Athletic	34	1985	36	30	2,811	31.2	0.06	0.03	0.10	0.06	0.00	0.00	0.35	0.00	0.06	0.03	0.10	0.06	0.10	Matches
533	Alex Pritchard	eng ENG	MF,FW	Huddersfield	26	1993	18	10	964	10.7	0.00	0.09	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.09	0.00	0.09	Matches
534	Marc Pugh	eng ENG	MF	QPR	32	1987	27	12	1,168	13.0	0.15	0.15	0.31	0.15	0.00	0.00	0.00	0.00	0.15	0.15	0.31	0.15	0.31	Matches
535	Ben Purrington	eng ENG	DF,MF	Charlton Athletic	23	1996	31	24	2,130	23.7	0.08	0.00	0.08	0.08	0.00	0.00	0.17	0.00	0.08	0.00	0.08	0.08	0.08	Matches
536	George Pușcaș	ro ROU	FW	Reading	23	1996	38	30	2,531	28.1	0.43	0.11	0.53	0.28	0.14	0.14	0.18	0.00	0.43	0.11	0.53	0.28	0.39	Matches
537	Rekeil Pyke	eng ENG	FW,MF	Huddersfield	21	1997	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
538	Collin Quaner	de GER	FW	Huddersfield	28	1991	5	0	71	0.8	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
539	Luka Racic	dk DEN	DF	Brentford	20	1999	4	3	237	2.6	0.38	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.38	0.00	0.38	0.38	0.38	Matches
540	Joe Rafferty	ie IRL	DF	Preston	25	1993	29	28	2,476	27.5	0.04	0.04	0.07	0.04	0.00	0.00	0.07	0.04	0.04	0.04	0.07	0.04	0.07	Matches
541	Joe Ralls	eng ENG	MF	Cardiff City	25	1993	27	25	2,214	24.6	0.28	0.12	0.41	0.20	0.08	0.08	0.20	0.00	0.28	0.12	0.41	0.20	0.33	Matches
