Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
607	Carlton Morris	eng ENG	FW,MF	Luton Town	28	1995	41	3,123	76	75.4	34.7	1.07	81	0.58	0.12	31	0.03	1.15	0.95	1.21	-0.26	-0.26	+1.07	Matches
608	James Morris	eng ENG	DF	Watford	22	2001	18	1,086	60	26.2	12.1	1.07	80	0.58	0.41	10	1.65	1.61	1.24	1.40	-0.17	-0.17	+0.01	Matches
609	Elijah Morrison	eng ENG	MF	Bristol City	18	2006	3	39	13	0.9	0.4	0.00		0.00	7.50	13	55.0	0.33	0.00	5.00	-5.00	-4.62	-4.75	Matches
610	Liam Morrison	sct SCO	DF	QPR	21	2003	19	1,302	69	31.4	14.5	0.97	86	0.69	0.34	19	0.83	1.58	1.31	0.97	0.34	+0.35	+0.82	Matches
611	Victor Moses	ng NGA	MF	Luton Town	33	1990	18	1,135	63	27.4	12.6	0.95	82	0.56	0.48	26	0.32	0.89	1.19	1.98	-0.79	-0.79	-0.37	Matches
612	Jai-Dea Moulton	eng ENG	MF	Watford	16	2008	0					0		0	0		1							Matches
613	Alex Mowatt	eng ENG	MF	West Brom	29	1995	43	3,351	78	80.9	37.2	1.05	83	0.73	0.11	29	0.03	1.37	1.32	0.94	0.38	+0.38	+0.83	Matches
614	Owen Moxon	eng ENG	MF	Portsmouth	26	1998	12	275	23	6.6	3.1	0.65	76	0.00	3.23	12	2.90	1.17	0.97	1.94	-0.97	-0.98	-0.75	Matches
615	Bali Mumba	eng ENG	MF,DF	Plymouth Argyle	22	2001	43	3,396	79	82.0	37.7	0.98	87	0.82	0.16	30	0.08	0.98	1.03	2.07	-1.03	-1.03	-1.28	Matches
616	Romaine Mundle	eng ENG	MF,FW	Sunderland	21	2003	22	1,433	65	34.6	15.9	1.07	78	0.31	0.31	22	0.06	2.00	1.51	0.88	0.63	+0.63	+0.50	Matches
617	Errol Mundle-Smith	eng ENG	FW	Norwich City	18	2006	0					0		0	0		2							Matches
618	Harry Murphy	eng ENG	MF	QPR	20	2004	0					0		0	0		3							Matches
619	Josh Murphy	eng ENG	MF	Portsmouth	29	1995	42	3,426	82	82.8	38.1	1.05	84	0.63	0.05	25	0.00	1.21	1.34	1.42	-0.08	-0.08	+1.18	Matches
620	Anthony Musaba	nl NED	MF,FW	Sheffield Weds	23	2000	29	1,328	46	32.1	14.8	0.81	74	0.20	1.15	26	0.27	1.21	1.35	1.55	-0.20	-0.20	-0.01	Matches
621	Zane Myers	eng ENG	DF	Hull City	18	2005	0					0		0	0		1							Matches
622	Elliot Myles	wls WAL	FW	Norwich City	17	2007	3	45	15	1.1	0.5	0.00		0.00	6.00	15	34.0	0.00	0.00	0.00	0.00	0.00	-0.07	Matches
623	Amin Nabizada	af AFG	FW	Watford	17	2007	1	19	19	0.5	0.2	0.00		0.00	5.00	19	30.0	0.00	0.00	0.00	0.00	0.00	+0.17	Matches
624	Kal Naismith	sct SCO	DF	Bristol City	32	1992	6	286	48	6.9	3.2	0.63	85	0.31	1.25	29	3.44	1.00	0.31	1.56	-1.25	-1.26	-1.45	Matches
625	Kal Naismith	sct SCO	DF,MF	Luton Town	32	1992	10	463	46	11.2	5.1	0.98	75	0.59	0.98	17	0.78	1.40	0.98	0.39	0.59	+0.58	+1.24	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
626	Marvelous Nakamba	zw ZIM	MF	Luton Town	30	1994	21	1,295	62	31.3	14.4	1.04	74	0.35	0.42	30	0.97	1.05	0.83	1.53	-0.69	-0.69	-0.25	Matches
627	Paul Nardi	fr FRA	GK	QPR	30	1994	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.18	1.16	1.40	-0.24	-0.24	-1.24	Matches
628	Kyle Naughton	eng ENG	DF	Swansea City	35	1988	23	826	36	20.0	9.2	0.98	69	0.00	1.52	15	2.50	1.52	1.09	1.52	-0.43	-0.44	-0.41	Matches
629	Camiel Neghli	nl NED	MF	Millwall	22	2001	4	193	48	4.7	2.1	0.95	73	0.48	0.95	24	0.48	1.75	0.95	1.90	-0.95	-0.93	-0.93	Matches
630	Dan Neil	eng ENG	MF	Sunderland	22	2001	44	3,877	88	93.6	43.1	1.02	88	0.90	0.00		0.02	1.70	1.28	0.95	0.32	+0.32	+0.32	Matches
631	Benjamin Nelson	eng ENG	DF	Oxford United	20	2004	17	1,372	81	33.1	15.2	1.05	84	0.86	0.07	29	0.13	1.24	0.92	1.12	-0.20	-0.20	+0.23	Matches
632	Curtis Nelson	eng ENG	DF	Derby County	31	1993	27	2,430	90	58.7	27.0	1.00	90	1.00	0.00		0.00	1.00	1.15	1.37	-0.22	-0.22	-0.12	Matches
633	Deago Nelson	eng ENG	DF	West Brom	18	2005	0					0		0	0		3							Matches
634	Kitt Nelson	eng ENG	MF	Preston	19	2005	0					0		0	0		4							Matches
635	Zack Nelson	eng ENG	MF,FW	Luton Town	19	2005	21	799	38	19.3	8.9	0.79	81	0.34	1.57	17	1.91	0.62	1.12	2.02	-0.90	-0.90	-0.47	Matches
636	Perry Ng	eng ENG	DF	Cardiff City	28	1996	35	2,793	80	67.5	31.0	1.00	87	0.90	0.13	25	0.06	0.89	0.94	1.45	-0.52	-0.52	+0.09	Matches
637	Jeremy Ngakia		DF,MF	Watford	23	2000	29	1,883	65	45.5	20.9	1.10	75	0.38	0.29	26	0.14	1.17	0.86	1.34	-0.48	-0.48	-0.56	Matches
638	Kevin Nisbet	sct SCO	FW	Millwall	27	1997	1	7	7	0.2	0.1	0.00		0.00	10.0	7	0.00	0.00	10.0	10.0	0.00	0.00	+0.04	Matches
639	Blondy Nna Noukeu	cm CMR	GK	Sunderland	23	2001	0					0		0	0		4							Matches
640	Lasse Nordås	no NOR	FW	Luton Town	22	2002	10	255	26	6.2	2.8	0.71	64	0.00	2.86	16	2.14	1.00	1.43	1.43	0.00	0.00	+0.56	Matches
641	Casper de Norre	be BEL	MF	Millwall	27	1997	46	3,606	78	87.1	40.1	1.10	81	0.45	0.05	24	0.00	1.43	1.00	1.10	-0.10	-0.10	-0.44	Matches
642	Rhys Norrington-Davies	wls WAL	DF	Sheffield United	25	1999	14	251	18	6.1	2.8	0.71	61	0.00	4.29	11	5.00	2.21	0.00	1.07	-1.07	-1.08	-1.77	Matches
643	Will Norris	eng ENG	GK	Portsmouth	30	1993	8	720	90	17.4	8.0	1.00	90	1.00	0.00		0.13	0.50	1.00	2.38	-1.38	-1.37	-1.32	Matches
644	Marcelino Núñez	cl CHI	MF	Norwich City	24	2000	32	2,245	70	54.2	24.9	1.08	77	0.44	0.20	34	0.00	1.34	1.57	1.24	0.32	+0.32	+0.56	Matches
645	Tanatswa Nyakuhwa	wls WAL	FW	Cardiff City	18	2005	1	22	22	0.5	0.2	0.00		0.00	5.00	22	0.00	0.00	5.00	0.00	5.00	+4.09	+4.66	Matches
646	Ryan Nyambe	na NAM	DF,MF	Derby County	26	1997	17	1,125	66	27.2	12.5	1.12	73	0.56	0.24	32	0.24	1.18	0.88	1.04	-0.16	-0.16	+0.02	Matches
647	Lewis O'Brien	eng ENG	MF	Swansea City	25	1998	16	1,419	89	34.3	15.8	1.01	89	0.89	0.00		0.00	1.69	1.20	0.89	0.32	+0.32	+0.65	Matches
648	Gatlin O'Donkor	eng ENG	FW	Oxford United	19	2004	1	1	1	0.0	0.0	0		0	1	1	0	3.00	0	0	0	0.00	+0.35	Matches
649	Callum O'Dowda	ie IRL	DF,MF	Cardiff City	29	1995	42	3,546	84	85.7	39.4	1.04	86	0.84	0.03	25	0.00	0.88	0.91	1.57	-0.66	-0.66	-0.81	Matches
650	Harley O'Grady-Macken	eng ENG	MF	Blackburn	19	2004	0					0		0	0		7							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
651	Callum O'Hare	eng ENG	MF	Sheffield United	26	1998	44	3,139	71	75.8	34.9	1.09	80	0.37	0.17	18	0.06	2.02	1.46	0.72	0.74	+0.75	+0.66	Matches
652	Max O'Leary	ie IRL	GK	Bristol City	27	1996	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.42	1.28	1.20	0.09	+0.09		Matches
653	Mark O'Mahony	ie IRL	FW	Portsmouth	19	2005	13	595	46	14.4	6.6	0.76	79	0.15	1.21	25	1.21	0.77	1.36	2.12	-0.76	-0.76	-0.55	Matches
654	Luke O'Nien	eng ENG	DF	Sunderland	29	1994	45	3,934	87	95.0	43.7	1.01	89	0.96	0.02	21	0.00	1.71	1.26	0.94	0.32	+0.32	+0.32	Matches
655	Dara O'Shea	ie IRL	DF	Burnley	25	1999	2	180	90	4.3	2.0	1.00	90	1.00	0.00		0.00	3.00	4.50	0.50	4.00	+4.00	+2.98	Matches
656	Michael Obafemi	ie IRL	FW,MF	Plymouth Argyle	24	2000	29	1,196	41	28.9	13.3	1.05	61	0.00	1.13	23	0.23	1.03	1.13	1.95	-0.83	-0.83	-0.03	Matches
657	Wilson Odobert	fr FRA	MF	Burnley	19	2004	1	89	89	2.1	1.0	1.00	89	0.00	0.00		0.00	3.00	4.00	1.00	3.00	+3.03	+1.92	Matches
658	Chiedozie Ogbene	ie IRL	MF	Luton Town	27	1997	3	246	82	5.9	2.7	1.11	82	0.74	0.00		0.00	0.33	0.37	1.85	-1.48	-1.46	-1.00	Matches
659	Nathanael Ogbeta	eng ENG	MF,DF	Plymouth Argyle	23	2001	17	626	37	15.1	7.0	1.29	57	0.14	1.14	14	3.86	0.82	1.00	3.43	-2.43	-2.44	-1.93	Matches
660	Angelo Ogbonna	it ITA	DF	Watford	36	1988	6	398	66	9.6	4.4	1.14	77	0.68	0.23	13	2.05	1.50	1.14	1.82	-0.68	-0.68	-0.56	Matches
661	Connor Ogilvie	eng ENG	DF	Portsmouth	28	1996	45	4,028	90	97.3	44.8	1.00	90	0.98	0.00		0.00	1.18	1.27	1.58	-0.31	-0.31	-1.12	Matches
662	Trey Ogunsuyi	eng ENG	FW	Sunderland	17	2006	0					0		0	0		12							Matches
663	Yuki Ohashi	jp JPN	FW,MF	Blackburn	28	1996	36	2,221	62	53.6	24.7	1.05	75	0.16	0.40	28	0.04	1.50	1.38	1.13	0.24	+0.24	+0.29	Matches
664	Jeppe Okkels	dk DEN	MF	Preston	25	1999	7	125	18	3.0	1.4	0.71	45	0.00	4.29	13	11.4	0.57	0.71	2.86	-2.14	-2.16	-1.98	Matches
665	Abdülkadir Ömür	tr TUR	MF,FW	Hull City	25	1999	20	1,064	53	25.7	11.8	1.02	73	0.25	0.68	23	0.25	0.80	0.68	1.53	-0.85	-0.85	-0.85	Matches
666	Ryan One	sct SCO	FW	Sheffield United	18	2006	12	292	24	7.1	3.2	0.63	54	0.00	3.13	19	3.44	2.00	2.19	1.25	0.94	+0.92	+0.36	Matches
667	Ben Osborn	eng ENG	MF,DF	Derby County	29	1994	25	1,702	68	41.1	18.9	0.95	82	0.53	0.37	32	0.32	0.60	0.79	1.59	-0.79	-0.79	-1.05	Matches
668	Milutin Osmajić	me MNE	FW	Preston	25	1999	34	1,918	56	46.3	21.3	0.94	81	0.38	0.66	22	0.05	1.06	1.13	0.89	0.23	+0.23	+0.88	Matches
669	Gabriel Otegbayo		DF	Sheffield Weds			11	480	44	11.6	5.3	0.75	64	0.00	1.32	32	2.08	1.73	1.89	2.45	-0.57	-0.56	-0.41	Matches
670	David Ozoh	eng ENG	MF	Derby County	19	2005	10	699	70	16.9	7.8	1.15	77	0.26	0.13	5	0.00	1.10	0.90	1.03	-0.13	-0.13	+0.05	Matches
671	Kenneth Paal	sr SUR	DF	QPR	27	1997	39	2,879	74	69.5	32.0	1.06	81	0.69	0.16	23	0.00	1.21	1.25	1.63	-0.38	-0.38	-0.52	Matches
672	Marlon Pack	eng ENG	DF,MF	Portsmouth	33	1991	41	2,712	66	65.5	30.1	1.00	86	0.83	0.37	12	0.17	1.20	1.30	1.83	-0.53	-0.53	-0.72	Matches
673	Alex Palmer	eng ENG	GK	West Brom	27	1996	30	2,700	90	65.2	30.0	1.00	90	1.00	0.00		0.00	1.47	1.30	0.90	0.40	+0.40	+0.52	Matches
674	Anton Palmer	eng ENG	MF	Middlesbrough	15	2008	0					0		0	0		2							Matches
675	Bailey Palmer	eng ENG	MF	Middlesbrough	15	2008	0					0		0	0		4							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
676	Kasey Palmer	jm JAM	MF	Hull City	27	1996	26	1,086	42	26.2	12.1	0.91	71	0.17	1.24	20	0.33	0.96	1.07	1.32	-0.25	-0.25	-0.04	Matches
677	Kasey Palmer	jm JAM	MF	Coventry City	27	1996	3	54	18	1.3	0.6	0.00		0.00	5.00	18	0.00	1.33	3.33	0.00	3.33	+3.33	+3.25	Matches
678	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	32	1991	23	876	38	21.2	9.7	0.72	77	0.41	1.65	21	1.34	1.52	1.65	1.65	0.00	0.00	+0.25	Matches
679	Victor Pálsson	is ISL	DF	Plymouth Argyle	33	1991	25	1,736	69	41.9	19.3	0.98	87	0.78	0.31	14	0.88	1.08	1.19	2.23	-1.04	-1.04	-0.40	Matches
680	Ivor Pandur	hr CRO	GK	Hull City	24	2000	44	3,960	90	95.7	44.0	1.00	90	1.00	0.00		0.05	1.05	0.95	1.18	-0.23	-0.23	-0.23	Matches
681	Arthur Parker	eng ENG	DF	Swansea City	18	2006	0					0		0	0		1							Matches
682	Michael Parker	eng ENG	DF	West Brom	19	2004	0					0		0	0		2							Matches
683	Samuel Parker	wls WAL	DF	Swansea City	18	2006	7	86	12	2.1	1.0	0.00		0.00	7.00	12	9.00	0.57	1.00	4.00	-3.00	-3.14	-3.10	Matches
684	Kacper Pasiek	pl POL	DF	Preston	18	2005	0					0		0	0		3							Matches
685	Callum Paterson	sct SCO	MF,FW	Sheffield Weds	29	1994	27	1,187	44	28.7	13.2	1.06	74	0.38	0.98	12	0.68	1.52	1.36	1.36	0.00	0.00	+0.27	Matches
686	Jamie Paterson	eng ENG	FW,MF	Coventry City	32	1991	8	79	10	1.9	0.9	0.00		0.00	8.89	10	6.67	2.00	2.22	2.22	0.00	0.00	-0.13	Matches
687	Anthony Patterson	eng ENG	GK	Sunderland	24	2000	42	3,780	90	91.3	42.0	1.00	90	1.00	0.00		0.00	1.71	1.29	1.00	0.29	+0.29	-0.21	Matches
688	Luke Pearce	ie IRL	FW	Cardiff City	20	2004	0					0		0	0		3							Matches
689	Aynsley Pears	eng ENG	GK	Blackburn	26	1998	40	3,600	90	87.0	40.0	1.00	90	1.00	0.00		0.10	1.33	1.10	1.07	0.03	+0.02	-0.64	Matches
690	Ben Pearson	eng ENG	MF	Stoke City	29	1995	13	570	44	13.8	6.3	1.27	64	0.48	0.79	12	0.48	1.15	1.27	1.75	-0.48	-0.47	-0.12	Matches
691	Myles Peart-Harris	eng ENG	MF	Swansea City	21	2002	29	1,665	57	40.2	18.5	0.97	81	0.43	0.59	19	0.16	1.17	1.24	1.08	0.16	+0.16	+0.45	Matches
692	Sydie Peck	eng ENG	MF	Sheffield United	19	2004	42	2,927	70	70.7	32.5	0.98	85	0.71	0.31	20	0.12	1.96	1.35	0.92	0.43	+0.43	-0.53	Matches
693	Leo Pecover		MF	Bristol City			0					0		0	0		1							Matches
694	Kristian Pedersen	dk DEN	DF,MF	Swansea City	29	1994	0					0		0	0		6							Matches
695	João Pedro	it ITA	FW	Hull City	32	1992	35	2,145	61	51.8	23.8	1.05	79	0.59	0.42	18	0.00	0.94	0.88	1.09	-0.21	-0.21	+0.02	Matches
696	Troy Perret	wls WAL	FW	Cardiff City	17	2006	0					0		0	0		2							Matches
697	Callum Perry		DF	Coventry City			0					0		0	0		3							Matches
698	Kieran Petrie	eng ENG	FW	QPR	19	2004	0					0		0	0		2							Matches
699	Ashley Phillips	wls WAL	DF	Stoke City	19	2005	35	3,077	88	74.3	34.2	1.02	88	0.91	0.00		0.20	1.20	0.85	1.32	-0.47	-0.47	-0.38	Matches
700	Billy Phillips	eng ENG	FW	Bristol City	18	2006	0					0		0	0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
701	Joshua Phillips	eng ENG	MF	Luton Town	18	2005	1	3	3	0.1	0.0	0		0	1	3	0	0.00	0	0	0	0.00	+0.52	Matches
702	Matt Phillips	sct SCO	MF,DF	Oxford United	33	1991	28	955	34	23.1	10.6	0.94	62	0.00	1.70	19	0.28	1.21	1.04	1.70	-0.66	-0.66	-0.41	Matches
703	Nathaniel Phillips	eng ENG	DF	Derby County	27	1997	32	2,236	70	54.0	24.8	0.97	88	0.81	0.32	17	0.16	1.38	1.13	1.05	0.08	+0.08	+0.55	Matches
704	Harry Pickering	eng ENG	DF	Blackburn	25	1998	15	1,039	69	25.1	11.5	1.04	83	0.78	0.26	13	0.78	1.73	1.39	1.04	0.35	+0.35	+0.32	Matches
705	Erik Pieters	nl NED	DF,MF	Luton Town	35	1988	0					0		0	0		3							Matches
706	Erik Pieters	nl NED	DF,MF	Derby County	35	1988	1	1	1	0.0	0.0	0		0	1	1	7	1.00	0	0	0	0.00	+0.17	Matches
707	Joël Piroe	sr SUR	FW	Leeds United	24	1999	46	3,080	67	74.4	34.2	1.05	81	0.38	0.29	18	0.00	2.17	2.25	0.64	1.61	+1.61	+0.76	Matches
708	Julio Pleguezuelo	es ESP	DF	Plymouth Argyle	27	1997	24	1,964	82	47.4	21.8	1.06	84	0.78	0.05	41	0.50	1.21	1.15	1.79	-0.64	-0.64	+0.31	Matches
709	Matthew Pollock	eng ENG	DF	Watford	22	2001	45	3,815	85	92.1	42.4	0.99	89	0.94	0.07	24	0.00	1.27	1.16	1.39	-0.24	-0.24	-0.79	Matches
710	Regan Poole	wls WAL	DF	Portsmouth	26	1998	27	2,144	79	51.8	23.8	0.97	87	0.84	0.17	36	0.08	1.19	1.26	1.43	-0.17	-0.17	+0.24	Matches
711	Ryan Porteous	sct SCO	DF	Preston	25	1999	11	823	75	19.9	9.1	0.99	85	0.77	0.22	28	0.55	1.00	0.88	1.10	-0.22	-0.22	+0.03	Matches
712	Ryan Porteous	sct SCO	DF	Watford	25	1999	22	1,662	76	40.1	18.5	0.97	83	0.76	0.22	40	0.38	1.59	1.35	1.35	0.00	0.00	+0.29	Matches
713	Brad Potts	eng ENG	MF,DF	Preston	30	1994	29	2,056	71	49.7	22.8	0.96	81	0.70	0.31	39	0.04	1.00	0.70	1.10	-0.39	-0.39	-0.31	Matches
714	Freddie Potts	eng ENG	MF	Portsmouth	20	2003	37	3,057	83	73.8	34.0	1.03	86	0.76	0.06	31	0.09	1.14	1.26	1.35	-0.09	-0.09	+0.74	Matches
715	Ian Poveda	eng ENG	FW,MF	Sunderland	24	2000	6	86	14	2.1	1.0	0.00		0.00	6.00	14	5.00	1.67	1.00	3.00	-2.00	-2.09	-2.45	Matches
716	Brandon Powell	eng ENG	MF	Blackburn	18	2005	0					0		0	0		3							Matches
717	James Pradic	wls WAL	GK	Preston	19	2005	0					0		0	0		1							Matches
718	Isaac Price	nir NIR	MF	West Brom	20	2003	15	1,049	70	25.3	11.7	1.11	76	0.34	0.17	29	0.17	1.47	1.28	1.37	-0.09	-0.09	-0.41	Matches
719	Cameron Pring	eng ENG	DF,MF	Bristol City	26	1998	32	2,228	70	53.8	24.8	1.09	79	0.77	0.20	20	0.00	1.42	1.37	1.01	0.36	+0.36	+0.60	Matches
720	Jakub Przewozny	pl POL	GK	Millwall	17	2007	0					0		0	0		4							Matches
721	Tymoteusz Puchacz	pl POL	MF,DF	Plymouth Argyle	25	1999	15	1,123	75	27.1	12.5	0.96	86	0.72	0.24	31	0.24	0.73	0.88	1.68	-0.80	-0.80	0.00	Matches
722	Gustavo Puerta	co COL	MF	Hull City	21	2003	30	1,889	63	45.6	21.0	1.05	75	0.24	0.38	30	0.29	1.10	0.90	1.05	-0.14	-0.14	+0.14	Matches
723	Przemysław Płacheta	pl POL	MF	Oxford United	26	1998	32	2,073	65	50.1	23.0	1.17	72	0.09	0.22	26	0.09	1.19	1.26	1.43	-0.17	-0.17	+0.35	Matches
724	Daniel Rachel	eng ENG	GK	Coventry City	18	2006	0					0		0	0		1							Matches
725	Uroš Račić	rs SRB	MF	West Brom	26	1998	21	916	44	22.1	10.2	0.88	70	0.10	1.18	24	0.49	1.57	0.49	0.78	-0.29	-0.29	-0.66	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
726	Anthony Racioppi	ch SUI	GK	Hull City	25	1998	0					0		0	0		21							Matches
727	Mileta Rajovic	dk DEN	FW	Watford	25	1999	3	46	15	1.1	0.5	0.00		0.00	6.00	15	2.00	3.00	4.00	2.00	2.00	+1.96	+2.15	Matches
728	Jesurun Rak Sakyi	gh GHA	MF	Sheffield United	21	2002	34	1,725	51	41.7	19.2	1.15	64	0.05	0.63	27	0.16	1.97	1.35	0.42	0.94	+0.94	+0.60	Matches
729	Joe Ralls	eng ENG	MF	Cardiff City	30	1993	21	1,148	55	27.7	12.8	1.17	70	0.39	0.47	17	0.23	0.90	0.94	2.03	-1.09	-1.10	-0.77	Matches
730	Largie Ramazani	be BEL	MF	Leeds United	23	2001	29	797	27	19.3	8.9	0.79	67	0.00	2.47	15	1.12	2.28	2.25	0.34	1.91	+1.92	+0.63	Matches
731	Leo Ramirez Espain	eng ENG	MF	Watford	17	2006	0					0		0	0		12							Matches
732	Aaron Ramsey	wls WAL	MF	Cardiff City	33	1990	8	557	70	13.5	6.2	0.97	83	0.81	0.32	29	0.00	0.38	0.65	1.77	-1.13	-1.13	-0.68	Matches
733	Aaron Ramsey	eng ENG	MF	Burnley	21	2003	1	7	7	0.2	0.1	0.00		0.00	10.0	7	10.0	3.00	10.0	0.00	10.0	+12.86	+11.72	Matches
734	Adam Randell	eng ENG	MF	Plymouth Argyle	23	2000	39	3,378	87	81.6	37.5	1.04	87	0.85	0.00		0.03	1.03	1.17	1.81	-0.64	-0.64	+0.90	Matches
735	Joe Rankin-Costello	eng ENG	DF,MF	Blackburn	25	1999	29	1,249	43	30.2	13.9	0.94	80	0.58	1.15	13	1.08	1.17	0.79	1.29	-0.50	-0.50	-0.88	Matches
736	Nathan Redmond	eng ENG	FW,MF	Burnley	30	1994	2	14	7	0.3	0.2	0.00		0.00	10.0	7	45.0	3.00	10.0	0.00	10.0	+12.86	+11.74	Matches
737	Michael Reindorf	eng ENG	MF	Cardiff City	19	2005	2	52	26	1.3	0.6	0.00		0.00	3.33	26	8.33	0.50	0.00	3.33	-3.33	-3.46	-2.96	Matches
738	Vicente Reyes	cl CHI	GK	Norwich City	20	2003	4	271	68	6.5	3.0	1.00	90	1.00	0.33	1	1.33	1.00	1.33	2.33	-1.00	-1.00	-1.14	Matches
739	Yuri Ribeiro	pt POR	DF	Blackburn	27	1997	15	1,350	90	32.6	15.0	1.00	90	1.00	0.00		0.00	1.40	1.20	1.13	0.07	+0.07	-0.06	Matches
740	Chris Rigg	eng ENG	MF,FW	Sunderland	17	2007	42	3,055	73	73.8	33.9	1.06	80	0.38	0.18	27	0.00	1.69	1.27	0.97	0.29	+0.29	-0.04	Matches
741	Emil Riis Jakobsen	dk DEN	FW	Preston	26	1998	45	2,716	60	65.6	30.2	0.96	82	0.53	0.53	22	0.00	1.04	1.06	1.49	-0.43	-0.43	-0.56	Matches
742	Andy Rinomhota	zw ZIM	MF,DF	Cardiff City	27	1997	30	2,106	70	50.9	23.4	1.03	83	0.73	0.26	21	0.47	1.33	1.07	1.54	-0.47	-0.47	+0.15	Matches
743	Matt Ritchie	sct SCO	MF	Portsmouth	34	1989	39	2,190	56	52.9	24.3	1.15	71	0.12	0.45	19	0.29	1.26	1.44	1.56	-0.12	-0.12	+0.34	Matches
744	Caleb Roberts	eng ENG	MF	Plymouth Argyle	18	2005	5	192	38	4.6	2.1	0.95	63	0.00	1.43	22	3.81	0.00	0.48	3.33	-2.86	-2.81	-2.11	Matches
745	Connor Roberts	wls WAL	DF	Burnley	28	1995	41	3,636	89	87.8	40.4	0.99	90	0.94	0.02	45	0.00	2.12	1.56	0.35	1.21	+1.21	+0.50	Matches
746	Haydon Roberts	eng ENG	MF,DF	Bristol City	22	2002	30	1,635	55	39.5	18.2	0.82	81	0.44	0.82	28	0.60	1.38	1.15	1.48	-0.33	-0.33	-0.69	Matches
747	Liam Roberts	eng ENG	GK	Millwall	29	1994	2	91	46	2.2	1.0	1.00	90	1.00	1.00	1	32.0	3.00	1.00	0.00	1.00	+0.99	+1.06	Matches
748	Myles Roberts	eng ENG	GK	Watford	22	2001	0					0		0	0		4							Matches
749	Patrick Roberts	eng ENG	MF,FW	Sunderland	27	1997	45	3,280	73	79.2	36.4	1.04	82	0.49	0.19	26	0.00	1.71	1.37	0.93	0.44	+0.44	+0.65	Matches
750	Alex Robertson	au AUS	MF	Cardiff City	21	2003	35	2,409	69	58.2	26.8	1.08	79	0.45	0.22	22	0.15	0.94	1.16	1.72	-0.56	-0.56	-0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
751	Callum Robinson	ie IRL	FW	Cardiff City	29	1995	34	2,023	60	48.9	22.5	1.07	74	0.27	0.44	26	0.04	1.09	1.47	1.56	-0.09	-0.09	+0.89	Matches
752	Jack Robinson	eng ENG	DF	Sheffield United	30	1993	34	2,841	84	68.6	31.6	0.98	90	0.95	0.09	19	0.19	2.00	1.46	0.92	0.54	+0.54	-0.15	Matches
753	Keilen Robinson	eng ENG	DF	Derby County	18	2005	0					0		0	0		1							Matches
754	Joe Rodon	wls WAL	DF	Leeds United	26	1997	46	4,135	90	99.9	45.9	1.00	90	0.98	0.00		0.00	2.17	2.07	0.65	1.42	+1.41	+1.41	Matches
755	Ruben Rodrigues	pt POR	MF	Oxford United	27	1996	39	2,251	58	54.4	25.0	1.12	71	0.00	0.44	24	0.28	1.21	1.32	1.44	-0.12	-0.12	+0.50	Matches
756	Jay Rodriguez	eng ENG	FW	Burnley	35	1989	20	747	37	18.0	8.3	0.96	74	0.12	1.45	13	1.08	1.90	1.08	0.36	0.72	+0.72	-0.52	Matches
757	Ole Romeny	id IDN	FW,MF	Oxford United	24	2000	14	591	42	14.3	6.6	1.06	70	0.00	1.06	14	0.76	0.71	0.91	1.52	-0.61	-0.61	-0.30	Matches
758	Ronald	br BRA	MF	Swansea City	23	2001	46	3,761	82	90.8	41.8	1.03	85	0.53	0.07	32	0.00	1.33	1.03	1.20	-0.17	-0.17	-0.64	Matches
759	Kemar Roofe	jm JAM	FW,MF	Derby County	31	1993	3	12	4	0.3	0.1	0.00		0.00	30.0	4	10.0	0.33	0.00	10.0	-10.00	-7.50	-7.35	Matches
760	Jake Rooney	eng ENG	DF	Derby County	20	2003	0					0		0	0		16							Matches
