Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
406	Josh Laurent	eng ENG	MF	Stoke City	29	1995	3	3	270	3.0	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
407	Josh Laurent	eng ENG	MF	Burnley	29	1995	42	25	2,451	27.2	0.07	0.07	0.15	0.07	0.00	0.00	0.15	0.00	0.07	0.07	0.15	0.07	0.15	Matches
408	Bosun Lawal	ie IRL	DF	Stoke City	21	2003	7	1	206	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
409	Dylan Lawlor	wls WAL	DF	Cardiff City	18	2006	1	0	58	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
410	Enzo Le Fée	fr FRA	MF	Sunderland	24	2000	15	11	1,001	11.1	0.09	0.09	0.18	0.09	0.00	0.00	0.18	0.00	0.09	0.09	0.18	0.09	0.18	Matches
411	Tom Leahy	eng ENG	FW	Millwall	20	2004	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
412	Ryan Ledson	eng ENG	MF	Preston	26	1997	26	14	1,211	13.5	0.07	0.07	0.15	0.07	0.00	0.00	0.52	0.00	0.07	0.07	0.15	0.07	0.15	Matches
413	Greg Leigh	jm JAM	DF,MF	Oxford United	29	1994	34	24	2,338	26.0	0.23	0.04	0.27	0.23	0.00	0.00	0.04	0.00	0.23	0.04	0.27	0.23	0.27	Matches
414	Harry Leonard	eng ENG	FW	Blackburn	20	2003	9	0	149	1.7	0.59	0.00	0.59	0.59	0.00	0.00	0.00	0.00	0.60	0.00	0.60	0.60	0.60	Matches
415	Ryan Leonard	eng ENG	DF	Millwall	32	1992	33	29	2,631	29.2	0.00	0.03	0.03	0.00	0.00	0.00	0.27	0.00	0.00	0.03	0.03	0.00	0.03	Matches
416	Lincoln	br BRA	MF	Hull City	25	1998	11	4	420	4.7	0.00	0.21	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.21	0.00	0.21	Matches
417	Liam Lindsay	sct SCO	DF	Preston	28	1995	35	29	2,609	29.0	0.03	0.03	0.07	0.03	0.00	0.00	0.34	0.07	0.03	0.03	0.07	0.03	0.07	Matches
418	Alfie Lloyd	eng ENG	MF,FW	QPR	21	2003	27	4	747	8.3	0.24	0.00	0.24	0.24	0.00	0.00	0.48	0.00	0.24	0.00	0.24	0.24	0.24	Matches
419	Ben Lloyd	wls WAL	MF	Swansea City	19	2005	2	0	8	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
420	George Long	eng ENG	GK	Norwich City	30	1993	9	8	765	8.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
421	Sam Long	eng ENG	DF	Oxford United	29	1995	24	18	1,657	18.4	0.05	0.05	0.11	0.05	0.00	0.00	0.11	0.00	0.05	0.05	0.11	0.05	0.11	Matches
422	Ryan Longman	eng ENG	MF,FW	Hull City	23	2000	9	6	478	5.3	0.19	0.00	0.19	0.19	0.00	0.00	0.00	0.00	0.19	0.00	0.19	0.19	0.19	Matches
423	Imran Louza	ma MAR	MF	Watford	25	1999	33	30	2,677	29.7	0.07	0.17	0.24	0.07	0.00	0.00	0.37	0.00	0.07	0.17	0.24	0.07	0.24	Matches
424	Jamal Lowe	jm JAM	FW,MF	Sheffield Weds	30	1994	24	12	960	10.7	0.28	0.19	0.47	0.28	0.00	0.00	0.19	0.00	0.28	0.19	0.47	0.28	0.47	Matches
425	Max Lowe	eng ENG	DF	Sheffield Weds	27	1997	34	31	2,684	29.8	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Nathan Lowe	eng ENG	FW,MF	Stoke City	18	2005	10	5	468	5.2	0.19	0.00	0.19	0.19	0.00	0.00	0.38	0.00	0.19	0.00	0.19	0.19	0.19	Matches
427	Lucas	br BRA	DF	Burnley	23	2001	34	32	2,794	31.0	0.00	0.06	0.06	0.00	0.00	0.00	0.23	0.00	0.00	0.06	0.06	0.00	0.06	Matches
428	Nicolas Madsen	dk DEN	MF	QPR	24	2000	31	20	1,753	19.5	0.15	0.15	0.31	0.10	0.05	0.05	0.10	0.00	0.15	0.15	0.31	0.10	0.26	Matches
429	Lucien Mahovo	eng ENG	DF	Norwich City	19	2005	8	6	524	5.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
430	Josh Maja	ng NGA	FW	West Brom	25	1998	26	26	2,056	22.8	0.53	0.09	0.61	0.53	0.00	0.00	0.09	0.00	0.53	0.09	0.61	0.53	0.61	Matches
431	Christ Makosso	cg CGO	DF	Luton Town	20	2004	13	12	956	10.6	0.00	0.09	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.09	0.00	0.09	Matches
432	Million Manhoef	nl NED	MF,FW	Stoke City	22	2002	34	28	2,422	26.9	0.19	0.19	0.37	0.19	0.00	0.00	0.04	0.00	0.19	0.19	0.37	0.19	0.37	Matches
433	Sivert Mannsverk	no NOR	MF	Cardiff City	22	2002	14	12	1,004	11.2	0.00	0.09	0.09	0.00	0.00	0.00	0.36	0.00	0.00	0.09	0.09	0.00	0.09	Matches
434	Benson Manuel	ao ANG	FW,MF	Burnley	27	1997	3	0	46	0.5	2.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	1.96	0.00	1.96	1.96	1.96	Matches
435	Emiliano Marcondes	dk DEN	MF,FW	Norwich City	29	1995	33	25	2,280	25.3	0.20	0.24	0.43	0.20	0.00	0.00	0.20	0.00	0.20	0.24	0.43	0.20	0.43	Matches
436	Ephron Mason-Clark	jm JAM	MF,FW	Coventry City	24	1999	30	17	1,630	18.1	0.28	0.28	0.55	0.28	0.00	0.00	0.11	0.00	0.28	0.28	0.55	0.28	0.55	Matches
437	Han-Noah Massengo	fr FRA	MF	Burnley	23	2001	8	1	97	1.1	0.00	0.91	0.91	0.00	0.00	0.00	0.91	0.00	0.00	0.93	0.93	0.00	0.93	Matches
438	Zavier Massiah	eng ENG	FW	Watford	17	2007	4	0	58	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
439	Eliot Matazo	be BEL	MF	Hull City	22	2002	6	4	300	3.3	0.30	0.00	0.30	0.30	0.00	0.00	0.30	0.00	0.30	0.00	0.30	0.30	0.30	Matches
440	Alex Matos	eng ENG	MF,FW	Oxford United	19	2004	20	10	933	10.4	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	Matches
441	Hayden Matthews	au AUS	DF	Portsmouth	20	2004	6	3	318	3.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
442	Eliezer Mayenda	es ESP	FW,MF	Sunderland	19	2005	37	22	2,155	23.9	0.33	0.21	0.54	0.33	0.00	0.00	0.08	0.00	0.33	0.21	0.54	0.33	0.54	Matches
443	Fally Mayulu	fr FRA	FW	Bristol City	22	2002	15	3	402	4.5	0.44	0.00	0.44	0.44	0.00	0.00	0.00	0.00	0.45	0.00	0.45	0.45	0.45	Matches
444	Sam McCallum	eng ENG	DF,MF	Sheffield United	23	2000	33	9	1,057	11.7	0.17	0.00	0.17	0.17	0.00	0.00	0.09	0.00	0.17	0.00	0.17	0.17	0.17	Matches
445	Alistair McCann	nir NIR	MF	Preston	24	1999	29	28	2,418	26.9	0.04	0.00	0.04	0.04	0.00	0.00	0.33	0.00	0.04	0.00	0.04	0.04	0.04	Matches
446	Ruairi Mcconville	nir NIR	DF	Norwich City	19	2005	8	3	205	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
447	George McCormick	eng ENG	DF	Middlesbrough	19	2005	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
448	Ross McCrorie	sct SCO	MF,DF	Bristol City	26	1998	23	18	1,475	16.4	0.30	0.00	0.30	0.30	0.00	0.00	0.61	0.06	0.31	0.00	0.31	0.31	0.31	Matches
449	Josh McEachran	eng ENG	MF	Oxford United	31	1993	12	6	508	5.6	0.00	0.18	0.18	0.00	0.00	0.00	0.18	0.00	0.00	0.18	0.18	0.00	0.18	Matches
450	Kyle McFadzean	sct SCO	DF	Blackburn	37	1987	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Riley McGree	au AUS	MF	Middlesbrough	25	1998	17	11	943	10.5	0.10	0.48	0.57	0.10	0.00	0.00	0.19	0.00	0.10	0.48	0.57	0.10	0.57	Matches
452	Marcus McGuane	eng ENG	MF	Bristol City	25	1999	21	11	1,063	11.8	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
453	Mark McGuinness	ie IRL	DF	Luton Town	23	2001	43	41	3,753	41.7	0.07	0.07	0.14	0.07	0.00	0.00	0.10	0.00	0.07	0.07	0.14	0.07	0.14	Matches
454	Tom McIntyre	sct SCO	DF	Portsmouth	25	1998	12	11	1,019	11.3	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	Matches
455	Kenny McLean	sct SCO	MF,DF	Norwich City	32	1992	34	33	2,994	33.3	0.00	0.12	0.12	0.00	0.00	0.00	0.18	0.03	0.00	0.12	0.12	0.00	0.12	Matches
456	Sean McLoughlin	ie IRL	DF	Hull City	27	1996	37	37	3,213	35.7	0.00	0.03	0.03	0.00	0.00	0.00	0.17	0.00	0.00	0.03	0.03	0.00	0.03	Matches
457	Paddy McNair	nir NIR	DF	West Brom	29	1995	2	2	93	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
458	Luke McNally	ie IRL	DF	Bristol City	24	1999	26	26	2,322	25.8	0.12	0.04	0.16	0.12	0.00	0.00	0.19	0.00	0.12	0.04	0.16	0.12	0.16	Matches
459	Luke McNally	ie IRL	DF	Burnley	24	1999	2	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
460	Dan McNamara	ie IRL	DF	Millwall	25	1998	13	7	683	7.6	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
461	Charlie McNeill	eng ENG	FW,MF	Sheffield Weds	20	2003	4	0	57	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
462	Jayden Meghoma	eng ENG	MF,DF	Preston	18	2006	12	11	768	8.5	0.00	0.12	0.12	0.00	0.00	0.00	0.12	0.00	0.00	0.12	0.12	0.00	0.12	Matches
463	Marvin Mehlem	de GER	MF	Hull City	26	1997	16	9	902	10.0	0.00	0.30	0.30	0.00	0.00	0.00	0.20	0.00	0.00	0.30	0.30	0.00	0.30	Matches
464	Anis Mehmeti	al ALB	MF,FW	Bristol City	23	2001	42	29	2,558	28.4	0.42	0.04	0.46	0.35	0.07	0.07	0.11	0.00	0.42	0.04	0.46	0.35	0.39	Matches
465	Yakou Méïte	ci CIV	MF,FW	Cardiff City	28	1996	34	11	1,201	13.3	0.23	0.00	0.23	0.23	0.00	0.00	0.08	0.00	0.22	0.00	0.22	0.22	0.22	Matches
466	Hannibal Mejbri	tn TUN	MF	Burnley	21	2003	37	23	1,924	21.4	0.05	0.19	0.23	0.05	0.00	0.00	0.37	0.05	0.05	0.19	0.23	0.05	0.23	Matches
467	Nathaniel Mendez-Laing	gt GUA	MF,FW	Derby County	32	1992	41	26	2,098	23.3	0.13	0.17	0.30	0.09	0.04	0.04	0.17	0.00	0.13	0.17	0.30	0.09	0.26	Matches
468	Teden Mengi	eng ENG	DF	Luton Town	22	2002	20	17	1,569	17.4	0.06	0.06	0.11	0.06	0.00	0.00	0.17	0.00	0.06	0.06	0.11	0.06	0.11	Matches
469	Chris Mepham	wls WAL	DF	Sunderland	26	1997	38	37	3,273	36.4	0.03	0.00	0.03	0.03	0.00	0.00	0.27	0.03	0.03	0.00	0.03	0.03	0.03	Matches
470	Illan Meslier	fr FRA	GK	Leeds United	24	2000	39	39	3,510	39.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
471	Liam Millar	ca CAN	MF,FW	Hull City	24	1999	11	6	619	6.9	0.14	0.29	0.43	0.14	0.00	0.00	0.43	0.00	0.15	0.29	0.44	0.15	0.44	Matches
472	Stanley Mills	eng ENG	MF	Oxford United	20	2003	11	3	355	3.9	0.26	0.00	0.26	0.26	0.00	0.00	0.51	0.00	0.25	0.00	0.25	0.25	0.25	Matches
473	Yang Minhyeok	kr KOR	MF,FW	QPR	18	2006	14	8	692	7.7	0.26	0.13	0.39	0.26	0.00	0.00	0.13	0.00	0.26	0.13	0.39	0.26	0.39	Matches
474	Billy Mitchell	eng ENG	MF	Millwall	24	2000	19	9	891	9.9	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	Matches
475	Idris El Mizouni	tn TUN	MF	Oxford United	23	2000	28	12	1,244	13.8	0.07	0.14	0.22	0.07	0.00	0.00	0.14	0.00	0.07	0.14	0.22	0.07	0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Ryan Mmaee	ma MAR	FW	Stoke City	26	1997	3	1	111	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
477	Jayson Molumby	ie IRL	MF	West Brom	24	1999	37	30	2,702	30.0	0.13	0.03	0.17	0.13	0.00	0.00	0.37	0.03	0.13	0.03	0.17	0.13	0.17	Matches
478	Kristi Montgomery	sct SCO	DF	Blackburn	20	2004	3	1	137	1.5	0.00	0.00	0.00	0.00	0.00	0.00	1.33	0.67	0.00	0.00	0.00	0.00	0.00	Matches
479	Elliott Moore	eng ENG	DF	Oxford United	27	1997	26	24	2,057	22.9	0.04	0.09	0.13	0.04	0.00	0.00	0.31	0.00	0.04	0.09	0.13	0.04	0.13	Matches
480	Kieffer Moore	wls WAL	FW	Sheffield United	31	1992	27	18	1,767	19.6	0.26	0.00	0.26	0.20	0.05	0.15	0.05	0.00	0.25	0.00	0.25	0.20	0.20	Matches
481	Simon Moore	eng ENG	GK	Sunderland	34	1990	4	4	360	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
482	Andrew Moran	ie IRL	MF	Stoke City	20	2003	35	26	2,357	26.2	0.15	0.11	0.27	0.15	0.00	0.00	0.34	0.00	0.15	0.11	0.27	0.15	0.27	Matches
483	Kieran Morgan	eng ENG	MF	QPR	18	2006	30	19	1,586	17.6	0.06	0.11	0.17	0.06	0.00	0.00	0.28	0.00	0.06	0.11	0.17	0.06	0.17	Matches
484	Aidan Morris	us USA	MF	Middlesbrough	22	2001	35	33	2,915	32.4	0.00	0.06	0.06	0.00	0.00	0.00	0.12	0.00	0.00	0.06	0.06	0.00	0.06	Matches
485	Carlton Morris	eng ENG	FW,MF	Luton Town	28	1995	41	37	3,123	34.7	0.23	0.06	0.29	0.17	0.06	0.06	0.29	0.00	0.23	0.06	0.29	0.17	0.23	Matches
486	James Morris	eng ENG	DF	Watford	22	2001	18	13	1,086	12.1	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
487	Elijah Morrison	eng ENG	MF	Bristol City	18	2006	3	0	39	0.4	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	Matches
488	Liam Morrison	sct SCO	DF	QPR	21	2003	19	14	1,302	14.5	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	Matches
489	Victor Moses	ng NGA	MF	Luton Town	33	1990	18	12	1,135	12.6	0.08	0.00	0.08	0.08	0.00	0.00	0.00	0.00	0.08	0.00	0.08	0.08	0.08	Matches
490	Alex Mowatt	eng ENG	MF	West Brom	29	1995	43	39	3,351	37.2	0.19	0.05	0.24	0.19	0.00	0.00	0.13	0.00	0.19	0.05	0.24	0.19	0.24	Matches
491	Owen Moxon	eng ENG	MF	Portsmouth	26	1998	12	2	275	3.1	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	Matches
492	Bali Mumba	eng ENG	MF,DF	Plymouth Argyle	22	2001	43	37	3,396	37.7	0.00	0.05	0.05	0.00	0.00	0.00	0.08	0.00	0.00	0.05	0.05	0.00	0.05	Matches
493	Romaine Mundle	eng ENG	MF,FW	Sunderland	21	2003	22	17	1,433	15.9	0.31	0.13	0.44	0.31	0.00	0.00	0.06	0.00	0.31	0.13	0.44	0.31	0.44	Matches
494	Josh Murphy	eng ENG	MF	Portsmouth	29	1995	42	40	3,426	38.1	0.18	0.37	0.55	0.18	0.00	0.00	0.16	0.00	0.18	0.37	0.55	0.18	0.55	Matches
495	Anthony Musaba	nl NED	MF,FW	Sheffield Weds	23	2000	29	12	1,328	14.8	0.20	0.41	0.61	0.20	0.00	0.00	0.00	0.00	0.20	0.41	0.61	0.20	0.61	Matches
496	Elliot Myles	wls WAL	FW	Norwich City	17	2007	3	0	45	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
497	Amin Nabizada	af AFG	FW	Watford	17	2007	1	0	19	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
498	Kal Naismith	sct SCO	DF	Bristol City	32	1992	6	2	286	3.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
499	Kal Naismith	sct SCO	DF,MF	Luton Town	32	1992	10	5	463	5.1	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.20	0.00	0.00	0.00	0.00	0.00	Matches
500	Marvelous Nakamba	zw ZIM	MF	Luton Town	30	1994	21	15	1,295	14.4	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Paul Nardi	fr FRA	GK	QPR	30	1994	45	45	4,050	45.0	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	Matches
502	Kyle Naughton	eng ENG	DF	Swansea City	35	1988	23	9	826	9.2	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
503	Camiel Neghli	nl NED	MF	Millwall	22	2001	4	2	193	2.1	0.48	0.00	0.48	0.48	0.00	0.00	0.00	0.00	0.47	0.00	0.47	0.47	0.47	Matches
504	Dan Neil	eng ENG	MF	Sunderland	22	2001	44	44	3,877	43.1	0.05	0.07	0.12	0.05	0.00	0.00	0.09	0.02	0.05	0.07	0.12	0.05	0.12	Matches
505	Benjamin Nelson	eng ENG	DF	Oxford United	20	2004	17	16	1,372	15.2	0.07	0.00	0.07	0.07	0.00	0.00	0.07	0.00	0.07	0.00	0.07	0.07	0.07	Matches
506	Curtis Nelson	eng ENG	DF	Derby County	31	1993	27	27	2,430	27.0	0.07	0.04	0.11	0.07	0.00	0.00	0.11	0.00	0.07	0.04	0.11	0.07	0.11	Matches
507	Zack Nelson	eng ENG	MF,FW	Luton Town	19	2005	21	7	799	8.9	0.00	0.11	0.11	0.00	0.00	0.00	0.45	0.00	0.00	0.11	0.11	0.00	0.11	Matches
508	Perry Ng	eng ENG	DF	Cardiff City	28	1996	35	31	2,793	31.0	0.03	0.03	0.06	0.03	0.00	0.00	0.29	0.00	0.03	0.03	0.06	0.03	0.06	Matches
509	Jeremy Ngakia		DF,MF	Watford	23	2000	29	23	1,883	20.9	0.05	0.00	0.05	0.05	0.00	0.00	0.24	0.00	0.05	0.00	0.05	0.05	0.05	Matches
510	Kevin Nisbet	sct SCO	FW	Millwall	27	1997	1	0	7	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
511	Lasse Nordås	no NOR	FW	Luton Town	22	2002	10	2	255	2.8	0.00	0.36	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.35	0.00	0.35	Matches
512	Casper de Norre	be BEL	MF	Millwall	27	1997	46	44	3,606	40.1	0.07	0.10	0.17	0.07	0.00	0.00	0.12	0.00	0.07	0.10	0.17	0.07	0.17	Matches
513	Rhys Norrington-Davies	wls WAL	DF	Sheffield United	25	1999	14	2	251	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	Matches
514	Will Norris	eng ENG	GK	Portsmouth	30	1993	8	8	720	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
515	Marcelino Núñez	cl CHI	MF	Norwich City	24	2000	32	27	2,245	24.9	0.24	0.16	0.40	0.24	0.00	0.00	0.20	0.00	0.24	0.16	0.40	0.24	0.40	Matches
516	Tanatswa Nyakuhwa	wls WAL	FW	Cardiff City	18	2005	1	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
517	Ryan Nyambe	na NAM	DF,MF	Derby County	26	1997	17	14	1,125	12.5	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
518	Lewis O'Brien	eng ENG	MF	Swansea City	25	1998	16	16	1,419	15.8	0.06	0.00	0.06	0.06	0.00	0.00	0.13	0.00	0.06	0.00	0.06	0.06	0.06	Matches
519	Gatlin O'Donkor	eng ENG	FW	Oxford United	19	2004	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
520	Callum O'Dowda	ie IRL	DF,MF	Cardiff City	29	1995	42	41	3,546	39.4	0.05	0.08	0.13	0.05	0.00	0.00	0.18	0.00	0.05	0.08	0.13	0.05	0.13	Matches
521	Callum O'Hare	eng ENG	MF	Sheffield United	26	1998	44	38	3,139	34.9	0.06	0.17	0.23	0.06	0.00	0.00	0.06	0.00	0.06	0.17	0.23	0.06	0.23	Matches
522	Max O'Leary	ie IRL	GK	Bristol City	27	1996	46	46	4,140	46.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
523	Mark O'Mahony	ie IRL	FW	Portsmouth	19	2005	13	5	595	6.6	0.45	0.00	0.45	0.45	0.00	0.00	0.15	0.00	0.45	0.00	0.45	0.45	0.45	Matches
524	Luke O'Nien	eng ENG	DF	Sunderland	29	1994	45	44	3,934	43.7	0.07	0.02	0.09	0.07	0.00	0.02	0.21	0.00	0.07	0.02	0.09	0.07	0.09	Matches
525	Dara O'Shea	ie IRL	DF	Burnley	25	1999	2	2	180	2.0	0.50	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.00	0.50	0.50	0.50	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Michael Obafemi	ie IRL	FW,MF	Plymouth Argyle	24	2000	29	14	1,196	13.3	0.15	0.00	0.15	0.15	0.00	0.00	0.00	0.00	0.15	0.00	0.15	0.15	0.15	Matches
527	Wilson Odobert	fr FRA	MF	Burnley	19	2004	1	1	89	1.0	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.01	0.00	1.01	1.01	1.01	Matches
528	Chiedozie Ogbene	ie IRL	MF	Luton Town	27	1997	3	3	246	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
529	Nathanael Ogbeta	eng ENG	MF,DF	Plymouth Argyle	23	2001	17	9	626	7.0	0.14	0.14	0.29	0.14	0.00	0.00	0.14	0.00	0.14	0.14	0.29	0.14	0.29	Matches
530	Angelo Ogbonna	it ITA	DF	Watford	36	1988	6	5	398	4.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
531	Connor Ogilvie	eng ENG	DF	Portsmouth	28	1996	45	45	4,028	44.8	0.09	0.02	0.11	0.09	0.00	0.00	0.11	0.00	0.09	0.02	0.11	0.09	0.11	Matches
532	Yuki Ohashi	jp JPN	FW,MF	Blackburn	28	1996	36	26	2,221	24.7	0.36	0.12	0.49	0.36	0.00	0.00	0.12	0.00	0.36	0.12	0.49	0.36	0.49	Matches
533	Jeppe Okkels	dk DEN	MF	Preston	25	1999	7	1	125	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
534	Abdülkadir Ömür	tr TUR	MF,FW	Hull City	25	1999	20	12	1,064	11.8	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	Matches
535	Ryan One	sct SCO	FW	Sheffield United	18	2006	12	2	292	3.2	0.31	0.00	0.31	0.31	0.00	0.00	0.63	0.00	0.31	0.00	0.31	0.31	0.31	Matches
536	Ben Osborn	eng ENG	MF,DF	Derby County	29	1994	25	18	1,702	18.9	0.00	0.05	0.05	0.00	0.00	0.00	0.11	0.00	0.00	0.05	0.05	0.00	0.05	Matches
537	Milutin Osmajić	me MNE	FW	Preston	25	1999	34	20	1,918	21.3	0.42	0.14	0.56	0.42	0.00	0.00	0.19	0.00	0.42	0.14	0.56	0.42	0.56	Matches
538	Gabriel Otegbayo		DF	Sheffield Weds			11	4	480	5.3	0.19	0.00	0.19	0.19	0.00	0.00	0.00	0.00	0.19	0.00	0.19	0.19	0.19	Matches
539	David Ozoh	eng ENG	MF	Derby County	19	2005	10	9	699	7.8	0.13	0.00	0.13	0.13	0.00	0.00	0.00	0.00	0.13	0.00	0.13	0.13	0.13	Matches
540	Kenneth Paal	sr SUR	DF	QPR	27	1997	39	34	2,879	32.0	0.03	0.09	0.13	0.03	0.00	0.00	0.13	0.00	0.03	0.09	0.13	0.03	0.13	Matches
541	Marlon Pack	eng ENG	DF,MF	Portsmouth	33	1991	41	30	2,712	30.1	0.00	0.07	0.07	0.00	0.00	0.00	0.27	0.03	0.00	0.07	0.07	0.00	0.07	Matches
542	Alex Palmer	eng ENG	GK	West Brom	27	1996	30	30	2,700	30.0	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	Matches
