Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
743	Joseph Starbuck	eng ENG	DF	Sheffield United	18	2002	0					0		0	0		1							Matches
744	Richard Stearman	eng ENG	DF	Derby County	33	1987	14	788	56	19.0	8.8	1.14	76	0.91	0.45	7	3.30	1.71	1.14	1.14	0.00	0.00	+0.21	Matches
745	Jed Steer	eng ENG	GK	Luton Town	28	1992	3	270	90	6.5	3.0	1.00	90	1.00	0.00		1.00	3.00	1.67	0.33	1.33	+1.33	+1.24	Matches
746	Antonis Stergiakis	gr GRE	GK	Blackburn	22	1999	0					0		0	0		2							Matches
747	Dujon Sterling	eng ENG	DF	Blackpool	21	1999	24	2,015	84	48.7	22.4	0.98	90	0.98	0.09	18	0.22	1.38	1.12	1.16	-0.04	-0.04	+0.08	Matches
748	Enda Stevens	ie IRL	MF,DF	Sheffield United	31	1990	22	1,876	85	45.3	20.8	1.01	88	0.87	0.05	20	0.14	1.65	1.44	1.01	0.43	+0.43	+0.07	Matches
749	Kevin Stewart	jm JAM	MF	Blackpool	27	1993	12	877	73	21.2	9.7	1.03	85	0.82	0.21	14	0.72	1.25	1.03	1.55	-0.52	-0.51	-0.54	Matches
750	Michael Stickland	eng ENG	DF	Reading	18	2002	1	1	1	0.0	0.0	0		0	1	1	6	3.00	0	0	0	0.00	+0.72	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
751	Dejan Stojanović	at AUT	GK	Middlesbrough	28	1993	0					0		0	0		3							Matches
752	Jordan Storey	eng ENG	DF	Preston	23	1997	17	1,445	85	34.9	16.1	0.93	89	0.87	0.12	55	0.19	0.94	0.93	1.37	-0.43	-0.44	-0.54	Matches
753	Joe Strawn	eng ENG	MF	Blackpool	17	2003	0					0		0	0		1							Matches
754	Jack Stretton	eng ENG	FW	Derby County	19	2001	9	295	33	7.1	3.3	0.30	63	0.00	2.42	29	1.52	1.11	0.30	1.21	-0.91	-0.92	-0.80	Matches
755	Callum Styles	hu HUN	MF	Barnsley	21	2000	43	3,493	81	84.4	38.8	1.03	85	0.72	0.08	26	0.00	0.67	0.77	1.55	-0.77	-0.77	+0.62	Matches
756	Ivan Šunjić	ba BIH	MF	Birmingham City	24	1996	41	3,068	75	74.1	34.1	0.97	87	0.82	0.23	25	0.15	1.15	0.94	1.70	-0.76	-0.76	-0.85	Matches
757	Sam Surridge	eng ENG	FW	Nottingham	23	1998	17	623	37	15.0	6.9	0.72	80	0.29	1.74	19	0.00	2.15	2.90	0.87	2.03	+2.02	+1.54	Matches
758	Sam Surridge	eng ENG	FW	Stoke City	23	1998	20	696	35	16.8	7.7	0.78	72	0.00	1.82	19	0.26	1.45	1.30	1.30	0.00	0.00	-0.13	Matches
759	John Swift	eng ENG	MF	Reading	26	1995	38	3,281	86	79.3	36.5	0.99	89	0.82	0.05	45	0.00	1.11	1.29	1.78	-0.49	-0.49	+1.08	Matches
760	Sammie Szmodics	ie IRL	MF,FW	Peterborough	25	1995	36	2,388	66	57.7	26.5	0.98	85	0.75	0.38	18	0.23	0.86	0.91	2.11	-1.21	-1.21	-0.59	Matches
761	George Tanner	eng ENG	DF,MF	Bristol City	21	1999	13	962	74	23.2	10.7	1.03	79	0.75	0.19	48	0.09	0.85	1.21	1.68	-0.47	-0.47	-0.18	Matches
762	Fabio Tavares	eng ENG	FW	Coventry City	20	2001	7	90	13	2.2	1.0	0.00		0.00	7.00	13	12.0	0.71	4.00	1.00	3.00	+3.00	+3.04	Matches
763	Marcus Tavernier	eng ENG	MF	Middlesbrough	22	1999	44	3,903	89	94.3	43.4	0.99	90	0.94	0.02	35	0.00	1.52	1.27	1.04	0.23	+0.23	+0.61	Matches
764	Caleb Taylor	eng ENG	DF	West Brom	18	2003	1	29	29	0.7	0.3	0.00		0.00	3.33	29	33.3	3.00	0.00	0.00	0.00	0.00	-0.15	Matches
765	Dale Taylor	nir NIR	FW,MF	Nottingham	17	2003	0					0		0	0		1							Matches
766	Jack Taylor	ie IRL	MF	Peterborough	23	1998	34	2,578	76	62.3	28.6	1.01	84	0.66	0.17	31	0.00	0.94	1.08	1.82	-0.73	-0.73	+0.59	Matches
767	Joe Taylor	wls WAL	FW	Peterborough	18	2002	4	38	10	0.9	0.4	0.00		0.00	10.0	10	5.00	1.25	2.50	5.00	-2.50	-2.37	-1.42	Matches
768	Kyle Taylor	eng ENG	MF	Bournemouth	21	1999	0					0		0	0		5							Matches
769	Lyle Taylor	ms MSR	FW	Nottingham	31	1990	18	795	44	19.2	8.8	0.91	76	0.23	1.14	19	1.02	1.28	1.02	1.14	-0.11	-0.11	-1.03	Matches
770	Lyle Taylor	ms MSR	FW	Birmingham City	31	1990	14	1,230	88	29.7	13.7	1.02	88	0.73	0.00		0.00	1.00	1.46	1.82	-0.36	-0.37	+0.25	Matches
771	Neil Taylor	wls WAL	MF	Middlesbrough	32	1989	14	1,104	79	26.7	12.3	1.14	79	0.65	0.00		0.73	1.86	1.38	0.89	0.49	+0.49	+0.40	Matches
772	Kenny Tete	nl NED	DF	Fulham	25	1995	20	1,342	67	32.4	14.9	1.01	83	0.87	0.34	18	0.81	2.15	2.62	0.94	1.68	+1.68	+0.45	Matches
773	Dejan Tetek	rs SRB	DF,MF	Reading	18	2002	10	446	45	10.8	5.0	1.00	74	0.20	1.00	15	1.60	1.00	0.40	1.60	-1.20	-1.21	-0.55	Matches
774	Emre Tezgel	eng ENG	FW	Stoke City	15	2005	0					0		0	0		1							Matches
775	George Thomas	wls WAL	MF,FW	QPR	24	1997	20	610	31	14.7	6.8	0.88	65	0.00	2.06	16	2.35	1.30	1.03	1.18	-0.15	-0.15	-0.20	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
776	Jamie Thomas	wls WAL	FW	Preston	24	1997	0					0		0	0		1							Matches
777	Sorba Thomas	wls WAL	MF,FW	Huddersfield	21	1999	43	3,635	85	87.8	40.4	1.04	86	0.72	0.02	20	0.00	1.67	1.39	1.09	0.30	+0.30	-0.59	Matches
778	Terell Thomas	lc LCA	DF	Reading	25	1995	2	153	77	3.7	1.7	1.18	77	0.59	0.00		3.53	0.00	0.00	0.59	-0.59	-0.59	+0.13	Matches
779	Ben Thompson	eng ENG	MF	Millwall	25	1995	2	46	23	1.1	0.5	0.00		0.00	4.00	23	12.0	1.50	0.00	2.00	-2.00	-1.96	-2.15	Matches
780	Cameron Thompson	eng ENG	FW	Barnsley	21	2000	1	3	3	0.1	0.0	0		0	1	3	5	0.00	0	0	0	0.00	+0.87	Matches
781	Jordan Thompson	nir NIR	MF	Stoke City	24	1997	18	1,000	56	24.2	11.1	1.08	75	0.45	0.54	16	0.90	1.72	1.08	0.99	0.09	+0.09	-0.02	Matches
782	Liam Thompson	eng ENG	MF	Derby County	19	2002	23	1,519	66	36.7	16.9	1.12	77	0.59	0.24	12	0.41	1.35	0.95	1.60	-0.65	-0.65	-0.75	Matches
783	Nathan Thompson	eng ENG	DF,MF	Peterborough	30	1990	27	2,429	90	58.7	27.0	1.00	90	0.96	0.00		0.00	0.78	0.78	1.70	-0.93	-0.93	+0.07	Matches
784	Jordan Thorniley	eng ENG	DF	Blackpool	24	1996	14	1,056	75	25.5	11.7	1.03	85	0.85	0.17	17	0.26	1.21	1.20	1.28	-0.09	-0.09	0.00	Matches
785	Elliot Thorpe	wls WAL	MF	Luton Town	20	2000	0					0		0	0		4							Matches
786	Harry Toffolo	eng ENG	MF,DF	Huddersfield	25	1995	42	3,560	85	86.0	39.6	1.01	88	0.91	0.05	17	0.03	1.76	1.46	0.98	0.48	+0.48	+0.79	Matches
787	Joe Tomlinson	eng ENG	MF,DF	Peterborough	21	2000	5	297	59	7.2	3.3	0.91	71	0.30	0.61	43	5.15	0.60	0.91	2.12	-1.21	-1.21	-0.28	Matches
788	Besart Topalloj	eng ENG	DF,MF	Millwall	20	2001	0					0		0	0		2							Matches
789	Ryley Towler	eng ENG	DF	Bristol City	20	2001	1	45	45	1.1	0.5	2.00	45	0.00	0.00		0.00	3.00	2.00	4.00	-2.00	-2.00	-1.69	Matches
790	Conor Townsend	eng ENG	MF,DF	West Brom	28	1993	43	3,773	88	91.1	41.9	1.03	88	0.86	0.00		0.02	1.35	1.03	1.00	0.02	+0.02	-1.45	Matches
791	Mark Travers	ie IRL	GK	Bournemouth	22	1999	45	4,050	90	97.8	45.0	1.00	90	1.00	0.00		0.00	1.93	1.64	0.87	0.78	+0.78	+0.78	Matches
792	Lewis Travis	eng ENG	MF	Blackburn	23	1997	45	3,987	89	96.3	44.3	1.02	89	0.97	0.00		0.00	1.53	1.33	1.06	0.27	+0.27	+2.04	Matches
793	Connal Trueman	eng ENG	GK	Birmingham City	25	1996	1	21	21	0.5	0.2	0.00		0.00	5.00	21	165.0	0.00	0.00	5.00	-5.00	-4.29	-3.76	Matches
794	Rayhaan Tulloch	eng ENG	FW,MF	West Brom	20	2001	2	12	6	0.3	0.1	0.00		0.00	20.0	6	90.0	1.50	0.00	0.00	0.00	0.00	-0.15	Matches
795	Oliver Turton	eng ENG	DF,MF	Huddersfield	28	1992	40	2,542	64	61.4	28.2	0.89	86	0.67	0.53	26	0.21	1.76	1.35	1.06	0.28	+0.28	-0.22	Matches
796	Cian Tyler	wls WAL	GK	Coventry City	19	2002	0					0		0	0		2							Matches
797	Josh Tymon	eng ENG	MF,DF	Stoke City	22	1999	44	3,854	88	93.1	42.8	1.03	88	0.91	0.00		0.00	1.41	1.21	1.10	0.12	+0.12	+0.12	Matches
798	Filip Uremović	hr CRO	DF	Sheffield United	24	1997	3	197	66	4.8	2.2	1.36	66	0.45	0.00		1.82	1.33	0.45	0.45	0.00	0.00	-0.41	Matches
799	Jack Vale	wls WAL	FW	Blackburn	20	2001	2	21	11	0.5	0.2	0.00		0.00	10.0	11	0.00	2.00	0.00	5.00	-5.00	-4.29	-4.50	Matches
800	Álex Vallejo	es ESP	MF	Huddersfield	29	1992	5	151	30	3.6	1.7	1.18	50	0.00	1.76	17	2.94	2.40	1.76	2.35	-0.59	-0.60	-1.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
801	Will Vaulks	wls WAL	MF	Cardiff City	27	1993	36	2,101	58	50.7	23.3	0.99	80	0.56	0.56	20	0.30	1.06	0.99	1.67	-0.69	-0.69	-0.60	Matches
802	Michael Verrips	nl NED	GK	Sheffield United	24	1996	1	90	90	2.2	1.0	1.00	90	1.00	0.00		7.00	0.00	0.00	4.00	-4.00	-4.00	-4.49	Matches
803	Matty Virtue	eng ENG	MF	Blackpool	24	1997	3	153	51	3.7	1.7	0.59	90	0.59	1.18	32	1.18	1.00	1.76	1.18	0.59	+0.59	+0.70	Matches
804	Rémy Vita	km COM	DF,MF	Barnsley	20	2001	19	1,513	80	36.5	16.8	1.07	84	0.71	0.06	4	0.60	0.84	0.89	1.31	-0.42	-0.42	+0.71	Matches
805	Mario Vrančić	ba BIH	MF	Stoke City	32	1989	30	2,031	68	49.1	22.6	1.06	78	0.35	0.27	26	0.35	1.37	1.11	0.93	0.18	+0.18	+0.13	Matches
806	Zak Vyner	ke KEN	DF	Bristol City	24	1997	22	1,767	80	42.7	19.6	0.97	86	0.82	0.15	42	0.51	1.14	1.33	1.94	-0.61	-0.61	-0.50	Matches
807	Martyn Waghorn	eng ENG	FW	Coventry City	31	1990	27	1,165	43	28.1	12.9	0.85	74	0.16	1.24	22	0.70	1.30	0.62	0.93	-0.31	-0.31	-0.46	Matches
808	Remi Walker	eng ENG	MF	Birmingham City	18	2002	0					0		0	0		6							Matches
809	Tyler Walker	eng ENG	FW	Coventry City	24	1996	19	505	27	12.2	5.6	0.71	69	0.36	2.68	15	0.54	1.16	1.79	1.43	0.36	+0.36	+0.38	Matches
810	Jed Wallace	eng ENG	MF,FW	Millwall	27	1994	38	3,069	81	74.1	34.1	0.97	88	0.73	0.15	33	0.00	1.53	1.23	1.00	0.23	+0.23	+0.23	Matches
811	Lee Wallace	sct SCO	MF	QPR	33	1987	21	1,605	76	38.8	17.8	1.18	76	0.56	0.00		0.00	1.71	1.52	1.07	0.45	+0.45	+0.70	Matches
812	Murray Wallace	sct SCO	DF,MF	Millwall	28	1993	42	3,711	88	89.6	41.2	1.02	88	0.97	0.00		0.07	1.48	1.17	0.97	0.19	+0.19	+0.19	Matches
813	Joe Walsh	eng ENG	GK	QPR	19	2002	0					0		0	0		8							Matches
814	Liam Walsh	eng ENG	MF	Hull City	23	1997	3	122	41	2.9	1.4	0.71	64	0.00	1.43	29	2.86	1.00	2.14	2.14	0.00	0.00	+0.29	Matches
815	Liam Walsh	eng ENG	MF	Swansea City	23	1997	5	138	28	3.3	1.5	0.67	45	0.00	2.67	23	8.00	0.40	0.67	3.33	-2.67	-2.61	-2.47	Matches
816	Jack Walton	eng ENG	GK	Barnsley	23	1998	7	607	87	14.7	6.7	0.90	90	0.90	0.15	67	5.67	0.14	0.60	2.69	-2.09	-2.08	-1.41	Matches
817	Danny Ward	eng ENG	FW	Huddersfield	29	1991	40	2,861	72	69.1	31.8	1.16	76	0.44	0.09	21	0.00	1.77	1.51	0.97	0.53	+0.53	+0.53	Matches
818	Grant Ward	eng ENG	MF	Blackpool	26	1994	4	334	84	8.1	3.7	1.08	84	0.81	0.00		0.00	0.50	0.81	1.62	-0.81	-0.81	-0.78	Matches
819	Joe Ward	eng ENG	MF,FW	Peterborough	25	1995	38	2,746	72	66.3	30.5	1.02	83	0.79	0.23	24	0.07	0.76	0.95	1.93	-0.98	-0.98	-0.08	Matches
820	Marley Watkins	wls WAL	FW,MF	Cardiff City	30	1990	0					0		0	0		1							Matches
821	Duncan Watmore	eng ENG	FW	Middlesbrough	27	1994	41	1,966	48	47.5	21.8	1.01	72	0.05	0.87	20	0.09	1.54	1.51	1.06	0.46	+0.46	+0.50	Matches
822	Louie Watson	ie IRL	MF	Derby County	20	2001	4	233	58	5.6	2.6	1.15	71	0.00	0.38	20	6.15	1.25	1.15	1.54	-0.38	-0.39	-0.23	Matches
823	Max Watters	eng ENG	FW	Cardiff City	22	1999	8	327	41	7.9	3.6	1.39	55	0.00	0.83	18	0.00	1.63	0.83	1.11	-0.28	-0.28	+0.13	Matches
824	Lewis Webb	wls WAL	GK	Swansea City	19	2001	0					0		0	0		2							Matches
825	Andreas Weimann	at AUT	MF,FW	Bristol City	29	1991	46	4,114	89	99.4	45.7	1.01	89	0.94	0.00		0.00	1.20	1.33	1.68	-0.35	-0.35	-3.81	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
826	Nahki Wells	bm BER	FW	Bristol City	31	1990	32	1,192	37	28.8	13.2	0.53	85	0.30	1.89	24	0.83	0.91	1.29	1.74	-0.45	-0.45	-0.18	Matches
827	Keiren Westwood	ie IRL	GK	QPR	36	1984	6	540	90	13.0	6.0	1.00	90	1.00	0.00		0.00	0.67	0.67	1.50	-0.83	-0.83	-0.98	Matches
828	Scott Wharton	eng ENG	DF	Blackburn	23	1997	30	2,666	89	64.4	29.6	1.01	89	0.95	0.00		0.00	1.53	1.15	0.84	0.30	+0.30	+0.30	Matches
829	Ben Whiteman	eng ENG	MF	Preston	25	1996	44	3,642	83	88.0	40.5	1.04	86	0.79	0.05	25	0.02	1.45	1.11	1.14	-0.02	-0.02	+0.52	Matches
830	Morgan Whittaker	eng ENG	FW,MF	Swansea City	20	2001	6	82	14	2.0	0.9	0.00		0.00	6.67	14	5.56	1.33	0.00	1.11	-1.11	-1.10	-0.90	Matches
831	Connor Wickham	eng ENG	FW,MF	Preston	28	1993	1	26	26	0.6	0.3	0.00		0.00	3.33	26	0.00	1.00	0.00	0.00	0.00	0.00	+0.09	Matches
832	Jordy de Wijs	nl NED	DF	QPR	26	1995	12	887	74	21.4	9.9	1.11	80	0.81	0.10	11	0.51	1.33	1.62	1.72	-0.10	-0.10	-0.16	Matches
833	Harvey Wiles-Richards	eng ENG	DF	Bristol City	19	2002	0					0		0	0		6							Matches
834	Mallik Wilks	eng ENG	MF,FW	Hull City	22	1998	20	1,352	68	32.7	15.0	1.13	76	0.40	0.20	19	0.00	1.25	1.07	1.27	-0.20	-0.20	+0.12	Matches
835	Ben Williams	wls WAL	MF	Barnsley	22	1999	5	350	70	8.5	3.9	1.28	70	0.51	0.00		1.54	0.80	0.51	1.03	-0.51	-0.51	+0.39	Matches
836	Dan Williams	wls WAL	MF	Swansea City	20	2001	0					0		0	0		4							Matches
837	Dylan Williams	eng ENG	MF	Derby County	17	2003	6	243	41	5.9	2.7	0.74	90	0.37	1.48	16	4.81	1.50	0.37	0.37	0.00	0.00	+0.18	Matches
838	Joe Williams	eng ENG	MF	Bristol City	24	1996	22	1,252	57	30.2	13.9	0.94	76	0.43	0.65	29	0.14	1.32	1.73	1.15	0.58	+0.58	+1.29	Matches
839	Jordan Williams	eng ENG	DF,MF	Barnsley	21	1999	21	1,576	75	38.1	17.5	0.97	88	0.86	0.23	21	0.29	0.86	0.57	1.43	-0.86	-0.86	+0.02	Matches
840	Neco Williams	wls WAL	DF	Fulham	20	2001	14	1,192	85	28.8	13.2	1.06	85	0.61	0.00		0.00	1.79	1.67	0.83	0.83	+0.83	-0.76	Matches
841	Randell Williams	eng ENG	MF	Hull City	24	1996	13	474	36	11.4	5.3	0.75	74	0.19	1.70	20	0.57	1.31	0.57	0.94	-0.38	-0.38	-0.11	Matches
842	Rhys Williams	eng ENG	DF	Swansea City	20	2001	5	296	59	7.1	3.3	1.21	73	0.61	0.30	5	1.52	1.00	0.61	2.12	-1.52	-1.52	-1.40	Matches
843	Chris Willock	eng ENG	MF,FW	QPR	23	1998	35	2,763	79	66.7	30.7	1.07	83	0.72	0.07	11	0.00	1.60	1.56	1.14	0.42	+0.42	+1.21	Matches
844	Ben Wilmot	eng ENG	DF	Stoke City	21	1999	35	2,844	81	68.7	31.6	0.98	88	0.92	0.13	26	0.16	1.46	1.27	1.17	0.09	+0.09	-0.04	Matches
845	Ben Wilson	eng ENG	GK	Coventry City	28	1992	5	450	90	10.9	5.0	1.00	90	1.00	0.00		8.20	1.00	1.20	1.00	0.20	+0.20	+0.20	Matches
846	Harry Wilson	wls WAL	MF	Fulham	24	1997	41	3,476	85	84.0	38.6	1.04	86	0.73	0.03	28	0.00	1.98	2.36	0.85	1.50	+1.50	+0.82	Matches
847	Ryan Wintle	eng ENG	MF	Cardiff City	24	1997	23	1,822	79	44.0	20.2	0.99	88	0.94	0.15	22	0.00	1.35	1.09	1.14	-0.05	-0.05	+0.61	Matches
848	Ryan Wintle	eng ENG	MF	Blackpool	24	1997	18	1,607	89	38.8	17.9	1.01	89	0.89	0.00		0.06	1.72	1.12	1.01	0.11	+0.11	+0.33	Matches
849	Hannes Wolf	at AUT	MF	Swansea City	22	1999	19	1,548	81	37.4	17.2	1.05	84	0.76	0.06	45	0.00	1.58	1.57	1.40	0.17	+0.17	+0.63	Matches
850	Matthew Wolfe	eng ENG	MF	Barnsley	21	2000	16	1,075	67	26.0	11.9	1.09	80	0.42	0.25	11	0.25	0.81	0.92	1.68	-0.76	-0.75	+0.16	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
851	Nathan Wood-Gordon	eng ENG	DF	Middlesbrough	19	2002	0					0		0	0		1							Matches
852	Freddie Woodman	eng ENG	GK	Bournemouth	24	1997	0					0		0	0		17							Matches
853	Cauley Woodrow	eng ENG	FW	Barnsley	26	1994	28	2,262	81	54.6	25.1	1.00	87	0.84	0.12	29	0.00	0.50	0.60	1.71	-1.12	-1.11	-0.54	Matches
854	Ryan Woods	eng ENG	MF	Birmingham City	27	1993	30	2,318	77	56.0	25.8	0.97	88	0.85	0.19	23	0.50	0.80	1.16	1.90	-0.74	-0.74	-0.44	Matches
855	Joe Worrall	eng ENG	DF	Nottingham	24	1997	39	3,510	90	84.8	39.0	1.00	90	1.00	0.00		0.00	1.90	1.64	0.77	0.87	+0.87	+1.01	Matches
856	D'Margio Wright-Phillips	gd GRN	FW,MF	Stoke City	19	2001	10	498	50	12.0	5.5	1.09	71	0.00	0.73	18	1.64	1.40	1.27	0.73	0.55	+0.54	+0.49	Matches
857	Jerry Yates	eng ENG	FW	Blackpool	24	1996	39	2,059	53	49.7	22.9	1.00	77	0.31	0.70	17	0.31	1.28	1.22	1.44	-0.22	-0.22	-0.26	Matches
858	Ryan Yates	eng ENG	MF	Nottingham	23	1997	43	3,674	85	88.7	40.8	1.00	89	0.96	0.05	9	0.00	1.83	1.64	0.91	0.74	+0.73	+0.16	Matches
859	Andy Yiadom	gh GHA	DF	Reading	29	1991	38	3,364	89	81.3	37.4	1.02	89	0.96	0.00		0.00	1.21	1.36	1.84	-0.48	-0.48	+1.26	Matches
860	Andre-Frank Zambo Anguissa	cm CMR	MF	Fulham	25	1995	3	80	27	1.9	0.9	0.00		0.00	3.33	27	1.11	3.00	2.22	1.11	1.11	+1.13	-0.25	Matches
861	Deyovaisio Zeefuik	nl NED	MF,FW	Blackburn	23	1998	6	282	47	6.8	3.1	1.29	62	0.32	0.65	18	0.65	1.17	0.32	0.65	-0.32	-0.32	-0.55	Matches
862	Jordan Zemura	zw ZIM	DF	Bournemouth	21	1999	33	2,912	88	70.3	32.4	0.99	89	0.90	0.03	62	0.00	2.30	1.60	0.62	0.99	+0.99	+0.77	Matches
863	Chanka Zimba	zm ZAM	FW	Cardiff City	19	2001	1	45	45	1.1	0.5	2.00	45	0.00	0.00		4.00	3.00	0.00	2.00	-2.00	-2.00	-1.63	Matches
864	Philip Zinckernagel	dk DEN	MF,FW	Nottingham	26	1994	42	2,860	68	69.1	31.8	1.10	77	0.31	0.22	23	0.06	1.69	1.57	0.97	0.60	+0.60	-0.39	Matches
865	Kenneth Zohore	dk DEN	FW	West Brom	27	1994	2	24	12	0.6	0.3	0.00		0.00	6.67	12	0.00	2.00	0.00	3.33	-3.33	-3.75	-3.92	Matches
866	Leo Østigård	no NOR	DF	Stoke City	21	1999	13	1,101	85	26.6	12.2	0.98	88	0.82	0.08	45	0.33	1.62	1.15	0.98	0.16	+0.16	+0.07	Matches
867	Kacper Łopata	pl POL	DF	Sheffield United	19	2001	0					0		0	0		3					
