Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
522	Obbi Oulare	be BEL	FW	Barnsley	25	1996	0.3	0.00	3.33	0.00	0.0	3.10	0.00	0.00		0.00	0.00	Matches
523	Marlon Pack	eng ENG	MF	Cardiff City	30	1991	23.0	0.04	0.74	0.09	11.8	0.74	0.09	0.06	0.50	0.00	0.00	Matches
524	Alex Palmer	eng ENG	GK	Luton Town	24	1996	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
525	Kasey Palmer	jm JAM	MF	Bristol City	24	1996	2.3	0.43	1.74	0.87	50.0	1.74	0.87	0.25	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
526	Romal Palmer	eng ENG	MF	Barnsley	21	1999	21.0	0.05	1.05	0.33	31.8	1.05	0.33	0.05	0.14	0.00	0.00	Matches
527	Jonathan Panzo	eng ENG	DF	Nottingham	20	2000	0.7	0.00	1.43	0.00	0.0	1.41	0.00	0.00		0.00	0.00	Matches
528	Jamie Paterson	eng ENG	MF	Swansea City	29	1991	32.8	0.27	1.37	0.43	31.1	1.37	0.43	0.20	0.64	0.00	0.00	Matches
529	Martín Payero	ar ARG	MF	Middlesbrough	22	1998	6.3	0.16	2.22	0.79	35.7	2.22	0.79	0.07	0.20	0.00	0.00	Matches
530	Alex Pearce	ie IRL	DF	Millwall	32	1988	3.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
531	Aynsley Pears	eng ENG	GK	Blackburn	23	1998	2.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
532	Ben Pearson	eng ENG	MF	Bournemouth	26	1995	9.8	0.00	0.31	0.00	0.0	0.31	0.00	0.00		0.00	0.00	Matches
533	Matty Pearson	eng ENG	DF	Huddersfield	27	1993	34.8	0.09	0.46	0.11	25.0	0.46	0.11	0.19	0.75	0.00	0.00	Matches
534	Kristian Pedersen	dk DEN	DF,MF	Birmingham City	26	1994	36.2	0.06	0.75	0.22	29.6	0.75	0.22	0.07	0.25	0.00	0.00	Matches
535	Lee Peltier	eng ENG	DF,MF	Middlesbrough	34	1986	16.3	0.00	0.18	0.06	33.3	0.18	0.06	0.00	0.00	0.00	0.00	Matches
536	Dillon Phillips	eng ENG	GK	Cardiff City	26	1995	17.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
537	Matt Phillips	sct SCO	FW,MF	West Brom	30	1991	17.3	0.17	2.31	0.52	22.5	2.31	0.52	0.08	0.33	0.00	0.00	Matches
538	Nathaniel Phillips	eng ENG	DF	Bournemouth	24	1997	17.0	0.00	0.71	0.12	16.7	0.71	0.12	0.00	0.00	0.00	0.00	Matches
539	Jaden Philogene Bidace	eng ENG	FW,MF	Stoke City	19	2002	6.0	0.17	2.83	1.00	35.3	2.83	1.00	0.06	0.17	0.00	0.00	Matches
540	Harry Pickering	eng ENG	MF,DF	Blackburn	22	1998	30.5	0.07	0.52	0.10	18.8	0.52	0.10	0.13	0.67	0.00	0.00	Matches
541	Pipa	es ESP	MF,DF	Huddersfield	23	1998	7.0	0.00	0.57	0.00	0.0	0.57	0.00	0.00		0.00	0.00	Matches
542	Joël Piroe	sr SUR	FW,MF	Swansea City	21	1999	38.6	0.57	2.75	1.35	49.1	2.75	1.35	0.20	0.40	0.03	0.03	Matches
543	Luke Plange	eng ENG	FW	Derby County	18	2002	18.5	0.22	1.19	0.59	50.0	1.19	0.59	0.18	0.36	0.00	0.00	Matches
544	Kwame Poku	gh GHA	MF,FW	Peterborough	19	2001	12.3	0.00	2.03	0.24	12.0	2.03	0.24	0.00	0.00	0.00	0.00	Matches
545	Brad Potts	eng ENG	MF	Preston	27	1994	22.0	0.05	1.45	0.41	28.1	1.46	0.41	0.03	0.11	0.00	0.00	Matches
546	Dan Potts	eng ENG	DF,MF	Luton Town	27	1994	8.2	0.00	0.37	0.00	0.0	0.37	0.00	0.00		0.00	0.00	Matches
547	Ian Poveda	eng ENG	MF,FW	Blackburn	21	2000	4.2	0.24	0.95	0.48	50.0	0.96	0.48	0.25	0.50	0.00	0.00	Matches
548	Nick Powell	eng ENG	MF,FW	Stoke City	27	1994	13.2	0.45	3.26	0.98	30.2	3.26	0.98	0.14	0.46	0.00	0.00	Matches
549	Cameron Pring	eng ENG	DF,MF	Bristol City	23	1998	22.7	0.00	0.22	0.09	40.0	0.22	0.09	0.00	0.00	0.00	0.00	Matches
550	George Pușcaș	ro ROU	FW,MF	Reading	25	1996	15.3	0.07	1.63	0.46	28.0	1.64	0.46	0.04	0.14	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
551	Christy Pym	eng ENG	GK	Peterborough	26	1995	7.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
552	Domingos Quina	pt POR	MF,FW	Barnsley	21	1999	15.3	0.13	1.70	0.46	26.9	1.70	0.46	0.08	0.29	0.00	0.00	Matches
553	Domingos Quina	pt POR	MF	Fulham	21	1999	1.0	0.00	2.00	0.00	0.0	1.96	0.00	0.00		0.00	0.00	Matches
554	Joe Rafferty	ie IRL	MF	Preston	27	1993	2.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
555	Abdul Rahman Baba	gh GHA	DF,MF	Reading	27	1994	28.7	0.00	0.42	0.17	41.7	0.42	0.17	0.00	0.00	0.00	0.00	Matches
556	Joe Ralls	eng ENG	MF	Cardiff City	27	1993	25.0	0.04	1.28	0.28	21.9	1.28	0.28	0.03	0.14	0.00	0.00	Matches
557	Aaron Ramsdale	eng ENG	GK	Sheffield United	23	1998	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
558	Joel Randall	eng ENG	MF	Peterborough	21	1999	2.7	0.00	2.22	0.74	33.3	2.19	0.73	0.00	0.00	0.00	0.00	Matches
559	Joe Rankin-Costello	eng ENG	MF,DF	Blackburn	22	1999	6.4	0.00	0.47	0.16	33.3	0.47	0.16	0.00	0.00	0.00	0.00	Matches
560	Glen Rea	ie IRL	MF,DF	Luton Town	26	1994	7.8	0.00	1.03	0.26	25.0	1.02	0.26	0.00	0.00	0.00	0.00	Matches
561	Adam Reach	eng ENG	MF	West Brom	28	1993	22.3	0.09	0.99	0.31	31.8	0.99	0.31	0.09	0.29	0.00	0.00	Matches
562	Tim Ream	us USA	DF	Fulham	33	1987	45.2	0.02	0.15	0.02	14.3	0.15	0.02	0.14	1.00	0.00	0.00	Matches
563	Harrison Reed	eng ENG	MF	Fulham	26	1995	29.9	0.00	0.90	0.23	25.9	0.90	0.23	0.00	0.00	0.00	0.00	Matches
564	Jordan Rhodes	sct SCO	FW	Huddersfield	31	1990	8.2	0.37	2.80	1.10	39.1	2.80	1.10	0.13	0.33	0.00	0.00	Matches
565	Carlos Richards	eng ENG	FW	Derby County	15	2005	0.0	0	0	0		0.00	0.00			0	0	Matches
566	Taylor Richards	eng ENG	MF,FW	Birmingham City	20	2000	2.5	0.00	1.20	0.40	33.3	1.21	0.40	0.00	0.00	0.00	0.00	Matches
567	Jayden Richardson	eng ENG	DF,MF	Nottingham	20	2000	0.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
568	Emil Riis Jakobsen	dk DEN	FW	Preston	23	1998	34.3	0.47	2.16	1.02	47.3	2.16	1.02	0.19	0.40	0.06	0.06	Matches
569	Andy Rinomhota	zw ZIM	MF	Reading	24	1997	17.8	0.00	0.17	0.11	66.7	0.17	0.11	0.00	0.00	0.00	0.00	Matches
570	Marc Roberts	eng ENG	DF	Birmingham City	31	1990	37.4	0.05	0.51	0.11	21.1	0.51	0.11	0.11	0.50	0.00	0.00	Matches
571	Mitchell Roberts	eng ENG	DF	Birmingham City	20	2000	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
572	Antonee Robinson	us USA	DF	Fulham	23	1997	33.7	0.06	0.27	0.06	22.2	0.27	0.06	0.22	1.00	0.00	0.00	Matches
573	Callum Robinson	ie IRL	FW,MF	West Brom	26	1995	26.6	0.26	3.27	1.20	36.8	3.27	1.20	0.08	0.22	0.00	0.00	Matches
574	Darren Robinson	nir NIR	MF	Derby County	16	2004	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
575	Jack Robinson	eng ENG	DF	Sheffield United	27	1993	26.2	0.11	0.76	0.23	30.0	0.76	0.23	0.15	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
576	Ethan Robson	eng ENG	MF	Blackpool	24	1996	2.0	0.00	1.50	0.00	0.0	1.53	0.00	0.00		0.00	0.00	Matches
577	Marek Rodák	sk SVK	GK	Fulham	24	1996	33.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
578	Joe Rodwell-Grant	eng ENG	FW	Preston	18	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
579	Morgan Rogers	eng ENG	MF	Bournemouth	19	2002	2.6	0.38	1.15	1.15	100.0	1.17	1.17	0.33	0.33	0.00	0.00	Matches
580	Mahlon Romeo	ag ATG	MF	Millwall	25	1995	1.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
581	Kelle Roos	nl NED	GK	Derby County	29	1992	16.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
582	Michael Rose	sct SCO	DF	Coventry City	25	1995	24.7	0.12	0.57	0.28	50.0	0.57	0.28	0.21	0.43	0.00	0.00	Matches
583	Joe Rothwell	eng ENG	MF	Blackburn	26	1995	35.0	0.09	0.91	0.26	28.1	0.91	0.26	0.09	0.33	0.00	0.00	Matches
584	Aaron Rowe	eng ENG	MF	Huddersfield	20	2000	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
585	Declan Rudd	eng ENG	GK	Preston	30	1991	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
586	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	28	1993	31.1	0.03	0.64	0.10	15.0	0.64	0.10	0.05	0.33	0.00	0.00	Matches
587	Josh Ruffels	eng ENG	MF,DF	Huddersfield	27	1993	2.0	0.00	3.00	0.50	16.7	3.03	0.51	0.00	0.00	0.00	0.00	Matches
588	Jonathan Russell	jm JAM	MF	Huddersfield	20	2000	15.3	0.13	1.11	0.46	41.2	1.11	0.46	0.12	0.29	0.00	0.00	Matches
589	Brice Samba	fr FRA	GK	Nottingham	27	1994	39.9	0.00	0.03	0.00	0.0	0.03	0.00	0.00		0.00	0.00	Matches
590	Iván Sánchez	es ESP	MF	Birmingham City	28	1992	0.3	0.00	3.33	0.00	0.0	3.60	0.00	0.00		0.00	0.00	Matches
591	Dion Sanderson	eng ENG	DF	Birmingham City	21	1999	14.0	0.00	0.07	0.00	0.0	0.07	0.00	0.00		0.00	0.00	Matches
592	Dion Sanderson	eng ENG	DF	QPR	21	1999	9.2	0.00	0.43	0.11	25.0	0.43	0.11	0.00	0.00	0.00	0.00	Matches
593	Thomas Sang	eng ENG	DF,MF	Cardiff City	22	1999	2.5	0.00	0.40	0.00	0.0	0.41	0.00	0.00		0.00	0.00	Matches
594	Matija Šarkić	me MNE	GK	Birmingham City	24	1997	23.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
595	Mouhamadou-Naby Sarr	fr FRA	DF	Huddersfield	27	1993	14.0	0.21	0.50	0.29	57.1	0.50	0.29	0.43	0.75	0.00	0.00	Matches
596	George Saville	nir NIR	MF	Millwall	28	1993	33.5	0.06	0.99	0.21	21.2	0.98	0.21	0.06	0.29	0.00	0.00	Matches
597	Romaine Sawyers	kn SKN	MF	Stoke City	29	1991	19.3	0.10	0.78	0.31	40.0	0.78	0.31	0.13	0.33	0.00	0.00	Matches
598	Christian Saydee	lr LBR	FW,MF	Bournemouth	19	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
599	Allahyar Sayyadmanesh	ir IRN	FW,MF	Hull City	20	2001	6.0	0.17	1.50	0.50	33.3	1.50	0.50	0.11	0.33	0.00	0.00	Matches
600	Ryan Schofield	eng ENG	GK	Huddersfield	21	1999	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
601	Alex Scott	eng ENG	MF	Bristol City	17	2003	30.6	0.13	0.75	0.29	39.1	0.75	0.29	0.17	0.44	0.00	0.00	Matches
602	James Scott	sct SCO	FW	Hull City	20	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
603	Rashawn Scott	eng ENG	MF	Reading	17	2004	0.2	0.00	5.00	0.00	0.0	5.29	0.00	0.00		0.00	0.00	Matches
604	Antoine Semenyo	gh GHA	FW	Bristol City	21	2000	23.7	0.34	2.95	1.14	38.6	2.96	1.14	0.11	0.30	0.00	0.00	Matches
605	Jean Seri	ci CIV	MF	Fulham	30	1991	24.4	0.04	0.86	0.25	28.6	0.86	0.25	0.05	0.17	0.00	0.00	Matches
606	Femi Seriki	eng ENG	MF	Sheffield United	19	2002	0.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
607	Billy Sharp	eng ENG	FW	Sheffield United	35	1986	29.9	0.47	2.14	1.00	46.9	2.14	1.00	0.17	0.37	0.10	0.13	Matches
608	James Shea	eng ENG	GK	Luton Town	30	1991	18.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
609	Ben Sheaf	eng ENG	MF	Coventry City	23	1998	32.1	0.06	1.03	0.31	30.3	1.03	0.31	0.06	0.20	0.00	0.00	Matches
610	Graeme Shinnie	sct SCO	MF	Derby County	29	1991	20.2	0.05	0.64	0.20	30.8	0.64	0.20	0.08	0.25	0.00	0.00	Matches
611	Jordan Shipley	ie IRL	MF	Coventry City	23	1997	6.8	0.15	3.24	0.88	27.3	3.25	0.89	0.05	0.17	0.00	0.00	Matches
612	Toby Sibbick	ug UGA	DF,MF	Barnsley	22	1999	10.5	0.10	0.10	0.10	100.0	0.09	0.09	1.00	1.00	0.00	0.00	Matches
613	Louie Sibley	eng ENG	MF	Derby County	19	2001	12.4	0.08	2.18	0.48	22.2	2.18	0.48	0.04	0.17	0.00	0.00	Matches
614	Xande Silva	pt POR	MF,FW	Nottingham	24	1997	2.6	0.00	5.00	0.77	15.4	4.92	0.76	0.00	0.00	0.00	0.00	Matches
615	Abdallah Sima	sn SEN	FW	Stoke City	20	2001	0.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
616	Danny Simpson	eng ENG	DF	Bristol City	34	1987	2.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
617	Danel Sinani	lu LUX	FW,MF	Huddersfield	24	1997	27.3	0.22	1.72	0.73	42.6	1.72	0.73	0.13	0.30	0.00	0.00	Matches
618	Scott Sinclair	eng ENG	FW,MF	Preston	32	1989	8.2	0.00	1.46	0.73	50.0	1.46	0.73	0.00	0.00	0.00	0.00	Matches
619	Regan Slater	eng ENG	MF	Hull City	21	1999	11.6	0.00	0.52	0.17	33.3	0.52	0.17	0.00	0.00	0.00	0.00	Matches
620	Simon Sluga	hr CRO	GK	Luton Town	28	1993	19.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
621	Richard Smallwood	eng ENG	MF	Hull City	30	1990	38.0	0.05	0.66	0.16	24.0	0.66	0.16	0.08	0.33	0.00	0.00	Matches
622	Adam Smith	eng ENG	DF	Bournemouth	30	1991	19.0	0.00	0.32	0.11	33.3	0.32	0.11	0.00	0.00	0.00	0.00	Matches
623	Korey Smith	eng ENG	MF	Swansea City	30	1991	20.7	0.00	0.43	0.05	11.1	0.43	0.05	0.00	0.00	0.00	0.00	Matches
624	Matt Smith	eng ENG	FW,MF	Millwall	32	1989	7.9	0.13	2.91	0.76	26.1	2.92	0.76	0.04	0.17	0.00	0.00	Matches
625	Matthew Smith	wls WAL	MF	Hull City	21	1999	6.1	0.00	0.98	0.33	33.3	0.98	0.33	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
626	Tommy Smith	eng ENG	MF,DF	Stoke City	29	1992	29.8	0.03	0.44	0.13	30.8	0.44	0.13	0.08	0.25	0.00	0.00	Matches
627	Tyler Smith	eng ENG	FW	Hull City	22	1998	9.2	0.11	1.63	0.87	53.3	1.62	0.87	0.07	0.13	0.00	0.00	Matches
628	Alex Smithies	eng ENG	GK	Cardiff City	31	1990	29.0	0.00	0.03	0.00	0.0	0.03	0.00	0.00		0.00	0.00	Matches
629	Robert Snodgrass	sct SCO	MF	West Brom	33	1987	4.3	0.00	1.63	0.00	0.0	1.61	0.00	0.00		0.00	0.00	Matches
630	Robert Snodgrass	sct SCO	MF	Luton Town	33	1987	4.6	0.00	0.87	0.43	50.0	0.87	0.44	0.00	0.00	0.00	0.00	Matches
631	Dominic Solanke	eng ENG	FW	Bournemouth	23	1997	45.4	0.64	3.48	1.28	36.7	3.48	1.28	0.16	0.43	0.09	0.11	Matches
632	Luke Southwood	nir NIR	GK	Reading	23	1997	25.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
633	Harry Souttar	au AUS	DF	Stoke City	22	1998	15.9	0.00	0.44	0.06	14.3	0.44	0.06	0.00	0.00	0.00	0.00	Matches
634	Tom Sparrow	wls WAL	MF	Stoke City	18	2003	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
635	Djed Spence	eng ENG	MF,DF	Nottingham	20	2000	37.9	0.05	0.58	0.18	31.8	0.58	0.18	0.09	0.29	0.00	0.00	Matches
636	Djed Spence	eng ENG	MF,FW	Middlesbrough	20	2000	2.3	0.00	1.30	0.87	66.7	1.28	0.85	0.00	0.00	0.00	0.00	Matches
637	Andraž Šporar	si SVN	FW	Middlesbrough	27	1994	26.3	0.30	2.81	1.03	36.5	2.81	1.02	0.07	0.19	0.11	0.11	Matches
638	Jason Sraha	eng ENG	DF	Barnsley	18	2002	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
639	Jack Stacey	eng ENG	DF	Bournemouth	25	1996	23.7	0.00	0.34	0.25	75.0	0.34	0.25	0.00	0.00	0.00	0.00	Matches
640	Junior Stanislas	eng ENG	MF	Bournemouth	31	1989	2.0	0.00	2.50	1.50	60.0	2.50	1.50	0.00	0.00	0.00	0.00	Matches
641	Jay Stansfield	eng ENG	FW,MF	Fulham	18	2002	0.0	0	1	0	0.0	90.00	0.00	0.00		0	0	Matches
642	Richard Stearman	eng ENG	DF	Derby County	33	1987	8.8	0.00	0.23	0.23	100.0	0.23	0.23	0.00	0.00	0.00	0.00	Matches
643	Jed Steer	eng ENG	GK	Luton Town	28	1992	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
644	Dujon Sterling	eng ENG	DF	Blackpool	21	1999	22.4	0.00	0.09	0.00	0.0	0.09	0.00	0.00		0.00	0.00	Matches
645	Enda Stevens	ie IRL	MF,DF	Sheffield United	31	1990	20.8	0.05	0.48	0.10	20.0	0.48	0.10	0.10	0.50	0.00	0.00	Matches
646	Kevin Stewart	jm JAM	MF	Blackpool	27	1993	9.7	0.00	0.41	0.10	25.0	0.41	0.10	0.00	0.00	0.00	0.00	Matches
647	Michael Stickland	eng ENG	DF	Reading	18	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
648	Jordan Storey	eng ENG	DF	Preston	23	1997	16.1	0.00	0.43	0.19	42.9	0.44	0.19	0.00	0.00	0.00	0.00	Matches
649	Jack Stretton	eng ENG	FW	Derby County	19	2001	3.3	0.30	1.21	0.61	50.0	1.22	0.61	0.25	0.50	0.00	0.00	Matches
650	Callum Styles	hu HUN	MF	Barnsley	21	2000	38.8	0.08	1.34	0.41	30.8	1.34	0.41	0.06	0.19	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
651	Ivan Šunjić	ba BIH	MF	Birmingham City	24	1996	34.1	0.09	0.73	0.18	24.0	0.73	0.18	0.12	0.50	0.00	0.00	Matches
652	Sam Surridge	eng ENG	FW	Nottingham	23	1998	6.9	1.01	4.06	2.17	53.6	4.04	2.17	0.25	0.47	0.00	0.00	Matches
653	Sam Surridge	eng ENG	FW	Stoke City	23	1998	7.7	0.26	3.25	1.69	52.0	3.23	1.68	0.08	0.15	0.00	0.13	Matches
654	John Swift	eng ENG	MF	Reading	26	1995	36.5	0.30	2.14	0.82	38.5	2.14	0.82	0.10	0.27	0.08	0.08	Matches
655	Sammie Szmodics	ie IRL	MF,FW	Peterborough	25	1995	26.5	0.23	1.96	0.94	48.1	1.96	0.94	0.12	0.24	0.00	0.00	Matches
656	George Tanner	eng ENG	DF,MF	Bristol City	21	1999	10.7	0.09	0.37	0.09	25.0	0.37	0.09	0.25	1.00	0.00	0.00	Matches
657	Fabio Tavares	eng ENG	FW	Coventry City	20	2001	1.0	1.00	3.00	1.00	33.3	3.00	1.00	0.33	1.00	0.00	0.00	Matches
658	Marcus Tavernier	eng ENG	MF	Middlesbrough	22	1999	43.4	0.12	1.96	0.62	31.8	1.96	0.62	0.06	0.19	0.00	0.00	Matches
659	Caleb Taylor	eng ENG	DF	West Brom	18	2003	0.3	0.00	6.67	3.33	50.0	6.21	3.10	0.00	0.00	0.00	0.00	Matches
660	Jack Taylor	ie IRL	MF	Peterborough	23	1998	28.6	0.07	1.40	0.35	25.0	1.40	0.35	0.05	0.20	0.00	0.00	Matches
661	Joe Taylor	wls WAL	FW	Peterborough	18	2002	0.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
662	Lyle Taylor	ms MSR	FW	Nottingham	31	1990	8.8	0.34	1.82	0.80	43.8	1.81	0.79	0.13	0.29	0.11	0.11	Matches
663	Lyle Taylor	ms MSR	FW	Birmingham City	31	1990	13.7	0.36	2.19	0.95	43.3	2.20	0.95	0.10	0.23	0.15	0.15	Matches
664	Neil Taylor	wls WAL	MF	Middlesbrough	32	1989	12.3	0.00	0.33	0.16	50.0	0.33	0.16	0.00	0.00	0.00	0.00	Matches
665	Kenny Tete	nl NED	DF	Fulham	25	1995	14.9	0.13	0.67	0.40	60.0	0.67	0.40	0.20	0.33	0.00	0.00	Matches
666	Dejan Tetek	rs SRB	DF,MF	Reading	18	2002	5.0	0.00	0.20	0.00	0.0	0.20	0.00	0.00		0.00	0.00	Matches
667	George Thomas	wls WAL	MF,FW	QPR	24	1997	6.8	0.00	2.35	1.03	43.8	2.36	1.03	0.00	0.00	0.00	0.00	Matches
668	Sorba Thomas	wls WAL	MF,FW	Huddersfield	21	1999	40.4	0.07	0.84	0.22	26.5	0.84	0.22	0.09	0.33	0.00	0.00	Matches
669	Terell Thomas	lc LCA	DF	Reading	25	1995	1.7	0.00	0.59	0.00	0.0	0.59	0.00	0.00		0.00	0.00	Matches
670	Ben Thompson	eng ENG	MF	Millwall	25	1995	0.5	0.00	2.00	0.00	0.0	1.96	0.00	0.00		0.00	0.00	Matches
671	Cameron Thompson	eng ENG	FW	Barnsley	21	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
672	Jordan Thompson	nir NIR	MF	Stoke City	24	1997	11.1	0.00	0.72	0.09	12.5	0.72	0.09	0.00	0.00	0.00	0.00	Matches
673	Liam Thompson	eng ENG	MF	Derby County	19	2002	16.9	0.00	0.18	0.06	33.3	0.18	0.06	0.00	0.00	0.00	0.00	Matches
674	Nathan Thompson	eng ENG	DF,MF	Peterborough	30	1990	27.0	0.04	0.56	0.15	26.7	0.56	0.15	0.07	0.25	0.00	0.00	Matches
675	Jordan Thorniley	eng ENG	DF	Blackpool	24	1996	11.7	0.00	0.51	0.17	33.3	0.51	0.17	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
676	Harry Toffolo	eng ENG	MF,DF	Huddersfield	25	1995	39.6	0.15	0.71	0.25	35.7	0.71	0.25	0.21	0.60	0.00	0.00	Matches
677	Joe Tomlinson	eng ENG	MF,DF	Peterborough	21	2000	3.3	0.00	1.21	0.61	50.0	1.21	0.61	0.00	0.00	0.00	0.00	Matches
678	Ryley Towler	eng ENG	DF	Bristol City	20	2001	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
679	Conor Townsend	eng ENG	MF,DF	West Brom	28	1993	41.9	0.00	0.45	0.17	36.8	0.45	0.17	0.00	0.00	0.00	0.00	Matches
680	Mark Travers	ie IRL	GK	Bournemouth	22	1999	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
681	Lewis Travis	eng ENG	MF	Blackburn	23	1997	44.3	0.02	0.36	0.05	12.5	0.36	0.05	0.06	0.50	0.00	0.00	Matches
682	Connal Trueman	eng ENG	GK	Birmingham City	25	1996	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
683	Rayhaan Tulloch	eng ENG	FW,MF	West Brom	20	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
684	Oliver Turton	eng ENG	DF,MF	Huddersfield	28	1992	28.2	0.00	0.46	0.11	23.1	0.46	0.11	0.00	0.00	0.00	0.00	Matches
685	Josh Tymon	eng ENG	MF,DF	Stoke City	22	1999	42.8	0.02	0.75	0.26	34.4	0.75	0.26	0.03	0.09	0.00	0.00	Matches
686	Filip Uremović	hr CRO	DF	Sheffield United	24	1997	2.2	0.00	0.45	0.00	0.0	0.46	0.00	0.00		0.00	0.00	Matches
687	Jack Vale	wls WAL	FW	Blackburn	20	2001	0.2	0.00	10.0	0.00	0.0	8.57	0.00	0.00		0.00	0.00	Matches
688	Álex Vallejo	es ESP	MF	Huddersfield	29	1992	1.7	0.59	0.59	0.59	100.0	0.60	0.60	1.00	1.00	0.00	0.00	Matches
689	Will Vaulks	wls WAL	MF	Cardiff City	27	1993	23.3	0.09	1.46	0.34	23.5	1.46	0.34	0.03	0.13	0.04	0.04	Matches
690	Michael Verrips	nl NED	GK	Sheffield United	24	1996	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
691	Matty Virtue	eng ENG	MF	Blackpool	24	1997	1.7	0.00	1.76	0.59	33.3	1.76	0.59	0.00	0.00	0.00	0.00	Matches
692	Rémy Vita	km COM	DF,MF	Barnsley	20	2001	16.8	0.00	0.42	0.12	28.6	0.42	0.12	0.00	0.00	0.00	0.00	Matches
693	Mario Vrančić	ba BIH	MF	Stoke City	32	1989	22.6	0.13	1.64	0.53	32.4	1.64	0.53	0.08	0.25	0.00	0.04	Matches
694	Zak Vyner	ke KEN	DF	Bristol City	24	1997	19.6	0.00	0.15	0.00	0.0	0.15	0.00	0.00		0.00	0.00	Matches
695	Martyn Waghorn	eng ENG	FW	Coventry City	31	1990	12.9	0.08	3.10	0.78	25.0	3.09	0.77	0.03	0.10	0.00	0.00	Matches
696	Tyler Walker	eng ENG	FW	Coventry City	24	1996	5.6	0.36	1.96	0.89	45.5	1.96	0.89	0.18	0.40	0.00	0.00	Matches
697	Jed Wallace	eng ENG	MF,FW	Millwall	27	1994	34.1	0.18	1.94	0.73	37.9	1.94	0.73	0.08	0.20	0.03	0.09	Matches
