Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
395	Ethan Laird	eng ENG	DF	Bournemouth	20	2001	6	4	375	4.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
396	Henri Lansbury	eng ENG	MF	Luton Town	30	1990	34	18	1,949	21.7	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	Matches
397	Richie Laryea	ca CAN	MF	Nottingham	26	1995	5	1	120	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
398	Joël Latibeaudière	jm JAM	DF,MF	Swansea City	21	2000	29	21	1,863	20.7	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
399	Josh Laurent	eng ENG	MF	Reading	26	1995	41	41	3,642	40.5	0.05	0.10	0.15	0.05	0.00	0.00	0.17	0.00	0.05	0.10	0.15	0.05	0.15	Matches
400	Shayne Lavery	nir NIR	FW	Blackpool	22	1998	37	20	1,832	20.4	0.39	0.00	0.39	0.39	0.00	0.00	0.15	0.00	0.39	0.00	0.39	0.39	0.39	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Tom Lawrence	wls WAL	MF,FW	Derby County	27	1994	38	37	3,223	35.8	0.31	0.14	0.45	0.20	0.11	0.11	0.31	0.06	0.31	0.14	0.45	0.20	0.34	Matches
402	James Lea Siliki	cm CMR	MF	Middlesbrough	25	1996	11	3	334	3.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
403	Ryan Ledson	eng ENG	MF	Preston	23	1997	25	15	1,291	14.3	0.00	0.21	0.21	0.00	0.00	0.00	0.35	0.00	0.00	0.21	0.21	0.00	0.21	Matches
404	Tom Lees	eng ENG	DF	Huddersfield	30	1990	40	39	3,421	38.0	0.08	0.00	0.08	0.08	0.00	0.00	0.11	0.00	0.08	0.00	0.08	0.08	0.08	Matches
405	Jonathan Leko	eng ENG	MF	Birmingham City	22	1999	4	1	123	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	Matches
406	Darragh Lenihan	ie IRL	DF	Blackburn	27	1994	41	41	3,617	40.2	0.07	0.02	0.10	0.07	0.00	0.00	0.27	0.02	0.07	0.02	0.10	0.07	0.10	Matches
407	Daníel Leó Grétarsson	is ISL	DF	Blackpool	25	1995	3	2	163	1.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
408	Ryan Leonard	eng ENG	MF,DF	Millwall	29	1992	19	11	1,030	11.4	0.00	0.26	0.26	0.00	0.00	0.00	0.18	0.00	0.00	0.26	0.26	0.00	0.26	Matches
409	Jefferson Lerma	co COL	MF	Bournemouth	26	1994	34	33	2,854	31.7	0.03	0.09	0.13	0.03	0.00	0.00	0.25	0.06	0.03	0.09	0.13	0.03	0.13	Matches
410	Keane Lewis-Potter	eng ENG	MF,FW	Hull City	20	2001	46	46	4,139	46.0	0.26	0.07	0.33	0.26	0.00	0.00	0.07	0.00	0.26	0.07	0.33	0.26	0.33	Matches
411	Aaron Leya Iseka	be BEL	MF,FW	Barnsley	23	1997	25	14	1,287	14.3	0.21	0.00	0.21	0.21	0.00	0.00	0.07	0.00	0.21	0.00	0.21	0.21	0.21	Matches
412	Liam Lindsay	sct SCO	DF	Preston	25	1995	15	13	1,171	13.0	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.15	0.00	0.00	0.00	0.00	0.00	Matches
413	Jake Livermore	eng ENG	MF	West Brom	31	1989	37	37	3,132	34.8	0.00	0.06	0.06	0.00	0.00	0.00	0.23	0.06	0.00	0.06	0.06	0.00	0.06	Matches
414	Tom Lockyer	wls WAL	DF	Luton Town	26	1994	29	27	2,425	26.9	0.04	0.04	0.07	0.04	0.00	0.00	0.19	0.00	0.04	0.04	0.07	0.04	0.07	Matches
415	Joe Lolley	eng ENG	MF,FW	Nottingham	28	1992	27	10	1,019	11.3	0.00	0.09	0.09	0.00	0.00	0.00	0.09	0.00	0.00	0.09	0.09	0.00	0.09	Matches
416	Ryan Longman	eng ENG	MF	Hull City	20	2000	35	26	2,068	23.0	0.17	0.17	0.35	0.17	0.00	0.00	0.04	0.00	0.17	0.17	0.35	0.17	0.35	Matches
417	Zak Lovelace	eng ENG	FW	Millwall	15	2006	5	0	29	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
418	Jamal Lowe	jm JAM	FW,MF	Bournemouth	27	1994	34	9	1,115	12.4	0.56	0.16	0.73	0.56	0.00	0.00	0.24	0.00	0.57	0.16	0.73	0.57	0.73	Matches
419	Jamal Lowe	jm JAM	FW	Swansea City	27	1994	5	3	282	3.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
420	Max Lowe	eng ENG	MF,DF	Nottingham	24	1997	20	19	1,622	18.0	0.06	0.22	0.28	0.06	0.00	0.00	0.11	0.00	0.06	0.22	0.28	0.06	0.28	Matches
421	Joe Lumley	eng ENG	GK	Middlesbrough	26	1995	34	34	3,060	34.0	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	Matches
422	Ian Maatsen	nl NED	MF	Coventry City	19	2002	40	35	3,152	35.0	0.09	0.03	0.11	0.09	0.00	0.00	0.26	0.03	0.09	0.03	0.11	0.09	0.11	Matches
423	Gary Madine	eng ENG	FW	Blackpool	30	1990	34	27	2,451	27.2	0.33	0.00	0.33	0.22	0.11	0.15	0.15	0.00	0.33	0.00	0.33	0.22	0.22	Matches
424	Josh Magennis	nir NIR	FW	Hull City	30	1990	19	18	1,365	15.2	0.13	0.00	0.13	0.13	0.00	0.07	0.07	0.00	0.13	0.00	0.13	0.13	0.13	Matches
425	Tyler Magloire	eng ENG	DF	Blackburn	22	1998	4	1	206	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Seán Maguire	ie IRL	FW	Preston	27	1994	26	15	1,328	14.8	0.07	0.14	0.20	0.07	0.00	0.00	0.14	0.00	0.07	0.14	0.20	0.07	0.20	Matches
427	Connor Mahoney	eng ENG	FW	Millwall	24	1997	8	1	208	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
428	Josh Maja	ng NGA	FW	Stoke City	22	1998	15	9	909	10.1	0.10	0.30	0.40	0.10	0.00	0.00	0.10	0.00	0.10	0.30	0.40	0.10	0.40	Matches
429	Scott Malone	eng ENG	MF	Millwall	30	1991	39	36	3,129	34.8	0.06	0.14	0.20	0.06	0.00	0.00	0.14	0.00	0.06	0.14	0.20	0.06	0.20	Matches
430	Ryan Manning	ie IRL	DF,MF	Swansea City	25	1996	38	34	2,993	33.3	0.06	0.12	0.18	0.06	0.00	0.00	0.24	0.06	0.06	0.12	0.18	0.06	0.18	Matches
431	Emiliano Marcondes	dk DEN	MF,FW	Bournemouth	26	1995	17	8	789	8.8	0.23	0.11	0.34	0.23	0.00	0.00	0.23	0.00	0.23	0.11	0.34	0.23	0.34	Matches
432	Luke Mariette	eng ENG	MF	Blackpool	17	2003	1	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
433	Dilan Markanday	eng ENG	FW,MF	Blackburn	19	2001	2	0	48	0.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
434	Jack Marriott	eng ENG	FW	Peterborough	26	1994	28	16	1,368	15.2	0.59	0.00	0.59	0.59	0.00	0.00	0.20	0.00	0.59	0.00	0.59	0.59	0.59	Matches
435	Aiden Marsh	eng ENG	MF,FW	Barnsley	18	2003	4	2	184	2.0	0.50	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.49	0.00	0.49	0.49	0.49	Matches
436	David Marshall	sct SCO	GK	QPR	36	1985	11	10	945	10.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
437	Chris Martin	sct SCO	FW	Bristol City	32	1988	45	43	3,821	42.5	0.28	0.16	0.45	0.26	0.02	0.02	0.12	0.00	0.28	0.16	0.45	0.26	0.42	Matches
438	Han-Noah Massengo	fr FRA	MF	Bristol City	20	2001	37	26	2,440	27.1	0.00	0.07	0.07	0.00	0.00	0.00	0.07	0.00	0.00	0.07	0.07	0.00	0.07	Matches
439	Alfie Mawson	eng ENG	DF	Fulham	27	1994	6	1	210	2.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
440	Chris Maxwell	wls WAL	GK	Blackpool	31	1990	21	20	1,842	20.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
441	Loïc Mbe Soh	fr FRA	DF	Nottingham	20	2001	2	2	117	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
442	Oliver McBurnie	sct SCO	FW,MF	Sheffield United	25	1996	28	9	1,026	11.4	0.00	0.18	0.18	0.00	0.00	0.00	0.26	0.00	0.00	0.18	0.18	0.00	0.18	Matches
443	Sam McCallum	eng ENG	MF,DF	QPR	20	2000	17	15	1,269	14.1	0.14	0.00	0.14	0.14	0.00	0.00	0.07	0.00	0.14	0.00	0.14	0.14	0.14	Matches
444	Alistair McCann	nir NIR	MF	Preston	21	1999	28	16	1,570	17.4	0.06	0.00	0.06	0.06	0.00	0.00	0.17	0.00	0.06	0.00	0.06	0.06	0.06	Matches
445	Kyle McFadzean	sct SCO	DF	Coventry City	34	1987	37	35	3,139	34.9	0.09	0.00	0.09	0.09	0.00	0.00	0.20	0.00	0.09	0.00	0.09	0.09	0.09	Matches
446	David McGoldrick	ie IRL	MF,FW	Sheffield United	33	1987	19	9	973	10.8	0.19	0.37	0.56	0.19	0.00	0.00	0.09	0.00	0.18	0.37	0.55	0.18	0.55	Matches
447	Riley McGree	au AUS	MF	Birmingham City	22	1998	13	10	959	10.7	0.19	0.19	0.37	0.19	0.00	0.00	0.47	0.00	0.19	0.19	0.38	0.19	0.38	Matches
448	Riley McGree	au AUS	MF	Middlesbrough	22	1998	11	7	725	8.1	0.25	0.00	0.25	0.25	0.00	0.00	0.25	0.00	0.25	0.00	0.25	0.25	0.25	Matches
449	Mark McGuinness	ie IRL	DF	Cardiff City	20	2001	34	33	2,901	32.2	0.09	0.00	0.09	0.09	0.00	0.00	0.28	0.00	0.09	0.00	0.09	0.09	0.09	Matches
450	Tom McIntyre	sct SCO	DF,MF	Reading	22	1998	19	18	1,618	18.0	0.11	0.00	0.11	0.11	0.00	0.00	0.06	0.00	0.11	0.00	0.11	0.11	0.11	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Scott McKenna	sct SCO	DF	Nottingham	24	1996	45	45	3,985	44.3	0.05	0.07	0.11	0.05	0.00	0.00	0.16	0.00	0.05	0.07	0.11	0.05	0.11	Matches
452	Sean McLoughlin	ie IRL	DF	Hull City	24	1996	32	29	2,778	30.9	0.00	0.06	0.06	0.00	0.00	0.00	0.13	0.00	0.00	0.06	0.06	0.00	0.06	Matches
453	Paddy McNair	nir NIR	DF,MF	Middlesbrough	26	1995	42	42	3,762	41.8	0.12	0.07	0.19	0.07	0.05	0.07	0.24	0.02	0.12	0.07	0.19	0.07	0.14	Matches
454	Dan McNamara	ie IRL	MF	Millwall	22	1998	37	33	2,960	32.9	0.06	0.06	0.12	0.06	0.00	0.00	0.15	0.00	0.06	0.06	0.12	0.06	0.12	Matches
455	Yakou Méïte	ci CIV	MF,FW	Reading	25	1996	13	3	369	4.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
456	Carlos Mendes Gomes	gw GNB	MF,FW	Luton Town	22	1998	9	2	248	2.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
457	Teden Mengi	eng ENG	DF	Birmingham City	19	2002	9	9	724	8.0	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
458	Chris Mepham	wls WAL	DF	Bournemouth	23	1997	22	12	1,095	12.2	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	Matches
459	Alex Mighten	eng ENG	MF,FW	Nottingham	19	2002	23	5	692	7.7	0.13	0.13	0.26	0.13	0.00	0.00	0.00	0.00	0.13	0.13	0.26	0.13	0.26	Matches
460	Jevon Mills	ie IRL	DF	Hull City	17	2003	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
461	Billy Mitchell	eng ENG	MF	Millwall	21	2000	42	35	3,158	35.1	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
462	Demetri Mitchell	eng ENG	MF	Blackpool	24	1997	13	6	487	5.4	0.00	0.19	0.19	0.00	0.00	0.00	0.19	0.00	0.00	0.18	0.18	0.00	0.18	Matches
463	Aleksandar Mitrović	rs SRB	FW	Fulham	26	1994	44	44	3,826	42.5	1.01	0.16	1.18	0.87	0.14	0.16	0.24	0.00	1.01	0.16	1.18	0.87	1.04	Matches
464	Jayson Molumby	ie IRL	MF	West Brom	21	1999	31	17	1,722	19.1	0.05	0.00	0.05	0.05	0.00	0.00	0.58	0.05	0.05	0.00	0.05	0.05	0.05	Matches
465	George Moncur	eng ENG	MF,FW	Hull City	27	1993	14	7	687	7.6	0.00	0.13	0.13	0.00	0.00	0.00	0.00	0.13	0.00	0.13	0.13	0.00	0.13	Matches
466	Jasper Moon	eng ENG	DF,MF	Barnsley	20	2000	25	18	1,738	19.3	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
467	Kieffer Moore	wls WAL	FW	Cardiff City	28	1992	22	15	1,506	16.7	0.30	0.12	0.42	0.30	0.00	0.00	0.06	0.00	0.30	0.12	0.42	0.30	0.42	Matches
468	Kieffer Moore	wls WAL	DF,FW	Bournemouth	28	1992	4	0	87	1.0	4.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	4.14	0.00	4.14	4.14	4.14	Matches
469	Liam Moore	jm JAM	DF	Stoke City	28	1993	4	4	305	3.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
470	Liam Moore	jm JAM	DF	Reading	28	1993	17	17	1,438	16.0	0.13	0.06	0.19	0.13	0.00	0.00	0.13	0.00	0.13	0.06	0.19	0.13	0.19	Matches
471	Simon Moore	eng ENG	GK	Coventry City	31	1990	41	41	3,690	41.0	0.00	0.02	0.02	0.00	0.00	0.00	0.02	0.00	0.00	0.02	0.02	0.00	0.02	Matches
472	Stuart Moore	eng ENG	GK	Blackpool	26	1994	1	0	29	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
473	Carlton Morris	eng ENG	FW,MF	Barnsley	25	1995	28	26	2,278	25.3	0.28	0.12	0.40	0.24	0.04	0.04	0.20	0.00	0.28	0.12	0.40	0.24	0.36	Matches
474	Michael Morrison	eng ENG	DF	Reading	33	1988	29	29	2,610	29.0	0.07	0.07	0.14	0.07	0.00	0.00	0.24	0.00	0.07	0.07	0.14	0.07	0.14	Matches
475	Ravel Morrison	jm JAM	MF,FW	Derby County	28	1993	36	25	2,326	25.8	0.16	0.16	0.31	0.16	0.00	0.00	0.35	0.04	0.15	0.15	0.31	0.15	0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Sean Morrison	eng ENG	DF	Cardiff City	30	1991	16	16	1,315	14.6	0.21	0.07	0.27	0.21	0.00	0.00	0.14	0.07	0.21	0.07	0.27	0.21	0.27	Matches
477	Sam Morsy	eg EGY	MF,FW	Middlesbrough	29	1991	3	3	240	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	Matches
478	Callum Morton	eng ENG	FW	Peterborough	21	2000	7	3	300	3.3	0.00	0.30	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.30	0.00	0.30	Matches
479	Lys Mousset	fr FRA	FW	Sheffield United	25	1996	7	4	319	3.5	0.86	0.00	0.86	0.86	0.00	0.00	0.57	0.00	0.85	0.00	0.85	0.85	0.85	Matches
480	Alex Mowatt	eng ENG	MF	West Brom	26	1995	34	34	2,884	32.0	0.13	0.06	0.19	0.13	0.00	0.00	0.16	0.03	0.12	0.06	0.19	0.12	0.19	Matches
481	Bali Mumba	eng ENG	MF,DF	Peterborough	19	2001	10	7	689	7.7	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	Matches
482	Rodrigo Muniz	br BRA	FW	Fulham	20	2001	25	2	511	5.7	0.70	0.00	0.70	0.70	0.00	0.00	0.00	0.00	0.70	0.00	0.70	0.70	0.70	Matches
483	Josh Murphy	eng ENG	FW,MF	Preston	26	1995	12	0	199	2.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
484	Admiral Muskwe	zw ZIM	FW,MF	Luton Town	22	1998	20	7	842	9.4	0.00	0.11	0.11	0.00	0.00	0.00	0.21	0.00	0.00	0.11	0.11	0.00	0.11	Matches
485	Kal Naismith	sct SCO	DF	Luton Town	29	1992	42	42	3,694	41.0	0.05	0.17	0.22	0.02	0.02	0.02	0.20	0.00	0.05	0.17	0.22	0.02	0.19	Matches
486	Kyle Naughton	eng ENG	DF	Swansea City	32	1988	38	37	3,286	36.5	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
487	Iliman Ndiaye	sn SEN	MF,FW	Sheffield United	21	2000	30	23	1,829	20.3	0.34	0.10	0.44	0.34	0.00	0.00	0.20	0.00	0.34	0.10	0.44	0.34	0.44	Matches
488	Curtis Nelson	eng ENG	DF	Cardiff City	28	1993	30	30	2,669	29.7	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	Matches
489	Perry Ng	eng ENG	DF,MF	Cardiff City	25	1996	39	39	3,392	37.7	0.00	0.08	0.08	0.00	0.00	0.00	0.27	0.00	0.00	0.08	0.08	0.00	0.08	Matches
490	Lee Nicholls	eng ENG	GK	Huddersfield	28	1992	43	43	3,870	43.0	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	Matches
491	Oliver Norburn	gd GRN	MF	Peterborough	28	1992	36	34	3,015	33.5	0.00	0.03	0.03	0.00	0.00	0.00	0.27	0.00	0.00	0.03	0.03	0.00	0.03	Matches
492	Rhys Norrington-Davies	wls WAL	MF,DF	Sheffield United	22	1999	22	20	1,795	19.9	0.00	0.05	0.05	0.00	0.00	0.00	0.20	0.00	0.00	0.05	0.05	0.00	0.05	Matches
493	Oliver Norwood	nir NIR	MF	Sheffield United	30	1991	44	42	3,628	40.3	0.02	0.10	0.12	0.02	0.00	0.00	0.22	0.00	0.02	0.10	0.12	0.02	0.12	Matches
494	Olivier Ntcham	cm CMR	MF,FW	Swansea City	25	1996	37	20	1,885	20.9	0.19	0.14	0.33	0.19	0.00	0.00	0.19	0.00	0.19	0.14	0.33	0.19	0.33	Matches
495	Ryan Nyambe	na NAM	MF,DF	Blackburn	23	1997	31	31	2,490	27.7	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.04	0.00	0.00	0.00	0.00	0.00	Matches
496	Ørjan Nyland	no NOR	GK	Bournemouth	30	1990	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
497	Ørjan Nyland	no NOR	GK	Reading	30	1990	10	10	900	10.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
498	Lewis O'Brien	eng ENG	MF	Huddersfield	22	1998	43	43	3,835	42.6	0.07	0.07	0.14	0.07	0.00	0.00	0.21	0.00	0.07	0.07	0.14	0.07	0.14	Matches
499	Callum O'Dowda	ie IRL	MF	Bristol City	26	1995	20	16	1,254	13.9	0.07	0.00	0.07	0.07	0.00	0.00	0.22	0.00	0.07	0.00	0.07	0.07	0.07	Matches
500	Callum O'Hare	eng ENG	MF,FW	Coventry City	23	1998	45	43	3,804	42.3	0.12	0.19	0.31	0.12	0.00	0.00	0.17	0.00	0.12	0.19	0.31	0.12	0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Max O'Leary	ie IRL	GK	Bristol City	24	1996	9	9	782	8.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
502	Mikey O'Neill	eng ENG	MF	Preston	17	2004	3	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
503	Dara O'Shea	ie IRL	DF	West Brom	22	1999	14	12	1,047	11.6	0.17	0.00	0.17	0.17	0.00	0.00	0.17	0.00	0.17	0.00	0.17	0.17	0.17	Matches
504	Marcel Oakley	eng ENG	MF	Birmingham City	18	2002	2	2	148	1.6	0.00	0.00	0.00	0.00	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	Matches
505	Michael Obafemi	ie IRL	FW	Swansea City	21	2000	32	20	2,021	22.5	0.53	0.13	0.67	0.53	0.00	0.00	0.13	0.00	0.53	0.13	0.67	0.53	0.67	Matches
506	Denis Odoi	gh GHA	DF	Fulham	33	1988	18	17	1,471	16.3	0.06	0.18	0.25	0.06	0.00	0.00	0.37	0.00	0.06	0.18	0.24	0.06	0.24	Matches
507	Moses Odubajo	eng ENG	MF,DF	QPR	28	1993	28	23	2,133	23.7	0.00	0.13	0.13	0.00	0.00	0.00	0.25	0.04	0.00	0.13	0.13	0.00	0.13	Matches
508	Mipo Odubeko	ie IRL	FW	Huddersfield	18	2002	6	0	113	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
509	Clarke Oduor	ke KEN	MF,FW	Barnsley	22	1999	20	10	986	11.0	0.00	0.18	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.18	0.00	0.18	Matches
510	Nathanael Ogbeta	eng ENG	DF,MF	Swansea City	20	2001	2	0	55	0.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
511	Braian Ojeda	py PAR	MF	Nottingham	21	2000	3	3	235	2.6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
512	Sheyi Ojo	eng ENG	MF,FW	Millwall	24	1997	18	12	932	10.4	0.00	0.19	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.19	0.00	0.19	Matches
513	Matthew Olosunde	us USA	MF	Preston	23	1998	2	1	136	1.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
514	Robin Olsen	se SWE	GK	Sheffield United	31	1990	11	11	990	11.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
515	Toyosi Olusanya	eng ENG	FW,MF	Middlesbrough	23	1997	3	0	66	0.7	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	Matches
516	Josh Onomah	eng ENG	MF	Fulham	24	1997	20	8	808	9.0	0.11	0.33	0.44	0.11	0.00	0.00	0.11	0.00	0.11	0.33	0.45	0.11	0.45	Matches
517	Fred Onyedinma	eng ENG	FW,MF	Luton Town	24	1996	29	14	1,539	17.1	0.18	0.23	0.41	0.18	0.00	0.00	0.18	0.00	0.18	0.23	0.41	0.18	0.41	Matches
518	Ben Osborn	eng ENG	MF	Sheffield United	26	1994	34	21	1,956	21.7	0.14	0.14	0.28	0.14	0.00	0.00	0.05	0.00	0.14	0.14	0.28	0.14	0.28	Matches
519	Jordi Osei-Tutu	eng ENG	MF,DF	Nottingham	22	1998	4	4	233	2.6	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	Matches
520	Gabriel Osho	ng NGA	MF,DF	Luton Town	22	1998	23	16	1,405	15.6	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	Matches
521	William Osula	dk DEN	FW	Sheffield United	17	2003	5	0	74	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
522	Obbi Oulare	be BEL	FW	Barnsley	25	1996	2	0	29	0.3	0.00	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	Matches
523	Marlon Pack	eng ENG	MF	Cardiff City	30	1991	24	23	2,068	23.0	0.04	0.13	0.17	0.04	0.00	0.00	0.26	0.00	0.04	0.13	0.17	0.04	0.17	Matches
524	Alex Palmer	eng ENG	GK	Luton Town	24	1996	2	2	180	2.0	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.50	Matches
525	Kasey Palmer	jm JAM	MF	Bristol City	24	1996	6	1	207	2.3	0.43	0.00	0.43	0.43	0.00	0.00	0.00	0.00	0.43	0.00	0.43	0.43	0.43	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Romal Palmer	eng ENG	MF	Barnsley	21	1999	33	24	1,893	21.0	0.05	0.05	0.10	0.05	0.00	0.00	0.43	0.00	0.05	0.05	0.10	0.05	0.10	Matches
527	Jonathan Panzo	eng ENG	DF	Nottingham	20	2000	1	1	64	0.7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
528	Jamie Paterson	eng ENG	MF	Swansea City	29	1991	38	33	2,952	32.8	0.27	0.27	0.55	0.27	0.00	0.00	0.09	0.00	0.27	0.27	0.55	0.27	0.55	Matches
