Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
455	Georgie Kelly	ie IRL	MF	Rotherham	26	1996	18	318	18	7.7	3.5	0.29	76	0.00	4.86	14	2.00	0.56	1.43	4.00	-2.57	-2.55	-1.53	Matches
456	Liam Kelly	sct SCO	MF	Coventry City	33	1990	16	892	56	21.5	9.9	1.11	76	0.61	0.51	12	1.82	1.38	1.62	1.52	0.10	+0.10	-0.18	Matches
457	Charlie Kelman	us USA	MF	QPR	21	2001	11	244	22	5.9	2.7	1.11	61	0.00	2.96	8	3.33	1.18	1.85	1.85	0.00	0.00	+0.25	Matches
458	Kaine Kesler-Hayden	eng ENG	DF,MF	Plymouth Argyle	20	2002	24	1,709	71	41.3	19.0	1.00	83	0.58	0.26	25	0.11	1.21	1.63	1.58	0.05	+0.05	+0.50	Matches
459	Josh Key	eng ENG	DF,MF	Swansea City	23	1999	29	2,192	76	52.9	24.4	1.02	85	0.82	0.16	17	0.08	1.31	1.52	1.27	0.25	+0.25	+0.80	Matches
460	Brandon Khela	eng ENG	MF	Birmingham City	18	2005	1	3	3	0.1	0.0	0		0	1	3	12	3.00	1	1	0	0.00	+0.33	Matches
461	Andy King	wls WAL	MF,DF	Bristol City	34	1988	15	412	27	10.0	4.6	0.87	71	0.22	2.39	12	4.13	1.47	1.09	0.87	0.22	+0.22	+0.19	Matches
462	Peter Kioso	cd COD	DF,MF	Rotherham	24	1998	12	956	80	23.1	10.6	1.04	82	0.57	0.09	55	0.00	0.25	0.57	2.36	-1.79	-1.79	-0.86	Matches
463	Cédric Kipré	ci CIV	DF	West Brom	26	1996	44	3,829	87	92.5	42.5	1.04	87	0.87	0.00		0.02	1.61	1.58	1.06	0.52	+0.52	+0.23	Matches
464	Liam Kitching	eng ENG	DF	Coventry City	23	1999	28	2,233	80	53.9	24.8	1.01	87	0.81	0.12	21	0.32	1.54	1.69	1.17	0.52	+0.52	+0.62	Matches
465	Kristoffer Klaesson	no NOR	GK	Leeds United	22	2000	1	90	90	2.2	1.0	1.00	90	1.00	0.00		11.0	3.00	3.00	0.00	3.00	+3.00	+2.22	Matches
466	Jason Knight	ie IRL	MF,FW	Bristol City	22	2001	46	3,835	83	92.6	42.6	1.03	85	0.73	0.05	41	0.00	1.35	1.06	1.13	-0.07	-0.07	-1.55	Matches
467	Jamie Knight-Lebel	ca CAN	DF	Bristol City	18	2004	2	24	12	0.6	0.3	0.00		0.00	6.67	12	113.3	1.50	3.33	3.33	0.00	0.00	-0.04	Matches
468	Rayan Kolli	dz ALG	FW	QPR	18	2005	10	171	17	4.1	1.9	0.00		0.00	5.26	17	2.63	0.50	1.05	1.58	-0.53	-0.53	-0.30	Matches
469	Ismaël Koné	ca CAN	MF	Watford	21	2002	42	2,555	61	61.7	28.4	0.99	76	0.39	0.49	31	0.14	1.21	1.37	1.27	0.11	+0.11	+0.28	Matches
470	Josh Koroma	sl SLE	FW,MF	Huddersfield	24	1998	39	2,422	62	58.5	26.9	1.08	75	0.22	0.37	26	0.19	1.08	1.19	1.64	-0.45	-0.45	+0.44	Matches
471	Billy Koumetio	fr FRA	DF	Blackburn	20	2002	0					0		0	0		12							Matches
472	Tim Krul	nl NED	GK	Norwich City	35	1988	0					0		0	0		2							Matches
473	Mykola Kukharevych	ua UKR	FW	Swansea City	22	2001	10	141	14	3.4	1.6	0.00		0.00	6.25	14	8.75	1.00	1.25	1.88	-0.63	-0.64	-0.53	Matches
474	Freddie Ladapo	eng ENG	FW	Ipswich Town	30	1993	17	350	21	8.5	3.9	0.51	63	0.00	3.85	15	2.31	1.94	3.08	1.28	1.79	+1.80	+1.14	Matches
475	Ethan Laird	eng ENG	DF	Birmingham City	22	2001	25	1,994	80	48.2	22.2	1.08	82	0.72	0.05	29	0.09	1.20	1.13	1.13	0.00	0.00	+0.63	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
476	Ziyad Larkeche	fr FRA	DF,FW	QPR	20	2002	20	377	19	9.1	4.2	0.71	60	0.00	4.05	12	5.71	1.30	0.95	1.67	-0.71	-0.72	-0.52	Matches
477	Joël Latibeaudière	jm JAM	DF,MF	Coventry City	23	2000	41	2,729	67	65.9	30.3	0.92	87	0.76	0.43	23	0.13	1.39	1.58	1.45	0.13	+0.13	-0.31	Matches
478	Emmanuel Latte Lath	ci CIV	FW	Middlesbrough	24	1999	30	2,091	70	50.5	23.2	0.99	84	0.56	0.30	23	0.13	1.50	1.85	1.29	0.56	+0.56	+0.74	Matches
479	Josh Laurent	eng ENG	MF	Stoke City	28	1995	37	2,694	73	65.1	29.9	1.00	86	0.80	0.23	18	0.03	1.30	1.14	1.20	-0.07	-0.07	+0.49	Matches
480	Thomas Lavery	eng ENG	DF	Sunderland	17	2005	0					0		0	0		3							Matches
481	Roméo Lavia	be BEL	MF	Southampton	19	2004	0					0		0	0		1							Matches
482	Dylan Lawlor	wls WAL	DF	Cardiff City	17	2006	0					0		0	0		2							Matches
483	Nico Lawrence	eng ENG	DF	Southampton	19	2003	0					0		0	0		1							Matches
484	Sha'mar Lawson		MF	Millwall			0					0		0	0		1							Matches
485	Tom Leahy	eng ENG	FW	Millwall	19	2004	0					0		0	0		4							Matches
486	Ryan Ledson	eng ENG	MF	Preston	25	1997	27	1,552	57	37.5	17.2	1.05	81	0.47	0.52	11	0.81	1.33	1.05	1.69	-0.64	-0.64	-0.64	Matches
487	Tom Lees	eng ENG	DF	Huddersfield	32	1990	31	2,518	81	60.8	28.0	1.00	87	0.86	0.11	25	0.07	0.97	1.11	1.61	-0.50	-0.50	+0.33	Matches
488	Greg Leigh	jm JAM	DF,MF	Ipswich Town	28	1994	1	1	1	0.0	0.0	0		0	1	1	1	3.00	0	0	0	0.00	-0.76	Matches
489	Lewis Leigh	eng ENG	MF	Preston	19	2003	0					0		0	0		3							Matches
490	Dexter Lembikisa	jm JAM	DF	Rotherham	19	2003	25	2,004	80	48.4	22.3	0.99	87	0.81	0.13	28	0.04	0.72	0.85	1.97	-1.12	-1.12	+0.01	Matches
491	Darragh Lenihan	ie IRL	DF	Middlesbrough	29	1994	8	720	90	17.4	8.0	1.00	90	1.00	0.00		0.25	0.63	0.88	1.88	-1.00	-1.00	-1.45	Matches
492	Charlie Lennon	eng ENG	MF	Middlesbrough	17	2006	1	17	17	0.4	0.2	0.00		0.00	5.00	17	15.0	3.00	0.00	5.00	-5.00	-5.29	-5.51	Matches
493	Harry Leonard	eng ENG	FW	Blackburn	19	2003	19	837	44	20.2	9.3	0.97	64	0.11	1.08	26	0.43	1.16	1.40	2.90	-1.51	-1.51	-1.51	Matches
494	Ryan Leonard	eng ENG	DF	Millwall	31	1992	35	2,711	77	65.5	30.1	1.03	86	0.90	0.13	8	0.13	1.60	1.00	0.96	0.03	+0.03	+0.73	Matches
495	Mehdi Léris	dz ALG	MF,FW	Stoke City	25	1998	30	1,586	53	38.3	17.6	1.02	76	0.34	0.68	18	0.45	1.30	0.74	1.25	-0.51	-0.51	-0.44	Matches
496	Jamal Lewis	nir NIR	DF,MF	Watford	25	1998	36	2,773	77	67.0	30.8	1.04	83	0.65	0.13	33	0.00	1.19	1.17	1.20	-0.03	-0.03	-0.10	Matches
497	Pedro Lima	br BRA	MF	Norwich City	20	2003	0					0		0	0		1							Matches
498	Jamie Lindsay	sct SCO	MF	Rotherham	27	1995	21	1,080	51	26.1	12.0	1.00	76	0.25	0.75	18	0.50	0.52	0.58	1.92	-1.33	-1.33	-0.27	Matches
499	Liam Lindsay	sct SCO	DF	Preston	27	1995	46	4,117	90	99.4	45.7	1.01	90	0.96	0.00		0.00	1.37	1.23	1.47	-0.24	-0.24	-0.24	Matches
500	Filip Lissah	cz CZE	DF	Swansea City	18	2004	0					0		0	0		9							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
501	Jake Livermore	eng ENG	MF	Watford	33	1989	30	2,069	69	50.0	23.0	1.09	79	0.52	0.22	16	0.52	1.43	1.30	1.30	0.00	0.00	0.00	Matches
502	Thimothee Lo Tutala	fr FRA	GK	Hull City	20	2003	0					0		0	0		8							Matches
503	Jason Lokilo	be BEL	MF	Hull City	24	1998	18	713	40	17.2	7.9	0.89	73	0.13	1.39	19	0.25	1.56	2.28	0.89	1.39	+1.39	+1.47	Matches
504	George Long	eng ENG	GK	Norwich City	29	1993	7	600	86	14.5	6.7	0.90	90	0.90	0.15	60	5.52	0.86	1.49	2.39	-0.90	-0.90	-1.43	Matches
505	Kevin Long	ie IRL	DF	Birmingham City	32	1990	17	1,449	85	35.0	16.1	0.99	90	0.93	0.06	16	0.31	1.29	0.99	1.18	-0.19	-0.19	+0.22	Matches
506	Emmanuel Longelo	eng ENG	DF,MF	Birmingham City	22	2000	17	1,015	60	24.5	11.3	0.88	90	0.88	0.62	16	0.88	1.12	1.24	2.21	-0.97	-0.98	-0.86	Matches
507	Ryan Longman	eng ENG	FW,MF	Hull City	22	2000	0					0		0	0		2							Matches
508	Ryan Longman	eng ENG	MF	Millwall	22	2000	35	1,730	49	41.8	19.2	0.99	74	0.16	0.83	20	0.16	1.29	1.25	1.20	0.05	+0.05	+0.46	Matches
509	Imran Louza	ma MAR	MF	Watford	24	1999	15	919	61	22.2	10.2	1.08	73	0.29	0.39	29	0.69	1.00	1.37	1.37	0.00	0.00	0.00	Matches
510	Layton Love	eng ENG	FW	West Brom	18	2004	0					0		0	0		1							Matches
511	Jamal Lowe	jm JAM	MF,FW	Swansea City	29	1994	35	2,253	64	54.4	25.0	0.96	81	0.40	0.44	28	0.00	1.40	1.48	1.20	0.28	+0.28	+0.90	Matches
512	Nathan Lowe	eng ENG	FW	Stoke City	17	2005	13	391	30	9.4	4.3	0.70	82	0.23	2.33	15	4.42	0.85	0.47	2.09	-1.63	-1.61	-1.52	Matches
513	Joe Lumley	eng ENG	GK	Southampton	28	1995	0					0		0	0		31							Matches
514	Massimo Luongo	au AUS	MF	Ipswich Town	30	1992	43	3,159	73	76.3	35.1	1.05	82	0.37	0.17	23	0.00	2.02	1.77	1.25	0.51	+0.51	-1.05	Matches
515	Dermi Lusala	eng ENG	DF	Coventry City	20	2003	0					0		0	0		15							Matches
516	Rohan Luthra	eng ENG	GK	Cardiff City	22	2001	0					0		0	0		2							Matches
517	Lyanco	br BRA	DF	Southampton	26	1997	0					0		0	0		3							Matches
518	Yann M'Vila	fr FRA	MF	West Brom	33	1990	7	283	40	6.8	3.1	0.97	71	0.32	1.29	18	1.29	1.33	1.29	1.61	-0.32	-0.32	-0.88	Matches
519	Dakarai Mafico	wls WAL	DF	Cardiff City	16	2006	0					0		0	0		1							Matches
520	Josh Maja	ng NGA	FW	West Brom	24	1998	12	198	17	4.8	2.2	0.45	35	0.00	5.00	15	0.45	1.67	0.91	1.82	-0.91	-0.91	-1.48	Matches
521	Jovan Malcolm	eng ENG	FW,MF	West Brom	20	2002	0					0		0	0		6							Matches
522	Million Manhoef	nl NED	MF,FW	Stoke City	21	2002	14	816	58	19.7	9.1	0.99	76	0.00	0.55	27	0.22	1.29	1.65	1.21	0.44	+0.44	+0.85	Matches
523	Ryan Manning	ie IRL	DF,MF	Southampton	27	1996	37	2,744	74	66.3	30.5	0.95	87	0.82	0.26	29	0.23	1.98	2.10	1.51	0.59	+0.59	+0.20	Matches
524	Sekou Mara	fr FRA	FW	Southampton	21	2002	28	564	20	13.6	6.3	0.63	65	0.00	3.81	13	1.90	2.00	2.70	2.38	0.32	+0.32	-0.23	Matches
525	Wanya Marcal-Madivadua	pt POR	FW	Leicester City	20	2002	3	142	47	3.4	1.6	1.25	70	0.00	0.63	2	8.13	3.00	0.63	0.63	0.00	0.00	-1.08	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
526	Dilan Markanday	eng ENG	MF	Blackburn	21	2001	21	762	36	18.4	8.5	0.82	60	0.00	1.65	24	2.59	0.62	1.29	2.00	-0.71	-0.71	-0.50	Matches
527	Callum Marshall	nir NIR	FW	West Brom	18	2004	3	56	19	1.4	0.6	0.00		0.00	5.00	19	10.0	2.00	1.67	1.67	0.00	0.00	-0.51	Matches
528	Matheus Martins	br BRA	FW,MF	Watford	20	2003	39	1,764	45	42.6	19.6	1.02	66	0.15	0.97	23	0.31	1.18	1.48	1.58	-0.10	-0.10	-0.18	Matches
529	Zavier Massiah	eng ENG	FW	Watford	16	2007	1	1	1	0.0	0.0	0		0	1	1	1	0.00	0	0	0	0.00	0.00	Matches
530	Tawanda Maswanhise	zw ZIM	FW,MF	Leicester City	20	2002	0					0		0	0		3							Matches
531	Jay Matete	eng ENG	MF	Sunderland	22	2001	0					0		0	0		1							Matches
532	Alex Matos	eng ENG	MF	Huddersfield	18	2004	19	1,278	67	30.9	14.2	1.06	74	0.21	0.28	42	0.07	1.00	0.99	1.13	-0.14	-0.14	+0.71	Matches
533	Ajay Matthews	eng ENG	FW	Middlesbrough	17	2006	2	13	7	0.3	0.1	0.00		0.00	20.0	7	0.00	1.50	10.0	10.0	0.00	0.00	-0.20	Matches
534	Stephy Mavididi	eng ENG	FW,MF	Leicester City	25	1998	46	3,587	78	86.6	39.9	1.05	83	0.65	0.10	24	0.00	2.11	1.80	0.75	1.05	+1.05	+0.08	Matches
535	Noah Mawene	eng ENG	MF	Preston	18	2005	7	167	24	4.0	1.9	1.05	66	0.00	2.63	7	6.84	1.29	0.00	2.11	-2.11	-2.16	-2.00	Matches
536	Theo Mawene	eng ENG	MF	Preston	16	2007	1	5	5	0.1	0.1	0.00		0.00	10.0	5	20.0	0.00	0.00	0.00	0.00	0.00	+0.24	Matches
537	Chris Maxwell	wls WAL	GK	Huddersfield	33	1990	9	696	77	16.8	7.7	1.04	84	0.91	0.13	25	4.03	1.11	1.04	1.43	-0.39	-0.39	+0.29	Matches
538	Eliezer Mayenda	es ESP	FW	Sunderland	18	2005	8	192	24	4.6	2.1	0.48	73	0.00	3.33	17	1.43	1.25	1.90	1.43	0.48	+0.47	+0.54	Matches
539	Bradley MAYO	eng ENG	GK	Birmingham City	18	2004	0					0		0	0		2							Matches
540	Adam Mayor	eng ENG	MF	Millwall	18	2005	4	52	13	1.3	0.6	0.00		0.00	6.67	13	16.7	0.00	1.67	3.33	-1.67	-1.73	-1.53	Matches
541	Kasey McAteer	ie IRL	FW,MF	Leicester City	21	2001	23	1,158	50	28.0	12.9	1.01	74	0.23	0.78	20	0.16	2.04	1.86	1.16	0.70	+0.70	-0.48	Matches
542	Law McCabe	eng ENG	MF	Middlesbrough	17	2006	3	102	34	2.5	1.1	0.91	70	0.00	1.82	16	13.6	3.00	1.82	0.91	0.91	+0.88	+0.70	Matches
543	Sam McCallum	eng ENG	DF	Norwich City	22	2000	27	1,474	55	35.6	16.4	0.98	82	0.49	0.67	14	0.91	1.76	1.83	1.10	0.73	+0.73	+0.63	Matches
544	Alistair McCann	nir NIR	MF	Preston	23	1999	31	2,069	67	50.0	23.0	1.04	81	0.61	0.30	18	0.00	1.65	1.30	1.22	0.09	+0.09	+0.65	Matches
545	Jamie McCart	sct SCO	DF	Rotherham	26	1997	1	12	12	0.3	0.1	0.00		0.00	10.0	12	30.0	0.00	0.00	10.0	-10.00	-7.50	-6.39	Matches
546	Alex McCarthy	eng ENG	GK	Southampton	33	1989	5	450	90	10.9	5.0	1.00	90	1.00	0.00		3.00	1.63	1.20	1.80	-0.60	-0.60	-1.26	Matches
547	Jon McCracken	sct SCO	GK	Norwich City	23	2000	0					0		0	0		1							Matches
548	Ross McCrorie	sct SCO	MF,DF	Bristol City	25	1998	19	1,180	62	28.5	13.1	0.92	80	0.38	0.53	31	0.08	1.21	1.15	1.45	-0.31	-0.31	-0.49	Matches
549	Kyle McFadzean	sct SCO	DF	Blackburn	36	1987	12	899	75	21.7	10.0	1.00	81	0.70	0.20	45	0.40	1.25	1.10	1.10	0.00	0.00	+0.39	Matches
550	Kyle McFadzean	sct SCO	DF	Coventry City	36	1987	15	1,288	86	31.1	14.3	1.05	86	0.84	0.00		0.77	1.00	1.26	1.33	-0.07	-0.07	-0.45	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
551	Riley McGree	au AUS	MF	Middlesbrough	24	1998	22	1,258	57	30.4	14.0	1.00	79	0.29	0.57	19	0.00	1.36	1.43	1.36	0.07	+0.07	-0.18	Matches
552	Ciaran McGuckin	nir NIR	FW	Rotherham	19	2003	3	67	22	1.6	0.7	0.00		0.00	4.29	22	32.9	0.33	0.00	1.43	-1.43	-1.34	-0.22	Matches
553	Mark McGuinness	ie IRL	DF	Cardiff City	22	2001	30	2,596	87	62.7	28.8	1.01	89	0.97	0.03	2	0.00	1.33	1.18	1.35	-0.17	-0.17	+0.53	Matches
554	Kenny McLean	sct SCO	MF,DF	Norwich City	31	1992	46	4,087	89	98.7	45.4	1.01	89	0.97	0.00		0.00	1.54	1.74	1.41	0.33	+0.33	+0.33	Matches
555	Sean McLoughlin	ie IRL	DF	Hull City	26	1996	23	1,172	51	28.3	13.0	1.00	79	0.62	0.77	14	1.69	1.78	1.00	1.31	-0.31	-0.31	-0.67	Matches
556	Paddy McNair	nir NIR	DF	Middlesbrough	28	1995	21	1,758	84	42.5	19.5	1.03	86	0.87	0.05	32	0.41	1.67	1.59	1.18	0.41	+0.41	+0.37	Matches
557	Luke McNally	ie IRL	DF	Stoke City	23	1999	38	3,199	84	77.3	35.5	1.01	88	0.93	0.06	18	0.11	1.32	1.07	1.24	-0.17	-0.17	+0.31	Matches
558	Dan McNamara	ie IRL	DF,MF	Millwall	24	1998	33	2,074	63	50.1	23.0	0.91	86	0.57	0.52	22	0.48	1.30	1.00	1.26	-0.26	-0.26	-0.09	Matches
559	Dire Mebude	sct SCO	MF	Bristol City	19	2004	3	47	16	1.1	0.5	0.00		0.00	6.00	16	26.0	1.00	0.00	2.00	-2.00	-1.91	-1.98	Matches
560	Jed Meerholz		MF	Bristol City			0					0		0	0		4							Matches
561	Jayden Meghoma	eng ENG	DF	Southampton	17	2006	0					0		0	0		5							Matches
562	Anis Mehmeti	al ALB	MF	Bristol City	22	2001	38	1,865	49	45.0	20.7	1.01	71	0.19	0.82	22	0.39	1.26	1.26	1.11	0.14	+0.14	+0.18	Matches
563	Yakou Méïte	ci CIV	FW,MF	Cardiff City	27	1996	38	2,151	57	52.0	23.9	1.09	69	0.08	0.50	31	0.04	1.50	1.17	1.30	-0.13	-0.13	+0.51	Matches
564	Illan Meslier	fr FRA	GK	Leeds United	23	2000	44	3,922	89	94.7	43.6	1.01	89	0.99	0.00		0.00	1.94	1.77	0.92	0.85	+0.85	+0.44	Matches
565	Nicholas Michalski	eng ENG	GK	Blackburn	16	2007	0					0		0	0		2							Matches
566	Liam Millar	ca CAN	MF	Preston	23	1999	35	2,547	73	61.5	28.3	0.95	83	0.57	0.28	38	0.00	1.23	1.27	1.63	-0.35	-0.35	-0.30	Matches
567	Mickel Miller	eng ENG	MF,DF	Plymouth Argyle	27	1995	34	1,752	52	42.3	19.5	0.97	75	0.36	0.77	22	0.21	1.00	1.23	1.90	-0.67	-0.67	-0.74	Matches
568	Billy Mitchell	eng ENG	MF	Millwall	23	2000	34	2,211	65	53.4	24.6	1.02	84	0.61	0.37	12	0.45	1.35	0.98	1.02	-0.04	-0.04	+0.38	Matches
569	Koji Miyoshi	jp JPN	MF	Birmingham City	26	1997	43	2,496	58	60.3	27.7	1.05	76	0.18	0.51	21	0.11	1.12	1.19	1.37	-0.18	-0.18	+0.37	Matches
570	Ryan Mmaee	ma MAR	FW	Stoke City	25	1997	24	1,504	63	36.3	16.7	1.02	77	0.18	0.42	27	0.00	1.21	1.08	1.08	0.00	0.00	+0.38	Matches
571	Jayson Molumby	ie IRL	MF	West Brom	23	1999	24	1,105	46	26.7	12.3	0.98	78	0.33	0.98	14	0.16	1.63	1.30	0.98	0.33	+0.33	-0.24	Matches
572	Kristi Montgomery	sct SCO	MF	Blackburn	19	2004	0					0		0	0		1							Matches
573	Kieffer Moore	wls WAL	FW	Ipswich Town	30	1992	18	1,140	63	27.5	12.7	1.10	73	0.16	0.31	31	0.00	2.06	2.05	0.94	1.10	+1.11	+0.48	Matches
574	Simon Moore	eng ENG	GK	Coventry City	33	1990	0					0		0	0		1							Matches
575	Wesley Moraes	br BRA	FW	Stoke City	26	1996	20	670	34	16.2	7.4	0.68	74	0.14	2.03	20	1.49	1.10	0.68	1.76	-1.08	-1.07	-1.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
576	Andrew Moran	ie IRL	MF	Blackburn	19	2003	35	1,856	53	44.8	20.6	0.92	76	0.34	0.78	26	0.29	1.00	1.21	1.94	-0.73	-0.73	-0.77	Matches
577	James Morris	eng ENG	DF	Watford	21	2001	12	774	65	18.7	8.6	1.16	70	0.58	0.23	38	1.98	1.42	1.86	1.28	0.58	+0.58	+0.72	Matches
578	Elijah Morrison	eng ENG	MF	Bristol City	17	2006	1	6	6	0.1	0.1	0.00		0.00	10.0	6	10.0	3.00	0.00	0.00	0.00	0.00	-0.04	Matches
579	Sean Morrison	eng ENG	DF	Rotherham	32	1991	27	1,940	72	46.9	21.6	0.97	84	0.74	0.28	31	0.14	0.56	0.83	2.18	-1.34	-1.35	-0.40	Matches
580	Sam Morsy	eg EGY	MF	Ipswich Town	31	1991	42	3,749	89	90.6	41.7	1.01	89	0.94	0.00		0.00	2.14	2.09	1.29	0.79	+0.79	+0.33	Matches
581	Tyler Morton	eng ENG	MF	Hull City	20	2002	39	2,972	76	71.8	33.0	1.06	82	0.70	0.12	28	0.03	1.44	1.48	1.39	0.09	+0.09	-0.29	Matches
582	Alex Mowatt	eng ENG	MF	West Brom	28	1995	43	3,247	76	78.4	36.1	0.97	86	0.64	0.22	28	0.08	1.60	1.44	0.97	0.47	+0.47	-0.13	Matches
583	Bali Mumba	eng ENG	MF,FW	Plymouth Argyle	21	2001	43	2,956	69	71.4	32.8	1.10	78	0.27	0.21	21	0.03	1.19	1.37	1.37	0.00	0.00	+0.84	Matches
584	Romaine Mundle	eng ENG	MF	Sunderland	20	2003	11	486	44	11.7	5.4	0.93	70	0.00	1.11	22	1.11	0.64	0.74	1.67	-0.93	-0.93	-1.00	Matches
585	Anthony Musaba	nl NED	MF,FW	Sheffield Weds	22	2000	43	2,618	61	63.2	29.1	1.00	77	0.21	0.48	28	0.10	1.19	1.13	1.51	-0.38	-0.38	+0.39	Matches
586	Amin Nabizada	af AFG	FW	Watford	16	2007	0					0		0	0		1							Matches
587	Kal Naismith	sct SCO	DF	Bristol City	31	1992	13	889	68	21.5	9.9	0.91	88	0.81	0.40	25	0.10	1.54	1.41	1.21	0.20	+0.20	+0.20	Matches
588	Yuta Nakayama	jp JPN	DF,MF	Huddersfield	26	1997	23	1,695	74	40.9	18.8	0.96	85	0.80	0.27	33	0.43	1.04	1.12	1.81	-0.69	-0.69	-0.10	Matches
589	Kyle Naughton	eng ENG	DF	Swansea City	34	1988	15	761	51	18.4	8.5	1.06	74	0.24	0.71	16	2.35	1.20	1.29	1.41	-0.12	-0.12	+0.01	Matches
590	Wilfred Ndidi	ng NGA	MF	Leicester City	26	1996	32	2,127	66	51.4	23.6	1.10	75	0.25	0.25	30	0.00	2.34	2.03	0.89	1.14	+1.14	+0.20	Matches
591	Dan Neil	eng ENG	MF	Sunderland	21	2001	42	3,693	88	89.2	41.0	1.02	88	0.90	0.00		0.00	1.33	1.22	1.07	0.15	+0.15	+1.76	Matches
592	Benjamin Nelson	eng ENG	MF,DF	Leicester City	19	2004	5	209	42	5.0	2.3	0.87	76	0.43	1.30	19	5.22	2.40	2.61	1.30	1.30	+1.29	+0.26	Matches
593	Raekwon Nelson	eng ENG	FW	Bristol City	17	2005	0					0		0	0		14							Matches
594	Perry Ng	eng ENG	DF	Cardiff City	27	1996	39	3,401	87	82.1	37.8	1.03	87	0.93	0.00		0.03	1.49	1.14	1.30	-0.16	-0.16	+1.18	Matches
595	Jeremy Ngakia		DF	Watford	22	2000	14	916	65	22.1	10.2	1.08	77	0.59	0.29	24	0.20	1.29	1.37	1.18	0.20	+0.20	+0.25	Matches
596	Lee Nicholls	eng ENG	GK	Huddersfield	30	1992	37	3,305	89	79.8	36.7	1.01	89	0.98	0.00		0.08	0.97	1.01	1.74	-0.74	-0.74	-0.52	Matches
597	Kevin Nisbet	sct SCO	FW	Millwall	26	1997	27	1,392	52	33.6	15.5	1.10	73	0.19	0.65	15	0.13	1.26	1.10	1.29	-0.19	-0.19	+0.04	Matches
598	Daniel Nkrumah	eng ENG	FW	Middlesbrough	19	2003	0					0		0	0		4							Matches
599	Blondy Nna Noukeu	cm CMR	GK	Stoke City	22	2001	0					0		0	0		1							Matches
600	Sam Nombe	eng ENG	FW,MF	Rotherham	24	1998	41	2,268	55	54.8	25.2	1.03	75	0.28	0.60	21	0.04	0.56	0.63	1.71	-1.07	-1.07	+0.13	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
601	Casper de Norre	be BEL	MF	Millwall	26	1997	32	2,013	63	48.6	22.4	0.98	85	0.63	0.45	15	0.18	1.22	0.80	1.25	-0.45	-0.45	-0.45	Matches
602	Brooke Norton-Cuffy	eng ENG	MF,DF	Millwall	19	2004	40	2,278	57	55.0	25.3	0.99	80	0.47	0.59	18	0.04	1.33	0.99	1.15	-0.16	-0.16	+0.13	Matches
603	Marcelino Núñez	cl CHI	MF	Norwich City	23	2000	36	2,262	63	54.6	25.1	1.00	81	0.64	0.44	22	0.08	1.61	1.47	1.24	0.24	+0.24	-0.19	Matches
604	Lewis O'Brien	eng ENG	MF,DF	Middlesbrough	24	1998	23	1,576	69	38.1	17.5	1.03	84	0.80	0.29	14	0.11	1.48	1.54	1.37	0.17	+0.17	-0.04	Matches
605	Callum O'Dowda	ie IRL	MF,DF	Cardiff City	28	1995	11	551	50	13.3	6.1	0.82	90	0.82	0.98	17	0.00	1.45	1.31	1.80	-0.49	-0.49	-0.14	Matches
606	Callum O'Hare	eng ENG	MF	Coventry City	25	1998	31	1,760	57	42.5	19.6	0.92	81	0.20	0.66	24	0.05	1.45	1.48	1.33	0.15	+0.15	-0.15	Matches
607	Max O'Leary	ie IRL	GK	Bristol City	26	1996	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.35	1.15	1.11	0.04	+0.04		Matches
608	Luke O'Nien	eng ENG	DF	Sunderland	28	1994	43	3,870	90	93.5	43.0	1.00	90	1.00	0.00		0.00	1.21	1.09	1.14	-0.05	-0.05	-0.05	Matches
609	Connor O'Riordan	ie IRL	DF	Blackburn	19	2003	2	42	21	1.0	0.5	0.00		0.00	4.00	21	14.0	1.50	0.00	2.00	-2.00	-2.14	-1.86	Matches
