Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
544	Ben Pearson	eng ENG	MF	Stoke City	27	1995	14	14	1,167	13.0	0.00	0.08	0.08	0.00	0.00	0.00	0.62	0.08	0.00	0.08	0.08	0.00	0.08	Matches
545	Matty Pearson	eng ENG	DF	Huddersfield	28	1993	18	17	1,402	15.6	0.32	0.06	0.38	0.32	0.00	0.00	0.19	0.00	0.32	0.06	0.39	0.32	0.39	Matches
546	Dimitris Pelkas	gr GRE	MF,FW	Hull City	28	1993	26	18	1,287	14.3	0.14	0.07	0.21	0.14	0.00	0.00	0.42	0.00	0.14	0.07	0.21	0.14	0.21	Matches
547	Lee Peltier	eng ENG	DF	Rotherham	35	1986	34	30	2,465	27.4	0.04	0.00	0.04	0.04	0.00	0.00	0.26	0.00	0.04	0.00	0.04	0.04	0.04	Matches
548	Ashley Phillips	wls WAL	DF	Blackburn	17	2005	8	5	447	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	Matches
549	Matt Phillips	sct SCO	MF,FW	West Brom	31	1991	25	14	1,196	13.3	0.15	0.15	0.30	0.15	0.00	0.00	0.15	0.00	0.15	0.15	0.30	0.15	0.30	Matches
550	Jaden Philogene Bidace	eng ENG	MF,FW	Cardiff City	20	2002	37	25	2,240	24.9	0.16	0.04	0.20	0.16	0.00	0.00	0.04	0.00	0.16	0.04	0.20	0.16	0.20	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
551	Harry Pickering	eng ENG	DF,MF	Blackburn	23	1998	40	39	3,460	38.4	0.03	0.05	0.08	0.03	0.00	0.00	0.08	0.00	0.03	0.05	0.08	0.03	0.08	Matches
552	Erik Pieters	nl NED	DF	West Brom	33	1988	36	34	2,960	32.9	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	Matches
553	Joël Piroe	sr SUR	FW,MF	Swansea City	22	1999	43	43	3,792	42.1	0.45	0.05	0.50	0.40	0.05	0.07	0.17	0.02	0.45	0.05	0.50	0.40	0.45	Matches
554	Matthew Pollock	eng ENG	DF	Watford	20	2001	3	1	122	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
555	Ryan Porteous	sct SCO	DF	Watford	23	1999	17	17	1,499	16.7	0.12	0.06	0.18	0.12	0.00	0.00	0.30	0.00	0.12	0.06	0.18	0.12	0.18	Matches
556	Brad Potts	eng ENG	MF	Preston	28	1994	39	36	3,140	34.9	0.11	0.06	0.17	0.11	0.00	0.00	0.20	0.00	0.11	0.06	0.17	0.11	0.17	Matches
557	Dan Potts	eng ENG	DF	Luton Town	28	1994	25	24	2,008	22.3	0.04	0.00	0.04	0.04	0.00	0.00	0.13	0.00	0.04	0.00	0.04	0.04	0.04	Matches
558	Ian Poveda	eng ENG	MF,FW	Blackpool	22	2000	24	10	1,039	11.5	0.17	0.09	0.26	0.17	0.00	0.00	0.17	0.00	0.17	0.09	0.26	0.17	0.26	Matches
559	Nick Powell	eng ENG	FW,MF	Stoke City	28	1994	25	9	1,052	11.7	0.34	0.00	0.34	0.34	0.00	0.00	0.26	0.00	0.34	0.00	0.34	0.34	0.34	Matches
560	Max Power	eng ENG	MF	Wigan Athletic	29	1993	45	45	4,026	44.7	0.02	0.07	0.09	0.00	0.02	0.02	0.18	0.00	0.02	0.07	0.09	0.00	0.07	Matches
561	Cameron Pring	eng ENG	DF,MF	Bristol City	24	1998	32	29	2,673	29.7	0.03	0.20	0.24	0.03	0.00	0.00	0.24	0.00	0.03	0.20	0.24	0.03	0.24	Matches
562	Alex Pritchard	eng ENG	MF,FW	Sunderland	29	1993	40	28	2,431	27.0	0.15	0.22	0.37	0.15	0.00	0.00	0.15	0.00	0.15	0.22	0.37	0.15	0.37	Matches
563	Teemu Pukki	fi FIN	FW	Norwich City	32	1990	41	33	2,932	32.6	0.31	0.21	0.52	0.31	0.00	0.03	0.06	0.00	0.31	0.21	0.52	0.31	0.52	Matches
564	Przemysław Płacheta	pl POL	MF	Birmingham City	24	1998	5	5	439	4.9	0.20	0.00	0.20	0.20	0.00	0.00	0.00	0.00	0.21	0.00	0.21	0.21	0.21	Matches
565	Domingos Quina	pt POR	MF	Rotherham	22	1999	8	3	324	3.6	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.28	0.00	0.00	0.00	0.00	0.00	Matches
566	Abdul Rahman Baba	gh GHA	MF,DF	Reading	28	1994	18	13	1,211	13.5	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	Matches
567	Joe Ralls	eng ENG	MF	Cardiff City	28	1993	41	30	2,497	27.7	0.04	0.07	0.11	0.04	0.00	0.04	0.25	0.00	0.04	0.07	0.11	0.04	0.11	Matches
568	Aaron Ramsey	eng ENG	MF,FW	Norwich City	19	2003	18	13	1,033	11.5	0.26	0.26	0.52	0.26	0.00	0.00	0.00	0.00	0.26	0.26	0.52	0.26	0.52	Matches
569	Aaron Ramsey	eng ENG	MF	Middlesbrough	19	2003	11	8	669	7.4	0.68	0.14	0.81	0.68	0.00	0.00	0.14	0.00	0.67	0.13	0.81	0.67	0.81	Matches
570	Joe Rankin-Costello	eng ENG	DF	Blackburn	23	1999	24	24	2,002	22.2	0.09	0.14	0.23	0.09	0.00	0.00	0.41	0.00	0.09	0.13	0.22	0.09	0.22	Matches
571	Milot Rashica	xk KVX	FW	Norwich City	26	1996	4	3	224	2.5	0.00	0.40	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.40	0.00	0.40	Matches
572	Oliver Rathbone	eng ENG	MF	Rotherham	25	1996	38	32	2,724	30.3	0.13	0.07	0.20	0.13	0.00	0.00	0.26	0.00	0.13	0.07	0.20	0.13	0.20	Matches
573	Adam Reach	eng ENG	MF	West Brom	29	1993	18	3	446	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
574	Omar Rekik	tn TUN	DF	Wigan Athletic	20	2001	11	10	751	8.3	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.12	0.00	0.00	0.00	0.00	0.00	Matches
575	Jordan Rhodes	sct SCO	FW	Huddersfield	32	1990	34	15	1,457	16.2	0.31	0.00	0.31	0.25	0.06	0.06	0.12	0.00	0.31	0.00	0.31	0.25	0.25	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
576	Rico Richards	eng ENG	FW,MF	West Brom	18	2003	1	0	11	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
577	Taylor Richards	eng ENG	MF	QPR	21	2000	15	1	258	2.9	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	Matches
578	Emil Riis Jakobsen	dk DEN	FW	Preston	24	1998	24	18	1,647	18.3	0.27	0.00	0.27	0.27	0.00	0.00	0.00	0.00	0.27	0.00	0.27	0.27	0.27	Matches
579	Andy Rinomhota	zw ZIM	MF	Cardiff City	25	1997	39	26	2,404	26.7	0.00	0.11	0.11	0.00	0.00	0.00	0.15	0.00	0.00	0.11	0.11	0.00	0.11	Matches
580	Connor Roberts	wls WAL	DF	Burnley	26	1995	43	39	3,530	39.2	0.10	0.15	0.26	0.10	0.00	0.00	0.15	0.03	0.10	0.15	0.25	0.10	0.25	Matches
581	Liam Roberts	eng ENG	GK	Middlesbrough	27	1994	4	4	360	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	Matches
582	Marc Roberts	eng ENG	DF	Birmingham City	32	1990	25	20	1,742	19.4	0.00	0.05	0.05	0.00	0.00	0.00	0.21	0.00	0.00	0.05	0.05	0.00	0.05	Matches
583	Patrick Roberts	eng ENG	MF	Sunderland	25	1997	42	29	2,644	29.4	0.17	0.24	0.41	0.17	0.00	0.00	0.10	0.00	0.17	0.24	0.41	0.17	0.41	Matches
584	Tyler Roberts	wls WAL	MF,FW	QPR	23	1999	18	14	1,171	13.0	0.23	0.00	0.23	0.23	0.00	0.00	0.15	0.00	0.23	0.00	0.23	0.23	0.23	Matches
585	Callum Robinson	ie IRL	FW,MF	West Brom	27	1995	4	0	79	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
586	Callum Robinson	ie IRL	FW,MF	Cardiff City	27	1995	22	19	1,553	17.3	0.29	0.35	0.64	0.29	0.00	0.12	0.12	0.06	0.29	0.35	0.64	0.29	0.64	Matches
587	Jack Robinson	eng ENG	DF	Sheffield United	28	1993	27	25	2,131	23.7	0.13	0.04	0.17	0.13	0.00	0.00	0.17	0.00	0.13	0.04	0.17	0.13	0.17	Matches
588	Jay Rodriguez	eng ENG	FW	Burnley	33	1989	28	20	1,817	20.2	0.50	0.10	0.59	0.40	0.10	0.10	0.05	0.00	0.50	0.10	0.59	0.40	0.50	Matches
589	Morgan Rogers	eng ENG	FW,MF	Blackpool	20	2002	20	13	1,253	13.9	0.07	0.07	0.14	0.07	0.00	0.00	0.14	0.00	0.07	0.07	0.14	0.07	0.14	Matches
590	Tom Rogić	au AUS	MF,FW	West Brom	29	1992	20	4	590	6.6	0.15	0.45	0.61	0.15	0.00	0.00	0.30	0.00	0.15	0.46	0.61	0.15	0.61	Matches
591	Mahlon Romeo	ag ATG	DF	Cardiff City	26	1995	33	31	2,563	28.5	0.00	0.14	0.14	0.00	0.00	0.00	0.14	0.00	0.00	0.14	0.14	0.00	0.14	Matches
592	Michael Rose	sct SCO	DF	Coventry City	26	1995	24	18	1,699	18.9	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	Matches
593	Aaron Rowe	eng ENG	MF	Huddersfield	21	2000	1	0	24	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
594	Jonathan Rowe	eng ENG	FW,MF	Norwich City	19	2003	3	0	95	1.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
595	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	29	1993	30	24	2,115	23.5	0.13	0.04	0.17	0.13	0.00	0.00	0.13	0.00	0.13	0.04	0.17	0.13	0.17	Matches
596	John Ruddy	eng ENG	GK	Birmingham City	35	1986	43	43	3,817	42.4	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	Matches
597	Jack Rudoni	eng ENG	MF	Huddersfield	22	2000	46	42	3,710	41.2	0.05	0.12	0.17	0.05	0.00	0.00	0.24	0.00	0.05	0.12	0.17	0.05	0.17	Matches
598	Josh Ruffels	eng ENG	DF,MF	Huddersfield	28	1993	33	28	2,576	28.6	0.10	0.00	0.10	0.10	0.00	0.00	0.00	0.00	0.10	0.00	0.10	0.10	0.10	Matches
599	Jonathan Russell	jm JAM	MF	Huddersfield	21	2000	7	6	526	5.8	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	Matches
600	Sai Sachdev	eng ENG	DF	Sheffield United	17	2005	1	0	16	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
601	Dion Sanderson	eng ENG	DF	Birmingham City	22	1999	31	31	2,696	30.0	0.07	0.03	0.10	0.07	0.00	0.00	0.30	0.00	0.07	0.03	0.10	0.07	0.10	Matches
602	Thomas Sang	eng ENG	DF,MF	Cardiff City	23	1999	9	4	402	4.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
603	Gabriel Sara	br BRA	MF	Norwich City	23	1999	40	31	2,810	31.2	0.22	0.13	0.35	0.22	0.00	0.00	0.10	0.00	0.22	0.13	0.35	0.22	0.35	Matches
604	Josh Sargent	us USA	FW,MF	Norwich City	22	2000	40	37	3,150	35.0	0.37	0.06	0.43	0.37	0.00	0.00	0.03	0.00	0.37	0.06	0.43	0.37	0.43	Matches
605	Matija Šarkić	me MNE	GK	Stoke City	25	1997	8	8	675	7.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
606	Ismaila Sarr	sn SEN	MF,FW	Watford	24	1998	39	36	3,167	35.2	0.28	0.17	0.45	0.26	0.03	0.06	0.00	0.00	0.28	0.17	0.45	0.26	0.43	Matches
607	Mouhamadou-Naby Sarr	fr FRA	DF	Reading	28	1993	24	23	2,040	22.7	0.04	0.04	0.09	0.04	0.00	0.00	0.09	0.00	0.04	0.04	0.09	0.04	0.09	Matches
608	George Saville	nir NIR	MF	Millwall	29	1993	42	36	3,099	34.4	0.06	0.00	0.06	0.06	0.00	0.00	0.32	0.00	0.06	0.00	0.06	0.06	0.06	Matches
609	Romaine Sawyers	kn SKN	MF	Cardiff City	30	1991	37	22	2,047	22.7	0.13	0.00	0.13	0.13	0.00	0.00	0.09	0.00	0.13	0.00	0.13	0.13	0.13	Matches
610	Allahyar Sayyadmanesh	ir IRN	MF	Hull City	21	2001	19	16	1,290	14.3	0.14	0.14	0.28	0.14	0.00	0.00	0.28	0.00	0.14	0.14	0.28	0.14	0.28	Matches
611	Alex Scott	eng ENG	MF	Bristol City	18	2003	42	40	3,381	37.6	0.03	0.13	0.16	0.03	0.00	0.00	0.27	0.00	0.03	0.13	0.16	0.03	0.16	Matches
612	Anthony Scully	ie IRL	FW	Wigan Athletic	23	1999	5	1	103	1.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
613	Ken Sema	se SWE	MF	Watford	28	1993	40	36	3,130	34.8	0.14	0.23	0.37	0.14	0.00	0.00	0.14	0.00	0.14	0.23	0.37	0.14	0.37	Matches
614	Antoine Semenyo	gh GHA	FW,MF	Bristol City	22	2000	23	11	1,249	13.9	0.43	0.14	0.58	0.43	0.00	0.00	0.36	0.00	0.43	0.14	0.58	0.43	0.58	Matches
615	Jack Senga-Ngoyi	be BEL	MF	Reading	18	2004	1	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
616	Jean Seri	ci CIV	MF	Hull City	31	1991	37	33	2,814	31.3	0.03	0.06	0.10	0.03	0.00	0.00	0.13	0.00	0.03	0.06	0.10	0.03	0.10	Matches
617	Jamie Shackleton	eng ENG	MF	Millwall	22	1999	36	17	1,575	17.5	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	Matches
618	Cabdi Shariif	so SOM	MF	Wigan Athletic	21	2001	1	0	22	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
619	Billy Sharp	eng ENG	FW	Sheffield United	36	1986	38	14	1,475	16.4	0.12	0.06	0.18	0.12	0.00	0.00	0.24	0.00	0.12	0.06	0.18	0.12	0.18	Matches
620	James Shea	eng ENG	GK	Luton Town	31	1991	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
621	Ben Sheaf	eng ENG	MF	Coventry City	24	1998	35	33	2,889	32.1	0.06	0.06	0.12	0.06	0.00	0.00	0.28	0.00	0.06	0.06	0.12	0.06	0.12	Matches
622	Graeme Shinnie	sct SCO	MF	Wigan Athletic	30	1991	19	8	883	9.8	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	Matches
623	Olamide Shodipo	ie IRL	MF	QPR	25	1997	11	3	340	3.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
624	Francisco Sierralta	cl CHI	DF	Watford	25	1997	18	17	1,429	15.9	0.06	0.00	0.06	0.06	0.00	0.00	0.44	0.00	0.06	0.00	0.06	0.06	0.06	Matches
625	Ellis Simms	eng ENG	FW	Sunderland	21	2001	17	14	1,127	12.5	0.56	0.16	0.72	0.56	0.00	0.00	0.00	0.00	0.56	0.16	0.72	0.56	0.72	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
626	Xavier Simons	eng ENG	MF	Hull City	19	2003	12	5	432	4.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
627	Jack Simpson	eng ENG	DF	Cardiff City	25	1996	19	12	1,156	12.8	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.08	0.00	0.00	0.00	0.00	0.00	Matches
628	Tyreece Simpson	kn SKN	FW	Huddersfield	20	2002	9	0	128	1.4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
629	Danel Sinani	lu LUX	MF,FW	Wigan Athletic	25	1997	10	8	602	6.7	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	Matches
630	Danel Sinani	lu LUX	FW,MF	Norwich City	25	1997	16	7	629	7.0	0.14	0.29	0.43	0.14	0.00	0.00	0.00	0.00	0.14	0.29	0.43	0.14	0.43	Matches
631	Doğukan Sınık	tr TUR	MF	Hull City	23	1999	12	2	351	3.9	0.00	0.26	0.26	0.00	0.00	0.00	0.51	0.00	0.00	0.26	0.26	0.00	0.26	Matches
632	Jacob Slater	ie IRL	DF	Preston	17	2004	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
633	Regan Slater	eng ENG	MF	Hull City	22	1999	44	43	3,715	41.3	0.12	0.10	0.22	0.12	0.00	0.00	0.17	0.00	0.12	0.10	0.22	0.12	0.22	Matches
634	William Smallbone	ie IRL	MF	Stoke City	22	2000	43	38	3,232	35.9	0.08	0.14	0.22	0.08	0.00	0.00	0.03	0.00	0.08	0.14	0.22	0.08	0.22	Matches
635	Scott Smith	wls WAL	MF	Wigan Athletic	21	2001	2	0	15	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
636	Tommy Smith	eng ENG	DF	Middlesbrough	30	1992	36	31	2,796	31.1	0.00	0.03	0.03	0.00	0.00	0.00	0.32	0.00	0.00	0.03	0.03	0.00	0.03	Matches
637	Tyler Smith	eng ENG	FW,MF	Hull City	23	1998	14	5	472	5.2	0.58	0.00	0.58	0.58	0.00	0.00	0.19	0.00	0.57	0.00	0.57	0.57	0.57	Matches
638	Matthew Sorinola	eng ENG	MF	Swansea City	21	2001	29	19	1,680	18.7	0.11	0.16	0.27	0.11	0.00	0.00	0.27	0.00	0.11	0.16	0.27	0.11	0.27	Matches
639	Harry Souttar	au AUS	DF	Stoke City	23	1998	7	7	630	7.0	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	Matches
640	Tom Sparrow	wls WAL	MF	Stoke City	19	2003	2	1	91	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
641	Brodie Spencer	nir NIR	DF	Huddersfield	18	2004	4	3	241	2.7	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	Matches
642	Tony Springett	ie IRL	MF	Norwich City	19	2002	1	0	20	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
643	Zack Steffen	us USA	GK	Middlesbrough	27	1995	42	42	3,780	42.0	0.00	0.02	0.02	0.00	0.00	0.00	0.05	0.00	0.00	0.02	0.02	0.00	0.02	Matches
644	Dujon Sterling	eng ENG	DF,MF	Stoke City	22	1999	26	24	2,072	23.0	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	Matches
645	Enda Stevens	ie IRL	MF	Sheffield United	32	1990	12	9	790	8.8	0.00	0.23	0.23	0.00	0.00	0.00	0.23	0.00	0.00	0.23	0.23	0.00	0.23	Matches
646	Finley Stevens	wls WAL	DF	Swansea City	19	2003	5	0	68	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
647	Ross Stewart	sct SCO	FW	Sunderland	26	1996	13	11	1,042	11.6	0.86	0.26	1.12	0.69	0.17	0.26	0.00	0.00	0.86	0.26	1.12	0.69	0.95	Matches
648	Ryan Stirk	wls WAL	MF	Birmingham City	21	2000	1	0	24	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
649	Jordan Storey	eng ENG	DF	Preston	24	1997	44	43	3,702	41.1	0.05	0.00	0.05	0.05	0.00	0.00	0.24	0.00	0.05	0.00	0.05	0.05	0.05	Matches
650	Callum Styles	hu HUN	MF,DF	Millwall	22	2000	22	12	1,207	13.4	0.07	0.07	0.15	0.07	0.00	0.00	0.22	0.00	0.07	0.07	0.15	0.07	0.15	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
651	John Swift	eng ENG	MF	West Brom	27	1995	45	38	3,201	35.6	0.17	0.25	0.42	0.08	0.08	0.08	0.08	0.00	0.17	0.25	0.42	0.08	0.34	Matches
652	Mark Sykes	ie IRL	MF	Bristol City	24	1997	36	29	2,484	27.6	0.18	0.04	0.22	0.18	0.00	0.00	0.18	0.04	0.18	0.04	0.22	0.18	0.22	Matches
653	Chris Sze	eng ENG	MF	Wigan Athletic	18	2003	1	0	31	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
654	Sammie Szmodics	ie IRL	MF	Blackburn	26	1995	34	27	2,166	24.1	0.21	0.08	0.29	0.21	0.00	0.00	0.29	0.00	0.21	0.08	0.29	0.21	0.29	Matches
655	Jakob Sørensen	dk DEN	DF,MF	Norwich City	24	1998	19	14	1,151	12.8	0.08	0.08	0.16	0.08	0.00	0.00	0.08	0.00	0.08	0.08	0.16	0.08	0.16	Matches
656	George Tanner	eng ENG	DF	Bristol City	22	1999	26	24	2,047	22.7	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.04	0.00	0.00	0.00	0.00	0.00	Matches
657	Fabio Tavares	eng ENG	FW	Coventry City	21	2001	9	0	110	1.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
658	Charlie Taylor	eng ENG	DF	Burnley	28	1993	33	17	1,725	19.2	0.00	0.05	0.05	0.00	0.00	0.00	0.16	0.00	0.00	0.05	0.05	0.00	0.05	Matches
659	Connor Taylor	eng ENG	DF	Stoke City	20	2001	14	11	976	10.8	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	Matches
660	Joe Taylor	wls WAL	FW	Luton Town	19	2002	5	1	115	1.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
661	Omar Taylor-Clarke	wls WAL	MF	Bristol City	18	2003	6	3	195	2.2	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	Matches
662	Nathan Tella	ng NGA	MF,FW	Burnley	23	1999	39	31	2,492	27.7	0.61	0.18	0.79	0.61	0.00	0.00	0.14	0.00	0.61	0.18	0.79	0.61	0.79	Matches
663	Benjamin Tetteh	gh GHA	FW,MF	Hull City	25	1997	15	10	762	8.5	0.12	0.35	0.47	0.12	0.00	0.00	0.12	0.12	0.12	0.35	0.47	0.12	0.47	Matches
664	Emre Tezgel	eng ENG	FW	Stoke City	16	2005	3	0	31	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
665	George Thomas	wls WAL	FW	QPR	25	1997	3	1	76	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
666	Sorba Thomas	wls WAL	MF,FW	Blackburn	22	1999	17	11	900	10.0	0.00	0.20	0.20	0.00	0.00	0.00	0.20	0.00	0.00	0.20	0.20	0.00	0.20	Matches
667	Sorba Thomas	wls WAL	MF,FW	Huddersfield	22	1999	23	20	1,826	20.3	0.00	0.30	0.30	0.00	0.00	0.00	0.34	0.00	0.00	0.30	0.30	0.00	0.30	Matches
668	Brandon Thomas-Asante	gh GHA	FW,MF	West Brom	23	1998	33	20	1,902	21.1	0.33	0.00	0.33	0.28	0.05	0.09	0.09	0.00	0.33	0.00	0.33	0.28	0.28	Matches
669	Dominic Thompson	eng ENG	DF,MF	Blackpool	22	2000	28	21	1,980	22.0	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.05	0.00	0.00	0.00	0.00	0.00	Matches
670	Jordan Thompson	nir NIR	MF	Stoke City	25	1997	34	19	1,814	20.2	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	Matches
671	Jordan Thorniley	eng ENG	DF	Blackpool	25	1996	30	26	2,255	25.1	0.04	0.04	0.08	0.04	0.00	0.00	0.16	0.04	0.04	0.04	0.08	0.04	0.08	Matches
672	Elliot Thorpe	wls WAL	MF	Luton Town	21	2000	3	0	71	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
673	Sam Tickle	eng ENG	GK	Wigan Athletic	20	2002	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
674	Christ Tiéhi	ci CIV	MF	Wigan Athletic	24	1998	19	17	1,325	14.7	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	Matches
675	Curtis Tilt	jm JAM	DF	Wigan Athletic	30	1991	26	25	2,238	24.9	0.04	0.00	0.04	0.04	0.00	0.00	0.32	0.00	0.04	0.00	0.04	0.04	0.04	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
676	Jonathan Tomkinson	us USA	DF	Norwich City	20	2002	1	1	90	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Matches
677	Conor Townsend	eng ENG	DF,MF	West Brom	29	1993	46	44	3,905	43.4	0.07	0.07	0.14	0.07	0.00	0.00	0.07	0.00	0.07	0.07	0.14	0.07	0.14	Matches
