Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
456	Tim Krul	nl NED	GK	Norwich City	32	1988	36	3,189	89	77.0	35.4	1.02	89	0.99	0.00		0.00	2.14	1.67	0.65	1.02	+1.02	+0.73	Matches
457	Freddie Ladapo	eng ENG	FW	Rotherham	27	1993	42	2,101	50	50.7	23.3	0.99	76	0.21	0.82	19	0.13	0.88	1.07	1.46	-0.39	-0.39	-0.08	Matches
458	Henri Lansbury	eng ENG	MF	Bristol City	29	1990	16	948	59	22.9	10.5	1.14	64	0.00	0.38	44	0.10	0.38	0.76	2.00	-1.24	-1.23	-0.98	Matches
459	Joël Latibeaudière	jm JAM	DF	Swansea City	20	2000	8	419	52	10.1	4.7	0.85	77	0.43	0.85	28	5.32	1.50	0.64	0.85	-0.21	-0.21	-0.65	Matches
460	Josh Laurent	eng ENG	MF	Reading	25	1995	45	3,995	89	96.5	44.4	1.01	89	0.92	0.00		0.00	1.49	1.31	1.22	0.09	+0.09	-2.39	Matches
461	Tom Lawrence	wls WAL	MF,FW	Derby County	26	1994	23	1,663	72	40.2	18.5	1.03	82	0.49	0.22	28	0.05	0.52	0.76	1.51	-0.76	-0.76	-0.47	Matches
462	Achraf Lazaar	ma MAR	DF	Watford	28	1992	5	224	45	5.4	2.5	0.80	86	0.40	1.20	18	4.40	1.80	1.60	0.40	1.20	+1.21	+0.52	Matches
463	Ryan Ledson	eng ENG	MF	Preston	22	1997	36	2,690	75	65.0	29.9	1.04	83	0.64	0.17	22	0.00	1.47	1.27	1.17	0.10	+0.10	+0.72	Matches
464	Elliot Lee	eng ENG	FW,MF	Luton Town	25	1994	12	621	52	15.0	6.9	1.16	66	0.00	0.58	23	0.72	1.25	0.58	1.30	-0.72	-0.72	-0.57	Matches
465	Tom Lees	eng ENG	DF	Sheffield Weds	29	1990	38	3,316	87	80.1	36.8	1.03	87	0.95	0.00		0.00	1.00	0.92	1.36	-0.43	-0.43	+0.11	Matches
466	Lewis Leigh	eng ENG	MF	Preston	16	2003	0					0			0		1							Matches
467	Jonathan Leko	eng ENG	FW,MF	Birmingham City	21	1999	34	1,599	47	38.6	17.8	0.84	73	0.11	1.07	26	0.45	1.03	0.96	1.29	-0.34	-0.34	+0.30	Matches
468	Darragh Lenihan	ie IRL	DF	Blackburn	26	1994	41	3,635	89	87.8	40.4	1.01	89	0.99	0.00		0.00	1.29	1.49	1.14	0.35	+0.35	+0.88	Matches
469	Ryan Leonard	eng ENG	MF,DF	Millwall	28	1992	26	2,158	83	52.1	24.0	1.00	89	0.92	0.08	15	0.08	1.31	0.88	0.92	-0.04	-0.04	+0.14	Matches
470	Jefferson Lerma	co COL	MF	Bournemouth	25	1994	42	3,342	80	80.7	37.1	1.08	82	0.78	0.05	25	0.03	1.66	1.64	1.11	0.54	+0.54	-0.25	Matches
471	Jayson Leutwiler	ca CAN	GK	Huddersfield	31	1989	0					0			0		5							Matches
472	Jamie Lindsay	sct SCO	MF	Rotherham	24	1995	35	2,324	66	56.1	25.8	1.09	76	0.39	0.27	30	0.12	0.97	1.05	1.32	-0.27	-0.27	+0.17	Matches
473	Liam Lindsay	sct SCO	DF	Stoke City	24	1995	0					0			0		8							Matches
474	Liam Lindsay	sct SCO	DF	Preston	24	1995	13	1,119	86	27.0	12.4	1.05	86	0.89	0.00		0.08	1.46	1.05	1.21	-0.16	-0.16	-0.01	Matches
475	Malachi Linton	eng ENG	FW	Wycombe	19	2000	0					0			0		1							Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
476	Tom Lockyer	wls WAL	DF	Luton Town	25	1994	20	1,509	75	36.4	16.8	1.07	83	0.83	0.12	11	0.36	1.25	0.77	1.01	-0.24	-0.24	0.00	Matches
477	Joe Lolley	eng ENG	MF,FW	Nottingham	27	1992	28	1,488	53	35.9	16.5	0.97	75	0.48	0.73	24	0.42	1.00	0.79	1.09	-0.30	-0.30	-0.20	Matches
478	Andy Lonergan	ie IRL	GK	Stoke City	36	1983	0					0			0		7							Matches
479	Shane Long	ie IRL	FW	Bournemouth	33	1987	11	458	42	11.1	5.1	0.78	81	0.39	1.37	19	0.78	1.17	1.57	1.18	0.39	+0.39	-0.22	Matches
480	Jamal Lowe	jm JAM	FW	Swansea City	26	1994	46	3,436	75	83.0	38.2	1.10	80	0.34	0.10	21	0.00	1.71	1.28	0.79	0.50	+0.50	+0.75	Matches
481	Kazenga LuaLua	cd COD	MF,FW	Luton Town	29	1990	23	770	33	18.6	8.6	0.58	74	0.23	2.09	22	1.51	1.26	1.28	0.93	0.35	+0.35	+0.72	Matches
482	Kilian Ludewig	de GER	MF	Barnsley	20	2000	4	310	78	7.5	3.4	0.88	90	0.88	0.29	40	0.00	0.25	0.29	0.88	-0.59	-0.58	-0.82	Matches
483	Joe Lumley	eng ENG	GK	QPR	25	1995	5	391	78	9.4	4.3	0.93	90	0.93	0.23	31	4.19	2.40	1.86	0.70	1.16	+1.15	+1.22	Matches
484	Massimo Luongo	au AUS	MF	Sheffield Weds	27	1992	12	828	69	20.0	9.2	1.09	81	0.76	0.22	12	0.11	1.42	0.76	0.87	-0.11	-0.11	+0.43	Matches
485	Brad Lyons	nir NIR	MF	Blackburn	23	1997	0					0			0		1							Matches
486	Lewis Macari	eng ENG	DF	Stoke City	18	2002	0					0			0		1							Matches
487	Angus MacDonald	eng ENG	DF	Rotherham	27	1992	39	3,121	80	75.4	34.7	1.04	86	0.92	0.09	4	0.09	0.87	0.92	1.41	-0.49	-0.49	-0.58	Matches
488	Cornell MacDonald	eng ENG	DF	Derby County	18	2001	7	204	29	4.9	2.3	0.43	83	0.00	2.61	20	6.96	1.43	0.43	2.17	-1.74	-1.76	-1.35	Matches
489	Shaun MacDonald	wls WAL	MF	Rotherham	32	1988	19	1,111	58	26.8	12.3	1.22	72	0.33	0.33	10	1.22	1.16	0.49	1.46	-0.98	-0.97	-0.85	Matches
490	Tyler Magloire	eng ENG	DF	Blackburn	21	1998	0					0			0		1							Matches
491	Seán Maguire	ie IRL	FW	Preston	26	1994	29	1,362	47	32.9	15.1	0.99	76	0.26	0.93	16	0.40	1.41	1.26	1.32	-0.07	-0.07	+0.13	Matches
492	Connor Mahoney	eng ENG	MF	Millwall	23	1997	14	568	41	13.7	6.3	0.63	79	0.00	1.59	25	0.95	1.14	1.11	1.59	-0.48	-0.48	-0.42	Matches
493	Connor Malley	eng ENG	MF	Middlesbrough	20	2000	3	114	38	2.8	1.3	0.00		0.00	2.31	38	1.54	2.00	1.54	0.77	0.77	+0.79	+0.77	Matches
494	Dan Malone	wls WAL	MF	Stoke City	18	2002	0					0			0		4							Matches
495	Scott Malone	eng ENG	MF	Millwall	29	1991	41	3,366	82	81.3	37.4	0.99	88	0.80	0.11	31	0.05	1.32	1.04	1.20	-0.16	-0.16	-0.28	Matches
496	Ryan Manning	ie IRL	MF,DF	Swansea City	24	1996	17	1,083	64	26.2	12.0	0.92	85	0.58	0.50	25	1.92	1.50	1.33	0.83	0.50	+0.50	+0.17	Matches
497	Emiliano Marcondes	dk DEN	MF	Brentford	25	1995	31	1,347	43	32.5	15.0	0.80	80	0.33	1.27	20	0.27	2.09	1.87	0.73	1.13	+1.14	+0.49	Matches
498	Adrian Mariappa	jm JAM	DF	Bristol City	33	1986	25	1,751	70	42.3	19.5	0.97	82	0.72	0.31	32	0.51	0.88	0.92	1.49	-0.56	-0.57	-0.15	Matches
499	Marko Maroši	sk SVK	GK	Coventry City	26	1993	20	1,799	90	43.5	20.0	1.00	90	0.95	0.00		0.75	0.95	1.25	1.85	-0.60	-0.60	-0.60	Matches
500	Jack Marriott	eng ENG	FW	Sheffield Weds	25	1994	12	388	32	9.4	4.3	0.93	73	0.00	1.86	12	0.47	0.58	0.23	2.79	-2.56	-2.55	-2.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
501	Jack Marriott	eng ENG	FW	Derby County	25	1994	4	201	50	4.9	2.2	1.36	66	0.45	0.45	3	0.00	0.75	0.45	2.73	-2.27	-2.24	-1.85	Matches
502	David Marshall	sct SCO	GK	Derby County	35	1985	33	2,921	89	70.6	32.5	1.02	89	0.98	0.00		0.18	1.03	0.77	1.23	-0.46	-0.46	+0.05	Matches
503	Chris Martin	sct SCO	FW	Bristol City	31	1988	26	1,835	71	44.3	20.4	0.98	85	0.44	0.29	24	0.00	1.50	1.03	0.98	0.05	+0.05	+0.95	Matches
504	Josh Martin	eng ENG	MF	Norwich City	18	2001	9	451	50	10.9	5.0	1.20	69	0.00	0.60	13	2.00	2.11	2.40	1.20	1.20	+1.20	+0.39	Matches
505	Bruno Martins Indi	nl NED	DF	Stoke City	28	1992	2	169	85	4.1	1.9	1.05	85	0.53	0.00		0.00	0.50	0.00	0.53	-0.53	-0.53	-0.51	Matches
506	Adam Masina	ma MAR	DF	Watford	26	1994	25	1,927	77	46.5	21.4	0.98	87	0.84	0.19	23	0.05	2.28	1.59	0.51	1.07	+1.07	+0.67	Matches
507	Brandon Mason	eng ENG	DF,MF	Coventry City	22	1997	0					0			0		1							Matches
508	Han-Noah Massengo	fr FRA	MF	Bristol City	19	2001	27	1,510	56	36.5	16.8	1.07	80	0.65	0.54	8	0.77	0.67	0.83	2.20	-1.37	-1.37	-1.41	Matches
509	Conor Masterson	ie IRL	DF	QPR	21	1998	4	330	83	8.0	3.7	0.81	90	0.81	0.27	60	4.86	1.75	1.89	1.89	0.00	0.00	-0.05	Matches
510	Rabbi Matondo	wls WAL	MF,FW	Stoke City	19	2000	10	534	53	12.9	5.9	0.85	85	0.17	0.85	22	1.36	0.60	1.36	1.69	-0.34	-0.34	-0.34	Matches
511	Joe Mattock	eng ENG	DF,MF	Rotherham	30	1990	14	910	65	22.0	10.1	1.19	74	0.79	0.20	11	0.20	0.71	0.99	1.58	-0.59	-0.59	-0.31	Matches
512	Alfie Mawson	eng ENG	DF	Bristol City	26	1994	11	957	87	23.1	10.6	1.04	87	0.94	0.00		0.09	1.45	1.32	1.13	0.19	+0.19	+0.87	Matches
513	Loïc Mbe Soh	fr FRA	DF	Nottingham	19	2001	7	460	66	11.1	5.1	0.98	90	0.98	0.39	5	6.86	0.71	1.18	1.18	0.00	0.00	+0.20	Matches
514	Isaac Mbenza	be BEL	FW,MF	Huddersfield	24	1996	36	2,319	64	56.0	25.8	1.09	74	0.19	0.31	29	0.12	1.06	1.09	1.59	-0.50	-0.50	-0.11	Matches
515	Bryan Mbeumo	cm CMR	FW,MF	Brentford	20	1999	44	3,072	70	74.2	34.1	1.09	78	0.29	0.21	26	0.00	1.85	1.61	0.91	0.70	+0.70	-0.39	Matches
516	Reece McAlear	sct SCO	MF	Norwich City	18	2002	1	1	1	0.0	0.0	0		0	1	1	4	1.00	0	0	0	0.00	-0.85	Matches
517	Connor McBride	sct SCO	FW,MF	Blackburn	19	2001	0					0			0		1							Matches
518	Sam McCallum	eng ENG	MF,DF	Coventry City	19	2000	41	3,332	81	80.5	37.0	1.00	88	0.86	0.11	16	0.03	1.22	1.05	1.19	-0.14	-0.14	+0.64	Matches
519	Jason McCarthy	eng ENG	DF,MF	Wycombe	24	1995	24	1,952	81	47.1	21.7	1.01	88	0.92	0.09	9	0.69	1.04	1.01	1.57	-0.55	-0.55	+0.19	Matches
520	James McClean	ie IRL	MF,FW	Stoke City	31	1989	24	1,605	67	38.8	17.8	0.96	86	0.67	0.39	20	0.06	1.46	1.07	0.90	0.17	+0.17	+0.35	Matches
521	Garath McCleary	jm JAM	MF,FW	Wycombe	33	1987	32	1,848	58	44.6	20.5	0.98	80	0.34	0.59	20	0.20	1.00	1.07	1.46	-0.39	-0.39	+0.47	Matches
522	Jon McCracken	sct SCO	GK	Norwich City	20	2000	0					0			0		1							Matches
523	Kyle McFadzean	sct SCO	DF	Coventry City	33	1987	38	3,291	87	79.5	36.6	1.01	88	0.96	0.03	31	0.08	1.21	1.09	1.23	-0.14	-0.14	+0.61	Matches
524	Michael McGovern	nir NIR	GK	Norwich City	36	1984	10	816	82	19.7	9.1	0.99	85	0.88	0.11	51	1.32	2.00	1.43	1.21	0.22	+0.22	-0.78	Matches
525	Riley McGree	au AUS	MF	Birmingham City	21	1998	15	735	49	17.8	8.2	0.98	69	0.12	0.85	26	2.56	1.07	0.37	1.59	-1.22	-1.22	-0.85	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
526	Tom McIntyre	sct SCO	DF	Reading	21	1998	26	1,565	60	37.8	17.4	0.92	90	0.92	0.57	13	0.46	1.77	1.26	1.09	0.17	+0.17	0.00	Matches
527	Scott McKenna	sct SCO	DF	Nottingham	23	1996	24	2,115	88	51.1	23.5	1.02	88	0.98	0.00		0.09	1.13	0.85	1.02	-0.17	-0.17	+0.01	Matches
528	Kenny McLean	sct SCO	MF	Norwich City	28	1992	38	2,718	72	65.7	30.2	0.99	87	0.83	0.26	14	0.10	2.18	1.75	0.73	1.03	+1.03	+0.52	Matches
529	Paddy McNair	nir NIR	DF	Middlesbrough	25	1995	46	4,087	89	98.7	45.4	1.01	89	0.95	0.00		0.00	1.39	1.21	1.17	0.04	+0.04	+0.04	Matches
530	Dan McNamara	ie IRL	MF	Millwall	21	1998	16	1,238	77	29.9	13.8	1.09	81	0.51	0.07	18	0.65	1.25	0.94	1.16	-0.22	-0.22	-0.16	Matches
531	Agus Medina	es ESP	DF,MF	Birmingham City	25	1994	0					0			0		2							Matches
532	Anis Mehmeti	al ALB	MF	Wycombe	19	2001	29	1,495	52	36.1	16.6	1.08	73	0.30	0.66	17	0.72	1.07	1.14	1.08	0.06	+0.06	+1.12	Matches
533	Yakou Méïte	ci CIV	MF,FW	Reading	24	1996	25	1,679	67	40.6	18.7	1.02	81	0.43	0.32	24	0.00	1.60	1.50	1.02	0.48	+0.48	+0.52	Matches
534	Nahum Melvin-Lambert	lc LCA	FW	Reading	17	2002	0					0			0		5							Matches
535	Nathaniel Mendez-Laing	gt GUA	MF,FW	Middlesbrough	28	1992	9	297	33	7.2	3.3	0.61	69	0.00	2.12	23	1.21	1.11	1.21	1.21	0.00	0.00	-0.05	Matches
536	Teden Mengi	eng ENG	DF	Derby County	18	2002	9	669	74	16.2	7.4	0.95	88	0.81	0.27	25	0.68	0.89	0.54	1.49	-0.95	-0.94	-0.55	Matches
537	Chris Mepham	wls WAL	DF	Bournemouth	22	1997	24	1,901	79	45.9	21.1	0.95	89	0.90	0.19	28	0.71	1.42	1.47	1.04	0.43	+0.43	-0.30	Matches
538	Alex Mighten	eng ENG	MF	Nottingham	18	2002	24	1,197	50	28.9	13.3	0.98	80	0.38	0.83	15	0.98	0.96	0.98	0.83	0.15	+0.15	+0.46	Matches
539	Amari Miller	eng ENG	MF	Birmingham City	17	2002	5	189	38	4.6	2.1	0.95	84	0.48	1.43	7	0.48	1.40	1.43	3.81	-2.38	-2.38	-1.95	Matches
540	George Miller	eng ENG	FW	Barnsley	21	1998	5	85	17	2.1	0.9	0.00		0.00	5.56	17	12.2	1.80	2.22	1.11	1.11	+1.06	+0.90	Matches
541	Mickel Miller	eng ENG	MF,FW	Rotherham	24	1995	9	531	59	12.8	5.9	1.02	77	0.34	0.51	23	1.36	0.56	0.85	0.51	0.34	+0.34	+0.79	Matches
542	Billy Mitchell	eng ENG	MF	Millwall	20	2000	16	835	52	20.2	9.3	1.08	75	0.43	0.65	15	0.22	1.63	1.29	1.51	-0.22	-0.22	-0.13	Matches
543	Jayden Mitchell-Lawson	eng ENG	FW,MF	Derby County	20	1999	1	1	1	0.0	0.0	0		0	1	1	4	3.00	0	0	0	0.00	+0.48	Matches
544	Ali Mohammed	so SOM	DF	Barnsley	20	1999	0					0			0		3							Matches
545	Jayson Molumby	ie IRL	MF	Preston	20	1999	15	676	45	16.3	7.5	0.93	80	0.27	1.07	15	1.07	1.13	0.67	1.60	-0.93	-0.93	-0.93	Matches
546	George Moncur	eng ENG	MF,FW	Luton Town	26	1993	21	819	39	19.8	9.1	1.10	66	0.00	1.21	14	2.20	1.00	1.54	1.32	0.22	+0.22	+0.57	Matches
547	Jasper Moon	eng ENG	MF	Barnsley	19	2000	3	115	38	2.8	1.3	0.77	66	0.00	1.54	25	13.8	1.33	1.54	2.31	-0.77	-0.78	-0.98	Matches
548	Kieffer Moore	wls WAL	FW	Cardiff City	27	1992	42	3,409	81	82.3	37.9	1.06	84	0.69	0.05	26	0.00	1.55	1.40	0.95	0.45	+0.45	+0.45	Matches
549	Liam Moore	jm JAM	DF	Reading	27	1993	32	2,785	87	67.3	30.9	1.00	89	0.94	0.03	14	0.06	1.63	1.42	1.04	0.39	+0.39	+0.65	Matches
550	Taylor Moore	eng ENG	DF	Bristol City	23	1997	22	1,368	62	33.0	15.2	1.05	81	0.79	0.39	11	0.92	1.36	0.79	1.51	-0.72	-0.72	-0.37	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
551	Joe Morrell	wls WAL	MF	Luton Town	23	1997	10	452	45	10.9	5.0	1.00	66	0.20	1.00	24	4.40	1.40	0.40	1.00	-0.60	-0.60	-0.40	Matches
552	Carlton Morris	eng ENG	MF,FW	Barnsley	24	1995	23	1,081	47	26.1	12.0	0.50	73	0.17	1.42	38	0.00	1.80	1.83	0.83	1.00	+1.00	+1.12	Matches
553	Jordan Morris	us USA	FW,MF	Swansea City	25	1994	4	93	23	2.2	1.0	0.00		0.00	4.00	23	1.00	2.25	1.00	3.00	-2.00	-1.94	-2.36	Matches
554	Michael Morrison	eng ENG	DF	Reading	32	1988	35	3,043	87	73.5	33.8	1.04	87	0.98	0.00		0.00	1.66	1.39	1.09	0.30	+0.30	+0.46	Matches
555	Sean Morrison	eng ENG	DF	Cardiff City	29	1991	38	3,292	87	79.5	36.6	1.01	88	0.98	0.03	33	0.00	1.61	1.48	0.87	0.60	+0.60	+1.13	Matches
556	Sam Morsy	eg EGY	MF	Middlesbrough	28	1991	31	2,336	75	56.4	26.0	1.12	80	0.77	0.08	14	0.15	1.55	1.35	1.23	0.12	+0.12	+0.17	Matches
557	James Morton	eng ENG	MF	Bristol City	20	1999	0					0			0		1							Matches
558	Louis Moult	eng ENG	FW	Preston	28	1992	0					0			0		2							Matches
559	Alex Mowatt	eng ENG	MF	Barnsley	25	1995	44	3,831	87	92.5	42.6	1.03	87	0.77	0.00		0.00	1.70	1.17	1.06	0.12	+0.12	-0.76	Matches
560	Hayden Muller	eng ENG	DF,MF	Millwall	18	2002	2	21	11	0.5	0.2	0.00		0.00	10.0	11	30.0	1.50	0.00	0.00	0.00	0.00	+0.11	Matches
561	Bali Mumba	eng ENG	DF	Norwich City	18	2001	4	116	29	2.8	1.3	0.77	90	0.77	2.31	9	7.69	2.50	1.54	0.77	0.77	+0.78	-0.07	Matches
562	Josh Murphy	eng ENG	FW,MF	Cardiff City	25	1995	32	1,132	35	27.3	12.6	0.95	64	0.00	1.59	18	0.79	1.28	1.98	0.79	1.19	+1.19	+1.13	Matches
563	Glenn Murray	eng ENG	FW	Watford	36	1983	5	113	23	2.7	1.3	0.77	57	0.00	3.08	14	3.08	1.60	0.00	0.00	0.00	0.00	-0.74	Matches
564	Glenn Murray	eng ENG	FW	Nottingham	36	1983	16	723	45	17.5	8.0	1.00	77	0.38	1.00	13	0.50	1.25	1.00	0.50	0.50	+0.50	+0.81	Matches
565	Admiral Muskwe	zw ZIM	FW,MF	Wycombe	21	1998	17	1,068	63	25.8	11.9	1.09	80	0.17	0.34	8	0.42	1.47	1.26	1.18	0.08	+0.08	+0.99	Matches
566	Ádám Nagy	hu HUN	MF	Bristol City	25	1995	31	2,130	69	51.4	23.7	1.05	81	0.55	0.25	19	0.21	1.06	1.01	1.31	-0.30	-0.30	+0.38	Matches
567	Kal Naismith	sct SCO	DF,MF	Luton Town	28	1992	22	1,602	73	38.7	17.8	0.96	88	0.84	0.28	20	0.06	1.45	1.07	1.12	-0.06	-0.06	+0.30	Matches
568	Kyle Naughton	eng ENG	DF	Swansea City	31	1988	30	2,375	79	57.4	26.4	1.14	79	0.68	0.00		0.42	1.70	1.10	0.80	0.30	+0.30	-0.16	Matches
569	Marc Navarro	es ESP	DF	Watford	25	1995	6	222	37	5.4	2.5	0.80	90	0.80	1.60	11	6.40	2.00	1.20	0.80	0.40	+0.41	-0.33	Matches
570	Curtis Nelson	eng ENG	DF	Cardiff City	27	1993	44	3,941	90	95.2	43.8	1.00	90	0.98	0.00		0.00	1.45	1.48	1.10	0.39	+0.39	+0.39	Matches
571	Perry Ng	eng ENG	MF,DF	Cardiff City	24	1996	19	1,640	86	39.6	18.2	1.04	86	0.88	0.00		0.11	1.84	1.87	0.88	0.99	+0.99	+1.02	Matches
572	Jeremy Ngakia		DF,MF	Watford	19	2000	25	1,602	64	38.7	17.8	1.01	81	0.56	0.39	19	0.79	1.92	0.96	0.62	0.34	+0.34	-0.62	Matches
573	Blondy Nna Noukeu	cm CMR	GK	Stoke City	19	2001	0					0			0		13							Matches
574	Sam Nombe	eng ENG	FW	Luton Town	21	1998	11	182	17	4.4	2.0	0.50	45	0.00	5.00	14	10.0	1.09	0.50	2.00	-1.50	-1.48	-1.30	Matches
575	Rhys Norrington-Davies	wls WAL	DF,MF	Luton Town	21	1999	18	1,428	79	34.5	15.9	1.01	85	0.88	0.13	31	0.06	1.39	0.94	1.13	-0.19	-0.19	+0.08	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
576	Rhys Norrington-Davies	wls WAL	DF,MF	Stoke City	21	1999	20	1,671	84	40.4	18.6	1.08	84	0.86	0.00		0.00	1.05	1.13	1.24	-0.11	-0.11	-0.11	Matches
577	Christian Norton	wls WAL	FW	Stoke City	19	2001	6	150	25	3.6	1.7	1.18	59	0.00	2.35	8	4.71	1.33	0.00	0.59	-0.59	-0.60	-0.58	Matches
578	Ryan Nyambe	na NAM	DF	Blackburn	22	1997	38	2,985	79	72.1	33.2	0.99	86	0.78	0.15	28	0.15	1.21	1.30	1.27	0.03	+0.03	-0.75	Matches
579	Ørjan Nyland	no NOR	GK	Norwich City	29	1990	0					0			0		11							Matches
580	Christian Nørgaard	dk DEN	MF,DF	Brentford	26	1994	17	1,301	77	31.4	14.5	1.03	84	0.83	0.14	19	0.14	1.56	1.59	0.55	1.03	+1.04	+0.34	Matches
581	Lewis O'Brien	eng ENG	MF	Huddersfield	21	1998	42	3,512	84	84.8	39.0	1.00	88	0.92	0.08	26	0.00	1.07	1.15	1.62	-0.46	-0.46	-0.03	Matches
582	Callum O'Dowda	ie IRL	MF	Bristol City	25	1995	19	1,325	70	32.0	14.7	0.95	87	0.75	0.34	21	0.14	1.32	0.68	1.16	-0.48	-0.48	0.00	Matches
583	Callum O'Hare	eng ENG	MF,FW	Coventry City	22	1998	46	3,587	78	86.6	39.9	1.00	86	0.65	0.15	21	0.00	1.20	1.10	1.38	-0.28	-0.28	-0.11	Matches
584	Max O'Leary	ie IRL	GK	Bristol City	23	1996	3	270	90	6.5	3.0	1.00	90	1.00	0.00		14.3	0.67	1.00	2.00	-1.00	-1.00	-0.56	Matches
585	Adam O'Reilly	ie IRL	MF	Preston	19	2001	0					0			0		10							Matches
586	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	20	2000	16	439	27	10.6	4.9	0.61	82	0.20	2.65	15	3.27	1.81	0.82	1.02	-0.20	-0.21	-0.18	Matches
587	John Obi Mikel	ng NGA	MF	Stoke City	33	1987	39	3,203	82	77.4	35.6	0.98	89	0.93	0.11	24	0.00	1.23	1.18	1.29	-0.11	-0.11	-0.30	Matches
588	Jordan Obita	ug UGA	DF	Wycombe	26	1993	9	636	71	15.4	7.1	0.99	87	0.85	0.28	15	0.56	1.22	0.42	1.13	-0.70	-0.71	-0.07	Matches
589	Moses Odubajo	eng ENG	DF,MF	Sheffield Weds	27	1993	18	1,428	79	34.5	15.9	0.94	89	0.82	0.19	33	0.13	1.00	0.69	1.19	-0.50	-0.50	-0.07	Matches
590	Clarke Oduor	ke KEN	MF	Barnsley	21	1999	11	558	51	13.5	6.2	0.81	75	0.48	0.97	30	5.32	1.09	1.45	1.77	-0.32	-0.32	-0.57	Matches
591	Nnamdi Ofoborh	ng NGA	MF	Wycombe	20	1999	8	319	40	7.7	3.5	0.86	82	0.57	1.43	15	1.14	0.50	0.00	1.43	-1.43	-1.41	-0.82	Matches
592	Nnamdi Ofoborh	ng NGA	MF	Bournemouth	20	1999	3	3	1	0.1	0.0	0		0	3	1	13	3.00	0	0	0	0.00	-0.59	Matches
593	Chiedozie Ogbene	ie IRL	MF,FW	Rotherham	23	1997	11	609	55	14.7	6.8	0.88	84	0.59	0.74	21	0.59	0.64	0.29	0.88	-0.59	-0.59	-0.29	Matches
594	Sheyi Ojo	eng ENG	MF,FW	Cardiff City	23	1997	41	2,356	57	56.9	26.2	0.95	80	0.23	0.61	23	0.11	1.34	1.49	1.15	0.34	+0.34	-0.06	Matches
595	Mustapha Olagunju	eng ENG	DF	Huddersfield	18	2002	0					0			0		3							Matches
596	Michael Olise	fr FRA	MF	Reading	18	2001	44	3,243	74	78.3	36.0	1.03	82	0.31	0.19	29	0.06	1.50	1.33	1.17	0.17	+0.17	-0.03	Matches
597	Matthew Olosunde	us USA	MF,DF	Rotherham	22	1998	32	1,947	61	47.0	21.6	1.02	74	0.32	0.46	33	0.19	1.00	1.02	1.25	-0.23	-0.23	+0.22	Matches
598	Andrew Omobamidele	ie IRL	DF	Norwich City	18	2002	9	711	79	17.2	7.9	1.01	89	0.89	0.13	1	1.27	1.89	2.41	1.14	1.27	+1.27	+0.50	Matches
599	Tyrese Omotoye	be BEL	FW	Norwich City	17	2002	3	8	3	0.2	0.1	0.00		0.00	30.0	3	90.0	2.00	0.00	0.00	0.00	0.00	-0.85	Matches
600	Jayden Onen	eng ENG	FW,MF	Reading	19	2001	1	11	11	0.3	0.1	0.00		0.00	10.0	11	160.0	0.00	0.00	0.00	0.00	0.00	-0.17	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
601	Fred Onyedinma	eng ENG	MF,FW	Wycombe	23	1996	43	2,476	58	59.8	27.5	0.95	83	0.55	0.62	19	0.11	0.93	0.95	1.56	-0.62	-0.62	+0.09	Matches
602	Bright Osayi-Samuel	ng NGA	MF,FW	QPR	22	1997	21	1,718	82	41.5	19.1	1.05	85	0.63	0.05	25	0.00	1.14	0.89	1.05	-0.16	-0.16	-0.34	Matches
603	Jordi Osei-Tutu	eng ENG	DF	Cardiff City	21	1998	8	557	70	13.5	6.2	0.97	84	0.65	0.32	28	0.32	1.50	0.81	0.81	0.00	0.00	-0.43	Matches
604	Aramide Oteh	eng ENG	FW,MF	QPR	21	1998	0					0			0		3							Matches
