Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
338	Lucas João	ao ANG	FW	Reading	26	1993	34.1	0.09	0.00	0.00	1.06	1.94	0.62	0.03	0.26	0.12			0.00	Matches
339	João Pedro	br BRA	FW	Watford	18	2001	30.5	0.20	0.03	0.03	1.57	1.11	0.46	0.59	0.69	0.69			0.00	Matches
340	Wesley Jobello	fr FRA	FW,MF	Coventry City	26	1994	0.3	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00			0.00	Matches
341	Stefan Johansen	no NOR	MF	QPR	29	1991	19.6	0.20	0.00	0.00	1.53	0.51	0.05	2.50	0.92	0.82			0.00	Matches
342	Viktor Johansson	se SWE	GK	Rotherham	21	1998	20.1	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.10	0.05			0.00	Matches
343	Bradley Johnson	eng ENG	MF	Blackburn	33	1987	23.5	0.30	0.00	0.00	1.96	1.70	0.09	0.47	1.57	0.89			0.00	Matches
344	Daniel Johnson	jm JAM	MF	Preston	27	1992	23.1	0.22	0.00	0.00	1.99	0.56	0.09	1.30	0.65	0.87			0.00	Matches
345	Marvin Johnson	eng ENG	MF	Middlesbrough	29	1990	23.9	0.04	0.00	0.00	1.00	1.80	0.50	7.82	0.63	0.88			0.00	Matches
346	Billy Jones	eng ENG	DF	Rotherham	33	1987	2.6	0.77	0.00	0.00	2.31	0.77	0.00	0.38	0.77	0.77			0.00	Matches
347	Patrick Jones	wls WAL	FW	Huddersfield	17	2003	0.6	0.00	0.00	0.00	1.67	1.67	0.00	3.33	0.00	3.33			0.00	Matches
348	Florian Jozefzoon	sr SUR	MF,FW	Rotherham	29	1991	10.4	0.00	0.00	0.00	0.96	0.67	0.38	5.00	0.67	0.19			0.00	Matches
349	Kamil Jóźwiak	pl POL	MF,FW	Derby County	22	1998	29.8	0.20	0.00	0.00	1.17	1.85	0.17	1.98	0.27	1.17			0.00	Matches
350	Mads Juel Andersen	dk DEN	DF	Barnsley	22	1997	45.7	0.22	0.02	0.02	1.66	0.63	0.09	0.22	2.43	1.12			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
351	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	31	1989	27.7	0.07	0.00	0.00	2.92	2.06	0.76	0.58	0.25	0.32			0.00	Matches
352	Christian Kabasele	be BEL	DF	Watford	29	1991	18.9	0.11	0.00	0.00	0.69	1.01	0.00	0.00	0.90	0.58			0.00	Matches
353	Elias Kachunga	cd COD	FW,MF	Sheffield Weds	28	1992	10.6	0.19	0.00	0.00	2.45	2.83	0.57	0.94	0.57	0.85			0.00	Matches
354	Adan Kai George	eng ENG	FW	Birmingham City	18	2002	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00			0.00	Matches
355	Osman Kakay	sl SLE	DF,MF	QPR	22	1997	23.4	0.17	0.00	0.00	1.07	0.68	0.00	3.12	1.03	0.98			0.00	Matches
356	Tomáš Kalas	cz CZE	DF	Bristol City	27	1993	37.6	0.00	0.00	0.00	0.24	1.04	0.03	0.19	1.89	0.53			0.00	Matches
357	Thomas Kaminski	be BEL	GK	Blackburn	27	1992	43.0	0.09	0.00	0.00	0.09	0.12	0.00	0.00	0.00	0.05			0.00	Matches
358	Herbie Kane	eng ENG	MF	Barnsley	21	1998	10.2	0.10	0.00	0.00	1.18	1.47	0.00	4.02	1.37	1.47			0.00	Matches
359	Todd Kane	eng ENG	MF,DF	QPR	26	1993	24.3	0.33	0.04	0.04	0.62	0.49	0.04	4.98	0.86	0.66			0.00	Matches
360	Scott Kashket	eng ENG	FW,MF	Wycombe	24	1996	17.3	0.23	0.00	0.00	1.21	1.85	0.75	0.81	0.12	0.58			0.00	Matches
361	Gervane Kastaneer	cw CUW	FW,MF	Coventry City	24	1996	0.2	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00			0.00	Matches
362	Colin Kazim-Richards	tr TUR	FW	Derby County	33	1986	30.4	0.23	0.00	0.00	2.11	1.18	0.89	0.39	0.16	0.53			0.00	Matches
363	Neeskens Kebano	cd COD	MF,FW	Middlesbrough	28	1992	13.5	0.07	0.00	0.00	0.81	2.07	0.52	5.41	0.96	0.81			0.00	Matches
364	Liam Kelly	sct SCO	MF	Coventry City	30	1990	18.1	0.11	0.00	0.00	1.49	1.44	0.00	0.72	1.60	1.38			0.00	Matches
365	Lloyd Kelly	eng ENG	DF	Bournemouth	21	1998	33.8	0.15	0.00	0.00	1.04	1.04	0.03	1.80	0.86	0.80			0.00	Matches
366	Charlie Kelman	us USA	FW	QPR	18	2001	1.7	0.00	0.00	0.00	0.59	0.59	0.00	0.00	0.00	0.00			0.00	Matches
367	Richard Keogh	ie IRL	DF	Huddersfield	33	1986	20.2	0.05	0.00	0.00	0.40	0.35	0.00	0.05	1.14	0.45			0.00	Matches
368	Maikel Kieftenbeld	nl NED	MF	Millwall	30	1990	8.2	0.24	0.00	0.00	1.95	0.85	0.12	0.49	1.71	1.83			0.00	Matches
369	Maikel Kieftenbeld	nl NED	MF	Birmingham City	30	1990	8.5	0.12	0.00	0.00	1.88	1.18	0.00	0.24	2.71	1.29			0.00	Matches
370	Gavin Kilkenny	ie IRL	MF	Bournemouth	20	2000	0.0	0	0	0	0	0	0	0	0	1			0	Matches
371	Joshua King	no NOR	FW	Bournemouth	28	1992	6.5	0.00	0.00	0.00	1.23	0.62	0.62	1.08	0.00	0.31			0.00	Matches
372	Liam Kitching	eng ENG	DF	Barnsley	20	1999	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
373	Jason Knight	ie IRL	MF	Derby County	19	2001	39.8	0.13	0.00	0.00	1.31	2.36	0.08	1.31	1.03	1.03			0.00	Matches
374	Josh Knight	eng ENG	DF,MF	Wycombe	22	1997	35.9	0.17	0.03	0.00	0.84	1.23	0.00	0.19	2.06	0.86			0.00	Matches
375	Anthony Knockaert	fr FRA	MF	Nottingham	28	1991	27.1	0.26	0.04	0.04	1.81	1.40	0.11	7.82	1.18	0.66			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
376	Josh Koroma	sl SLE	FW,MF	Huddersfield	21	1998	18.0	0.11	0.00	0.00	1.11	1.11	0.72	1.83	0.17	0.67			0.00	Matches
377	Filip Krovinović	hr CRO	MF	Nottingham	24	1995	17.5	0.11	0.00	0.00	0.69	1.94	0.11	1.83	0.97	0.74			0.00	Matches
378	Tim Krul	nl NED	GK	Norwich City	32	1988	35.4	0.06	0.00	0.00	0.00	0.25	0.00	0.00	0.03	0.06			0.00	Matches
379	Freddie Ladapo	eng ENG	FW	Rotherham	27	1993	23.3	0.00	0.00	0.00	2.15	1.07	0.56	0.60	0.34	0.21			0.00	Matches
380	Henri Lansbury	eng ENG	MF	Bristol City	29	1990	10.5	0.48	0.10	0.00	2.86	1.33	0.00	1.52	2.00	1.43			0.00	Matches
381	Joël Latibeaudière	jm JAM	DF	Swansea City	20	2000	4.7	0.00	0.00	0.00	1.06	0.64	0.00	0.00	3.40	1.06			0.21	Matches
382	Josh Laurent	eng ENG	MF	Reading	25	1995	44.4	0.09	0.00	0.00	1.28	0.70	0.07	0.41	1.51	1.35			0.00	Matches
383	Tom Lawrence	wls WAL	MF,FW	Derby County	26	1994	18.5	0.05	0.00	0.00	1.35	1.08	0.05	3.08	0.54	1.03			0.00	Matches
384	Achraf Lazaar	ma MAR	DF	Watford	28	1992	2.5	0.00	0.00	0.00	2.00	0.40	0.00	3.60	1.20	3.20			0.00	Matches
385	Ryan Ledson	eng ENG	MF	Preston	22	1997	29.9	0.33	0.00	0.00	1.67	1.44	0.03	4.52	1.57	1.91			0.00	Matches
386	Elliot Lee	eng ENG	FW,MF	Luton Town	25	1994	6.9	0.00	0.00	0.00	0.87	1.30	0.14	0.72	0.87	0.72			0.00	Matches
387	Tom Lees	eng ENG	DF	Sheffield Weds	29	1990	36.8	0.05	0.03	0.00	1.06	0.63	0.14	0.03	1.85	0.87			0.03	Matches
388	Jonathan Leko	eng ENG	FW,MF	Birmingham City	21	1999	17.8	0.22	0.00	0.00	2.42	1.07	1.01	1.52	0.34	0.39			0.00	Matches
389	Darragh Lenihan	ie IRL	DF	Blackburn	26	1994	40.4	0.20	0.02	0.00	1.39	0.92	0.07	0.30	1.68	0.67			0.02	Matches
390	Ryan Leonard	eng ENG	MF,DF	Millwall	28	1992	24.0	0.25	0.00	0.00	1.21	1.58	0.04	1.00	1.83	1.29			0.00	Matches
391	Jefferson Lerma	co COL	MF	Bournemouth	25	1994	37.1	0.30	0.03	0.00	1.48	1.83	0.05	0.30	1.08	0.59			0.00	Matches
392	Jamie Lindsay	sct SCO	MF	Rotherham	24	1995	25.8	0.23	0.00	0.00	1.67	1.55	0.04	1.90	1.40	1.36			0.00	Matches
393	Liam Lindsay	sct SCO	DF	Preston	24	1995	12.4	0.08	0.00	0.00	1.13	0.81	0.00	0.08	2.26	0.81			0.00	Matches
394	Tom Lockyer	wls WAL	DF	Luton Town	25	1994	16.8	0.00	0.06	0.00	0.54	1.07	0.00	0.77	1.61	0.65			0.00	Matches
395	Joe Lolley	eng ENG	MF,FW	Nottingham	27	1992	16.5	0.06	0.00	0.00	1.21	1.58	0.12	3.58	0.67	1.09			0.00	Matches
396	Shane Long	ie IRL	FW	Bournemouth	33	1987	5.1	0.00	0.00	0.00	1.96	1.57	1.18	0.39	0.39	0.39			0.00	Matches
397	Jamal Lowe	jm JAM	FW	Swansea City	26	1994	38.2	0.08	0.00	0.00	2.41	1.70	0.99	1.13	0.26	0.68			0.00	Matches
398	Kazenga LuaLua	cd COD	MF,FW	Luton Town	29	1990	8.6	0.23	0.00	0.00	1.28	2.79	0.47	4.07	0.70	0.70			0.00	Matches
399	Kilian Ludewig	de GER	MF	Barnsley	20	2000	3.4	0.00	0.00	0.00	0.59	1.18	0.00	2.94	1.18	1.76			0.00	Matches
400	Joe Lumley	eng ENG	GK	QPR	25	1995	4.3	0.23	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
401	Massimo Luongo	au AUS	MF	Sheffield Weds	27	1992	9.2	0.54	0.00	0.00	2.17	1.09	0.00	0.33	1.63	2.07			0.00	Matches
402	Angus MacDonald	eng ENG	DF	Rotherham	27	1992	34.7	0.26	0.03	0.00	1.10	0.84	0.03	0.55	1.50	0.58			0.06	Matches
403	Cornell MacDonald	eng ENG	DF	Derby County	18	2001	2.3	0.00	0.00	0.00	0.43	1.74	0.00	1.30	1.30	2.17			0.00	Matches
404	Shaun MacDonald	wls WAL	MF	Rotherham	32	1988	12.3	0.16	0.00	0.00	1.14	0.89	0.00	0.81	1.30	1.38			0.00	Matches
405	Seán Maguire	ie IRL	FW	Preston	26	1994	15.1	0.26	0.00	0.00	1.85	1.99	1.06	0.86	0.26	0.60			0.00	Matches
406	Connor Mahoney	eng ENG	MF	Millwall	23	1997	6.3	0.00	0.00	0.00	0.48	1.75	0.32	7.14	1.27	0.16			0.00	Matches
407	Connor Malley	eng ENG	MF	Middlesbrough	20	2000	1.3	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.77	2.31			0.00	Matches
408	Scott Malone	eng ENG	MF	Millwall	29	1991	37.4	0.08	0.00	0.00	0.70	0.19	0.00	4.97	1.55	1.28			0.00	Matches
409	Ryan Manning	ie IRL	MF,DF	Swansea City	24	1996	12.0	0.17	0.00	0.00	1.33	1.75	0.08	3.17	1.58	1.67			0.00	Matches
410	Emiliano Marcondes	dk DEN	MF	Brentford	25	1995	15.0	0.13	0.00	0.00	1.27	1.47	0.07	2.47	0.53	1.13			0.00	Matches
411	Adrian Mariappa	jm JAM	DF	Bristol City	33	1986	19.5	0.00	0.00	0.00	0.77	0.51	0.05	0.36	1.44	1.08			0.00	Matches
412	Marko Maroši	sk SVK	GK	Coventry City	26	1993	20.0	0.10	0.00	0.00	0.00	0.15	0.00	0.00	0.05	0.00			0.00	Matches
413	Jack Marriott	eng ENG	FW	Sheffield Weds	25	1994	4.3	0.00	0.00	0.00	3.95	0.70	0.00	0.93	0.00	0.00			0.00	Matches
414	Jack Marriott	eng ENG	FW	Derby County	25	1994	2.2	0.00	0.00	0.00	1.82	0.00	0.00	0.45	0.00	0.00			0.00	Matches
415	David Marshall	sct SCO	GK	Derby County	35	1985	32.5	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.03			0.00	Matches
416	Chris Martin	sct SCO	FW	Bristol City	31	1988	20.4	0.10	0.00	0.00	1.32	1.47	0.34	0.34	0.44	0.54			0.00	Matches
417	Josh Martin	eng ENG	MF	Norwich City	18	2001	5.0	0.00	0.00	0.00	1.80	1.00	0.00	1.20	0.60	1.40			0.00	Matches
418	Bruno Martins Indi	nl NED	DF	Stoke City	28	1992	1.9	0.00	0.00	0.00	1.05	1.05	0.00	0.00	1.05	0.53			0.00	Matches
419	Adam Masina	ma MAR	DF	Watford	26	1994	21.4	0.19	0.00	0.00	0.93	0.65	0.00	2.10	1.68	1.12			0.00	Matches
420	Han-Noah Massengo	fr FRA	MF	Bristol City	19	2001	16.8	0.06	0.00	0.00	0.83	3.04	0.06	0.42	1.19	1.25			0.00	Matches
421	Conor Masterson	ie IRL	DF	QPR	21	1998	3.7	0.00	0.00	0.00	0.27	0.27	0.00	0.00	1.08	0.00			0.00	Matches
422	Rabbi Matondo	wls WAL	MF,FW	Stoke City	19	2000	5.9	0.00	0.00	0.00	1.02	1.53	0.00	2.88	0.34	0.68			0.00	Matches
423	Joe Mattock	eng ENG	DF,MF	Rotherham	30	1990	10.1	0.20	0.00	0.00	1.49	1.39	0.00	6.93	1.98	1.49			0.00	Matches
424	Alfie Mawson	eng ENG	DF	Bristol City	26	1994	10.6	0.19	0.00	0.00	1.13	0.47	0.00	0.09	1.60	0.94			0.00	Matches
425	Loïc Mbe Soh	fr FRA	DF	Nottingham	19	2001	5.1	0.00	0.00	0.00	1.37	0.20	0.00	0.00	0.59	0.20			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
426	Isaac Mbenza	be BEL	FW,MF	Huddersfield	24	1996	25.8	0.19	0.00	0.00	0.50	0.66	0.70	4.92	0.43	0.62			0.00	Matches
427	Bryan Mbeumo	cm CMR	FW,MF	Brentford	20	1999	34.1	0.09	0.00	0.00	1.06	1.64	0.35	3.52	0.79	0.62			0.00	Matches
428	Reece McAlear	sct SCO	MF	Norwich City	18	2002	0.0	0	0	0	0	0	0	0	0	0			0	Matches
429	Sam McCallum	eng ENG	MF,DF	Coventry City	19	2000	37.0	0.05	0.00	0.00	0.95	2.46	0.03	3.65	2.24	1.32			0.00	Matches
430	Jason McCarthy	eng ENG	DF,MF	Wycombe	24	1995	21.7	0.14	0.00	0.00	1.06	0.83	0.00	3.32	1.11	0.78			0.09	Matches
431	James McClean	ie IRL	MF,FW	Stoke City	31	1989	17.8	0.39	0.00	0.00	1.46	0.67	0.22	5.67	0.84	1.12			0.00	Matches
432	Garath McCleary	jm JAM	MF,FW	Wycombe	33	1987	20.5	0.20	0.00	0.00	1.07	0.24	0.10	4.24	0.63	0.88			0.00	Matches
433	Kyle McFadzean	sct SCO	DF	Coventry City	33	1987	36.6	0.19	0.05	0.03	1.12	0.87	0.00	0.11	1.31	0.55			0.03	Matches
434	Michael McGovern	nir NIR	GK	Norwich City	36	1984	9.1	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00			0.00	Matches
435	Riley McGree	au AUS	MF	Birmingham City	21	1998	8.2	0.12	0.00	0.00	1.59	0.73	0.00	2.80	0.85	1.34			0.00	Matches
436	Tom McIntyre	sct SCO	DF	Reading	21	1998	17.4	0.11	0.00	0.00	1.15	0.80	0.00	0.40	1.95	1.38			0.00	Matches
437	Scott McKenna	sct SCO	DF	Nottingham	23	1996	23.5	0.13	0.00	0.00	0.51	0.72	0.04	0.13	1.02	0.38			0.00	Matches
438	Kenny McLean	sct SCO	MF	Norwich City	28	1992	30.2	0.20	0.00	0.00	0.70	1.66	0.03	1.09	1.13	1.09			0.00	Matches
439	Paddy McNair	nir NIR	DF	Middlesbrough	25	1995	45.4	0.18	0.02	0.00	0.79	2.14	0.00	4.74	1.37	1.37			0.00	Matches
440	Dan McNamara	ie IRL	MF	Millwall	21	1998	13.8	0.36	0.00	0.00	1.09	1.30	0.07	2.32	0.94	0.94			0.00	Matches
441	Anis Mehmeti	al ALB	MF	Wycombe	19	2001	16.6	0.18	0.00	0.00	0.96	0.42	0.18	1.14	0.36	0.48			0.00	Matches
442	Yakou Méïte	ci CIV	MF,FW	Reading	24	1996	18.7	0.05	0.00	0.00	1.71	1.07	0.32	0.80	0.32	0.32			0.00	Matches
443	Nathaniel Mendez-Laing	gt GUA	MF,FW	Middlesbrough	28	1992	3.3	0.00	0.00	0.00	1.52	0.61	0.00	3.33	0.61	0.91			0.00	Matches
444	Teden Mengi	eng ENG	DF	Derby County	18	2002	7.4	0.14	0.00	0.00	0.95	0.27	0.00	0.14	1.08	0.68			0.00	Matches
445	Chris Mepham	wls WAL	DF	Bournemouth	22	1997	21.1	0.14	0.00	0.00	1.42	0.71	0.05	0.14	1.90	1.42			0.00	Matches
446	Alex Mighten	eng ENG	MF	Nottingham	18	2002	13.3	0.08	0.00	0.00	1.35	3.16	0.08	1.43	0.45	0.68			0.00	Matches
447	Amari Miller	eng ENG	MF	Birmingham City	17	2002	2.1	0.00	0.00	0.00	2.86	1.43	0.00	0.00	0.95	0.95			0.00	Matches
448	George Miller	eng ENG	FW	Barnsley	21	1998	0.9	0.00	0.00	0.00	1.11	3.33	1.11	0.00	0.00	0.00			0.00	Matches
449	Mickel Miller	eng ENG	MF,FW	Rotherham	24	1995	5.9	0.68	0.17	0.17	3.39	2.03	0.17	4.07	1.53	1.36			0.00	Matches
450	Billy Mitchell	eng ENG	MF	Millwall	20	2000	9.3	0.11	0.00	0.00	1.40	0.75	0.00	0.54	1.40	1.83			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
451	Jayden Mitchell-Lawson	eng ENG	FW,MF	Derby County	20	1999	0.0	0	0	0	0	0	0	0	0	0			0	Matches
452	Jayson Molumby	ie IRL	MF	Preston	20	1999	7.5	0.27	0.00	0.00	1.20	1.60	0.00	1.20	0.80	1.60			0.00	Matches
453	George Moncur	eng ENG	MF,FW	Luton Town	26	1993	9.1	0.00	0.00	0.00	0.99	0.44	0.22	3.96	0.44	0.88			0.00	Matches
454	Jasper Moon	eng ENG	MF	Barnsley	19	2000	1.3	0.00	0.00	0.00	2.31	1.54	0.00	0.00	0.77	3.85			0.00	Matches
455	Kieffer Moore	wls WAL	FW	Cardiff City	27	1992	37.9	0.11	0.00	0.00	2.11	2.16	0.50	0.79	0.18	0.29			0.00	Matches
456	Liam Moore	jm JAM	DF	Reading	27	1993	30.9	0.10	0.00	0.00	0.81	0.52	0.13	0.10	0.91	0.29			0.00	Matches
457	Taylor Moore	eng ENG	DF	Bristol City	23	1997	15.2	0.20	0.00	0.00	0.79	0.33	0.00	0.26	2.11	0.86			0.07	Matches
458	Joe Morrell	wls WAL	MF	Luton Town	23	1997	5.0	0.00	0.00	0.00	1.20	0.60	0.00	0.80	1.60	1.40			0.00	Matches
459	Carlton Morris	eng ENG	MF,FW	Barnsley	24	1995	12.0	0.25	0.00	0.00	1.33	1.75	0.00	2.25	0.50	0.50			0.00	Matches
460	Jordan Morris	us USA	FW,MF	Swansea City	25	1994	1.0	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00			0.00	Matches
461	Michael Morrison	eng ENG	DF	Reading	32	1988	33.8	0.06	0.00	0.00	0.38	0.92	0.09	0.12	1.01	0.59			0.00	Matches
462	Sean Morrison	eng ENG	DF	Cardiff City	29	1991	36.6	0.22	0.00	0.00	1.31	0.87	0.14	0.14	1.64	0.82			0.03	Matches
463	Sam Morsy	eg EGY	MF	Middlesbrough	28	1991	26.0	0.31	0.04	0.00	2.35	0.92	0.04	1.04	1.46	1.35			0.00	Matches
464	Alex Mowatt	eng ENG	MF	Barnsley	25	1995	42.6	0.14	0.02	0.00	0.96	1.15	0.05	4.39	0.99	0.89			0.00	Matches
465	Hayden Muller	eng ENG	DF,MF	Millwall	18	2002	0.2	5.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	10.0			0.00	Matches
466	Bali Mumba	eng ENG	DF	Norwich City	18	2001	1.3	0.00	0.00	0.00	1.54	1.54	0.00	1.54	1.54	0.00			0.00	Matches
467	Josh Murphy	eng ENG	FW,MF	Cardiff City	25	1995	12.6	0.16	0.00	0.00	1.11	1.83	0.40	3.97	0.48	0.56			0.00	Matches
468	Glenn Murray	eng ENG	FW	Watford	36	1983	1.3	0.00	0.00	0.00	5.38	2.31	0.77	0.00	0.77	0.00			0.00	Matches
469	Glenn Murray	eng ENG	FW	Nottingham	36	1983	8.0	0.13	0.00	0.00	3.13	1.50	1.00	0.50	0.00	0.25			0.00	Matches
470	Admiral Muskwe	zw ZIM	FW,MF	Wycombe	21	1998	11.9	0.08	0.00	0.00	1.18	1.43	0.34	0.17	0.08	0.34			0.00	Matches
471	Ádám Nagy	hu HUN	MF	Bristol City	25	1995	23.7	0.04	0.00	0.00	0.59	0.42	0.04	0.55	2.32	0.97			0.00	Matches
472	Kal Naismith	sct SCO	DF,MF	Luton Town	28	1992	17.8	0.06	0.00	0.00	0.56	1.52	0.00	1.69	0.96	1.57			0.00	Matches
473	Kyle Naughton	eng ENG	DF	Swansea City	31	1988	26.4	0.15	0.04	0.04	0.68	0.64	0.00	0.34	1.36	1.10			0.00	Matches
474	Marc Navarro	es ESP	DF	Watford	25	1995	2.5	0.40	0.00	0.00	0.40	0.80	0.00	3.20	0.40	2.00			0.00	Matches
475	Curtis Nelson	eng ENG	DF	Cardiff City	27	1993	43.8	0.14	0.00	0.00	1.05	0.57	0.07	0.14	1.60	0.78			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
476	Perry Ng	eng ENG	MF,DF	Cardiff City	24	1996	18.2	0.16	0.00	0.00	1.37	1.87	0.11	0.99	1.04	1.54			0.00	Matches
477	Jeremy Ngakia		DF,MF	Watford	19	2000	17.8	0.06	0.00	0.00	0.79	0.96	0.00	3.37	1.97	2.13			0.00	Matches
478	Sam Nombe	eng ENG	FW	Luton Town	21	1998	2.0	0.50	0.00	0.00	3.50	0.50	3.00	2.00	0.50	1.50			0.00	Matches
479	Rhys Norrington-Davies	wls WAL	DF,MF	Luton Town	21	1999	15.9	0.13	0.00	0.00	1.57	0.63	0.00	4.21	0.82	0.82			0.00	Matches
480	Rhys Norrington-Davies	wls WAL	DF,MF	Stoke City	21	1999	18.6	0.11	0.05	0.00	1.40	1.34	0.00	3.39	0.97	1.02			0.00	Matches
481	Christian Norton	wls WAL	FW	Stoke City	19	2001	1.7	0.00	0.00	0.00	2.94	2.94	0.59	1.76	0.00	0.00			0.00	Matches
482	Ryan Nyambe	na NAM	DF	Blackburn	22	1997	33.2	0.03	0.00	0.00	0.78	1.45	0.03	1.81	1.51	1.45			0.03	Matches
483	Christian Nørgaard	dk DEN	MF,DF	Brentford	26	1994	14.5	0.14	0.00	0.00	1.03	0.83	0.00	0.41	1.31	1.45			0.00	Matches
484	Lewis O'Brien	eng ENG	MF	Huddersfield	21	1998	39.0	0.13	0.00	0.00	1.36	1.67	0.10	1.38	1.21	1.08			0.00	Matches
485	Callum O'Dowda	ie IRL	MF	Bristol City	25	1995	14.7	0.00	0.00	0.00	1.50	2.72	0.20	4.49	0.61	0.95			0.00	Matches
486	Callum O'Hare	eng ENG	MF,FW	Coventry City	22	1998	39.9	0.13	0.00	0.00	1.60	2.93	0.23	0.80	0.60	1.25			0.00	Matches
487	Max O'Leary	ie IRL	GK	Bristol City	23	1996	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
488	Tashan Oakley-Boothe	eng ENG	MF	Stoke City	20	2000	4.9	0.20	0.00	0.00	2.04	3.06	0.20	2.04	0.20	1.43			0.00	Matches
489	John Obi Mikel	ng NGA	MF	Stoke City	33	1987	35.6	0.17	0.00	0.00	1.63	1.10	0.00	0.22	0.87	1.21			0.00	Matches
490	Jordan Obita	ug UGA	DF	Wycombe	26	1993	7.1	0.14	0.00	0.00	1.13	0.42	0.00	4.51	0.99	0.99			0.00	Matches
491	Moses Odubajo	eng ENG	DF,MF	Sheffield Weds	27	1993	15.9	0.31	0.00	0.00	1.26	2.01	0.13	1.64	1.38	1.13			0.00	Matches
492	Clarke Oduor	ke KEN	MF	Barnsley	21	1999	6.2	0.00	0.00	0.00	0.32	0.81	0.00	1.94	1.61	1.13			0.00	Matches
493	Nnamdi Ofoborh	ng NGA	MF	Wycombe	20	1999	3.5	0.00	0.00	0.00	1.43	1.43	0.00	1.43	2.00	0.86			0.00	Matches
494	Nnamdi Ofoborh	ng NGA	MF	Bournemouth	20	1999	0.0	0	0	0	0	0	0	0	0	0			0	Matches
495	Chiedozie Ogbene	ie IRL	MF,FW	Rotherham	23	1997	6.8	0.00	0.00	0.00	0.88	3.53	0.15	3.68	0.74	1.18			0.00	Matches
496	Sheyi Ojo	eng ENG	MF,FW	Cardiff City	23	1997	26.2	0.19	0.00	0.00	0.99	1.83	0.27	2.40	0.34	1.11			0.00	Matches
497	Michael Olise	fr FRA	MF	Reading	18	2001	36.0	0.08	0.00	0.00	0.83	2.69	0.17	7.11	0.72	0.69			0.00	Matches
498	Matthew Olosunde	us USA	MF,DF	Rotherham	22	1998	21.6	0.19	0.00	0.00	1.53	1.71	0.05	1.39	1.99	1.90			0.05	Matches
499	Andrew Omobamidele	ie IRL	DF	Norwich City	18	2002	7.9	0.00	0.00	0.00	0.38	0.76	0.00	0.00	1.01	0.63			0.00	Matches
500	Tyrese Omotoye	be BEL	FW	Norwich City	17	2002	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
501	Jayden Onen	eng ENG	FW,MF	Reading	19	2001	0.1	10.0	0.00	0.00	10.0	10.0	0.00	0.00	0.00	0.00			0.00	Matches
502	Fred Onyedinma	eng ENG	MF,FW	Wycombe	23	1996	27.5	0.07	0.00	0.00	1.64	2.07	0.22	1.49	0.98	1.09			0.00	Matches
503	Bright Osayi-Samuel	ng NGA	MF,FW	QPR	22	1997	19.1	0.16	0.00	0.00	1.52	1.47	0.31	1.73	0.63	0.52			0.00	Matches
504	Jordi Osei-Tutu	eng ENG	DF	Cardiff City	21	1998	6.2	0.00	0.00	0.00	0.32	1.61	0.00	0.97	1.61	1.45			0.00	Matches
505	Marlon Pack	eng ENG	MF	Cardiff City	29	1991	29.9	0.23	0.03	0.03	1.57	0.97	0.00	1.97	1.04	0.94			0.00	Matches
