Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
521	Sam Pearson	wls WAL	MF	Bristol City	18	2001	2.5	0.00	0.80	0.80	100.0	0.79	0.79	0.00	0.00	0.00	0.00	Matches
522	Kristian Pedersen	dk DEN	DF,MF	Birmingham City	25	1994	34.3	0.06	0.55	0.17	31.6	0.55	0.17	0.11	0.33	0.00	0.00	Matches
523	Joey Pelupessy	id IDN	MF	Sheffield Weds	27	1993	26.4	0.00	0.68	0.19	27.8	0.68	0.19	0.00	0.00	0.00	0.00	Matches
524	Matt Penney	eng ENG	MF,DF	Sheffield Weds	22	1998	9.4	0.00	0.64	0.32	50.0	0.64	0.32	0.00	0.00	0.00	0.00	Matches
525	Dion Pereira	ag ATG	MF	Luton Town	21	1999	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
526	Stipe Perica	hr CRO	FW	Watford	25	1995	4.1	0.24	1.71	0.98	57.1	1.70	0.97	0.14	0.25	0.00	0.00	Matches
527	Daniel Phillips	tt TRI	MF	Watford	19	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
528	Dillon Phillips	eng ENG	GK	Cardiff City	25	1995	15.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
529	Kieran Phillips	eng ENG	FW	Huddersfield	20	2000	2.3	0.00	2.17	0.43	20.0	2.22	0.44	0.00	0.00	0.00	0.00	Matches
530	Ethan Pinnock	jm JAM	DF	Brentford	27	1993	38.1	0.03	0.84	0.10	12.5	0.84	0.10	0.03	0.25	0.00	0.00	Matches
531	Pipa	es ESP	DF,MF	Huddersfield	22	1998	33.7	0.06	1.16	0.39	33.3	1.16	0.39	0.05	0.15	0.00	0.00	Matches
532	Maurizio Pochettino	es ESP	FW	Watford	19	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
533	Brad Potts	eng ENG	MF	Preston	26	1994	23.7	0.21	2.57	0.63	24.6	2.58	0.63	0.08	0.33	0.00	0.00	Matches
534	Dan Potts	eng ENG	DF	Luton Town	26	1994	18.9	0.05	0.42	0.11	25.0	0.42	0.11	0.13	0.50	0.00	0.00	Matches
535	Nick Powell	eng ENG	MF,FW	Stoke City	26	1994	34.5	0.35	2.06	0.67	32.4	2.06	0.67	0.17	0.52	0.00	0.00	Matches
536	Aaron Pressley	sct SCO	FW	Brentford	19	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
537	Alex Pritchard	eng ENG	MF	Huddersfield	27	1993	7.4	0.00	1.08	0.27	25.0	1.08	0.27	0.00	0.00	0.00	0.00	Matches
538	Teemu Pukki	fi FIN	FW	Norwich City	30	1990	38.1	0.68	3.62	1.55	42.8	3.62	1.55	0.15	0.36	0.13	0.18	Matches
539	George Pușcaș	ro ROU	FW	Reading	24	1996	9.4	0.43	2.34	0.96	40.9	2.34	0.96	0.18	0.44	0.00	0.00	Matches
540	Ignacio Pussetto	ar ARG	FW,MF	Watford	24	1995	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
541	Przemysław Płacheta	pl POL	MF,FW	Norwich City	22	1998	12.5	0.08	2.80	0.72	25.7	2.80	0.72	0.03	0.11	0.00	0.00	Matches
542	Domingos Quina	pt POR	MF	Watford	20	1999	8.2	0.12	2.20	0.73	33.3	2.18	0.73	0.06	0.17	0.00	0.00	Matches
543	Xavi Quintillà	es ESP	DF	Norwich City	23	1996	10.8	0.19	0.83	0.37	44.4	0.83	0.37	0.22	0.50	0.00	0.00	Matches
544	Joe Rafferty	ie IRL	DF	Preston	26	1993	14.8	0.00	0.20	0.07	33.3	0.20	0.07	0.00	0.00	0.00	0.00	Matches
545	Joe Ralls	eng ENG	MF	Cardiff City	26	1993	33.2	0.15	0.84	0.33	39.3	0.84	0.33	0.11	0.27	0.06	0.09	Matches
546	Joe Rankin-Costello	eng ENG	DF	Blackburn	21	1999	12.0	0.00	0.92	0.33	36.4	0.92	0.33	0.00	0.00	0.00	0.00	Matches
547	David Raya	es ESP	GK	Brentford	24	1995	42.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
548	Glen Rea	ie IRL	MF,DF	Luton Town	25	1994	32.2	0.09	1.09	0.34	31.4	1.09	0.34	0.09	0.27	0.00	0.00	Matches
549	Adam Reach	eng ENG	MF,DF	Sheffield Weds	27	1993	38.4	0.13	1.46	0.49	33.9	1.46	0.49	0.09	0.26	0.00	0.00	Matches
550	Winston Reid	nz NZL	DF	Brentford	32	1988	7.3	0.00	0.27	0.00	0.0	0.28	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
551	Jordan Rhodes	sct SCO	FW	Sheffield Weds	30	1990	16.6	0.42	2.05	0.90	44.1	2.05	0.90	0.21	0.47	0.00	0.00	Matches
552	Yuri Ribeiro	pt POR	DF	Nottingham	23	1997	24.3	0.04	0.08	0.04	50.0	0.08	0.04	0.50	1.00	0.00	0.00	Matches
553	Omar Richards	eng ENG	DF	Reading	22	1998	36.8	0.00	0.60	0.19	31.8	0.60	0.19	0.00	0.00	0.00	0.00	Matches
554	Diego Rico	es ESP	DF,MF	Bournemouth	27	1993	22.5	0.04	0.22	0.04	20.0	0.22	0.04	0.20	1.00	0.00	0.00	Matches
555	Emil Riis Jakobsen	dk DEN	FW	Preston	22	1998	18.1	0.11	1.60	0.66	41.4	1.60	0.66	0.07	0.17	0.00	0.00	Matches
556	Andy Rinomhota	zw ZIM	MF	Reading	23	1997	40.4	0.02	0.42	0.07	17.6	0.42	0.07	0.06	0.33	0.00	0.00	Matches
557	Connor Ripley	eng ENG	GK	Preston	27	1993	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
558	Rodrigo Riquelme	es ESP	MF,FW	Bournemouth	20	2000	3.8	0.26	2.89	1.32	45.5	2.92	1.33	0.09	0.20	0.00	0.00	Matches
559	Marcel Ritzmaier	at AUT	MF	Barnsley	27	1993	2.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
560	Connor Roberts	wls WAL	MF	Swansea City	24	1995	43.7	0.11	0.62	0.27	44.4	0.62	0.27	0.19	0.42	0.00	0.00	Matches
561	Marc Roberts	eng ENG	DF	Birmingham City	30	1990	30.5	0.13	0.59	0.20	33.3	0.59	0.20	0.22	0.67	0.00	0.00	Matches
562	Patrick Roberts	eng ENG	FW,MF	Middlesbrough	23	1997	3.7	0.00	1.35	0.00	0.0	1.35	0.00	0.00		0.00	0.00	Matches
563	Patrick Roberts	eng ENG	MF	Derby County	23	1997	7.5	0.13	1.33	0.53	40.0	1.33	0.53	0.10	0.25	0.00	0.00	Matches
564	Clark Robertson	sct SCO	DF	Rotherham	26	1993	10.8	0.00	1.48	0.09	6.3	1.49	0.09	0.00	0.00	0.00	0.00	Matches
565	Jack Robinson	eng ENG	DF	Middlesbrough	19	2001	0.0	0	0	0		0.00	0.00			0	0	Matches
566	Joe Rodon	wls WAL	DF	Swansea City	22	1997	4.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
567	Mads Roerslev	dk DEN	MF,DF	Brentford	21	1999	9.6	0.00	0.10	0.00	0.0	0.10	0.00	0.00		0.00	0.00	Matches
568	Mahlon Romeo	ag ATG	MF,DF	Millwall	24	1995	29.9	0.00	0.80	0.10	12.5	0.80	0.10	0.00	0.00	0.00	0.00	Matches
569	Wayne Rooney	eng ENG	MF,FW	Derby County	34	1985	8.8	0.11	1.82	0.45	25.0	1.81	0.45	0.06	0.25	0.00	0.00	Matches
570	Kelle Roos	nl NED	GK	Derby County	28	1992	13.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
571	Michael Rose	sct SCO	DF	Coventry City	24	1995	13.6	0.00	0.37	0.22	60.0	0.37	0.22	0.00	0.00	0.00	0.00	Matches
572	Joe Rothwell	eng ENG	MF	Blackburn	25	1995	25.9	0.12	1.35	0.58	42.9	1.35	0.58	0.09	0.20	0.00	0.00	Matches
573	Wayne Routledge	eng ENG	FW	Swansea City	35	1985	5.9	0.00	1.02	0.34	33.3	1.02	0.34	0.00	0.00	0.00	0.00	Matches
574	Aaron Rowe	eng ENG	MF,DF	Huddersfield	19	2000	11.0	0.09	1.18	0.55	46.2	1.19	0.55	0.08	0.17	0.00	0.00	Matches
575	Tommy Rowe	eng ENG	DF,MF	Bristol City	31	1988	24.9	0.04	0.48	0.16	33.3	0.48	0.16	0.08	0.25	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
576	Declan Rudd	eng ENG	GK	Preston	29	1991	22.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
577	Pelly Ruddock Mpanzu	cd COD	MF	Luton Town	27	1993	38.3	0.05	1.17	0.18	15.6	1.17	0.18	0.04	0.29	0.00	0.00	Matches
578	Lukas Rupp	de GER	MF	Norwich City	29	1991	14.1	0.00	1.77	0.43	24.0	1.78	0.43	0.00	0.00	0.00	0.00	Matches
579	Kieran Sadlier	ie IRL	MF,FW	Rotherham	25	1994	4.9	0.20	1.84	0.41	22.2	1.85	0.41	0.00	0.00	0.20	0.20	Matches
580	Brice Samba	fr FRA	GK	Nottingham	26	1994	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
581	Alex Samuel	wls WAL	FW,MF	Wycombe	24	1995	6.8	0.00	2.50	1.03	41.2	2.49	1.02	0.00	0.00	0.00	0.00	Matches
582	Mikel San José	es ESP	MF,DF	Birmingham City	31	1989	20.1	0.00	0.85	0.30	35.3	0.85	0.30	0.00	0.00	0.00	0.00	Matches
583	Carlos Sánchez	co COL	MF	Watford	34	1986	3.0	0.00	0.67	0.00	0.0	0.66	0.00	0.00		0.00	0.00	Matches
584	Iván Sánchez	es ESP	MF	Birmingham City	27	1992	30.7	0.07	1.30	0.36	27.5	1.30	0.36	0.05	0.18	0.00	0.00	Matches
585	Thomas Sang	eng ENG	MF	Cardiff City	21	1999	8.2	0.00	0.61	0.12	20.0	0.61	0.12	0.00	0.00	0.00	0.00	Matches
586	Yaya Sanogo	fr FRA	FW	Huddersfield	27	1993	5.5	0.00	1.82	0.18	10.0	1.83	0.18	0.00	0.00	0.00	0.18	Matches
587	Ismaila Sarr	sn SEN	FW,MF	Watford	22	1998	38.4	0.34	2.21	0.86	38.8	2.21	0.86	0.13	0.33	0.05	0.05	Matches
588	Mouhamadou-Naby Sarr	fr FRA	DF	Huddersfield	26	1993	40.4	0.10	0.47	0.20	42.1	0.47	0.20	0.21	0.50	0.00	0.00	Matches
589	George Saville	nir NIR	MF	Middlesbrough	27	1993	36.1	0.17	1.75	0.47	27.0	1.75	0.47	0.10	0.35	0.00	0.00	Matches
590	Christopher Schindler	de GER	DF	Huddersfield	30	1990	8.9	0.00	0.34	0.11	33.3	0.34	0.11	0.00	0.00	0.00	0.00	Matches
591	Patrick Schmidt	at AUT	FW	Barnsley	22	1998	2.4	0.00	2.08	2.08	100.0	2.05	2.05	0.00	0.00	0.00	0.00	Matches
592	Ryan Schofield	eng ENG	GK	Huddersfield	20	1999	29.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
593	Alex Scott	eng ENG	MF	Bristol City	16	2003	1.7	0.00	1.18	0.59	50.0	1.16	0.58	0.00	0.00	0.00	0.00	Matches
594	Steve Seddon	eng ENG	MF,DF	Birmingham City	22	1997	5.0	0.00	0.80	0.00	0.0	0.80	0.00	0.00		0.00	0.00	Matches
595	Ken Sema	se SWE	MF,FW	Watford	26	1993	36.3	0.11	0.72	0.28	38.5	0.72	0.28	0.15	0.40	0.00	0.00	Matches
596	Alfa Semedo	gw GNB	MF	Reading	22	1997	23.8	0.08	1.26	0.34	26.7	1.26	0.34	0.07	0.25	0.00	0.00	Matches
597	Antoine Semenyo	gh GHA	FW,MF	Bristol City	20	2000	27.2	0.07	1.69	0.48	28.3	1.69	0.48	0.04	0.15	0.00	0.00	Matches
598	Steven Sessegnon	eng ENG	DF,MF	Bristol City	20	2000	10.9	0.00	0.28	0.00	0.0	0.28	0.00	0.00		0.00	0.00	Matches
599	Liam Shaw	eng ENG	MF,DF	Sheffield Weds	19	2001	10.9	0.09	0.83	0.37	44.4	0.83	0.37	0.11	0.25	0.00	0.00	Matches
600	Ryan Shawcross	eng ENG	DF	Stoke City	32	1987	0.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
601	James Shea	eng ENG	GK	Luton Town	29	1991	7.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
602	Ben Sheaf	eng ENG	MF	Coventry City	22	1998	20.1	0.00	1.00	0.20	20.0	0.99	0.20	0.00	0.00	0.00	0.00	Matches
603	Graeme Shinnie	sct SCO	MF	Derby County	28	1991	37.1	0.08	0.92	0.32	35.3	0.92	0.32	0.03	0.08	0.05	0.05	Matches
604	Jordan Shipley	ie IRL	MF	Coventry City	22	1997	15.2	0.20	1.12	0.39	35.3	1.12	0.39	0.18	0.50	0.00	0.00	Matches
605	Toby Sibbick	ug UGA	DF	Barnsley	21	1999	13.4	0.00	0.07	0.00	0.0	0.07	0.00	0.00		0.00	0.00	Matches
606	Louie Sibley	eng ENG	MF,FW	Derby County	18	2001	11.6	0.09	2.16	0.95	44.0	2.15	0.95	0.04	0.09	0.00	0.00	Matches
607	Francisco Sierralta	cl CHI	DF	Watford	23	1997	24.5	0.04	0.73	0.20	27.8	0.73	0.20	0.06	0.20	0.00	0.00	Matches
608	Keke Simmonds	eng ENG	FW	Birmingham City	19	2001	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
609	Elliot Simoes	ao ANG	MF	Barnsley	20	1999	3.6	0.28	1.39	0.56	40.0	1.39	0.56	0.20	0.50	0.00	0.00	Matches
610	Danny Simpson	eng ENG	DF	Bristol City	33	1987	3.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
611	Jack Simpson	eng ENG	DF	Bournemouth	23	1996	6.2	0.00	0.16	0.00	0.0	0.16	0.00	0.00		0.00	0.00	Matches
612	Scott Sinclair	eng ENG	MF	Preston	31	1989	29.5	0.31	1.36	0.68	50.0	1.36	0.68	0.18	0.35	0.07	0.07	Matches
613	Jiří Skalák	cz CZE	MF	Millwall	28	1992	1.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
614	Oliver Skipp	eng ENG	MF	Norwich City	19	2000	42.8	0.02	0.19	0.02	12.5	0.19	0.02	0.13	1.00	0.00	0.00	Matches
615	Simon Sluga	hr CRO	GK	Luton Town	27	1993	39.0	0.00	0.03	0.03	100.0	0.03	0.03	0.00	0.00	0.00	0.00	Matches
616	Adam Smith	eng ENG	DF,MF	Bournemouth	29	1991	37.0	0.00	0.38	0.16	42.9	0.38	0.16	0.00	0.00	0.00	0.00	Matches
617	Jordan Smith	eng ENG	GK	Nottingham	25	1994	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
618	Korey Smith	eng ENG	MF	Swansea City	29	1991	28.4	0.00	0.39	0.07	18.2	0.39	0.07	0.00	0.00	0.00	0.00	Matches
619	Matt Smith	eng ENG	FW	Millwall	31	1989	10.2	0.29	3.53	0.98	27.8	3.53	0.98	0.08	0.30	0.00	0.00	Matches
620	Michael Smith	eng ENG	FW	Rotherham	28	1991	34.8	0.29	2.36	0.98	41.5	2.36	0.98	0.11	0.26	0.03	0.09	Matches
621	Tommy Smith	eng ENG	MF,DF	Stoke City	28	1992	32.5	0.06	0.52	0.12	23.5	0.52	0.12	0.12	0.50	0.00	0.00	Matches
622	Alex Smithies	eng ENG	GK	Cardiff City	30	1990	30.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
623	Paul Smyth	nir NIR	FW,MF	QPR	22	1997	0.4	0.00	2.50	0.00	0.0	2.31	0.00	0.00		0.00	0.00	Matches
624	Dominic Solanke	eng ENG	FW	Bournemouth	22	1997	37.1	0.40	2.86	1.13	39.6	2.85	1.13	0.14	0.36	0.00	0.00	Matches
625	Michael Sollbauer	at AUT	DF	Barnsley	30	1990	31.5	0.00	0.22	0.06	28.6	0.22	0.06	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
626	Luke Southwood	nir NIR	GK	Reading	22	1997	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
627	Harry Souttar	au AUS	DF	Stoke City	21	1998	38.0	0.03	0.74	0.16	21.4	0.74	0.16	0.04	0.17	0.00	0.00	Matches
628	Samba Sow	ml MLI	MF	Nottingham	31	1989	10.0	0.00	0.30	0.00	0.0	0.30	0.00	0.00		0.00	0.00	Matches
629	Djed Spence	eng ENG	MF,DF	Middlesbrough	19	2000	23.2	0.04	0.56	0.13	23.1	0.56	0.13	0.08	0.33	0.00	0.00	Matches
630	Jack Stacey	eng ENG	MF,DF	Bournemouth	24	1996	19.0	0.05	0.58	0.21	36.4	0.58	0.21	0.09	0.25	0.00	0.00	Matches
631	Junior Stanislas	eng ENG	MF,FW	Bournemouth	30	1989	26.9	0.33	2.75	0.89	32.4	2.75	0.89	0.08	0.25	0.11	0.11	Matches
632	Richard Stearman	eng ENG	DF	Huddersfield	32	1987	14.0	0.00	0.14	0.07	50.0	0.14	0.07	0.00	0.00	0.00	0.00	Matches
633	Finley Stevens	wls WAL	DF	Brentford	17	2003	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
634	Anthony Stewart	eng ENG	DF	Wycombe	27	1992	31.3	0.03	0.51	0.19	37.5	0.51	0.19	0.06	0.17	0.00	0.00	Matches
635	Marco Stiepermann	de GER	MF	Norwich City	29	1991	11.3	0.09	2.57	1.24	48.3	2.57	1.24	0.03	0.07	0.00	0.00	Matches
636	Ryan Stirk	wls WAL	MF	Birmingham City	19	2000	1.9	0.00	0.53	0.00	0.0	0.53	0.00	0.00		0.00	0.00	Matches
637	David Stockdale	eng ENG	GK	Wycombe	34	1985	17.0	0.00	0.24	0.00	0.0	0.24	0.00	0.00		0.00	0.00	Matches
638	Jayden Stockley	eng ENG	FW	Preston	26	1993	5.9	0.17	2.54	1.02	40.0	2.56	1.02	0.07	0.17	0.00	0.00	Matches
639	Jordan Storey	eng ENG	DF	Preston	22	1997	27.4	0.04	0.66	0.18	27.8	0.66	0.18	0.06	0.20	0.00	0.00	Matches
640	Jack Stretton	eng ENG	FW	Derby County	18	2001	0.4	0.00	2.50	0.00	0.0	2.81	0.00	0.00		0.00	0.00	Matches
641	Callum Styles	hu HUN	MF	Barnsley	20	2000	37.8	0.11	1.14	0.29	25.6	1.14	0.29	0.09	0.36	0.00	0.00	Matches
642	Isaac Success	ng NGA	FW	Watford	24	1996	4.0	0.25	1.25	0.75	60.0	1.25	0.75	0.20	0.33	0.00	0.00	Matches
643	Ivan Šunjić	ba BIH	MF	Birmingham City	23	1996	37.1	0.00	1.00	0.19	18.9	1.00	0.19	0.00	0.00	0.00	0.00	Matches
644	Sam Surridge	eng ENG	FW	Bournemouth	22	1998	11.4	0.35	2.02	0.88	43.5	2.01	0.88	0.17	0.40	0.00	0.00	Matches
645	Will Swan	eng ENG	FW	Nottingham	19	2000	0.4	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
646	John Swift	eng ENG	MF	Reading	25	1995	8.7	0.11	2.07	0.80	38.9	2.07	0.80	0.06	0.14	0.00	0.00	Matches
647	Jakob Sørensen	dk DEN	DF	Norwich City	22	1998	21.8	0.05	0.69	0.32	46.7	0.69	0.32	0.07	0.14	0.00	0.00	Matches
648	Ryan Tafazolli	eng ENG	DF	Wycombe	28	1991	17.4	0.11	0.75	0.34	46.2	0.75	0.34	0.15	0.33	0.00	0.00	Matches
649	Marcus Tavernier	eng ENG	MF,FW	Middlesbrough	21	1999	24.5	0.12	2.12	0.69	32.7	2.13	0.69	0.06	0.18	0.00	0.04	Matches
650	Connor Taylor	eng ENG	DF	Stoke City	18	2001	0.8	0.00	2.50	1.25	50.0	2.43	1.22	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
651	Lyle Taylor	ms MSR	FW	Nottingham	30	1990	19.3	0.21	2.38	0.83	34.8	2.39	0.83	0.07	0.19	0.05	0.05	Matches
652	Mike te Wierik	nl NED	DF	Derby County	28	1992	3.0	0.00	0.33	0.00	0.0	0.33	0.00	0.00		0.00	0.00	Matches
653	Dejan Tetek	rs SRB	MF	Reading	17	2002	1.4	0.00	0.71	0.00	0.0	0.74	0.00	0.00		0.00	0.00	Matches
654	Alexander Tettey	no NOR	MF	Norwich City	34	1986	5.2	0.00	0.38	0.19	50.0	0.38	0.19	0.00	0.00	0.00	0.00	Matches
655	George Thomas	wls WAL	MF	QPR	23	1997	5.4	0.00	1.85	0.56	30.0	1.85	0.56	0.00	0.00	0.00	0.00	Matches
656	Luke Thomas	eng ENG	MF,FW	Barnsley	21	1999	8.1	0.00	1.23	0.12	10.0	1.23	0.12	0.00	0.00	0.00	0.00	Matches
657	Sorba Thomas	wls WAL	FW,MF	Huddersfield	20	1999	2.0	0.00	1.50	1.00	66.7	1.53	1.02	0.00	0.00	0.00	0.00	Matches
658	Ben Thompson	eng ENG	MF	Millwall	24	1995	15.0	0.20	1.33	0.53	40.0	1.33	0.53	0.15	0.38	0.00	0.00	Matches
659	Curtis Thompson	eng ENG	MF	Wycombe	26	1993	27.8	0.00	0.36	0.04	10.0	0.36	0.04	0.00	0.00	0.00	0.00	Matches
660	Dominic Thompson	eng ENG	DF	Brentford	20	2000	2.6	0.00	0.38	0.00	0.0	0.39	0.00	0.00		0.00	0.00	Matches
661	Jordan Thompson	nir NIR	MF	Stoke City	23	1997	22.3	0.04	0.99	0.22	22.7	0.99	0.22	0.05	0.20	0.00	0.00	Matches
662	Jordon Thompson	eng ENG	DF	Coventry City	21	1999	0.4	0.00	2.50	0.00	0.0	2.65	0.00	0.00		0.00	0.00	Matches
663	Harry Toffolo	eng ENG	DF,MF	Huddersfield	24	1995	29.7	0.07	0.81	0.20	25.0	0.81	0.20	0.08	0.33	0.00	0.00	Matches
664	Lee Tomlin	eng ENG	MF	Cardiff City	31	1989	1.8	0.56	2.78	0.56	20.0	2.78	0.56	0.20	1.00	0.00	0.00	Matches
665	Ivan Toney	eng ENG	FW	Brentford	24	1996	42.8	0.72	3.15	1.36	43.0	3.16	1.36	0.16	0.38	0.21	0.21	Matches
666	Jon Toral	es ESP	MF	Birmingham City	25	1995	8.2	0.24	1.46	0.37	25.0	1.46	0.37	0.17	0.67	0.00	0.00	Matches
667	Ryley Towler	eng ENG	MF	Bristol City	19	2001	1.9	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
668	Mark Travers	ie IRL	GK	Bournemouth	21	1999	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
669	Lewis Travis	eng ENG	MF	Blackburn	22	1997	14.5	0.00	0.28	0.07	25.0	0.28	0.07	0.00	0.00	0.00	0.00	Matches
670	William Troost-Ekong	ng NGA	DF	Watford	26	1993	29.7	0.03	0.24	0.03	14.3	0.24	0.03	0.14	1.00	0.00	0.00	Matches
671	Connal Trueman	eng ENG	GK	Birmingham City	24	1996	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
672	Tom Trybull	de GER	MF	Blackburn	27	1993	14.8	0.00	0.61	0.27	44.4	0.61	0.27	0.00	0.00	0.00	0.00	Matches
673	Ryan Tunnicliffe	eng ENG	MF	Luton Town	27	1992	15.7	0.13	0.96	0.32	33.3	0.96	0.32	0.13	0.40	0.00	0.00	Matches
674	Josh Tymon	eng ENG	MF	Stoke City	21	1999	17.8	0.00	0.62	0.17	27.3	0.62	0.17	0.00	0.00	0.00	0.00	Matches
675	Osaze Urhoghide	nl NED	DF	Sheffield Weds	20	2000	12.7	0.00	0.24	0.00	0.0	0.24	0.00	0.00		0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
676	Yan Valery	tn TUN	DF	Birmingham City	21	1999	2.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
677	Álex Vallejo	es ESP	MF,DF	Huddersfield	28	1992	11.4	0.00	0.96	0.09	9.1	0.96	0.09	0.00	0.00	0.00	0.00	Matches
678	Kyle Vassell	nir NIR	MF,FW	Rotherham	27	1993	5.7	0.00	2.46	0.70	28.6	2.46	0.70	0.00	0.00	0.00	0.00	Matches
679	Will Vaulks	wls WAL	MF	Cardiff City	26	1993	34.8	0.14	1.03	0.43	41.7	1.03	0.43	0.14	0.33	0.00	0.00	Matches
680	Thibaud Verlinden	be BEL	FW,MF	Stoke City	21	1999	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
681	Sam Vokes	wls WAL	FW	Stoke City	30	1989	9.2	0.00	2.72	1.41	52.0	2.70	1.41	0.00	0.00	0.00	0.11	Matches
682	Mario Vrančić	ba BIH	MF	Norwich City	31	1989	19.1	0.16	3.04	0.68	22.4	3.04	0.68	0.03	0.15	0.05	0.05	Matches
683	Zak Vyner	ke KEN	DF,MF	Bristol City	23	1997	37.4	0.05	0.27	0.13	50.0	0.27	0.13	0.20	0.40	0.00	0.00	Matches
684	Martyn Waghorn	eng ENG	FW,MF	Derby County	30	1990	21.0	0.24	2.38	0.76	32.0	2.38	0.76	0.08	0.25	0.05	0.05	Matches
685	Tyler Walker	eng ENG	FW	Coventry City	23	1996	20.0	0.35	1.95	0.80	41.0	1.95	0.80	0.15	0.38	0.05	0.05	Matches
686	Jed Wallace	eng ENG	FW,MF	Millwall	26	1994	42.5	0.26	1.88	0.64	33.8	1.88	0.64	0.10	0.30	0.07	0.07	Matches
687	Lee Wallace	sct SCO	MF,DF	QPR	32	1987	25.1	0.04	0.52	0.12	23.1	0.52	0.12	0.08	0.33	0.00	0.00	Matches
688	Murray Wallace	sct SCO	DF,MF	Millwall	27	1993	20.0	0.05	0.55	0.20	36.4	0.55	0.20	0.09	0.25	0.00	0.00	Matches
689	Liam Walsh	eng ENG	MF	Bristol City	22	1997	1.4	0.00	0.71	0.00	0.0	0.71	0.00	0.00		0.00	0.00	Matches
690	Jack Walton	eng ENG	GK	Barnsley	22	1998	24.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
691	Danny Ward	eng ENG	FW	Huddersfield	28	1991	8.1	0.12	1.98	0.86	43.8	1.99	0.87	0.06	0.14	0.00	0.00	Matches
692	Marley Watkins	wls WAL	FW,MF	Bristol City	29	1990	0.3	0.00	3.33	0.00	0.0	3.21	0.00	0.00		0.00	0.00	Matches
693	Duncan Watmore	eng ENG	FW,MF	Middlesbrough	26	1994	20.6	0.44	1.26	0.68	53.8	1.26	0.68	0.35	0.64	0.00	0.00	Matches
694	Louie Watson	ie IRL	MF	Derby County	19	2001	1.8	0.00	0.56	0.00	0.0	0.56	0.00	0.00		0.00	0.00	Matches
