Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Pos_Primary,Is_Multi_Pos,Player_Key,Season,Table_Type,Rk_shoot,Player_shoot,Nation_shoot,Pos_shoot,Age_shoot,Born_shoot,90s_shoot,Gls_shoot,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shoot,PKatt_shoot,Matches_shoot,Pos_Primary_shoot,Is_Multi_Pos_shoot,Table_Type_shoot,Rk_playtime,Player_playtime,Nation_playtime,Pos_playtime,Age_playtime,Born_playtime,MP_playtime,Min_playtime,Mn/MP,Min%,90s_playtime,Starts_playtime,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches_playtime,Pos_Primary_playtime,Is_Multi_Pos_playtime,Table_Type_playtime,Rk_misc,Player_misc,Nation_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,Pos_Primary_misc,Is_Multi_Pos_misc,Table_Type_misc,Rk_gk,Player_gk,Nation_gk,Pos_gk,Age_gk,Born_gk,MP_gk,Starts_gk,Min_gk,90s_gk,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_gk,PKA,PKsv,PKm,Save%.1,Matches_gk,Pos_Primary_gk,Is_Multi_Pos_gk,Table_Type_gk
328,Ethan Horvath,us USA,GK,Luton Town,27,1995,44,44,"3,960",44.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,ethan horvath,2022-2023,standard,328,Ethan Horvath,us USA,GK,27,1995,44.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,366,Ethan Horvath,us USA,GK,27,1995,44,"3,960",90,95.7,44.0,1.00,90,1.00,0.00,,0.00,1.77,1.30,0.84,0.45,+0.45,+1.45,Matches,GK,False,playing_time,328,Ethan Horvath,us USA,GK,27,1995,44.0,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.02,0.00,,,0.02,Matches,GK,False,misc,27,Ethan Horvath,us USA,GK,27,1995,44,44,"3,960",44.0,0.84,0.84,2.91,2.07,71.1,0.48,0.36,0.16,0.43,43.2,0.11,0.11,0.00,0.00,0.0,Matches,GK,False,goalkeeping
348,Matt Ingram,eng ENG,GK,Hull City,28,1993,22,22,"1,980",22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,matt ingram,2022-2023,standard,348,Matt Ingram,eng ENG,GK,28,1993,22.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,389,Matt Ingram,eng ENG,GK,28,1993,22,"1,980",90,47.8,22.0,1.00,90,1.00,0.00,,0.86,1.36,1.09,1.18,-0.09,-0.09,+0.24,Matches,GK,False,playing_time,348,Matt Ingram,eng ENG,GK,28,1993,22.0,0.05,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,28,Matt Ingram,eng ENG,GK,28,1993,22,22,"1,980",22.0,1.18,1.18,4.41,3.23,73.2,0.32,0.41,0.27,0.36,36.4,0.14,0.09,0.05,0.00,33.3,Matches,GK,False,goalkeeping
350,Harvey Isted,eng ENG,GK,Luton Town,25,1997,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,harvey isted,2022-2023,standard,350,Harvey Isted,eng ENG,GK,25,1997,1.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,391,Harvey Isted,eng ENG,GK,25,1997,1,90,90,2.2,1.0,1.00,90,1.00,0.00,,17.0,0.00,0.00,2.00,-2.00,-2.00,-2.44,Matches,GK,False,playing_time,350,Harvey Isted,eng ENG,GK,25,1997,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,29,Harvey Isted,eng ENG,GK,25,1997,1,1,90,1.0,2.00,2.00,3.00,1.00,33.3,0.00,0.00,1.00,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
361,Viktor Johansson,se SWE,GK,Rotherham,23,1998,43,43,"3,870",43.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,viktor johansson,2022-2023,standard,361,Viktor Johansson,se SWE,GK,23,1998,43.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,404,Viktor Johansson,se SWE,GK,23,1998,43,"3,870",90,93.5,43.0,1.00,90,1.00,0.00,,0.00,1.12,1.09,1.30,-0.21,-0.21,+0.46,Matches,GK,False,playing_time,361,Viktor Johansson,se SWE,GK,23,1998,43.0,0.07,0.00,0.00,0.00,0.35,0.00,0.02,0.07,0.00,,,0.00,Matches,GK,False,misc,30,Viktor Johansson,se SWE,GK,23,1998,43,43,"3,870",43.0,1.30,1.30,4.88,3.65,73.3,0.26,0.35,0.40,0.30,30.2,0.14,0.09,0.02,0.02,20.0,Matches,GK,False,goalkeeping
367,Jamie Jones,eng ENG,GK,Wigan Athletic,33,1989,17,16,"1,478",16.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,jamie jones,2022-2023,standard,367,Jamie Jones,eng ENG,GK,33,1989,16.4,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,411,Jamie Jones,eng ENG,GK,33,1989,17,"1,478",87,35.7,16.4,0.98,90,0.98,0.06,38,1.52,1.12,1.10,1.83,-0.73,-0.73,-0.22,Matches,GK,False,playing_time,367,Jamie Jones,eng ENG,GK,33,1989,16.4,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,31,Jamie Jones,eng ENG,GK,33,1989,17,16,"1,478",16.4,1.83,1.83,4.09,2.26,55.2,0.30,0.18,0.49,0.12,12.5,0.12,0.12,0.00,0.00,0.0,Matches,GK,False,goalkeeping
379,Thomas Kaminski,be BEL,GK,Blackburn,29,1992,28,28,"2,520",28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,thomas kaminski,2022-2023,standard,379,Thomas Kaminski,be BEL,GK,29,1992,28.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,424,Thomas Kaminski,be BEL,GK,29,1992,28,"2,520",90,60.9,28.0,1.00,90,1.00,0.00,,0.29,1.54,1.11,1.25,-0.14,-0.14,-0.25,Matches,GK,False,playing_time,379,Thomas Kaminski,be BEL,GK,29,1992,28.0,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,32,Thomas Kaminski,be BEL,GK,29,1992,28,28,"2,520",28.0,1.25,1.25,4.21,2.96,70.3,0.50,0.04,0.46,0.36,35.7,0.04,0.04,0.00,0.00,0.0,Matches,GK,False,goalkeeping
401,Tim Krul,nl NED,GK,Norwich City,34,1988,16,16,"1,440",16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,tim krul,2022-2023,standard,401,Tim Krul,nl NED,GK,34,1988,16.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,447,Tim Krul,nl NED,GK,34,1988,16,"1,440",90,34.8,16.0,1.00,90,1.00,0.00,,1.81,1.88,1.75,1.13,0.63,+0.62,+0.86,Matches,GK,False,playing_time,401,Tim Krul,nl NED,GK,34,1988,16.0,0.13,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,33,Tim Krul,nl NED,GK,34,1988,16,16,"1,440",16.0,1.13,1.13,3.44,2.31,67.3,0.56,0.19,0.25,0.31,31.3,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
421,George Long,eng ENG,GK,Millwall,28,1993,36,36,"3,240",36.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,george long,2022-2023,standard,421,George Long,eng ENG,GK,28,1993,36.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,471,George Long,eng ENG,GK,28,1993,36,"3,240",90,78.3,36.0,1.00,90,1.00,0.00,,0.25,1.53,1.25,1.03,0.22,+0.22,+0.32,Matches,GK,False,playing_time,421,George Long,eng ENG,GK,28,1993,36.0,0.08,0.00,0.00,0.00,0.06,0.00,0.00,0.03,0.08,,,0.00,Matches,GK,False,misc,34,George Long,eng ENG,GK,28,1993,36,36,"3,240",36.0,1.03,1.03,3.00,2.00,65.7,0.42,0.28,0.31,0.33,33.3,0.06,0.06,0.00,0.00,0.0,Matches,GK,False,goalkeeping
433,Joe Lumley,eng ENG,GK,Reading,27,1995,41,41,"3,631",40.3,0.00,0.02,0.02,0.00,0.00,0.00,0.15,0.00,0.00,0.02,0.02,0.00,0.02,Matches,GK,False,joe lumley,2022-2023,standard,433,Joe Lumley,eng ENG,GK,27,1995,40.3,0.00,0.02,0.00,0.0,0.02,0.00,0.00,,0.00,0.00,Matches,GK,False,shooting,486,Joe Lumley,eng ENG,GK,27,1995,41,"3,631",89,87.7,40.3,1.02,89,0.99,0.00,,0.02,1.07,1.07,1.41,-0.35,-0.35,+1.07,Matches,GK,False,playing_time,433,Joe Lumley,eng ENG,GK,27,1995,40.3,0.15,0.00,0.00,0.02,0.15,0.00,0.00,0.00,0.02,,,0.00,Matches,GK,False,misc,35,Joe Lumley,eng ENG,GK,27,1995,41,41,"3,631",40.3,1.41,1.41,3.82,2.48,63.0,0.27,0.27,0.47,0.17,17.1,0.10,0.10,0.00,0.00,0.0,Matches,GK,False,goalkeeping
434,Rohan Luthra,eng ENG,GK,Cardiff City,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,rohan luthra,2022-2023,standard,434,Rohan Luthra,eng ENG,GK,21,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,GK,False,shooting,488,Rohan Luthra,eng ENG,GK,21,2001,1,1,1,0.0,0.0,0,,0,1,1,7,0.00,0,1,-1,-90.00,-89.65,Matches,GK,False,playing_time,434,Rohan Luthra,eng ENG,GK,21,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches,GK,False,misc,36,Rohan Luthra,eng ENG,GK,21,2001,1,0,1,0.0,1,90.00,2,1,50.0,0,0,0,0,,0,0,0,0,,Matches,GK,False,goalkeeping
456,Chris Maxwell,wls WAL,GK,Blackpool,32,1990,28,28,"2,520",28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,chris maxwell,2022-2023,standard,456,Chris Maxwell,wls WAL,GK,32,1990,28.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,513,Chris Maxwell,wls WAL,GK,32,1990,28,"2,520",90,60.9,28.0,1.00,90,1.00,0.00,,0.50,0.79,1.07,1.71,-0.64,-0.64,-0.31,Matches,GK,False,playing_time,456,Chris Maxwell,wls WAL,GK,32,1990,28.0,0.07,0.00,0.00,0.07,0.21,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,37,Chris Maxwell,wls WAL,GK,32,1990,28,28,"2,520",28.0,1.71,1.71,4.82,3.11,64.4,0.18,0.25,0.57,0.18,17.9,0.18,0.14,0.00,0.04,0.0,Matches,GK,False,goalkeeping
483,Simon Moore,eng ENG,GK,Coventry City,32,1990,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,simon moore,2022-2023,standard,483,Simon Moore,eng ENG,GK,32,1990,3.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,545,Simon Moore,eng ENG,GK,32,1990,3,270,90,6.5,3.0,1.00,90,1.00,0.00,,13.0,0.33,1.67,2.33,-0.67,-0.67,-0.99,Matches,GK,False,playing_time,483,Simon Moore,eng ENG,GK,32,1990,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,38,Simon Moore,eng ENG,GK,32,1990,3,3,270,3.0,2.33,2.33,5.00,2.67,53.3,0.00,0.33,0.67,0.00,0.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
491,Arijanet Muric,xk KVX,GK,Burnley,23,1998,41,41,"3,614",40.2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,arijanet muric,2022-2023,standard,491,Arijanet Muric,xk KVX,GK,23,1998,40.2,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,555,Arijanet Muric,xk KVX,GK,23,1998,41,"3,614",88,87.3,40.2,1.02,88,0.95,0.00,,0.07,2.20,1.92,0.77,1.14,+1.15,+0.12,Matches,GK,False,playing_time,491,Arijanet Muric,xk KVX,GK,23,1998,40.2,0.07,0.00,0.00,0.02,0.20,0.00,0.00,0.00,0.02,,,0.00,Matches,GK,False,misc,39,Arijanet Muric,xk KVX,GK,23,1998,41,41,"3,614",40.2,0.77,0.77,3.06,2.29,74.8,0.65,0.30,0.07,0.45,43.9,0.07,0.05,0.02,0.00,33.3,Matches,GK,False,goalkeeping
504,Lee Nicholls,eng ENG,GK,Huddersfield,29,1992,28,28,"2,520",28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,lee nicholls,2022-2023,standard,504,Lee Nicholls,eng ENG,GK,29,1992,28.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,570,Lee Nicholls,eng ENG,GK,29,1992,28,"2,520",90,60.9,28.0,1.00,90,1.00,0.00,,0.00,1.21,1.04,1.18,-0.14,-0.14,+0.47,Matches,GK,False,playing_time,504,Lee Nicholls,eng ENG,GK,29,1992,28.0,0.11,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.04,,,0.04,Matches,GK,False,misc,40,Lee Nicholls,eng ENG,GK,29,1992,28,28,"2,520",28.0,1.18,1.18,4.14,2.96,71.6,0.36,0.14,0.50,0.29,28.6,0.11,0.04,0.07,0.00,66.7,Matches,GK,False,goalkeeping
515,Max O'Leary,ie IRL,GK,Bristol City,25,1996,33,33,"2,970",33.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,max o'leary,2022-2023,standard,515,Max O'Leary,ie IRL,GK,25,1996,33.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,581,Max O'Leary,ie IRL,GK,25,1996,33,"2,970",90,71.7,33.0,1.00,90,1.00,0.00,,0.39,1.33,1.06,1.06,0.00,0.00,+0.08,Matches,GK,False,playing_time,515,Max O'Leary,ie IRL,GK,25,1996,33.0,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,41,Max O'Leary,ie IRL,GK,25,1996,33,33,"2,970",33.0,1.06,1.06,3.36,2.30,68.5,0.33,0.33,0.33,0.24,24.2,0.09,0.06,0.03,0.00,33.3,Matches,GK,False,goalkeeping
534,Alex Palmer,eng ENG,GK,West Brom,25,1996,23,23,"2,070",23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,alex palmer,2022-2023,standard,534,Alex Palmer,eng ENG,GK,25,1996,23.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,602,Alex Palmer,eng ENG,GK,25,1996,23,"2,070",90,50.0,23.0,1.00,90,1.00,0.00,,0.57,1.74,1.30,0.96,0.35,+0.35,+0.43,Matches,GK,False,playing_time,534,Alex Palmer,eng ENG,GK,25,1996,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,,,0.00,Matches,GK,False,misc,42,Alex Palmer,eng ENG,GK,25,1996,23,23,"2,070",23.0,0.96,0.96,3.17,2.22,69.9,0.57,0.04,0.39,0.43,43.5,0.09,0.09,0.00,0.00,0.0,Matches,GK,False,goalkeeping
540,Anthony Patterson,eng ENG,GK,Sunderland,22,2000,46,46,"4,140",46.0,0.00,0.02,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.02,0.00,0.02,Matches,GK,False,anthony patterson,2022-2023,standard,540,Anthony Patterson,eng ENG,GK,22,2000,46.0,0.00,0.02,0.00,0.0,0.02,0.00,0.00,,0.00,0.00,Matches,GK,False,shooting,608,Anthony Patterson,eng ENG,GK,22,2000,46,"4,140",90,100.0,46.0,1.00,90,1.00,0.00,,0.00,1.50,1.48,1.20,0.28,+0.28,,Matches,GK,False,playing_time,540,Anthony Patterson,eng ENG,GK,22,2000,46.0,0.02,0.00,0.00,0.00,0.13,0.00,0.00,0.02,0.02,,,0.00,Matches,GK,False,misc,43,Anthony Patterson,eng ENG,GK,22,2000,46,46,"4,140",46.0,1.20,1.20,3.59,2.39,66.7,0.39,0.33,0.28,0.30,30.4,0.13,0.07,0.04,0.02,40.0,Matches,GK,False,goalkeeping
541,Bailey Peacock-Farrell,nir NIR,GK,Burnley,25,1996,8,5,526,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,bailey peacock-farrell,2022-2023,standard,541,Bailey Peacock-Farrell,nir NIR,GK,25,1996,5.8,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,609,Bailey Peacock-Farrell,nir NIR,GK,25,1996,8,526,66,12.7,5.8,0.86,90,0.86,0.52,25,6.55,2.00,1.72,0.69,1.03,+1.03,-0.12,Matches,GK,False,playing_time,541,Bailey Peacock-Farrell,nir NIR,GK,25,1996,5.8,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,44,Bailey Peacock-Farrell,nir NIR,GK,25,1996,8,5,526,5.8,0.69,0.68,1.90,1.21,63.6,0.52,0.34,0.00,0.69,80.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
543,Aynsley Pears,eng ENG,GK,Blackburn,24,1998,18,18,"1,620",18.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,aynsley pears,2022-2023,standard,543,Aynsley Pears,eng ENG,GK,24,1998,18.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,611,Aynsley Pears,eng ENG,GK,24,1998,18,"1,620",90,39.1,18.0,1.00,90,1.00,0.00,,1.56,1.44,1.17,1.06,0.11,+0.11,+0.25,Matches,GK,False,playing_time,543,Aynsley Pears,eng ENG,GK,24,1998,18.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,45,Aynsley Pears,eng ENG,GK,24,1998,18,18,"1,620",18.0,1.06,1.06,3.28,2.22,67.8,0.33,0.44,0.22,0.28,27.8,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
581,Liam Roberts,eng ENG,GK,Middlesbrough,27,1994,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,liam roberts,2022-2023,standard,581,Liam Roberts,eng ENG,GK,27,1994,4.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,656,Liam Roberts,eng ENG,GK,27,1994,4,360,90,8.7,4.0,1.00,90,1.00,0.00,,10.5,1.50,1.50,1.50,0.00,0.00,-0.67,Matches,GK,False,playing_time,581,Liam Roberts,eng ENG,GK,27,1994,4.0,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,46,Liam Roberts,eng ENG,GK,27,1994,4,4,360,4.0,1.50,1.50,3.50,2.00,57.1,0.50,0.00,0.50,0.25,25.0,0.25,0.25,0.00,0.00,0.0,Matches,GK,False,goalkeeping
596,John Ruddy,eng ENG,GK,Birmingham City,35,1986,43,43,"3,817",42.4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,john ruddy,2022-2023,standard,596,John Ruddy,eng ENG,GK,35,1986,42.4,0.00,0.02,0.00,0.0,0.02,0.00,0.00,,0.00,0.00,Matches,GK,False,shooting,673,John Ruddy,eng ENG,GK,35,1986,43,"3,817",89,92.2,42.4,1.01,89,0.99,0.00,,0.00,1.23,1.08,1.25,-0.17,-0.17,+0.95,Matches,GK,False,playing_time,596,John Ruddy,eng ENG,GK,35,1986,42.4,0.02,0.00,0.00,0.00,0.05,0.00,0.00,0.02,0.02,,,0.00,Matches,GK,False,misc,47,John Ruddy,eng ENG,GK,35,1986,43,43,"3,817",42.4,1.25,1.25,3.66,2.48,65.8,0.33,0.26,0.42,0.33,32.6,0.09,0.05,0.05,0.00,50.0,Matches,GK,False,goalkeeping
605,Matija Šarkić,me MNE,GK,Stoke City,25,1997,8,8,675,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,matija sarkic,2022-2023,standard,605,Matija Šarkić,me MNE,GK,25,1997,7.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,683,Matija Šarkić,me MNE,GK,25,1997,8,675,84,16.3,7.5,1.07,84,0.93,0.00,,0.00,1.25,0.93,0.80,0.13,+0.13,+0.13,Matches,GK,False,playing_time,605,Matija Šarkić,me MNE,GK,25,1997,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,,,0.00,Matches,GK,False,misc,48,Matija Šarkić,me MNE,GK,25,1997,8,8,675,7.5,0.80,0.80,3.07,2.27,73.9,0.40,0.13,0.53,0.27,25.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
620,James Shea,eng ENG,GK,Luton Town,31,1991,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,james shea,2022-2023,standard,620,James Shea,eng ENG,GK,31,1991,1.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,700,James Shea,eng ENG,GK,31,1991,1,90,90,2.2,1.0,1.00,90,1.00,0.00,,17.0,1.00,0.00,0.00,0.00,0.00,-0.40,Matches,GK,False,playing_time,620,James Shea,eng ENG,GK,31,1991,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,,0.00,Matches,GK,False,misc,49,James Shea,eng ENG,GK,31,1991,1,1,90,1.0,0.00,0.00,1.00,1.00,100.0,0.00,1.00,0.00,1.00,100.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
643,Zack Steffen,us USA,GK,Middlesbrough,27,1995,42,42,"3,780",42.0,0.00,0.02,0.02,0.00,0.00,0.00,0.05,0.00,0.00,0.02,0.02,0.00,0.02,Matches,GK,False,zack steffen,2022-2023,standard,643,Zack Steffen,us USA,GK,27,1995,42.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,725,Zack Steffen,us USA,GK,27,1995,42,"3,780",90,91.3,42.0,1.00,90,1.00,0.00,,0.00,1.59,1.86,1.19,0.67,+0.67,+0.67,Matches,GK,False,playing_time,643,Zack Steffen,us USA,GK,27,1995,42.0,0.05,0.00,0.00,0.02,0.24,0.00,0.00,0.02,0.00,,,0.00,Matches,GK,False,misc,50,Zack Steffen,us USA,GK,27,1995,42,42,"3,780",42.0,1.19,1.19,3.71,2.52,67.9,0.48,0.21,0.31,0.21,21.4,0.05,0.02,0.02,0.00,50.0,Matches,GK,False,goalkeeping
673,Sam Tickle,eng ENG,GK,Wigan Athletic,20,2002,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,sam tickle,2022-2023,standard,673,Sam Tickle,eng ENG,GK,20,2002,1.0,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,763,Sam Tickle,eng ENG,GK,20,2002,1,90,90,2.2,1.0,1.00,90,1.00,0.00,,13.0,1.00,0.00,0.00,0.00,0.00,+0.60,Matches,GK,False,playing_time,673,Sam Tickle,eng ENG,GK,20,2002,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,51,Sam Tickle,eng ENG,GK,20,2002,1,1,90,1.0,0.00,0.00,2.00,2.00,100.0,0.00,1.00,0.00,1.00,100.0,0.00,0.00,0.00,0.00,,Matches,GK,False,goalkeeping
689,Tomáš Vaclík,cz CZE,GK,Huddersfield,33,1989,13,13,"1,140",12.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,tomas vaclik,2022-2023,standard,689,Tomáš Vaclík,cz CZE,GK,33,1989,12.7,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,784,Tomáš Vaclík,cz CZE,GK,33,1989,13,"1,140",88,27.5,12.7,1.02,88,0.94,0.00,,0.39,1.15,1.18,1.26,-0.08,-0.08,+0.34,Matches,GK,False,playing_time,689,Tomáš Vaclík,cz CZE,GK,33,1989,12.7,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,52,Tomáš Vaclík,cz CZE,GK,33,1989,13,13,"1,140",12.7,1.26,1.26,4.41,3.23,71.4,0.24,0.47,0.31,0.16,15.4,0.16,0.16,0.00,0.00,0.0,Matches,GK,False,goalkeeping
693,Josh Vickers,eng ENG,GK,Rotherham,26,1995,3,3,225,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,GK,False,josh vickers,2022-2023,standard,693,Josh Vickers,eng ENG,GK,26,1995,2.5,0.00,0.00,0.00,,0.00,0.00,,,0.00,0.00,Matches,GK,False,shooting,788,Josh Vickers,eng ENG,GK,26,1995,3,225,75,5.4,2.5,1.20,75,0.80,0.00,,13.6,0.67,0.40,1.20,-0.80,-0.80,-0.59,Matches,GK,False,playing_time,693,Josh Vickers,eng ENG,GK,26,1995,2.5,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,,,0.00,Matches,GK,False,misc,53,Josh Vickers,eng ENG,GK,26,1995,3,3,225,2.5,1.20,1.20,4.00,2.80,70.0,0.00,0.80,0.40,0.40,33.3,0.40,0.00,0.40,0.00,100.0,Matches,GK,False,goalkeeping
